Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low,Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change
MKJC,2026-03-01,512.0,542.0,512.0,528.8,3.28,13404.0,635.0,475.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBBL,2026-03-01,1330.0,1353.0,1308.0,1346.0,1.2,2449.0,2019.0,1285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBL,2026-03-01,362.0,370.4,361.0,370.4,2.32,27274.0,488.0,348.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBS,2026-03-01,1407.0,1439.9,1400.0,1439.9,2.34,1278.0,2219.0,1395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBSL,2026-03-01,1830.1,1864.9,1830.0,1858.0,1.52,373.0,2569.0,1808.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMF1,2026-03-01,9.7,9.7,9.16,9.25,-4.64,29800.0,9.95,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMKJL,2026-03-01,544.1,565.0,544.1,565.0,3.84,11387.0,800.0,528.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNBBL,2026-03-01,360.0,366.2,356.3,366.0,1.67,44163.0,503.0,340.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNMF1,2026-03-01,9.46,9.69,9.46,9.68,2.33,5200.0,10.11,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPFL,2026-03-01,610.0,639.0,610.0,637.8,4.56,30649.0,740.0,491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSHL,2026-03-01,790.0,798.9,789.0,791.0,0.13,1035.0,1030.2,782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSLB,2026-03-01,1300.0,1333.0,1288.8,1314.9,1.15,755.0,1710.0,1130.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABBC,2026-03-01,1394.5,1419.0,1368.1,1399.0,0.32,4961.0,2060.0,662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABIL,2026-03-01,497.9,500.0,494.0,499.0,0.22,58125.0,562.0,471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABILD2089,2026-03-01,1058.4,1058.4,1058.4,1058.4,0.0,30.0,1125.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NADEP,2026-03-01,740.0,760.9,736.1,760.9,2.82,4649.0,1046.0,696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF2,2026-03-01,9.8,9.8,9.48,9.53,-2.76,22900.0,11.1,8.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF3,2026-03-01,9.32,9.5,9.32,9.42,1.07,4040.0,10.67,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBL,2026-03-01,246.4,246.4,240.0,244.0,-0.97,85338.0,313.0,225.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBLD82,2026-03-01,1062.0,1062.0,1062.0,1062.0,0.0,1000.0,1248.0,1042.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBLD87,2026-03-01,1093.0,1093.0,1093.0,1093.0,0.0,25.0,1150.0,1010.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NESDO,2026-03-01,1514.4,1553.9,1514.4,1541.0,1.76,1407.0,2436.0,1380.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFS,2026-03-01,615.0,638.0,615.0,637.9,3.72,19480.0,859.6,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGPL,2026-03-01,420.0,429.0,417.1,427.0,1.67,422360.0,465.0,254.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHDL,2026-03-01,633.1,652.0,633.1,643.0,1.56,3698.0,1002.6,623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHPC,2026-03-01,220.0,224.0,215.7,222.1,0.95,146344.0,248.5,178.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBD84,2026-03-01,1057.1,1057.1,1050.0,1050.0,-0.67,200.0,1130.0,1013.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLGF,2026-03-01,8.98,9.71,8.24,9.71,8.13,33000.0,11.03,7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLSTF,2026-03-01,9.2,9.37,9.05,9.28,0.87,7012.0,10.08,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBSF2,2026-03-01,8.94,9.22,8.91,9.22,3.13,9390.0,10.52,8.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICA,2026-03-01,325.0,329.5,322.0,329.5,1.38,42373.0,428.4,304.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICAD2091,2026-03-01,1062.0,1062.0,1057.0,1060.0,-0.19,80.0,1102.6,1005.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICAD85/86,2026-03-01,1135.1,1135.1,1135.1,1135.1,0.0,25.0,1190.0,1060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICBF,2026-03-01,9.42,9.43,9.42,9.43,0.11,500.0,10.93,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICFC,2026-03-01,9.28,9.44,9.1,9.44,1.72,1000.0,10.4,8.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICGF2,2026-03-01,9.4,9.4,9.22,9.4,0.0,3540.0,9.98,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICL,2026-03-01,489.0,497.0,488.0,494.1,1.04,7496.0,1047.0,483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICLBSL,2026-03-01,555.0,561.9,548.1,560.8,1.05,5850.0,764.0,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICSF,2026-03-01,8.96,9.18,8.96,9.18,2.46,21994.0,9.99,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRA,2026-03-01,262.0,262.8,256.8,262.8,0.31,105143.0,328.1,249.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRAGED,2026-03-01,1020.5,1021.1,1020.5,1021.1,0.06,130.0,1137.2,948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIL,2026-03-01,611.9,616.6,603.0,616.6,0.77,3113.0,831.3,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIMB,2026-03-01,191.2,191.5,184.2,191.0,-0.1,98897.0,247.0,184.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIMBPO,2026-03-01,154.6,157.5,154.6,155.1,0.32,6230.0,184.5,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLG,2026-03-01,667.0,680.0,667.0,680.0,1.95,14089.0,976.2,655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLIC,2026-03-01,760.0,777.0,756.7,775.0,1.97,39001.0,890.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLICL,2026-03-01,568.0,588.9,568.0,588.0,3.52,8191.0,738.0,539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMB,2026-03-01,234.2,238.8,234.1,238.8,1.96,39746.0,283.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMB50,2026-03-01,10.12,10.13,10.12,10.13,0.1,4100.0,11.93,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBD87/88,2026-03-01,1069.1,1069.1,1069.1,1069.1,0.0,25.0,1196.4,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBHF2,2026-03-01,9.4,9.64,9.4,9.46,0.64,18150.0,10.0,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBMF,2026-03-01,645.0,660.0,645.0,660.0,2.33,2855.0,835.0,596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMFBS,2026-03-01,1122.69,1130.0,1115.0,1130.0,0.65,1537.0,1504.0,1086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMIC,2026-03-01,1270.1,1300.0,1250.0,1295.0,1.96,6222.0,2703.3,302.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMLBBL,2026-03-01,603.0,620.0,603.0,620.0,2.82,8420.0,807.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRIC,2026-03-01,1246.4,1246.4,1205.4,1227.0,-1.56,32541.0,1842.0,1146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRM,2026-03-01,412.0,420.0,411.7,420.0,1.94,15601.0,645.0,390.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRN,2026-03-01,1524.9,1524.9,1475.0,1489.0,-2.35,37543.0,2444.0,1327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSIF2,2026-03-01,10.44,10.7,10.44,10.69,2.39,23665.0,11.93,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTC,2026-03-01,855.0,876.0,850.0,876.0,2.46,18793.0,996.3,762.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUBL,2026-03-01,671.0,700.1,667.5,668.0,-0.45,17797.0,854.4,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWCL,2026-03-01,865.0,870.0,841.0,865.2,0.02,2529.0,1147.0,740.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYADI,2026-03-01,392.0,400.9,389.1,394.4,0.61,5976.0,674.0,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OHL,2026-03-01,705.0,709.7,693.1,709.7,0.67,2936.0,1100.0,633.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMPL,2026-03-01,1260.0,1305.0,1260.0,1303.0,3.41,7596.0,2167.2,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD88,2026-03-01,1213.0,1215.0,1213.0,1215.0,0.16,426.0,1274.0,1090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBLD87,2026-03-01,1112.0,1112.0,1112.0,1112.0,0.0,25.0,1147.0,1015.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCBL,2026-03-01,239.4,239.4,230.0,236.3,-1.29,72292.0,290.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFL,2026-03-01,375.0,387.0,373.0,384.0,2.4,21925.0,518.0,352.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHCL,2026-03-01,282.0,288.0,280.0,286.5,1.6,67156.0,688.5,249.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMHPL,2026-03-01,342.2,355.0,338.3,354.0,3.45,24878.0,468.0,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMLI,2026-03-01,485.0,495.0,485.0,494.0,1.86,5436.0,665.0,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPCL,2026-03-01,367.0,376.0,366.2,376.0,2.45,20069.0,409.9,284.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPL,2026-03-01,375.0,384.0,367.0,381.9,1.84,107645.0,602.0,263.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIN,2026-03-01,729.0,729.0,690.7,719.0,-1.37,30768.0,1088.8,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROFL,2026-03-01,448.0,464.0,446.0,463.0,3.35,8693.0,645.0,421.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRSF,2026-03-01,11.21,11.21,11.21,11.21,0.0,600.0,12.05,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRVU,2026-03-01,187.1,187.1,180.7,186.8,-0.16,170444.0,250.9,179.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSF,2026-03-01,10.8,10.87,10.62,10.87,0.65,2500.0,11.9,9.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PURE,2026-03-01,941.1,976.0,941.0,972.9,3.38,27883.0,1327.9,289.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADHI,2026-03-01,840.0,857.0,838.3,856.9,2.01,424938.0,905.6,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAWA,2026-03-01,703.0,714.0,695.0,705.1,0.3,645.0,949.0,686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBBD83,2026-03-01,1050.0,1052.69,1050.0,1052.69,0.26,350.0,1100.0,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBBF40,2026-03-01,9.28,9.64,9.28,9.48,2.16,1100.0,10.11,8.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCL,2026-03-01,14999.0,15105.0,14999.0,15105.0,0.71,270.0,16900.0,14251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCLPO,2026-03-01,11924.7,11924.7,11851.0,11851.0,-0.62,40.0,13530.0,11025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFPL,2026-03-01,390.0,392.0,383.0,390.0,0.0,56219.0,860.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHGCL,2026-03-01,262.6,276.7,262.6,273.0,3.96,30978.0,700.0,217.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHPL,2026-03-01,280.1,286.8,280.0,281.0,0.32,51045.0,457.0,252.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIDI,2026-03-01,290.3,302.0,285.0,301.0,3.69,655403.0,343.2,203.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLFL,2026-03-01,445.0,458.6,444.0,455.0,2.25,25584.0,641.1,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMF1,2026-03-01,9.79,9.79,9.44,9.75,-0.41,36100.0,11.4,8.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMF2,2026-03-01,9.81,9.82,9.81,9.82,0.1,700.0,10.58,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNLI,2026-03-01,468.9,472.5,457.0,471.0,0.45,38574.0,593.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSDC,2026-03-01,628.3,672.0,628.3,658.9,4.87,10373.0,880.0,578.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSML,2026-03-01,561.9,624.2,561.9,624.2,11.09,110.0,624.2,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSY,2026-03-01,10.0,10.0,9.81,9.9,-1.0,12250.0,10.18,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RURU,2026-03-01,645.1,665.0,644.5,660.0,2.31,6572.0,853.0,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SABBL,2026-03-01,578.8,642.9,578.8,642.9,11.07,690.0,642.9,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SADBL,2026-03-01,424.8,424.8,408.3,422.5,-0.54,41848.0,526.5,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAGAR,2026-03-01,1950.0,2020.0,1913.0,2000.0,2.56,18573.0,2439.0,319.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAGF,2026-03-01,9.8,10.05,9.8,9.9,1.02,3300.0,11.31,8.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAHAS,2026-03-01,567.0,581.0,555.0,579.0,2.12,231003.0,705.0,483.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAIL,2026-03-01,1293.6,1345.0,1293.6,1306.0,0.96,60926.0,1690.0,301.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALICO,2026-03-01,581.1,596.0,580.1,596.0,2.56,9157.0,775.0,570.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAND2085,2026-03-01,1113.1,1113.1,1113.1,1113.1,0.0,25.0,1189.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANIMA,2026-03-01,333.0,338.7,328.0,335.0,0.6,71245.0,391.0,294.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANVI,2026-03-01,799.0,829.0,783.4,810.0,1.38,37820.0,1060.0,359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAPDBL,2026-03-01,808.0,820.0,808.0,814.0,0.74,35822.0,1302.0,686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SARBTM,2026-03-01,860.0,880.0,850.0,880.0,2.33,11225.0,1048.0,760.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBCF,2026-03-01,9.5,9.5,9.35,9.45,-0.53,23730.0,12.03,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBD87,2026-03-01,1108.0,1108.0,1108.0,1108.0,0.0,30.0,1139.0,1019.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI,2026-03-01,402.1,408.5,396.0,408.5,1.59,11118.0,452.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBIBD86,2026-03-01,1125.0,1125.0,1125.0,1125.0,0.0,100.0,1222.0,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBID2090,2026-03-01,1079.0,1079.0,1079.0,1079.0,0.0,1078.0,1107.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBID83,2026-03-01,1060.5,1060.5,1060.1,1060.1,-0.04,175.0,1226.0,1025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBL,2026-03-01,372.1,390.0,370.5,381.8,2.61,67247.0,416.0,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBLD2091,2026-03-01,1096.5,1096.5,1096.5,1096.5,0.0,1452.0,1150.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBLD83,2026-03-01,1081.0,1093.0,1081.0,1095.0,1.3,100.0,1122.0,1038.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBLD84,2026-03-01,1048.0,1048.0,1048.0,1048.0,0.0,25.0,1115.0,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCB,2026-03-01,647.0,651.0,641.1,647.2,0.03,14211.0,701.0,594.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCBD,2026-03-01,1170.0,1170.0,1170.0,1170.0,0.0,50.0,1236.0,1064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDBD87,2026-03-01,1147.0,1147.0,1147.0,1147.0,0.0,1147.0,1196.2,1034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEF,2026-03-01,9.57,9.75,9.57,9.6,0.31,1300.0,11.5,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFCL,2026-03-01,381.9,391.0,375.5,391.0,2.38,23568.0,640.0,359.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFEF,2026-03-01,9.6,9.79,9.46,9.75,1.56,55999.0,11.12,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFMF,2026-03-01,10.06,10.06,10.06,10.06,0.0,100.0,11.74,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGHC,2026-03-01,392.0,397.8,384.3,396.0,1.02,14816.0,590.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGIC,2026-03-01,462.0,472.0,462.0,472.0,2.16,5468.0,736.4,439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEL,2026-03-01,296.5,301.5,284.5,300.0,1.18,174683.0,347.8,241.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHINE,2026-03-01,400.0,405.0,399.0,402.9,0.72,16852.0,499.0,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHINED,2026-03-01,1150.0,1151.0,1150.0,1151.0,0.09,2545.0,1200.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHIVM,2026-03-01,606.0,624.0,606.0,622.5,2.72,260828.0,709.0,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHL,2026-03-01,493.0,498.0,485.0,496.0,0.61,16267.0,619.0,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHLB,2026-03-01,1535.1,1587.0,1535.1,1579.9,2.92,80.0,2698.0,1535.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHPC,2026-03-01,545.7,545.7,521.1,533.1,-2.31,63431.0,684.9,443.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SICL,2026-03-01,626.1,633.0,625.0,630.0,0.62,12096.0,891.0,588.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIFC,2026-03-01,573.3,602.5,573.3,600.0,4.66,43510.0,687.4,459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGS2,2026-03-01,9.5,9.6,9.5,9.58,0.84,10300.0,11.7,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGS3,2026-03-01,10.1,10.3,10.1,10.3,1.98,5300.0,11.46,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIKLES,2026-03-01,605.0,610.0,590.0,608.0,0.5,10365.0,1400.0,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SINDU,2026-03-01,723.4,744.3,715.0,742.0,2.57,18883.0,1482.0,608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJCL,2026-03-01,292.0,299.0,291.1,298.8,2.33,6293.0,377.0,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJLIC,2026-03-01,434.9,455.7,434.9,451.0,3.7,47074.0,504.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKBBL,2026-03-01,756.0,786.0,756.0,765.0,1.19,23243.0,999.0,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLBBL,2026-03-01,816.6,820.0,812.0,819.0,0.29,4910.0,1155.0,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLBSL,2026-03-01,1307.9,1310.0,1285.0,1299.0,-0.68,2741.0,2649.6,1234.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLCF,2026-03-01,9.48,9.51,9.48,9.5,0.21,850.0,11.99,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMATA,2026-03-01,775.0,795.0,760.0,790.1,1.95,5435.0,1382.0,734.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMB,2026-03-01,1903.0,1903.0,1850.0,1900.0,-0.16,1583.0,3250.1,1710.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMFBS,2026-03-01,1654.0,1665.0,1646.1,1665.0,0.67,1782.0,2075.7,1490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMH,2026-03-01,612.5,626.0,612.5,626.0,2.2,9111.0,1130.0,603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMHL,2026-03-01,461.5,464.7,452.3,461.0,-0.11,99906.0,1230.0,443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMJC,2026-03-01,468.5,476.0,464.0,468.0,-0.11,23911.0,735.0,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
