Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%,Chart_URL
TTL,887.0,366.1,1262.8,142.28,-29.76,https://nepsealpha.com/nepse-chart?symbol=TTL
PURE,958.9,289.3,1327.9,231.46,-27.79,https://nepsealpha.com/nepse-chart?symbol=PURE
BANDIPUR,948.0,285.0,1233.0,232.63,-23.11,https://nepsealpha.com/nepse-chart?symbol=BANDIPUR
HIMSTAR,970.2,252.2,1264.0,284.69,-23.24,https://nepsealpha.com/nepse-chart?symbol=HIMSTAR
NMIC,1297.9,302.3,2703.3,329.34,-51.99,https://nepsealpha.com/nepse-chart?symbol=NMIC
SAIL,1365.0,301.7,1690.0,352.44,-19.23,https://nepsealpha.com/nepse-chart?symbol=SAIL
CREST,1400.0,302.5,2458.2,362.81,-43.05,https://nepsealpha.com/nepse-chart?symbol=CREST
JHAPA,1368.0,293.4,1749.0,366.26,-21.78,https://nepsealpha.com/nepse-chart?symbol=JHAPA
OMPL,1290.4,270.0,2167.2,377.93,-40.46,https://nepsealpha.com/nepse-chart?symbol=OMPL
SYPNL,1871.1,319.8,2255.9,485.08,-17.06,https://nepsealpha.com/nepse-chart?symbol=SYPNL
SAGAR,1983.0,319.5,2439.0,520.66,-18.7,https://nepsealpha.com/nepse-chart?symbol=SAGAR
SWASTIK,2825.4,391.7,3400.0,621.32,-16.9,https://nepsealpha.com/nepse-chart?symbol=SWASTIK
