Symbol,Date,50 vs 20 EMA Cross with RSI
NIMB,2024-01-23,NIMB - 2024-01-23 00:00:00 - Bull Close: 174.0 - RSI: 43.27
GBIME,2024-01-23,GBIME - 2024-01-23 00:00:00 - Bull Close: 198.0 - RSI: 42.52
SRLI,2024-01-22,SRLI - 2024-01-22 00:00:00 - Bull Close: 460.0 - RSI: 45.16
HLI,2024-01-22,HLI - 2024-01-22 00:00:00 - Bull Close: 412.8 - RSI: 42.59
SCB,2024-01-21,SCB - 2024-01-21 00:00:00 - Bear Close: 535.0 - RSI: 56.99
MNBBL,2024-01-21,MNBBL - 2024-01-21 00:00:00 - Bull Close: 379.6 - RSI: 43.87
RURU,2024-01-18,RURU - 2024-01-18 00:00:00 - Bear Close: 744.9 - RSI: 55.77
ULBSL,2024-01-18,ULBSL - 2024-01-18 00:00:00 - Bear Close: 1193.0 - RSI: 62.32
NIMB,2024-01-17,NIMB - 2024-01-17 00:00:00 - Bear Close: 184.5 - RSI: 60.74
GBIME,2024-01-17,GBIME - 2024-01-17 00:00:00 - Bear Close: 208.5 - RSI: 58.83
AVYAN,2024-01-17,AVYAN - 2024-01-17 00:00:00 - Bear Close: 644.0 - RSI: 60.31
HLBSL,2024-01-17,HLBSL - 2024-01-17 00:00:00 - Bear Close: 654.0 - RSI: 65.48
SWBBL,2024-01-17,SWBBL - 2024-01-17 00:00:00 - Bear Close: 796.0 - RSI: 62.13
CYCL,2024-01-17,CYCL - 2024-01-17 00:00:00 - Bear Close: 1198.0 - RSI: 66.35
SMATA,2024-01-16,SMATA - 2024-01-16 00:00:00 - Bear Close: 671.4 - RSI: 64.60
SANIMA,2024-01-16,SANIMA - 2024-01-16 00:00:00 - Bear Close: 265.5 - RSI: 64.38
BPCL,2024-01-16,BPCL - 2024-01-16 00:00:00 - Bear Close: 341.0 - RSI: 77.13
GILB,2024-01-14,GILB - 2024-01-14 00:00:00 - Bear Close: 900.0 - RSI: 63.90
MMFDB,2024-01-14,MMFDB - 2024-01-14 00:00:00 - Bear Close: 624.0 - RSI: 66.46
MDB,2024-01-14,MDB - 2024-01-14 00:00:00 - Bear Close: 415.0 - RSI: 57.31
RSDC,2024-01-11,RSDC - 2024-01-11 00:00:00 - Bear Close: 561.0 - RSI: 58.10
SLBBL,2024-01-11,SLBBL - 2024-01-11 00:00:00 - Bear Close: 640.0 - RSI: 54.18
AKPL,2024-01-10,AKPL - 2024-01-10 00:00:00 - Bear Close: 182.4 - RSI: 53.29
SKBBL,2024-01-10,SKBBL - 2024-01-10 00:00:00 - Bull Close: 880.0 - RSI: 41.77
GHL,2024-01-10,GHL - 2024-01-10 00:00:00 - Bear Close: 160.0 - RSI: 54.81
FMDBL,2024-01-10,FMDBL - 2024-01-10 00:00:00 - Bear Close: 640.0 - RSI: 54.38
JALPA,2024-01-10,JALPA - 2024-01-10 00:00:00 - Bear Close: 1160.0 - RSI: 60.35
JSLBB,2024-01-10,JSLBB - 2024-01-10 00:00:00 - Bear Close: 917.0 - RSI: 61.06
NESDO,2024-01-10,NESDO - 2024-01-10 00:00:00 - Bear Close: 1745.0 - RSI: 64.93
LSL,2024-01-09,LSL - 2024-01-09 00:00:00 - Bull Close: 173.6 - RSI: 37.63
JSLBB,2024-01-08,JSLBB - 2024-01-08 00:00:00 - Bull Close: 859.0 - RSI: 46.89
BPCL,2024-01-07,BPCL - 2024-01-07 00:00:00 - Bull Close: 299.5 - RSI: 43.76
NLIC,2024-01-07,NLIC - 2024-01-07 00:00:00 - Bull Close: 635.0 - RSI: 37.80
NIMB,2024-01-07,NIMB - 2024-01-07 00:00:00 - Bull Close: 172.4 - RSI: 38.42
FMDBL,2024-01-07,FMDBL - 2024-01-07 00:00:00 - Bull Close: 605.0 - RSI: 43.70
UMRH,2024-01-04,UMRH - 2024-01-04 00:00:00 - Bear Close: 402.5 - RSI: 68.51
PPCL,2024-01-04,PPCL - 2024-01-04 00:00:00 - Bear Close: 231.0 - RSI: 55.70
SLBBL,2024-01-04,SLBBL - 2024-01-04 00:00:00 - Bull Close: 610.0 - RSI: 45.60
JSLBB,2024-01-04,JSLBB - 2024-01-04 00:00:00 - Bear Close: 886.4 - RSI: 54.82
ADBL,2024-01-03,ADBL - 2024-01-03 00:00:00 - Bull Close: 246.9 - RSI: 47.48
PPCL,2024-01-02,PPCL - 2024-01-02 00:00:00 - Bull Close: 217.0 - RSI: 43.93
NRN,2024-01-02,NRN - 2024-01-02 00:00:00 - Bear Close: 470.0 - RSI: 70.05
SLBSL,2024-01-01,SLBSL - 2024-01-01 00:00:00 - Bear Close: 779.0 - RSI: 60.14
MDB,2024-01-01,MDB - 2024-01-01 00:00:00 - Bull Close: 381.8 - RSI: 40.51
SPL,2023-12-28,SPL - 2023-12-28 00:00:00 - Bull Close: 693.0 - RSI: 41.11
ULHC,2023-12-28,ULHC - 2023-12-28 00:00:00 - Bear Close: 296.5 - RSI: 69.11
ALBSL,2023-12-28,ALBSL - 2023-12-28 00:00:00 - Bear Close: 697.8 - RSI: 58.79
SPHL,2023-12-27,SPHL - 2023-12-27 00:00:00 - Bear Close: 489.0 - RSI: 62.98
MKLB,2023-12-27,MKLB - 2023-12-27 00:00:00 - Bear Close: 630.0 - RSI: 55.93
UNLB,2023-12-24,UNLB - 2023-12-24 00:00:00 - Bear Close: 1116.6 - RSI: 60.83
CHDC,2023-12-24,CHDC - 2023-12-24 00:00:00 - Bear Close: 978.0 - RSI: 59.77
SMATA,2023-12-24,SMATA - 2023-12-24 00:00:00 - Bull Close: 615.5 - RSI: 48.15
SLBBL,2023-12-24,SLBBL - 2023-12-24 00:00:00 - Bear Close: 675.0 - RSI: 63.30
NMFBS,2023-12-24,NMFBS - 2023-12-24 00:00:00 - Bear Close: 1143.0 - RSI: 68.35
SDLBSL,2023-12-21,SDLBSL - 2023-12-21 00:00:00 - Bear Close: 627.1 - RSI: 61.63
USLB,2023-12-21,USLB - 2023-12-21 00:00:00 - Bear Close: 792.0 - RSI: 61.39
EBL,2023-12-21,EBL - 2023-12-21 00:00:00 - Bear Close: 530.1 - RSI: 62.61
ADBL,2023-12-21,ADBL - 2023-12-21 00:00:00 - Bear Close: 256.0 - RSI: 60.32
LEC,2023-12-21,LEC - 2023-12-21 00:00:00 - Bear Close: 189.0 - RSI: 75.40
SMH,2023-12-21,SMH - 2023-12-21 00:00:00 - Bear Close: 603.0 - RSI: 65.40
PPCL,2023-12-21,PPCL - 2023-12-21 00:00:00 - Bear Close: 234.8 - RSI: 60.06
MLBSL,2023-12-21,MLBSL - 2023-12-21 00:00:00 - Bear Close: 1900.0 - RSI: 68.19
NLBBL,2023-12-20,NLBBL - 2023-12-20 00:00:00 - Bear Close: 660.0 - RSI: 73.90
JBLB,2023-12-20,JBLB - 2023-12-20 00:00:00 - Bear Close: 1560.0 - RSI: 82.51
API,2023-12-20,API - 2023-12-20 00:00:00 - Bear Close: 192.3 - RSI: 74.16
GLBSL,2023-12-20,GLBSL - 2023-12-20 00:00:00 - Bear Close: 741.0 - RSI: 68.07
ILBS,2023-12-20,ILBS - 2023-12-20 00:00:00 - Bear Close: 680.0 - RSI: 64.13
SABSL,2023-12-20,SABSL - 2023-12-20 00:00:00 - Bear Close: 668.0 - RSI: 70.18
SBL,2023-12-20,SBL - 2023-12-20 00:00:00 - Bear Close: 268.0 - RSI: 74.76
SMB,2023-12-20,SMB - 2023-12-20 00:00:00 - Bear Close: 1074.0 - RSI: 74.63
MERO,2023-12-20,MERO - 2023-12-20 00:00:00 - Bear Close: 630.0 - RSI: 78.86
SMATA,2023-12-20,SMATA - 2023-12-20 00:00:00 - Bear Close: 666.0 - RSI: 62.48
CZBIL,2023-12-20,CZBIL - 2023-12-20 00:00:00 - Bear Close: 188.0 - RSI: 74.31
NICLBSL,2023-12-20,NICLBSL - 2023-12-20 00:00:00 - Bear Close: 664.0 - RSI: 64.43
MLBBL,2023-12-20,MLBBL - 2023-12-20 00:00:00 - Bear Close: 865.0 - RSI: 74.13
SHIVM,2023-12-19,SHIVM - 2023-12-19 00:00:00 - Bear Close: 594.0 - RSI: 75.27
FMDBL,2023-12-19,FMDBL - 2023-12-19 00:00:00 - Bear Close: 700.0 - RSI: 74.82
NUBL,2023-12-19,NUBL - 2023-12-19 00:00:00 - Bear Close: 660.0 - RSI: 70.48
SWMF,2023-12-19,SWMF - 2023-12-19 00:00:00 - Bear Close: 681.0 - RSI: 77.15
ACLBSL,2023-12-19,ACLBSL - 2023-12-19 00:00:00 - Bear Close: 616.0 - RSI: 71.67
NLIC,2023-12-19,NLIC - 2023-12-19 00:00:00 - Bear Close: 689.0 - RSI: 60.39
KBL,2023-12-19,KBL - 2023-12-19 00:00:00 - Bear Close: 168.0 - RSI: 70.98
PROFL,2023-12-19,PROFL - 2023-12-19 00:00:00 - Bear Close: 334.8 - RSI: 68.64
LLBS,2023-12-19,LLBS - 2023-12-19 00:00:00 - Bear Close: 737.0 - RSI: 66.94
RIDI,2023-12-19,RIDI - 2023-12-19 00:00:00 - Bear Close: 231.0 - RSI: 78.50
GCIL,2023-12-19,GCIL - 2023-12-19 00:00:00 - Bear Close: 550.0 - RSI: 79.22
WNLB,2023-12-19,WNLB - 2023-12-19 00:00:00 - Bear Close: 815.0 - RSI: 75.97
HPPL,2023-12-19,HPPL - 2023-12-19 00:00:00 - Bear Close: 243.0 - RSI: 62.94
NADEP,2023-12-19,NADEP - 2023-12-19 00:00:00 - Bear Close: 551.0 - RSI: 64.12
KMCDB,2023-12-18,KMCDB - 2023-12-18 00:00:00 - Bear Close: 658.0 - RSI: 64.13
SSHL,2023-12-18,SSHL - 2023-12-18 00:00:00 - Bear Close: 172.0 - RSI: 76.34
PFL,2023-12-18,PFL - 2023-12-18 00:00:00 - Bear Close: 370.9 - RSI: 70.79
JBBL,2023-12-18,JBBL - 2023-12-18 00:00:00 - Bear Close: 321.9 - RSI: 70.42
PHCL,2023-12-18,PHCL - 2023-12-18 00:00:00 - Bear Close: 297.0 - RSI: 69.96
SGIC,2023-12-18,SGIC - 2023-12-18 00:00:00 - Bear Close: 544.0 - RSI: 66.62
KBSH,2023-12-18,KBSH - 2023-12-18 00:00:00 - Bear Close: 823.0 - RSI: 58.94
NRIC,2023-12-18,NRIC - 2023-12-18 00:00:00 - Bear Close: 703.0 - RSI: 69.95
KLBSL,2023-12-18,KLBSL - 2023-12-18 00:00:00 - Bear Close: 845.0 - RSI: 77.36
NABBC,2023-12-18,NABBC - 2023-12-18 00:00:00 - Bear Close: 406.7 - RSI: 70.61
FLOAT,2023-12-18,FLOAT - 2023-12-18 00:00:00 - Bear Close: 141.86 - RSI: 74.17
JFL,2023-12-18,JFL - 2023-12-18 00:00:00 - Bear Close: 385.0 - RSI: 70.81
RBCL,2023-12-18,RBCL - 2023-12-18 00:00:00 - Bear Close: 14388.0 - RSI: 66.66
DDBL,2023-12-18,DDBL - 2023-12-18 00:00:00 - Bear Close: 822.0 - RSI: 73.33
RHPL,2023-12-18,RHPL - 2023-12-18 00:00:00 - Bear Close: 287.7 - RSI: 67.80
SADBL,2023-12-18,SADBL - 2023-12-18 00:00:00 - Bear Close: 330.0 - RSI: 76.40
BHPL,2023-12-18,BHPL - 2023-12-18 00:00:00 - Bear Close: 451.0 - RSI: 62.74
SENSITIVE,2023-12-18,SENSITIVE - 2023-12-18 00:00:00 - Bear Close: 390.63 - RSI: 73.05
NEPSE,2023-12-18,NEPSE - 2023-12-18 00:00:00 - Bear Close: 2060.49 - RSI: 74.94
SJLIC,2023-12-18,SJLIC - 2023-12-18 00:00:00 - Bear Close: 579.7 - RSI: 72.01
MHNL,2023-12-17,MHNL - 2023-12-17 00:00:00 - Bear Close: 225.5 - RSI: 73.08
ICFC,2023-12-17,ICFC - 2023-12-17 00:00:00 - Bear Close: 487.9 - RSI: 66.11
STC,2023-12-17,STC - 2023-12-17 00:00:00 - Bear Close: 5250.0 - RSI: 58.34
HDHPC,2023-12-17,HDHPC - 2023-12-17 00:00:00 - Bear Close: 146.0 - RSI: 74.55
JOSHI,2023-12-17,JOSHI - 2023-12-17 00:00:00 - Bear Close: 238.9 - RSI: 77.02
MPFL,2023-12-17,MPFL - 2023-12-17 00:00:00 - Bear Close: 322.0 - RSI: 72.58
SPC,2023-12-17,SPC - 2023-12-17 00:00:00 - Bear Close: 411.0 - RSI: 70.98
LSL,2023-12-17,LSL - 2023-12-17 00:00:00 - Bear Close: 191.8 - RSI: 63.51
KPCL,2023-12-17,KPCL - 2023-12-17 00:00:00 - Bear Close: 348.0 - RSI: 66.52
PPL,2023-12-17,PPL - 2023-12-17 00:00:00 - Bear Close: 272.5 - RSI: 78.54
NIFRA,2023-12-17,NIFRA - 2023-12-17 00:00:00 - Bear Close: 211.0 - RSI: 73.82
RHGCL,2023-12-17,RHGCL - 2023-12-17 00:00:00 - Bear Close: 250.3 - RSI: 72.87
HBL,2023-12-17,HBL - 2023-12-17 00:00:00 - Bear Close: 206.0 - RSI: 56.90
SJCL,2023-12-17,SJCL - 2023-12-17 00:00:00 - Bear Close: 282.5 - RSI: 75.40
TRADING,2023-12-17,TRADING - 2023-12-17 00:00:00 - Bear Close: 2833.13 - RSI: 57.74
GLH,2023-12-17,GLH - 2023-12-17 00:00:00 - Bear Close: 249.2 - RSI: 74.46
UHEWA,2023-12-17,UHEWA - 2023-12-17 00:00:00 - Bear Close: 343.3 - RSI: 73.17
DHPL,2023-12-17,DHPL - 2023-12-17 00:00:00 - Bear Close: 182.0 - RSI: 79.03
CITY,2023-12-17,CITY - 2023-12-17 00:00:00 - Bear Close: 627.9 - RSI: 64.60
BPW,2023-12-17,BPW - 2023-12-17 00:00:00 - Bear Close: 1046.0 - RSI: 58.83
BHL,2023-12-17,BHL - 2023-12-17 00:00:00 - Bear Close: 260.7 - RSI: 75.45
BARUN,2023-12-17,BARUN - 2023-12-17 00:00:00 - Bear Close: 242.0 - RSI: 66.30
ALICL,2023-12-17,ALICL - 2023-12-17 00:00:00 - Bear Close: 680.9 - RSI: 63.70
HIDCL,2023-12-17,HIDCL - 2023-12-17 00:00:00 - Bear Close: 182.1 - RSI: 70.89
MLBS,2023-12-17,MLBS - 2023-12-17 00:00:00 - Bear Close: 706.1 - RSI: 61.06
MNBBL,2023-12-17,MNBBL - 2023-12-17 00:00:00 - Bear Close: 401.0 - RSI: 65.20
MSLB,2023-12-17,MSLB - 2023-12-17 00:00:00 - Bear Close: 840.0 - RSI: 66.88
SHINE,2023-12-17,SHINE - 2023-12-17 00:00:00 - Bear Close: 420.0 - RSI: 72.19
NHPC,2023-12-17,NHPC - 2023-12-17 00:00:00 - Bear Close: 169.0 - RSI: 80.25
RADHI,2023-12-17,RADHI - 2023-12-17 00:00:00 - Bear Close: 238.9 - RSI: 70.95
NMBMF,2023-12-17,NMBMF - 2023-12-17 00:00:00 - Bear Close: 565.0 - RSI: 66.33
NGPL,2023-12-17,NGPL - 2023-12-17 00:00:00 - Bear Close: 228.0 - RSI: 72.44
SHPC,2023-12-17,SHPC - 2023-12-17 00:00:00 - Bear Close: 356.0 - RSI: 71.03
AHPC,2023-12-17,AHPC - 2023-12-17 00:00:00 - Bear Close: 237.0 - RSI: 71.47
AKJCL,2023-12-14,AKJCL - 2023-12-14 00:00:00 - Bear Close: 189.0 - RSI: 78.58
GUFL,2023-12-14,GUFL - 2023-12-14 00:00:00 - Bear Close: 528.9 - RSI: 54.62
GMFIL,2023-12-14,GMFIL - 2023-12-14 00:00:00 - Bear Close: 378.0 - RSI: 69.61
SPDL,2023-12-14,SPDL - 2023-12-14 00:00:00 - Bear Close: 198.4 - RSI: 66.89
MEL,2023-12-14,MEL - 2023-12-14 00:00:00 - Bear Close: 197.9 - RSI: 68.21
SMHL,2023-12-14,SMHL - 2023-12-14 00:00:00 - Bear Close: 388.0 - RSI: 66.70
EDBL,2023-12-14,EDBL - 2023-12-14 00:00:00 - Bear Close: 355.1 - RSI: 72.39
SRLI,2023-12-14,SRLI - 2023-12-14 00:00:00 - Bear Close: 494.0 - RSI: 62.35
SPL,2023-12-14,SPL - 2023-12-14 00:00:00 - Bear Close: 765.0 - RSI: 57.09
MKJC,2023-12-14,MKJC - 2023-12-14 00:00:00 - Bear Close: 360.6 - RSI: 58.34
BFC,2023-12-14,BFC - 2023-12-14 00:00:00 - Bear Close: 325.0 - RSI: 66.80
RFPL,2023-12-14,RFPL - 2023-12-14 00:00:00 - Bear Close: 241.0 - RSI: 65.40
ENL,2023-12-14,ENL - 2023-12-14 00:00:00 - Bear Close: 877.9 - RSI: 56.35
FINANCE,2023-12-14,FINANCE - 2023-12-14 00:00:00 - Bear Close: 1779.46 - RSI: 67.24
MLBL,2023-12-14,MLBL - 2023-12-14 00:00:00 - Bear Close: 327.0 - RSI: 65.52
UNHPL,2023-12-14,UNHPL - 2023-12-14 00:00:00 - Bear Close: 186.4 - RSI: 66.73
BPCL,2023-12-14,BPCL - 2023-12-14 00:00:00 - Bear Close: 315.0 - RSI: 64.35
KSBBL,2023-12-14,KSBBL - 2023-12-14 00:00:00 - Bear Close: 329.5 - RSI: 69.07
CHL,2023-12-14,CHL - 2023-12-14 00:00:00 - Bear Close: 245.0 - RSI: 69.61
HURJA,2023-12-14,HURJA - 2023-12-14 00:00:00 - Bear Close: 270.0 - RSI: 72.84
HYDROPOWER,2023-12-14,HYDROPOWER - 2023-12-14 00:00:00 - Bear Close: 2220.59 - RSI: 72.37
CFCL,2023-12-13,CFCL - 2023-12-13 00:00:00 - Bear Close: 343.0 - RSI: 61.40
MKHC,2023-12-13,MKHC - 2023-12-13 00:00:00 - Bear Close: 239.0 - RSI: 69.30
NRM,2023-12-13,NRM - 2023-12-13 00:00:00 - Bear Close: 287.0 - RSI: 74.32
UPCL,2023-12-13,UPCL - 2023-12-13 00:00:00 - Bear Close: 205.0 - RSI: 69.91
USHEC,2023-12-13,USHEC - 2023-12-13 00:00:00 - Bear Close: 262.0 - RSI: 61.83
PRVU,2023-12-13,PRVU - 2023-12-13 00:00:00 - Bear Close: 166.0 - RSI: 63.85
NFS,2023-12-13,NFS - 2023-12-13 00:00:00 - Bear Close: 320.0 - RSI: 65.83
SGHC,2023-12-13,SGHC - 2023-12-13 00:00:00 - Bear Close: 260.2 - RSI: 65.33
HLI,2023-12-13,HLI - 2023-12-13 00:00:00 - Bear Close: 448.0 - RSI: 64.79
HOTELS,2023-12-13,HOTELS - 2023-12-13 00:00:00 - Bear Close: 5417.4 - RSI: 61.28
SALICO,2023-12-13,SALICO - 2023-12-13 00:00:00 - Bear Close: 729.0 - RSI: 68.25
MFIL,2023-12-13,MFIL - 2023-12-13 00:00:00 - Bear Close: 535.0 - RSI: 62.62
GRDBL,2023-12-13,GRDBL - 2023-12-13 00:00:00 - Bear Close: 317.5 - RSI: 61.26
DORDI,2023-12-13,DORDI - 2023-12-13 00:00:00 - Bear Close: 247.0 - RSI: 75.11
UMHL,2023-12-13,UMHL - 2023-12-13 00:00:00 - Bear Close: 209.0 - RSI: 73.52
IHL,2023-12-13,IHL - 2023-12-13 00:00:00 - Bear Close: 270.0 - RSI: 62.72
DLBS,2023-12-13,DLBS - 2023-12-13 00:00:00 - Bear Close: 730.0 - RSI: 76.54
MBJC,2023-12-13,MBJC - 2023-12-13 00:00:00 - Bear Close: 290.0 - RSI: 67.06
BBC,2023-12-13,BBC - 2023-12-13 00:00:00 - Bear Close: 3804.0 - RSI: 54.29
NHDL,2023-12-13,NHDL - 2023-12-13 00:00:00 - Bear Close: 348.0 - RSI: 54.55
KDL,2023-12-13,KDL - 2023-12-13 00:00:00 - Bear Close: 865.0 - RSI: 63.89
DEVBANK,2023-12-13,DEVBANK - 2023-12-13 00:00:00 - Bear Close: 3889.56 - RSI: 66.58
SICL,2023-12-12,SICL - 2023-12-12 00:00:00 - Bear Close: 780.0 - RSI: 65.63
GBBL,2023-12-12,GBBL - 2023-12-12 00:00:00 - Bear Close: 390.0 - RSI: 61.16
EHPL,2023-12-12,EHPL - 2023-12-12 00:00:00 - Bear Close: 347.0 - RSI: 64.15
NONLIFEINSU,2023-12-12,NONLIFEINSU - 2023-12-12 00:00:00 - Bear Close: 11019.28 - RSI: 75.95
SIFC,2023-12-12,SIFC - 2023-12-12 00:00:00 - Bear Close: 355.0 - RSI: 66.08
GBBD85,2023-12-12,GBBD85 - 2023-12-12 00:00:00 - Bear Close: 853.3 - RSI: 53.93
SHL,2023-12-12,SHL - 2023-12-12 00:00:00 - Bear Close: 466.0 - RSI: 71.09
SAPDBL,2023-12-12,SAPDBL - 2023-12-12 00:00:00 - Bear Close: 244.0 - RSI: 62.41
HEI,2023-12-12,HEI - 2023-12-12 00:00:00 - Bear Close: 608.0 - RSI: 76.19
LIFEINSU,2023-12-12,LIFEINSU - 2023-12-12 00:00:00 - Bear Close: 11239.08 - RSI: 72.92
SFCL,2023-12-12,SFCL - 2023-12-12 00:00:00 - Bear Close: 299.8 - RSI: 70.49
GVL,2023-12-12,GVL - 2023-12-12 00:00:00 - Bear Close: 371.0 - RSI: 57.48
NLICL,2023-12-12,NLICL - 2023-12-12 00:00:00 - Bear Close: 621.0 - RSI: 72.02
TAMOR,2023-12-12,TAMOR - 2023-12-12 00:00:00 - Bear Close: 271.0 - RSI: 71.95
MKHL,2023-12-12,MKHL - 2023-12-12 00:00:00 - Bear Close: 269.0 - RSI: 59.02
SINDU,2023-12-12,SINDU - 2023-12-12 00:00:00 - Bear Close: 267.0 - RSI: 64.53
SKBBL,2023-12-11,SKBBL - 2023-12-11 00:00:00 - Bear Close: 960.0 - RSI: 75.97
LBBL,2023-12-11,LBBL - 2023-12-11 00:00:00 - Bear Close: 398.0 - RSI: 57.38
DOLTI,2023-12-11,DOLTI - 2023-12-11 00:00:00 - Bear Close: 250.8 - RSI: 74.95
VLBS,2023-12-11,VLBS - 2023-12-11 00:00:00 - Bear Close: 650.0 - RSI: 58.15
CHCL,2023-12-11,CHCL - 2023-12-11 00:00:00 - Bear Close: 515.0 - RSI: 65.99
UAIL,2023-12-11,UAIL - 2023-12-11 00:00:00 - Bear Close: 610.0 - RSI: 72.25
IGI,2023-12-11,IGI - 2023-12-11 00:00:00 - Bear Close: 548.9 - RSI: 72.72
PRIN,2023-12-10,PRIN - 2023-12-10 00:00:00 - Bear Close: 733.0 - RSI: 72.29
BEDC,2023-12-10,BEDC - 2023-12-10 00:00:00 - Bear Close: 238.0 - RSI: 68.72
BHDC,2023-12-10,BHDC - 2023-12-10 00:00:00 - Bear Close: 348.0 - RSI: 56.50
RLFL,2023-12-10,RLFL - 2023-12-10 00:00:00 - Bear Close: 352.0 - RSI: 69.43
NIMB,2023-12-10,NIMB - 2023-12-10 00:00:00 - Bear Close: 182.0 - RSI: 61.08
MDB,2023-12-10,MDB - 2023-12-10 00:00:00 - Bear Close: 425.0 - RSI: 61.58
MAKAR,2023-12-10,MAKAR - 2023-12-10 00:00:00 - Bear Close: 259.9 - RSI: 61.88
LICN,2023-12-10,LICN - 2023-12-10 00:00:00 - Bear Close: 1480.0 - RSI: 73.17
HHL,2023-12-10,HHL - 2023-12-10 00:00:00 - Bear Close: 231.0 - RSI: 67.96
CORBL,2023-12-07,CORBL - 2023-12-07 00:00:00 - Bear Close: 340.0 - RSI: 60.37
TPC,2023-12-07,TPC - 2023-12-07 00:00:00 - Bear Close: 345.0 - RSI: 53.67
KKHC,2023-12-07,KKHC - 2023-12-07 00:00:00 - Bear Close: 182.5 - RSI: 53.60
NIMB,2023-12-06,NIMB - 2023-12-06 00:00:00 - Bull Close: 174.7 - RSI: 42.89
BHDC,2023-12-06,BHDC - 2023-12-06 00:00:00 - Bull Close: 330.0 - RSI: 44.68
SPHL,2023-12-05,SPHL - 2023-12-05 00:00:00 - Bull Close: 389.9 - RSI: 38.42
BBC,2023-12-05,BBC - 2023-12-05 00:00:00 - Bull Close: 3410.6 - RSI: 38.12
SHEL,2023-12-05,SHEL - 2023-12-05 00:00:00 - Bear Close: 275.0 - RSI: 75.30
GBIME,2023-12-03,GBIME - 2023-12-03 00:00:00 - Bull Close: 196.0 - RSI: 35.33
MFIL,2023-12-03,MFIL - 2023-12-03 00:00:00 - Bull Close: 489.0 - RSI: 36.54
MCHL,2023-11-30,MCHL - 2023-11-30 00:00:00 - Bear Close: 240.3 - RSI: 53.19
GBBD85,2023-11-30,GBBD85 - 2023-11-30 00:00:00 - Bull Close: 826.2 - RSI: 44.81
OHL,2023-11-30,OHL - 2023-11-30 00:00:00 - Bear Close: 740.0 - RSI: 55.07
BBC,2023-11-30,BBC - 2023-11-30 00:00:00 - Bear Close: 3825.0 - RSI: 56.40
AHL,2023-11-29,AHL - 2023-11-29 00:00:00 - Bear Close: 350.0 - RSI: 61.62
BHDC,2023-11-29,BHDC - 2023-11-29 00:00:00 - Bear Close: 348.0 - RSI: 57.27
SIKLES,2023-11-28,SIKLES - 2023-11-28 00:00:00 - Bear Close: 394.4 - RSI: 64.65
MHL,2023-11-28,MHL - 2023-11-28 00:00:00 - Bear Close: 342.0 - RSI: 69.11
MFIL,2023-11-28,MFIL - 2023-11-28 00:00:00 - Bear Close: 529.0 - RSI: 62.16
SAHAS,2023-11-28,SAHAS - 2023-11-28 00:00:00 - Bear Close: 460.0 - RSI: 64.56
TRH,2023-11-28,TRH - 2023-11-28 00:00:00 - Bear Close: 828.0 - RSI: 71.08
NIMB,2023-11-28,NIMB - 2023-11-28 00:00:00 - Bear Close: 182.0 - RSI: 63.81
