Symbol,Latest_Close,52_Week_Low,Distance_from_Low_%,Date_at_52W_Low
SMATA,690.0,687.0,0.44,N/A
SMJC,419.9,418.0,0.45,N/A
GWFD83,1035.0,1030.2,0.47,N/A
NRIC,869.8,865.0,0.55,N/A
AHPC,251.5,250.1,0.56,N/A
UMRH,515.0,512.0,0.59,N/A
SWMF,588.5,585.0,0.6,N/A
HRL,549.0,545.0,0.73,N/A
PBLD84,1065.1,1057.2,0.75,N/A
GBLBS,668.0,662.5,0.83,N/A
ULI,358.0,355.0,0.85,N/A
SONA,388.4,385.1,0.86,N/A
NICD83/84,1010.0,1001.4,0.86,N/A
ICFC,585.1,580.0,0.88,N/A
ADBLB86,1010.0,1000.0,1.0,N/A
BOKD86KA,1111.1,1100.0,1.01,N/A
RBCL,13800.0,13660.0,1.02,N/A
NYADI,344.5,341.0,1.03,N/A
MHL,450.0,445.0,1.12,N/A
SBD87,1062.0,1050.0,1.14,N/A
SLBSL,889.0,879.0,1.14,N/A
NICA,308.0,304.5,1.15,N/A
JFL,378.5,374.0,1.2,N/A
BHDC,417.0,412.0,1.21,N/A
MLBS,1029.0,1016.5,1.23,N/A
MBJC,256.0,252.9,1.23,N/A
UPCL,331.0,326.9,1.25,N/A
CBBLPO,395.0,390.0,1.28,N/A
MEL,201.5,198.7,1.41,N/A
OMPL,860.0,848.0,1.42,N/A
NESDO,1349.0,1330.0,1.43,N/A
NIFRAGED,1000.1,986.0,1.43,N/A
