Symbol,Latest_Close,52_Week_Low,Distance_from_Low_%,Date_at_52W_Low
JBBLPO,181.4,181.4,0.0,N/A
MATRIP,523.5,523.5,0.0,N/A
LBBLPO,261.0,261.0,0.0,N/A
BFCPO,250.0,250.0,0.0,N/A
ALICLP,252.0,252.0,0.0,N/A
GUFLPO,298.0,298.0,0.0,N/A
CYCLP,831.0,831.0,0.0,N/A
SRLIP,197.6,197.6,0.0,N/A
SIFCPO,286.0,286.0,0.0,N/A
SBLD2082,1045.2,1045.1,0.01,N/A
TTL,670.2,670.0,0.03,N/A
HBLD86,1112.4,1112.0,0.04,N/A
LICN,752.1,751.3,0.11,N/A
CSY,8.21,8.2,0.12,N/A
NLIC,685.9,685.0,0.13,N/A
LBLD86,1085.0,1083.0,0.18,N/A
HEI,459.0,458.0,0.22,N/A
RNLI,408.0,407.0,0.25,N/A
PBLD86,1103.0,1100.2,0.25,N/A
PBD84,1070.0,1067.0,0.28,N/A
PRVU,175.5,175.0,0.29,N/A
CLI,412.3,411.0,0.32,N/A
SKBBL,741.6,739.1,0.34,N/A
NMLBBL,477.0,475.4,0.34,N/A
NMIC,790.0,787.0,0.38,N/A
AHPC,247.5,246.5,0.41,N/A
ILI,399.0,397.3,0.43,N/A
FOWAD,859.0,855.0,0.47,N/A
NICA,306.0,304.5,0.49,N/A
NSIF2,9.8,9.75,0.51,N/A
NUBL,571.0,568.1,0.51,N/A
SWMF,580.0,577.0,0.52,N/A
KDL,715.0,711.0,0.56,N/A
MERO,601.0,597.0,0.67,N/A
FMDBL,720.0,715.1,0.69,N/A
SGHC,285.0,283.0,0.71,N/A
SRLI,354.7,352.1,0.74,N/A
SMATA,675.0,670.0,0.75,N/A
PBLD84,1065.1,1057.2,0.75,N/A
BOKD86,1053.1,1045.0,0.78,N/A
OMPL,855.0,848.0,0.83,N/A
ULI,358.0,355.0,0.85,N/A
NICD83/84,1010.0,1001.4,0.86,N/A
KPCL,448.0,444.1,0.88,N/A
UPCL,324.0,321.1,0.9,N/A
NIMB,182.7,181.0,0.94,N/A
NIBLGF,8.32,8.24,0.97,N/A
ADBLB86,1010.0,1000.0,1.0,N/A
USLB,951.0,941.0,1.06,N/A
GLBSL,1679.0,1661.0,1.08,N/A
SJLIC,390.2,386.0,1.09,N/A
SBD87,1062.0,1050.0,1.14,N/A
SFMF,9.61,9.5,1.16,N/A
HIDCL,236.8,234.0,1.2,N/A
GMFBS,1114.0,1100.0,1.27,N/A
CBBLPO,395.0,390.0,1.28,N/A
MMKJL,322.9,318.8,1.29,N/A
GMLI,933.0,921.0,1.3,N/A
JFL,372.0,367.2,1.31,N/A
CIT,1652.2,1630.3,1.34,N/A
SMB,1722.0,1699.0,1.35,N/A
SPDL,349.7,345.0,1.36,N/A
UNHPL,349.8,345.0,1.39,N/A
NIFRAGED,1000.1,986.0,1.43,N/A
DOLTI,282.0,278.0,1.44,N/A
RURU,572.1,564.0,1.44,N/A
