Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%
SIFCPO,286.0,286.0,286.0,0.0,0.0
SLBBLP,453.0,453.0,463.0,0.0,-2.16
PRVUPO,100.0,100.0,100.9,0.0,-0.89
SFCLP,164.0,164.0,164.0,0.0,0.0
CYCLP,831.0,831.0,864.0,0.0,-3.82
CZBILP,106.9,106.9,109.0,0.0,-1.93
FOWADP,660.0,660.0,660.0,0.0,0.0
RLFLPO,268.6,268.6,303.0,0.0,-11.35
PCBLP,100.0,100.0,105.3,0.0,-5.03
PMLIP,270.0,270.0,270.0,0.0,0.0
NMLBBLP,334.0,334.0,366.1,0.0,-8.77
NMFBSP,675.0,675.0,675.0,0.0,0.0
GBIMEP,100.0,100.0,122.0,0.0,-18.03
NLICLP,321.0,321.0,321.0,0.0,0.0
NLICP,413.0,413.0,413.0,0.0,0.0
GWFD83,1087.5,1087.5,1464.8,0.0,-25.76
KSBBLP,269.0,269.0,269.0,0.0,0.0
JBLBP,100.0,100.0,100.0,0.0,0.0
KBLPO,100.0,100.0,115.0,0.0,-13.04
LBBLPO,261.0,261.0,261.0,0.0,0.0
MSLBP,735.0,735.0,735.0,0.0,0.0
NABILP,301.1,301.1,301.1,0.0,0.0
KMCDBP,605.0,605.0,605.0,0.0,0.0
MNBBLP,236.2,236.2,236.2,0.0,0.0
HBLPO,131.0,131.0,131.0,0.0,0.0
MLBSLP,100.0,100.0,100.0,0.0,0.0
ILBSP,624.0,624.0,624.0,0.0,0.0
JBBLPO,187.0,187.0,187.0,0.0,0.0
MATRIP,523.5,523.5,534.1,0.0,-1.98
MLBLPO,193.0,193.0,198.0,0.0,-2.53
SBLD2082,1045.2,1045.1,1097.6,0.01,-4.77
SRBLD83,1045.0,1038.8,1126.0,0.6,-7.19
ICFCD83,1086.0,1079.1,1368.9,0.64,-20.67
ULI,358.0,355.0,746.0,0.85,-52.01
RBBD83,1034.5,1025.7,1100.0,0.86,-5.95
UNLB,1516.0,1499.0,2480.0,1.13,-38.87
HBLD83,1033.0,1020.0,1111.0,1.27,-7.02
CBBLPO,395.0,390.0,395.0,1.28,0.0
RAWA,662.0,653.0,904.0,1.38,-26.77
DOLTI,449.0,441.0,684.9,1.81,-34.44
MMKJL,535.0,525.0,699.9,1.9,-23.56
NIBD2082,1028.6,1008.5,1170.0,1.99,-12.09
HATHY,878.0,860.6,1439.9,2.02,-39.02
KBLD90,1500.0,1470.0,1500.0,2.04,0.0
SHLB,1520.0,1488.0,2214.0,2.15,-31.35
