Date,Symbol,Signal_Type,Close,EMA_20,EMA_50,Volume,Volume_Avg_20,ADX,ATR
2026-01-18,KSBBL,BUY,472.0,445.25289536712785,443.9176559301234,56819.0,29459.05,35.66691667559252,10.357142857142852
2026-01-14,CFCL,BUY,510.0,485.7901489940985,485.46341413855185,60792.0,19904.6,27.049536174074778,14.492857142857137
2026-01-13,LBBL,BUY,496.5,472.73501101586135,471.70826086405987,317450.0,148862.7,29.271222092523747,18.178571428571427
2026-01-08,AKJCL,BUY,205.9,191.14087688379013,190.5919109936876,297985.0,92952.9,38.158677523387794,5.650000000000001
2026-01-07,MBL,BUY,223.6,220.41850588344755,220.32297819848907,53545.0,43063.85,27.53346655684763,5.2285714285714295
2026-01-07,MDB,BUY,605.0,581.7578777049789,580.5789907289346,26084.0,14427.35,23.83002665371242,13.235714285714275
2026-01-07,SANIMA,BUY,335.5,319.3590711374217,318.85860996081885,99167.0,69284.2,40.47463970019108,6.7928571428571445
2026-01-05,NICA,BUY,352.3,326.8456619804562,326.0225788358331,226433.0,88956.8,29.339379527600347,10.749999999999988
2026-01-04,SAPDBL,BUY,861.9,829.375892287541,828.702547213591,57603.0,41950.8,41.764300555420334,32.892857142857125
2025-12-31,SBI,BUY,407.9,397.0450831989318,396.8934794420075,170585.0,53608.55,29.333886022038687,13.057142857142853
2025-12-18,MPFL,BUY,588.9,556.2450537167039,555.2927660574427,68094.0,19564.95,29.861404191235206,18.84999999999999
2025-12-17,SBL,BUY,359.8,348.45503474931104,348.1519311668049,99086.0,60894.55,53.110950142299096,8.014285714285702
2025-12-07,GMFIL,BUY,492.0,464.1337010657733,463.2778485999296,193338.0,42272.55,30.656974052392197,20.207142857142852
2025-12-02,GRDBL,BUY,1218.0,1111.2920599763527,1109.7396251992648,50508.0,19442.3,44.18078732212133,55.471428571428575
2025-12-01,NMB,BUY,251.4,244.68591695057466,244.56944598006197,60782.0,49701.4,49.70734606308604,6.1285714285714255
2025-12-01,UMHL,BUY,590.9,544.8297176976614,542.9313180478789,470614.0,89388.8,31.212848619337016,16.557142857142853
2025-11-18,JOSHI,BUY,347.0,315.60533772879523,314.7389715742709,166453.0,37113.25,33.923349439161925,15.728571428571424
2025-11-11,RADHI,BUY,769.0,745.5012841498822,744.2497011600799,418689.0,241210.55,33.99139559537308,34.89285714285713
2025-11-03,HPPL,BUY,506.9,492.1941014890923,492.1914271099684,146250.0,115181.45,48.95136771771504,46.80714285714284
2025-11-03,NLIC,BUY,824.1,777.7714873505963,777.5566660304328,88330.0,41806.2,20.094593986693376,25.664285714285718
2025-10-12,ADBL,SELL,307.7,318.4359138563832,318.76894393158426,73570.0,41955.5,25.45854027870541,9.79785714285714
2025-10-08,KPCL,SELL,571.0,578.448206154136,578.685692799617,242182.0,83176.5,30.078770975754946,41.49428571428571
2025-10-08,UMHL,SELL,522.0,559.2144236719738,559.7230827758899,268378.0,127946.0,40.28646183514112,16.820714285714278
2025-09-02,SCB,BUY,661.75,639.5882637241651,639.0783376423148,119242.0,30243.4,20.091214069504577,13.268571428571411
2025-07-29,NHDL,BUY,750.78,713.2273104780716,711.0045447603162,22480.0,13868.85,51.52158744511242,28.19428571428571
2025-07-24,SJCL,BUY,336.44,325.123477841155,325.0654885874515,53052.0,30925.45,35.19429525349865,9.487857142857138
2025-07-23,NHPC,BUY,233.71,218.12231634229073,217.53087601336526,487644.0,129186.15,42.39676711381109,6.094285714285718
2025-07-22,BFC,BUY,526.38,503.13488901753453,502.58511390945444,44596.0,33689.85,43.52003033142891,20.457857142857137
2025-07-22,HDHPC,BUY,208.47,200.95923215002378,200.9223741121107,306812.0,196664.0,38.26377617002395,5.670000000000002
2025-07-21,CFCL,BUY,554.49,536.0048336983639,535.3417993323438,36931.0,28845.25,45.54991934492413,24.826428571428558
2025-07-20,RLFL,BUY,504.83,491.39889199740225,491.34683250550233,66692.0,30607.55,55.863009661031604,18.71142857142856
2025-07-17,EDBL,BUY,657.42,600.454168411552,597.0450741732857,124303.0,32056.0,45.96971945496348,23.475714285714275
2025-07-17,GMFIL,BUY,521.98,493.1787882438457,491.5359419692261,54327.0,27486.35,41.63989379176086,16.369285714285716
2025-07-17,GUFL,BUY,593.68,557.8324457689826,556.7866036998109,18271.0,14314.0,43.714959180073606,18.189999999999998
2025-07-17,MKJC,BUY,544.09,521.7119385726487,521.1570465199437,57235.0,35469.35,29.73191018570443,20.88214285714285
2025-07-17,NIFRA,BUY,293.54,280.16180477380124,279.66622068285835,597071.0,224629.0,23.47828199259865,8.373571428571422
2025-07-17,PROFL,BUY,545.41,504.86965980968586,504.2232008784034,85224.0,25546.2,37.50476944108395,18.95999999999999
2025-07-16,GFCL,BUY,714.37,652.1991643990444,649.0176131850515,50552.0,30478.55,45.79922403595251,23.879999999999995
2025-07-16,JBBL,BUY,351.54,332.90696808547955,331.8632116764941,254695.0,59475.4,48.5465604097942,10.428571428571425
2025-07-16,MPFL,BUY,642.2,607.7602350418249,605.826100338294,35253.0,18388.65,36.91072563084221,20.66714285714286
2025-07-16,SHINE,BUY,431.97,410.14854535802857,408.8407204309784,126073.0,46753.05,35.280033838888706,8.55714285714285
2025-07-15,PFL,BUY,432.18,416.11408984993034,415.7317894474042,56695.0,32607.6,44.354641798565126,15.420000000000003
2025-07-15,SFCL,BUY,533.7,500.7946601185905,500.52983589009796,58590.0,38190.35,46.94376451595609,20.582142857142856
2025-07-13,MFIL,BUY,627.28,600.1570760949536,598.8761658694651,27496.0,18906.5,25.92391577148285,18.46928571428571
2025-07-13,NICA,BUY,405.4,355.7920758722941,355.07253296822705,935652.0,135025.6,30.212669035658653,12.077142857142857
2025-07-10,PRVU,BUY,218.51,208.198155372737,207.843467924624,590151.0,157562.15,30.303704164030993,5.49357142857143
2025-07-08,NFS,BUY,733.72,654.7570166231459,654.0491225870986,67045.0,48675.05,28.489668706115815,28.93714285714285
2025-07-07,CZBIL,BUY,211.66,208.1144838698847,207.9910884395462,110009.0,67129.25,34.24169479372027,5.239285714285716
2025-07-07,PCBL,BUY,256.43,245.9731825803677,245.37352073759234,128209.0,65066.45,22.219160934009498,6.307142857142858
2025-07-07,SCB,BUY,638.26,622.0931525930642,621.7623356655778,22129.0,14119.65,48.626020042441596,10.992857142857142
2025-07-06,MNBBL,BUY,381.93,363.0355188888429,362.66294184557836,64069.0,40763.7,20.059247629190956,6.263571428571432
2025-07-06,NMB,BUY,253.27,243.65065375794185,243.56029538083422,62281.0,50701.45,34.32202479272097,7.364285714285718
2025-07-03,ADBL,BUY,300.74,288.8588340351205,288.6961493912906,123907.0,36471.4,20.749962072957697,6.2907142857142775
2025-07-01,GRDBL,BUY,1378.98,1252.9279968670353,1251.0222430327246,39855.0,27433.25,23.791369493233734,88.24142857142859
2025-07-01,SAPDBL,BUY,1191.17,1016.8901703144853,1008.2139362100309,226015.0,106343.35,28.148365780191764,85.63142857142859
2025-06-26,JOSHI,SELL,346.78,393.10231822885174,393.56301731478794,353539.0,157309.9,41.09825725229587,37.24142857142857
2025-06-26,MHNL,BUY,280.79,264.4438195735043,264.2890438819269,140301.0,45257.8,39.90157378066326,15.772857142857147
2025-06-24,HPPL,BUY,604.58,549.6576781240466,548.641613846347,412718.0,210240.6,56.24565388614945,31.238571428571422
2025-06-23,SSHL,BUY,244.99,234.2384493619178,233.8164788242669,452824.0,115481.4,21.69311044034703,7.677142857142859
2025-06-22,KKHC,BUY,355.53,350.3197097120723,350.23711270518385,37453.0,24587.6,22.984884014225916,14.813571428571416
2025-06-18,PMHPL,BUY,336.88,303.9630896033119,302.0311866603807,190335.0,33964.65,36.96553051407212,12.253571428571421
2025-06-18,RHPL,BUY,447.2,398.22846701959406,395.8598740236585,442441.0,94348.2,33.76446352640159,17.985714285714284
2025-06-16,OHL,BUY,941.82,901.1727434319827,900.0614963119835,84052.0,50802.2,31.50256280663479,30.15357142857141
2025-06-15,SIFC,BUY,583.71,521.1976871677347,520.843289100994,152410.0,36019.1,44.0306426737149,21.973571428571432
2025-06-12,MEN,BUY,617.56,586.2184036854827,585.6262972299858,450174.0,174713.8,37.54560566242677,20.18357142857141
2025-06-10,JOSHI,BUY,418.65,392.573904863597,391.10279622224095,146924.0,87230.65,28.443549176996648,20.13571428571429
2025-06-09,CHCL,BUY,551.66,497.7744490887305,496.6636301286531,573296.0,105093.0,22.069080292768575,17.528571428571414
2025-05-28,CZBIL,BUY,222.55,208.47655891525656,208.4361677048475,223482.0,89568.5,30.8695518783151,7.520714285714285
2025-05-28,NABIL,BUY,500.42,490.20725874817157,489.6249927071937,66059.0,54429.0,35.526819703957884,11.356428571428571
2025-05-27,SBL,BUY,302.83,284.1135563475494,283.3374823542759,166265.0,66633.35,37.60161547769836,10.157142857142853
2025-05-25,GBIME,BUY,236.63,221.2622916368804,220.81848333389075,455875.0,192231.05,21.257308388130628,7.5
2025-05-22,SADBL,BUY,427.74,407.43223476708295,406.51545529116714,167041.0,80845.45,30.768162094034057,17.640000000000004
2025-05-20,LBBL,BUY,478.69,435.3214159928105,433.1917061255429,246390.0,159424.75,55.521945514006916,21.78785714285713
2025-05-20,OHL,BUY,986.85,896.1636860489052,895.7997595214172,102675.0,26620.1,27.4724133817468,36.06142857142856
2025-05-07,HDHPC,BUY,211.24,202.52915700689613,202.14318082964982,729084.0,168834.7,23.563105041615746,7.514285714285715
2025-05-06,SAHAS,BUY,534.37,505.65511735744514,504.73188335440676,530825.0,115728.2,23.618936760700816,12.887142857142859
2025-05-06,TPC,BUY,570.94,557.8966879880958,557.6909698486579,55890.0,32476.45,47.54167518975385,26.797857142857133
2025-05-04,AKPL,BUY,251.07,235.55228808125472,234.7486738292317,623121.0,170306.15,33.79802532126838,8.92214285714286
2025-04-30,HURJA,BUY,260.89,244.8185307610895,243.93475928441086,622571.0,150647.4,20.231027422287095,10.44
2025-04-28,NHPC,BUY,231.12,217.46802825443407,216.72485841207344,557135.0,151414.3,36.7815080301741,7.730714285714289
2025-04-27,SINDU,SELL,993.7,1081.8510952318388,1085.7226375017767,113522.0,87144.8,27.55406692353019,97.7007142857143
2025-04-24,GLH,BUY,271.51,252.46590298907088,251.99107606893628,123948.0,70237.05,30.794042726968744,10.99357142857143
2025-04-24,SPDL,BUY,346.39,337.93202098662147,337.87414943276394,118011.0,84447.05,31.973946082806197,12.630714285714285
2025-04-22,AHPC,BUY,277.48,261.41403993606383,260.80964206403155,629806.0,158980.0,30.83088005066952,8.76785714285714
2025-04-22,PMHPL,BUY,321.1,302.56556007815664,302.1251150883355,53147.0,21070.0,25.024369365966695,12.67
2025-04-22,SHL,BUY,508.23,495.6378873046218,495.5526889306891,107177.0,49862.3,32.72033391286912,15.188571428571432
2025-04-21,BPCL,BUY,435.89,409.7799358557507,408.3517286537701,82501.0,27252.9,32.42694074627164,14.834999999999992
2025-04-21,SHPC,BUY,532.22,489.49032660582225,488.6027869455125,394736.0,135345.65,28.887004612579016,17.284285714285712
2025-04-21,UNHPL,BUY,349.21,324.0545193050785,322.91941762467746,266702.0,71434.85,27.263083472658476,15.36428571428572
2025-04-20,API,BUY,285.41,278.1996488856862,278.1639004803851,225328.0,139378.65,32.35784063373904,8.55785714285714
2025-04-20,NGPL,BUY,326.49,288.2569538651994,288.12690286760267,1801764.0,544049.05,38.86828535232776,13.932857142857134
2025-04-16,CORBL,BUY,2197.1,1881.503222552465,1868.9071889321883,20889.0,12271.9,25.02847267494935,112.38357142857146
2025-04-10,UPCL,BUY,303.33,296.06324239997997,295.64551595743404,178232.0,139835.75,41.81015199772797,10.635714285714275
2025-04-02,ALICL,BUY,762.47,753.7676693038495,753.6700206621018,48396.0,36100.0,25.22793310716119,17.656428571428574
2025-03-23,UMRH,SELL,625.2,670.1299627983869,670.7139162438764,126785.0,73436.65,33.83447861695937,26.157142857142844
2025-03-06,LICN,SELL,1180.0,1217.5517634406094,1218.5033304529372,183312.0,55750.9,59.92051175479471,71.14285714285718
2025-03-05,AKPL,BUY,246.0,240.42986386544192,240.17976883049317,212878.0,167078.3,25.92759319061272,7.185714285714291
2025-03-05,LEC,BUY,228.5,216.1445095588402,215.57319833123827,304912.0,199751.9,31.272927131961616,8.750000000000002
2025-03-05,NLIC,BUY,824.0,777.3291736337944,775.597378102821,111725.0,67871.35,43.48506723248449,24.821428571428562
2025-03-04,PCBL,BUY,267.0,254.5850518024157,253.8461377248666,168751.0,84129.35,34.47025195756578,10.307142857142859
2025-03-04,UPPER,BUY,216.8,207.38186429985942,206.8242811783998,494473.0,222638.3,24.810762412113714,6.650000000000004
2025-03-03,HBL,BUY,248.0,237.95092581592107,237.90624961118363,119094.0,65870.05,29.355123405972712,8.907142857142858
2025-03-02,BPCL,BUY,445.9,413.49302055338046,411.54176896682515,99160.0,29670.45,36.75140940056334,16.82142857142858
2025-03-02,HDHPC,BUY,220.0,203.11005879784142,202.4933194742177,492107.0,185572.85,21.27869743723505,6.021428571428574
2025-03-02,NHPC,BUY,236.5,221.609320782488,220.7990983061192,272332.0,136964.5,20.54340521912881,7.585714285714291
2025-03-02,SANIMA,BUY,322.8,303.37936766994807,303.29017150065437,169981.0,90435.3,31.114061564651568,8.621428571428563
2025-02-27,AKJCL,BUY,217.9,204.7907391716034,204.2378600254277,682497.0,211290.15,31.20430397736519,7.271428571428572
2025-02-24,NMB,BUY,251.0,245.70684586241217,245.62239714557583,142318.0,69068.6,32.1673563770381,7.4928571428571455
2025-02-23,RLFL,BUY,659.9,584.8840782202014,581.6080196320775,229429.0,109617.25,43.09782178184735,39.378571428571426
2025-02-18,OHL,BUY,980.0,919.3539644617977,917.7330933642763,31256.0,10855.35,33.46966428254118,41.77142857142858
2025-02-16,CFCL,BUY,657.0,605.3214472449268,604.1676744497868,155147.0,104275.95,39.78708876154739,42.71428571428573
2025-02-09,AHPC,BUY,267.8,262.1473842312177,262.0901118790032,476777.0,158142.5,42.950255188525375,9.142857142857139
2025-02-05,MHNL,BUY,285.0,269.309388429936,269.0932517890017,40964.0,26977.35,30.610184213946294,11.457142857142857
2025-02-05,NIFRA,BUY,270.0,261.0659845406813,260.8720238302829,243156.0,191984.4,36.89835458947946,10.692857142857145
2025-02-04,EDBL,BUY,714.9,626.8463468787756,625.0082973001465,124164.0,79238.4,33.22908680535351,25.442857142857154
2025-02-04,RADHI,BUY,418.0,372.2817700439934,371.5558900828687,255717.0,76860.35,37.396339650671166,15.542857142857136
2025-01-28,RURU,BUY,770.0,732.5249835618823,731.7735303241132,69715.0,21300.45,38.97618429742205,27.978571428571424
2025-01-27,GLH,BUY,256.1,249.80585840065032,249.61741929002764,152948.0,58142.25,27.0167174336156,8.735714285714286
2025-01-26,ALICL,BUY,751.9,727.2642518720234,725.793588408242,49932.0,20155.25,25.451856366700014,19.278571428571418
2025-01-22,CHDC,BUY,1851.0,1660.4261973166151,1655.1306352593276,159609.0,39444.45,31.700054751584016,69.25000000000001
2025-01-21,SPC,BUY,566.9,536.1711136152488,534.905970266367,63699.0,53025.2,27.408454821315154,21.857142857142854
2025-01-05,UMHL,BUY,336.0,328.25636262602757,328.15961800453834,107567.0,73639.85,23.227528846996883,11.207142857142847
2024-12-17,TRH,SELL,1056.0,1136.9771487299527,1139.744435598408,19755.0,12959.65,22.568010023447844,51.892857142857146
2024-12-08,NMB,SELL,243.0,256.1422152853948,256.62621760187045,131274.0,70565.25,20.958016610381303,6.885714285714288
2024-12-02,NFS,SELL,1244.0,1420.8267010618663,1428.8092457967375,456988.0,163240.8,42.585210650628134,127.26428571428573
2024-11-28,PPCL,BUY,301.8,274.85805553962126,274.46964100430614,260428.0,38199.25,30.32291009966441,12.627857142857136
2024-11-26,NFS,BUY,1550.0,1441.6641772946255,1436.5478437284014,319916.0,137586.2,39.683954133816364,112.02857142857147
2024-10-27,JFL,BUY,705.3,643.8904435125096,643.7672524620871,189009.0,54619.2,40.40475240714976,40.271428571428565
2024-10-20,PFL,BUY,650.1,624.8048014417642,623.6320367850223,77168.0,46842.3,30.172616438026267,41.77142857142856
2024-10-07,GMFIL,BUY,606.0,571.46510838364,570.617603559931,47932.0,34846.25,36.12194314780459,37.02142857142858
2024-10-06,BFC,BUY,623.1,569.6171614654804,569.2770952449623,74162.0,58331.25,43.955676212062805,39.392857142857146
2024-10-06,SIFC,BUY,629.0,589.5276771745644,588.5547296145304,52384.0,43254.75,43.59294403592868,35.17857142857144
2024-09-22,NYADI,SELL,323.0,351.0701653975303,352.2665838013456,23194.0,18214.95,28.20479605743932,26.707142857142852
2024-08-13,AKJCL,BUY,246.7,211.30970364073278,209.20978125944035,387268.0,239198.45,24.779108093327807,11.957142857142859
2024-07-22,JOSHI,BUY,324.0,307.51483795762437,307.018533908716,88734.0,47222.15,38.39674062355387,11.785714285714286
2024-07-17,SHEL,BUY,207.4,167.66330262935273,166.80880125391943,1163724.0,214974.95,30.440425993934387,7.742857142857147
2024-07-17,UPPER,BUY,189.6,166.06998946389024,165.52981708955195,821773.0,285603.5,30.576720271886227,6.349285714285713
2024-07-16,AKPL,BUY,202.5,170.80725493986316,169.04116403210847,436992.0,102836.1,26.233238041364142,6.557142857142858
2024-07-16,CHL,BUY,337.5,316.838179579006,315.9510914133495,131569.0,25591.0,22.21775113758855,12.885714285714288
2024-07-16,PMHPL,BUY,257.5,233.89668348087451,233.02450628424373,57610.0,12049.95,29.943477670493614,9.428571428571429
2024-07-16,SHPC,BUY,354.0,328.66125755280717,328.5773654365308,145502.0,65869.15,31.368563127785986,9.057142857142859
2024-07-16,SJCL,BUY,299.3,269.3270599921195,269.10617220237816,74133.0,13767.3,37.10923945995809,10.392857142857148
2024-07-15,BPCL,BUY,310.0,296.2067491675036,295.7670510856524,30245.0,13424.0,38.90371276454615,7.763571428571432
2024-07-15,HDHPC,BUY,149.0,133.0256075589286,132.19355607696923,747260.0,143973.05,28.32587847377939,4.985714285714288
2024-07-15,NLIC,BUY,619.0,599.0704466987212,598.8790106813799,55334.0,34215.35,27.273776442269966,12.485714285714282
2024-07-15,PPCL,BUY,253.9,238.7483701012667,238.61620397327232,71273.0,19815.85,21.023296534608757,8.764285714285718
2024-07-15,RHPL,BUY,295.0,273.81904049182873,272.9730671672633,134737.0,28132.7,31.131369301834336,9.235714285714286
2024-07-14,GBIME,BUY,200.0,182.76099264599242,181.94667745687502,368225.0,117042.7,35.28939937950875,6.5857142857142845
2024-07-14,LEC,BUY,196.0,183.6822303615111,183.54891445170068,155664.0,61780.1,24.364930908462195,5.828571428571432
2024-07-11,GHL,BUY,158.8,150.11984005845824,150.113814455552,306490.0,103942.3,48.159788385574245,4.664285714285713
2024-07-11,HBL,BUY,201.6,184.98049006618956,184.42596475736636,95935.0,37457.05,33.99448843001788,5.692857142857144
2024-07-11,HIDCL,BUY,172.0,165.71822165369366,165.68462269497596,96957.0,76041.5,54.3847149946775,5.871428571428576
2024-07-11,MHNL,BUY,249.0,240.8960815958264,240.6680327070451,60133.0,21634.65,54.23925432625385,11.714285714285717
2024-07-11,NLICL,BUY,581.0,552.3880722053322,551.7503422633355,51595.0,15402.95,35.82206580566269,13.914285714285702
2024-07-10,NIFRA,BUY,208.6,199.00070457174806,198.93342943078966,176406.0,112052.75,43.56549832199844,6.621428571428571
2024-07-10,SPDL,BUY,241.0,240.4987854059867,240.47380320931367,72726.0,49745.7,30.503414913629577,10.55714285714286
2024-07-09,ALICL,BUY,590.0,572.3901214562087,571.8641106979809,60948.0,30825.5,25.247306610036315,17.63642857142857
2024-07-09,KBL,BUY,143.5,140.21911075393618,140.12175399029917,130497.0,91912.2,26.47468651902287,4.692857142857144
2024-07-07,JBBL,BUY,314.0,293.04686286780503,291.9562823783906,171832.0,64365.95,24.742362316913727,8.514285714285709
2024-07-04,AKJCL,BUY,227.7,209.85185558046857,209.52359447581222,291775.0,49317.75,31.739049888577068,8.664285714285715
2024-07-04,MLBL,BUY,350.0,326.7871602489957,326.05276448324844,492748.0,64779.25,21.766545675333962,9.828571428571426
2024-07-04,SHINE,BUY,404.0,385.42368712183554,384.8422346740389,340626.0,64571.15,22.015716969484345,10.178571428571432
2024-07-03,HURJA,SELL,269.0,286.5990180510409,287.23507099486744,220771.0,86952.6,43.543729966888954,17.857142857142858
2024-06-23,GUFL,BUY,781.0,720.4908515299778,716.9200949266091,109737.0,69549.3,40.75178627321633,27.52142857142857
2024-06-23,HPPL,BUY,277.0,262.6065947059945,262.234418061732,80245.0,21548.95,20.629817763305727,10.135714285714283
2024-06-20,KBL,SELL,137.8,140.38725967546867,140.53569959244174,162169.0,120318.8,28.793987508503296,4.607142857142855
2024-06-19,GLH,BUY,219.3,212.6434635148027,212.33558207913183,130346.0,93503.15,23.423611352330465,10.814285714285715
2024-06-18,DHPL,BUY,220.2,198.6169152465498,197.88957415830635,130458.0,28849.0,22.562572194761106,8.535714285714288
2024-06-16,SSHL,BUY,182.8,166.0000212063034,165.02178416044612,409555.0,63194.9,31.260384159682097,7.578571428571432
2024-06-16,UNHPL,BUY,243.9,229.6028885772241,229.2035168907461,167419.0,37950.0,21.513173421144945,8.578571428571431
2024-06-13,RADHI,BUY,265.0,239.99289020898385,238.62468840970826,191220.0,52081.4,35.306637044267866,10.749999999999998
2024-06-12,SPDL,BUY,249.9,239.22643649699137,238.81840001706829,121098.0,45804.75,33.62308655264276,9.185714285714287
2024-06-11,BARUN,BUY,273.9,240.56915108228299,239.2612215358215,225159.0,32305.4,30.433402239953686,12.957142857142857
2024-06-11,MHNL,BUY,257.0,239.47258139455096,238.55254254833955,80230.0,17199.55,46.278811629482234,16.835714285714285
2024-06-10,TPC,BUY,547.0,499.4463862628019,498.68360472804613,17829.0,5962.8,49.50337639158639,25.678571428571427
2024-06-02,MBL,SELL,173.9,175.50072555640747,175.57192643038465,110628.0,53411.9,42.556617601773276,8.964285714285717
2024-06-02,MKJC,BUY,496.0,460.062636737873,457.9550966573573,14141.0,6772.1,33.330122783485606,24.45
2024-05-29,HBL,BUY,194.7,185.82690077556975,185.66024206178184,92492.0,38252.6,43.24584230900199,8.614285714285717
2024-05-29,LICN,BUY,1384.9,1338.5560934251323,1338.019476261855,7394.0,4279.1,30.04445689513206,35.15000000000001
2024-05-29,UMRH,BUY,360.0,353.6991673209605,353.53594591512166,51210.0,33834.95,40.41587861916312,14.242857142857137
2024-05-27,NRN,BUY,572.8,524.4650056676421,523.63629461838,355895.0,61714.8,30.219363961824314,25.44285714285714
2024-05-26,KBL,BUY,150.2,140.19607801780262,140.06593431388353,269078.0,167195.0,47.83029667774191,6.328571428571428
2024-05-26,NABIL,BUY,517.0,452.08493140756354,448.55524646742515,257882.0,74309.45,36.46434939125574,13.357142857142861
2024-05-26,NMB,BUY,211.0,183.53456224323884,181.85177660709653,294670.0,66964.7,36.760691260771566,8.300000000000002
2024-05-26,OHL,BUY,782.0,755.000235947461,754.2902620578918,30315.0,7227.15,46.9393395618592,28.02142857142857
2024-05-26,PRVU,BUY,153.9,143.67024625455963,143.51362411445962,186901.0,105142.45,31.820979666087045,5.528571428571431
2024-05-26,SAHAS,BUY,535.0,517.5133129129482,517.2226565022056,25558.0,17621.5,25.382492621423236,22.178571428571427
2024-05-26,SHL,BUY,456.1,442.53601983615516,442.16496015404243,219886.0,79353.45,42.25029405092487,16.107142857142854
2024-05-22,CZBIL,BUY,179.0,162.85713987781259,161.9083147723043,135262.0,48140.35,48.11171348560429,6.678571428571431
2024-05-20,EBL,BUY,532.0,508.7315143566195,508.11586985161557,103898.0,25629.95,27.88494605104569,11.514285714285709
2024-05-20,PCBL,BUY,205.9,195.22671607295737,194.761876058506,224862.0,58979.4,28.58864608992968,6.521428571428572
2024-05-20,SANIMA,BUY,256.5,239.14712572659766,238.82870804159137,156616.0,46738.5,36.38720456797684,8.650000000000002
2024-05-20,SBL,BUY,240.5,225.78505905019298,225.38753178090553,140503.0,44641.15,34.42834370998769,8.942857142857147
2024-05-14,SCB,BUY,544.0,522.7500105108269,521.8195064407967,39921.0,14161.1,41.83465209980865,13.514285714285702
2024-05-09,ADBL,BUY,239.0,233.87988815087206,233.63651963673036,37949.0,24665.05,47.180663703057185,7.535714285714287
