Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%
SMATAP,421.0,441.0,593.0,-4.54,-29.01
BNL,13968.1,14400.0,18399.9,-3.0,-24.09
JBBLPO,181.4,187.0,187.0,-2.99,-2.99
SBLD83,1045.0,1052.0,1122.0,-0.67,-6.86
GBIMEP,100.0,100.0,122.0,0.0,-18.03
SLBBLP,453.0,453.0,463.0,0.0,-2.16
FOWADP,660.0,660.0,660.0,0.0,0.0
ALICLP,252.0,252.0,388.0,0.0,-35.05
KMCDBP,587.0,587.0,605.0,0.0,-2.98
JBLBP,100.0,100.0,100.0,0.0,0.0
PRVUPO,100.0,100.0,100.9,0.0,-0.89
KBLPO,100.0,100.0,115.0,0.0,-13.04
SFCLP,164.0,164.0,164.0,0.0,0.0
LBBLPO,261.0,261.0,261.0,0.0,0.0
SIFCPO,286.0,286.0,286.0,0.0,0.0
CYCLP,831.0,831.0,864.0,0.0,-3.82
RLFLPO,268.6,268.6,303.0,0.0,-11.35
NLICLP,321.0,321.0,321.0,0.0,0.0
MLBLPO,193.0,193.0,198.0,0.0,-2.53
NABILP,301.1,301.1,301.1,0.0,0.0
BFCPO,250.0,250.0,324.0,0.0,-22.84
NMFBSP,675.0,675.0,675.0,0.0,0.0
NMLBBLP,334.0,334.0,366.1,0.0,-8.77
NLICP,413.0,413.0,413.0,0.0,0.0
MLBSLP,100.0,100.0,100.0,0.0,0.0
MLBSP,698.0,698.0,957.0,0.0,-27.06
MATRIP,523.5,523.5,766.5,0.0,-31.7
HBLPO,115.0,115.0,133.0,0.0,-13.53
PMLIP,270.0,270.0,270.0,0.0,0.0
SBLD2082,1045.2,1045.1,1097.6,0.01,-4.77
ICFCD83,1082.0,1079.1,1368.9,0.27,-20.96
ULI,358.0,355.0,746.0,0.85,-52.01
GWFD83,1090.0,1080.0,1464.8,0.93,-25.59
CGH,803.8,796.1,1150.0,0.97,-30.1
MATRI,885.0,875.0,1347.0,1.14,-34.3
CBBLPO,395.0,390.0,395.0,1.28,0.0
NBLD82,1056.0,1042.5,1149.4,1.29,-8.13
KBSH,1500.0,1480.1,2189.0,1.34,-31.48
USLB,1244.0,1225.0,2750.0,1.55,-54.76
HBLD83,1036.0,1020.0,1111.0,1.57,-6.75
SMFBS,1515.2,1490.0,2026.0,1.69,-25.21
KMCDB,860.2,845.5,1223.0,1.74,-29.66
NUBL,661.0,649.2,854.4,1.82,-22.64
NFS,565.2,555.0,851.0,1.84,-33.58
HLI,340.5,334.0,464.0,1.95,-26.62
CZBILP,109.0,106.9,111.0,1.96,-1.8
LBLD86,1111.0,1089.0,1205.0,2.02,-7.8
PBLD87,1043.0,1021.3,1147.0,2.12,-9.07
NMBD2085,1165.0,1140.0,1188.0,2.19,-1.94
PBLD84,1088.1,1062.1,1158.4,2.45,-6.07
SLBBL,820.0,799.9,1155.0,2.51,-29.0
SKBBL,769.0,750.0,999.0,2.53,-23.02
SMPDA,842.0,821.0,1155.0,2.56,-27.1
NMLBBL,589.9,575.1,807.0,2.57,-26.9
NICL,487.4,475.0,836.0,2.61,-41.7
ADBLD83,1070.0,1042.2,1160.0,2.67,-7.76
MERO,720.0,700.0,1000.0,2.86,-28.0
NLG,563.9,547.6,976.2,2.98,-42.24
NIBD2082,1040.0,1008.5,1170.0,3.12,-11.11
SMB,1752.0,1699.0,2600.0,3.12,-32.62
MKHC,320.0,310.2,503.4,3.16,-36.43
BOKD86KA,1204.0,1167.0,1195.0,3.17,0.75
CIZBD90,1157.0,1121.2,1303.0,3.19,-11.2
SGICP,258.0,250.0,323.0,3.2,-20.12
NRN,1370.0,1327.0,2444.0,3.24,-43.94
LBL,173.0,167.5,972.0,3.28,-82.2
VLBS,683.2,660.8,1008.0,3.39,-32.22
SPC,456.0,441.0,591.0,3.4,-22.84
HLICF,9.04,8.74,10.55,3.43,-14.31
MND84/85,1069.1,1033.0,1128.0,3.49,-5.22
NICD83/84,1105.0,1065.6,1149.0,3.7,-3.83
GILB,1115.0,1075.0,1441.6,3.72,-22.66
SALICO,591.8,570.1,765.9,3.81,-22.73
SLBSL,1209.0,1164.0,1694.9,3.87,-28.67
JSLBB,1100.0,1059.0,1499.3,3.87,-26.63
SRBLD83,1079.6,1038.8,1126.0,3.93,-4.12
UNLB,1425.0,1371.0,2480.0,3.94,-42.54
LBLD88,1080.3,1039.2,1166.0,3.95,-7.35
NHDL,639.4,615.0,796.0,3.97,-19.67
HATHY,802.9,772.1,1382.4,3.99,-41.92
SAND2085,1125.0,1081.7,1189.0,4.0,-5.38
FOWAD,1053.0,1012.4,1364.0,4.01,-22.8
SWMF,667.0,641.0,868.1,4.06,-23.17
SHLB,1473.0,1415.0,2172.0,4.1,-32.18
CIT,1770.0,1699.9,2168.0,4.12,-18.36
PMLI,463.5,445.0,589.6,4.16,-21.39
MLBBL,1191.0,1143.0,1690.0,4.2,-29.53
SMATA,765.0,734.1,1382.0,4.21,-44.65
UNL,46900.0,45000.0,50724.0,4.22,-7.54
CYCL,1491.9,1431.1,2040.0,4.25,-26.87
SFCL,374.9,359.4,565.0,4.31,-33.65
TSHL,549.0,526.0,989.0,4.37,-44.49
NBBD2085,1125.9,1078.6,1206.3,4.39,-6.67
PRIN,657.7,630.0,960.3,4.4,-31.51
MLBSL,1775.0,1700.0,2435.5,4.41,-27.12
GLBSL,1780.5,1705.2,2990.0,4.42,-40.45
RBBD83,1071.2,1025.7,1100.0,4.44,-2.62
GMLI,1285.0,1230.0,2699.0,4.47,-52.39
MSHL,676.4,647.4,979.0,4.48,-30.91
NICAD2091,1050.2,1005.2,1102.6,4.48,-4.75
SICL,615.5,588.8,828.0,4.53,-25.66
PBD85,1080.0,1033.0,1150.0,4.55,-6.09
DLBS,1270.1,1214.3,1684.0,4.6,-24.58
NIBD84,1060.0,1013.1,1130.0,4.63,-6.19
SCBD,1130.0,1080.0,1236.0,4.63,-8.58
EBLD85,1155.0,1102.5,1250.0,4.76,-7.6
SGIC,460.0,439.0,632.0,4.78,-27.22
SWBBL,745.0,711.0,1046.5,4.78,-28.81
CSY,9.3,8.87,10.0,4.85,-7.0
NMBD87/88,1090.5,1040.0,1196.4,4.86,-8.85
SBID83,1075.0,1025.0,1226.0,4.88,-12.32
SRLIP,210.0,200.0,223.0,5.0,-5.83
KPCL,494.0,470.3,711.0,5.04,-30.52
NRIC,908.8,865.0,1842.0,5.06,-50.66
