Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%
GWFD83,1089.0,1090.0,1464.8,-0.09,-25.66
SLBBLP,453.0,453.0,463.0,0.0,-2.16
SFCLP,164.0,164.0,164.0,0.0,0.0
CYCLP,831.0,831.0,864.0,0.0,-3.82
CZBILP,106.9,106.9,109.0,0.0,-1.93
GBIMEP,100.0,100.0,122.0,0.0,-18.03
RLFLPO,268.6,268.6,303.0,0.0,-11.35
SIFCPO,286.0,286.0,286.0,0.0,0.0
PCBLP,100.0,100.0,100.0,0.0,0.0
PMLIP,270.0,270.0,270.0,0.0,0.0
NMLBBLP,334.0,334.0,366.1,0.0,-8.77
NMFBSP,675.0,675.0,675.0,0.0,0.0
FOWADP,660.0,660.0,660.0,0.0,0.0
HBLPO,131.0,131.0,131.0,0.0,0.0
NLICLP,321.0,321.0,321.0,0.0,0.0
PRVUPO,100.0,100.0,100.9,0.0,-0.89
NIBD2082,1008.5,1008.5,1170.0,0.0,-13.8
MLBSLP,100.0,100.0,100.0,0.0,0.0
MSLBP,735.0,735.0,735.0,0.0,0.0
MNBBLP,236.2,236.2,236.2,0.0,0.0
JBLBP,100.0,100.0,100.0,0.0,0.0
KBLPO,100.0,100.0,115.0,0.0,-13.04
NABILP,301.1,301.1,301.1,0.0,0.0
KMCDBP,605.0,605.0,605.0,0.0,0.0
KSBBLP,269.0,269.0,269.0,0.0,0.0
LBBLPO,261.0,261.0,261.0,0.0,0.0
JBBLPO,187.0,187.0,187.0,0.0,0.0
ILBSP,624.0,624.0,624.0,0.0,0.0
NLICP,413.0,413.0,413.0,0.0,0.0
MLBLPO,193.0,193.0,198.0,0.0,-2.53
MATRIP,523.5,523.5,534.1,0.0,-1.98
SBLD2082,1045.2,1045.1,1097.6,0.01,-4.77
SRBLD83,1045.0,1038.8,1126.0,0.6,-7.19
UNLB,1552.0,1540.0,2480.0,0.78,-37.42
ULI,358.0,355.0,746.0,0.85,-52.01
RBBD83,1036.0,1025.7,1100.0,1.0,-5.82
CBBLPO,395.0,390.0,395.0,1.28,0.0
ADBLD83,1056.9,1042.2,1160.0,1.41,-8.89
KBLD90,1500.0,1470.0,1500.0,2.04,0.0
NMBD2085,1165.0,1140.0,1188.0,2.19,-1.94
ICFCD83,1105.0,1079.1,1368.9,2.4,-19.28
MLBS,1400.0,1366.0,1900.0,2.49,-26.32
MMKJL,538.1,525.0,722.0,2.5,-25.47
RAWA,670.0,653.0,913.8,2.6,-26.68
SMPDA,860.0,838.0,1155.0,2.63,-25.54
SMH,600.0,583.0,1024.8,2.92,-41.45
MKCL,1356.5,1318.0,1900.0,2.92,-28.61
SKBBL,772.0,750.0,999.0,2.93,-22.72
NLG,628.1,610.0,976.2,2.97,-35.66
HBLD83,1051.6,1020.0,1111.0,3.1,-5.35
BOKD86KA,1204.0,1167.0,1195.0,3.17,0.75
SAND2085,1116.0,1081.7,1189.0,3.17,-6.14
LBL,173.0,167.5,972.0,3.28,-82.2
PBD85,1067.9,1033.0,1150.0,3.38,-7.14
HATHY,890.0,860.6,1469.8,3.42,-39.45
LBLD86,1124.0,1085.0,1205.0,3.59,-6.72
CGH,827.0,798.0,1150.0,3.63,-28.09
NICD83/84,1138.0,1097.6,1138.0,3.68,0.0
MLBBL,1287.0,1240.5,1690.0,3.75,-23.85
CIT,1796.0,1730.8,2168.0,3.77,-17.16
UNL,46700.0,45000.0,50724.0,3.78,-7.93
SWBBL,738.1,711.0,1046.5,3.81,-29.47
SBLD89,1251.0,1205.0,1450.0,3.82,-13.72
SHLB,1545.0,1488.0,2215.0,3.83,-30.25
NIBD84,1052.0,1013.1,1130.0,3.84,-6.9
GBBD85,1070.0,1030.0,1135.0,3.88,-5.73
GILB,1144.0,1100.0,1441.6,4.0,-20.64
DLBS,1290.1,1240.0,1684.0,4.04,-23.39
NBLD85,1055.1,1010.5,1187.0,4.41,-11.11
NICAD2091,1050.1,1005.2,1102.6,4.47,-4.76
IHL,472.4,452.0,705.0,4.51,-32.99
NICL,501.1,479.0,837.0,4.61,-40.13
JBLB,1307.0,1248.0,1644.0,4.73,-20.5
CITY,473.4,452.0,998.4,4.73,-52.58
SBID83,1075.0,1025.0,1226.0,4.88,-12.32
USLB,1387.7,1322.0,2750.0,4.97,-49.54
HLI,361.1,343.2,464.0,5.22,-22.18
SBLD83,1116.5,1060.4,1116.5,5.29,0.0
MATRI,952.0,904.0,1347.0,5.31,-29.32
EBLD86,1077.1,1022.0,1150.0,5.39,-6.34
MLBSL,1861.0,1765.0,2435.5,5.44,-23.59
SWMF,676.0,641.1,868.1,5.44,-22.13
KBSH,1681.0,1593.5,2237.0,5.49,-24.85
NMFBS,1146.0,1086.0,1504.0,5.52,-23.8
GLBSL,1800.0,1705.2,3232.0,5.56,-44.31
NBLD82,1101.3,1042.5,1150.0,5.64,-4.23
NHDL,655.0,620.0,881.0,5.65,-25.65
SBD87,1078.0,1019.5,1139.0,5.74,-5.36
NMLBBL,635.0,600.0,807.0,5.83,-21.31
HDL,1167.9,1103.0,1556.1,5.88,-24.95
SMB,1811.0,1710.1,2600.0,5.9,-30.35
CSY,9.4,8.87,10.0,5.98,-6.0
BGWT,753.0,710.0,1110.0,6.06,-32.16
NMBD87/88,1103.0,1040.0,1196.4,6.06,-7.81
NICAD85/86,1125.0,1060.0,1190.0,6.13,-5.46
ENL,905.0,852.6,1289.8,6.15,-29.83
NMB50,10.35,9.75,11.93,6.15,-13.24
BOKL,207.3,195.2,688.0,6.2,-69.87
KMCDB,915.0,861.0,1223.0,6.27,-25.18
GMFBS,1380.0,1298.5,1871.0,6.28,-26.24
VLUCL,540.0,508.0,673.0,6.3,-19.76
BOKD86,1090.0,1025.1,1139.3,6.33,-4.33
MSHL,774.9,728.0,979.0,6.44,-20.85
SALICO,607.0,570.1,765.9,6.47,-20.75
MND84/85,1100.0,1033.0,1128.0,6.49,-2.48
JLI,351.9,330.1,998.0,6.6,-64.74
ICFCD89,1087.8,1020.0,1101.0,6.65,-1.2
SBLD84,1100.0,1031.3,1115.0,6.66,-1.35
LBLD88,1100.0,1031.0,1166.0,6.69,-5.66
SLBBL,832.2,780.0,1155.0,6.69,-27.95
NRM,416.3,390.1,590.0,6.72,-29.44
BNL,15620.0,14635.8,18450.0,6.72,-15.34
PBD84,1145.0,1072.2,1182.0,6.79,-3.13
NRIC,1014.7,950.0,1842.0,6.81,-44.91
KPCL,511.0,478.1,711.0,6.88,-28.13
NUBL,694.8,650.0,854.4,6.89,-18.68
RBBF40,9.6,8.98,10.2,6.9,-5.88
CYCL,1563.0,1462.0,2040.0,6.91,-23.38
NSY,9.88,9.24,10.19,6.93,-3.04
NFS,617.0,576.0,851.0,7.12,-27.5
RURU,676.0,631.0,853.0,7.13,-20.75
SLBSL,1322.9,1234.5,1905.6,7.16,-30.58
NIFRA,267.8,249.9,328.1,7.16,-18.38
NIMBPO,160.8,150.0,184.5,7.2,-12.85
LSL,215.5,201.0,252.0,7.21,-14.48
SMATA,788.0,734.1,1382.0,7.34,-42.98
LICN,830.0,773.0,998.0,7.37,-16.83
UMRH,550.1,512.0,675.0,7.44,-18.5
SRLIP,215.0,200.0,223.0,7.5,-3.59
NMB,248.4,231.0,283.0,7.53,-12.23
HLICF,9.4,8.74,10.55,7.55,-10.9
JFL,425.0,395.0,558.0,7.59,-23.84
MLBL,375.4,348.9,468.6,7.6,-19.89
DOLTI,479.0,445.0,689.9,7.64,-30.57
SICL,634.0,588.8,876.9,7.68,-27.7
MBLD87,1106.0,1027.1,1169.0,7.68,-5.39
SNMAPO,180.0,167.0,180.0,7.78,0.0
GMLI,1568.9,1455.3,2699.0,7.81,-41.87
ALICL,463.8,430.0,762.0,7.86,-39.13
PROFL,455.0,421.4,589.2,7.97,-22.78
EDBL,588.6,545.0,717.3,8.0,-17.94
SHINE,413.0,382.0,499.0,8.12,-17.23
JSLBB,1145.0,1059.0,1504.0,8.12,-23.87
VLBS,780.0,721.3,1008.0,8.14,-22.62
SPL,725.0,670.4,1035.0,8.14,-29.95
NBBD2085,1166.5,1078.6,1206.3,8.15,-3.3
BBC,4851.1,4480.0,6537.0,8.28,-25.79
PMLI,482.0,445.0,589.6,8.31,-18.25
SMJC,499.4,461.0,679.3,8.33,-26.48
RBCL,15550.0,14350.0,16900.0,8.36,-7.99
PBLD87,1109.0,1021.3,1147.0,8.59,-3.31
PCBL,245.5,226.0,290.0,8.63,-15.34
CHCL,495.4,456.0,599.6,8.64,-17.38
SCBD,1174.1,1080.1,1236.0,8.7,-5.01
EBLD85,1200.0,1102.5,1250.0,8.84,-4.0
MKJC,518.0,475.5,635.0,8.94,-18.43
GBIMESY2,9.26,8.5,10.18,8.94,-9.04
LBBLD89,1291.7,1185.0,1346.0,9.0,-4.03
MEL,278.0,255.0,350.0,9.02,-20.57
PBLD84,1158.0,1062.1,1158.4,9.03,-0.03
HBLD86,1194.0,1095.1,1201.0,9.03,-0.58
EBLEB89,1087.3,996.1,1117.9,9.16,-2.74
JBBD87,1140.0,1042.0,1289.0,9.4,-11.56
SCB,651.0,594.9,712.6,9.43,-8.64
BEDC,464.0,424.0,872.0,9.43,-46.79
SHL,508.0,464.0,619.0,9.48,-17.93
SARBTM,862.5,787.0,1048.0,9.59,-17.7
EHPL,422.0,385.0,698.3,9.61,-39.57
NBLD87,1115.0,1015.5,1150.0,9.8,-3.04
SRLI,400.2,363.9,451.1,9.98,-11.28
PBLD86,1211.0,1100.2,1211.0,10.07,0.0
CIZBD86,1222.0,1110.0,1320.9,10.09,-7.49
NABILD87,1145.0,1040.0,1200.0,10.1,-4.58
ILI,446.0,405.0,500.0,10.12,-10.8
PRIN,694.0,630.0,960.3,10.16,-27.73
NLICL,594.0,539.0,691.0,10.2,-14.04
NLO,269.4,244.33,293.2,10.26,-8.12
SFCL,397.0,359.4,565.0,10.46,-29.73
HLBSL,924.9,837.0,1100.0,10.5,-15.92
NICBF,9.34,8.45,11.2,10.53,-16.61
TSHL,682.0,616.8,989.0,10.57,-31.04
DDBL,841.1,760.2,1010.0,10.64,-16.72
BNT,11800.0,10660.0,13349.0,10.69,-11.6
GCIL,442.9,400.0,579.0,10.72,-23.51
OHL,701.0,633.1,1049.5,10.73,-33.21
CIZBD90,1240.3,1120.0,1303.0,10.74,-4.81
ACLBSL,996.9,900.0,1240.0,10.77,-19.6
UAIL,467.9,422.1,659.0,10.85,-29.0
MANDU,849.9,766.5,970.0,10.88,-12.38
MKHC,344.7,310.7,537.5,10.94,-35.87
CBBL,912.0,822.0,1144.8,10.95,-20.34
TRH,755.9,681.1,1086.3,10.98,-30.42
NLIC,780.0,702.0,890.0,11.11,-12.36
BHPL,559.9,503.1,1308.4,11.29,-57.21
SNLI,458.2,411.6,645.0,11.32,-28.96
PFL,393.0,352.8,475.5,11.39,-17.35
KSBBLD87,1160.1,1041.3,1178.1,11.41,-1.53
SBIBD86,1170.0,1050.0,1222.0,11.43,-4.26
NMBMF,664.2,596.0,835.0,11.44,-20.46
MNBBL,379.0,340.1,503.0,11.44,-24.65
SBI,405.0,363.0,452.0,11.57,-10.4
HRL,742.0,665.0,1139.9,11.58,-34.91
GBIME,238.0,213.0,278.9,11.74,-14.66
RMF1,9.67,8.65,11.4,11.79,-15.18
MERO,747.0,668.0,1000.0,11.83,-25.3
SPHL,534.0,477.1,783.0,11.93,-31.8
MEN,599.0,535.0,683.4,11.96,-12.35
SHINED,1120.0,1000.0,1200.0,12.0,-6.67
RNLI,466.0,416.0,561.0,12.02,-16.93
LUK,10.05,8.97,11.97,12.04,-16.04
MBJC,303.1,270.0,371.0,12.26,-18.3
