Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%,Chart_URL
NMFBS,1125.0,1086.0,1504.0,3.59,-25.2,https://nepsealpha.com/nepse-chart?symbol=NMFBS
GLBSL,1932.0,1862.1,3486.0,3.75,-44.58,https://nepsealpha.com/nepse-chart?symbol=GLBSL
SHLB,1598.0,1540.2,2907.0,3.75,-45.03,https://nepsealpha.com/nepse-chart?symbol=SHLB
MKCL,1384.0,1333.0,1900.0,3.83,-27.16,https://nepsealpha.com/nepse-chart?symbol=MKCL
NIFRA,259.6,249.9,328.1,3.88,-20.88,https://nepsealpha.com/nepse-chart?symbol=NIFRA
ALICL,447.0,430.0,831.0,3.95,-46.21,https://nepsealpha.com/nepse-chart?symbol=ALICL
CYCL,1520.0,1462.0,2040.0,3.97,-25.49,https://nepsealpha.com/nepse-chart?symbol=CYCL
IHL,510.0,490.0,831.0,4.08,-38.63,https://nepsealpha.com/nepse-chart?symbol=IHL
GCIL,416.9,400.0,613.0,4.22,-31.99,https://nepsealpha.com/nepse-chart?symbol=GCIL
SWMF,669.0,641.1,868.1,4.35,-22.94,https://nepsealpha.com/nepse-chart?symbol=SWMF
CGH,835.0,800.2,1150.0,4.35,-27.39,https://nepsealpha.com/nepse-chart?symbol=CGH
FOWAD,1058.0,1012.4,1324.4,4.5,-20.11,https://nepsealpha.com/nepse-chart?symbol=FOWAD
MLBS,1458.0,1395.0,2379.0,4.52,-38.71,https://nepsealpha.com/nepse-chart?symbol=MLBS
NICLBSL,559.2,535.0,764.0,4.52,-26.81,https://nepsealpha.com/nepse-chart?symbol=NICLBSL
SALICO,597.0,570.1,775.0,4.72,-22.97,https://nepsealpha.com/nepse-chart?symbol=SALICO
AHL,558.0,532.0,891.0,4.89,-37.37,https://nepsealpha.com/nepse-chart?symbol=AHL
NHDL,654.0,623.0,1002.6,4.98,-34.77,https://nepsealpha.com/nepse-chart?symbol=NHDL
MLBL,367.0,348.9,488.0,5.19,-24.8,https://nepsealpha.com/nepse-chart?symbol=MLBL
MFLD85,1100.0,1045.0,1201.0,5.26,-8.41,https://nepsealpha.com/nepse-chart?symbol=MFLD85
MHCL,382.1,363.0,655.0,5.26,-41.66,https://nepsealpha.com/nepse-chart?symbol=MHCL
SICL,620.0,588.8,891.0,5.3,-30.42,https://nepsealpha.com/nepse-chart?symbol=SICL
SLBBL,823.0,780.0,1159.4,5.51,-29.02,https://nepsealpha.com/nepse-chart?symbol=SLBBL
RBCL,15050.0,14251.0,16900.0,5.61,-10.95,https://nepsealpha.com/nepse-chart?symbol=RBCL
RAWA,725.0,686.0,990.0,5.69,-26.77,https://nepsealpha.com/nepse-chart?symbol=RAWA
NUBL,687.0,650.0,854.4,5.69,-19.59,https://nepsealpha.com/nepse-chart?symbol=NUBL
NABIL,497.9,471.0,562.0,5.71,-11.41,https://nepsealpha.com/nepse-chart?symbol=NABIL
SHL,491.0,464.0,619.0,5.82,-20.68,https://nepsealpha.com/nepse-chart?symbol=SHL
MAKAR,545.0,515.0,845.0,5.83,-35.5,https://nepsealpha.com/nepse-chart?symbol=MAKAR
KBL,185.9,175.5,233.5,5.93,-20.39,https://nepsealpha.com/nepse-chart?symbol=KBL
SMATA,778.0,734.1,1382.0,5.98,-43.7,https://nepsealpha.com/nepse-chart?symbol=SMATA
SLBSL,1308.9,1234.5,2649.6,6.03,-50.6,https://nepsealpha.com/nepse-chart?symbol=SLBSL
MANDU,814.0,766.5,1011.0,6.2,-19.49,https://nepsealpha.com/nepse-chart?symbol=MANDU
GBIME,224.2,210.7,278.9,6.41,-19.61,https://nepsealpha.com/nepse-chart?symbol=GBIME
UMRH,560.0,526.0,790.0,6.46,-29.11,https://nepsealpha.com/nepse-chart?symbol=UMRH
SHINE,406.9,382.0,499.0,6.52,-18.46,https://nepsealpha.com/nepse-chart?symbol=SHINE
ACLBSL,959.9,900.0,1284.9,6.66,-25.29,https://nepsealpha.com/nepse-chart?symbol=ACLBSL
BBC,4780.0,4480.0,6661.6,6.7,-28.25,https://nepsealpha.com/nepse-chart?symbol=BBC
MNBBL,363.0,340.1,503.0,6.73,-27.83,https://nepsealpha.com/nepse-chart?symbol=MNBBL
SRLI,388.8,363.9,480.0,6.84,-19.0,https://nepsealpha.com/nepse-chart?symbol=SRLI
NLIC,751.0,702.0,890.0,6.98,-15.62,https://nepsealpha.com/nepse-chart?symbol=NLIC
NICA,325.9,304.5,428.4,7.03,-23.93,https://nepsealpha.com/nepse-chart?symbol=NICA
SGIC,470.0,439.0,736.4,7.06,-36.18,https://nepsealpha.com/nepse-chart?symbol=SGIC
AVYAN,972.1,906.0,1291.0,7.3,-24.7,https://nepsealpha.com/nepse-chart?symbol=AVYAN
GMFBS,1494.0,1392.0,1980.0,7.33,-24.55,https://nepsealpha.com/nepse-chart?symbol=GMFBS
PFL,379.0,352.8,520.0,7.43,-27.12,https://nepsealpha.com/nepse-chart?symbol=PFL
SONA,428.0,398.0,545.0,7.54,-21.47,https://nepsealpha.com/nepse-chart?symbol=SONA
KPCL,528.0,491.0,711.0,7.54,-25.74,https://nepsealpha.com/nepse-chart?symbol=KPCL
SCB,640.0,594.9,701.0,7.58,-8.7,https://nepsealpha.com/nepse-chart?symbol=SCB
NLICL,579.9,539.0,738.0,7.59,-21.42,https://nepsealpha.com/nepse-chart?symbol=NLICL
JFL,425.0,395.0,625.0,7.59,-32.0,https://nepsealpha.com/nepse-chart?symbol=JFL
NIL,604.9,562.0,831.3,7.63,-27.23,https://nepsealpha.com/nepse-chart?symbol=NIL
HLBSL,901.0,837.0,1134.0,7.65,-20.55,https://nepsealpha.com/nepse-chart?symbol=HLBSL
SFCL,387.0,359.4,660.0,7.68,-41.36,https://nepsealpha.com/nepse-chart?symbol=SFCL
ILI,436.2,405.0,530.0,7.7,-17.7,https://nepsealpha.com/nepse-chart?symbol=ILI
JSLBB,1142.0,1059.0,1860.4,7.84,-38.62,https://nepsealpha.com/nepse-chart?symbol=JSLBB
NBL,243.5,225.4,313.0,8.03,-22.2,https://nepsealpha.com/nepse-chart?symbol=NBL
DLBS,1340.0,1240.0,1966.0,8.06,-31.84,https://nepsealpha.com/nepse-chart?symbol=DLBS
MEN,579.0,535.0,683.4,8.22,-15.28,https://nepsealpha.com/nepse-chart?symbol=MEN
EDBL,590.0,545.0,838.2,8.26,-29.61,https://nepsealpha.com/nepse-chart?symbol=EDBL
LICN,837.0,773.0,1415.0,8.28,-40.85,https://nepsealpha.com/nepse-chart?symbol=LICN
NRM,422.5,390.1,645.0,8.31,-34.5,https://nepsealpha.com/nepse-chart?symbol=NRM
IGI,424.6,392.0,664.2,8.32,-36.07,https://nepsealpha.com/nepse-chart?symbol=IGI
BNT,11560.0,10660.0,14680.0,8.44,-21.25,https://nepsealpha.com/nepse-chart?symbol=BNT
LLBS,938.0,865.0,1367.3,8.44,-31.4,https://nepsealpha.com/nepse-chart?symbol=LLBS
MERO,725.0,668.0,1000.0,8.53,-27.5,https://nepsealpha.com/nepse-chart?symbol=MERO
GBBL,398.9,367.4,498.0,8.57,-19.9,https://nepsealpha.com/nepse-chart?symbol=GBBL
UAIL,460.0,422.1,767.0,8.98,-40.03,https://nepsealpha.com/nepse-chart?symbol=UAIL
SMB,1865.1,1710.1,3309.9,9.06,-43.65,https://nepsealpha.com/nepse-chart?symbol=SMB
ADBL,297.0,272.3,344.9,9.07,-13.89,https://nepsealpha.com/nepse-chart?symbol=ADBL
GBLBS,762.2,698.0,987.0,9.2,-22.78,https://nepsealpha.com/nepse-chart?symbol=GBLBS
SFMF,10.27,9.4,11.74,9.26,-12.52,https://nepsealpha.com/nepse-chart?symbol=SFMF
MMKJL,577.6,528.2,817.0,9.35,-29.3,https://nepsealpha.com/nepse-chart?symbol=MMKJL
NFS,629.9,576.0,859.6,9.36,-26.72,https://nepsealpha.com/nepse-chart?symbol=NFS
RNLI,455.0,416.0,593.0,9.38,-23.27,https://nepsealpha.com/nepse-chart?symbol=RNLI
DOLTI,515.1,470.6,795.0,9.46,-35.21,https://nepsealpha.com/nepse-chart?symbol=DOLTI
FMDBL,786.3,718.0,1038.8,9.51,-24.31,https://nepsealpha.com/nepse-chart?symbol=FMDBL
SMFBS,1635.0,1490.0,2215.0,9.73,-26.19,https://nepsealpha.com/nepse-chart?symbol=SMFBS
MKJC,522.0,475.5,635.0,9.78,-17.8,https://nepsealpha.com/nepse-chart?symbol=MKJC
PMLI,489.0,445.0,665.0,9.89,-26.47,https://nepsealpha.com/nepse-chart?symbol=PMLI
VLUCL,567.1,516.0,802.0,9.9,-29.29,https://nepsealpha.com/nepse-chart?symbol=VLUCL
BNHC,344.4,313.1,613.8,10.0,-43.89,https://nepsealpha.com/nepse-chart?symbol=BNHC
RSML,330.0,300.0,330.0,10.0,0.0,https://nepsealpha.com/nepse-chart?symbol=RSML
SABBL,330.0,300.0,330.0,10.0,0.0,https://nepsealpha.com/nepse-chart?symbol=SABBL
TRH,750.0,681.1,1190.0,10.12,-36.97,https://nepsealpha.com/nepse-chart?symbol=TRH
ULBSL,3228.0,2931.0,5350.0,10.13,-39.66,https://nepsealpha.com/nepse-chart?symbol=ULBSL
EHPL,424.0,385.0,937.0,10.13,-54.75,https://nepsealpha.com/nepse-chart?symbol=EHPL
DDBL,836.0,759.0,1010.0,10.14,-17.23,https://nepsealpha.com/nepse-chart?symbol=DDBL
HRL,839.6,762.1,1156.0,10.17,-27.37,https://nepsealpha.com/nepse-chart?symbol=HRL
SNLI,453.5,411.6,744.5,10.18,-39.09,https://nepsealpha.com/nepse-chart?symbol=SNLI
NLO,269.4,244.33,293.2,10.26,-8.12,https://nepsealpha.com/nepse-chart?symbol=NLO
BHPL,555.0,503.1,1308.4,10.32,-57.58,https://nepsealpha.com/nepse-chart?symbol=BHPL
UHEWA,561.0,508.5,993.4,10.32,-43.53,https://nepsealpha.com/nepse-chart?symbol=UHEWA
PROFL,464.9,421.4,650.1,10.32,-28.49,https://nepsealpha.com/nepse-chart?symbol=PROFL
SPIL,689.7,625.0,980.4,10.35,-29.65,https://nepsealpha.com/nepse-chart?symbol=SPIL
HHL,343.0,310.7,625.0,10.4,-45.12,https://nepsealpha.com/nepse-chart?symbol=HHL
OHL,699.0,633.1,1100.0,10.41,-36.45,https://nepsealpha.com/nepse-chart?symbol=OHL
NADEP,769.0,696.0,1046.0,10.49,-26.48,https://nepsealpha.com/nepse-chart?symbol=NADEP
HEI,506.4,458.0,685.0,10.57,-26.07,https://nepsealpha.com/nepse-chart?symbol=HEI
SJLIC,431.5,390.0,504.0,10.64,-14.38,https://nepsealpha.com/nepse-chart?symbol=SJLIC
NESDO,1528.0,1380.1,2436.0,10.72,-37.27,https://nepsealpha.com/nepse-chart?symbol=NESDO
SADBL,417.0,376.0,526.5,10.9,-20.8,https://nepsealpha.com/nepse-chart?symbol=SADBL
SBI,403.0,363.0,452.0,11.02,-10.84,https://nepsealpha.com/nepse-chart?symbol=SBI
NTC,848.0,762.5,996.3,11.21,-14.89,https://nepsealpha.com/nepse-chart?symbol=NTC
MBL,228.0,205.0,272.1,11.22,-16.21,https://nepsealpha.com/nepse-chart?symbol=MBL
CLI,460.0,411.0,774.9,11.92,-40.64,https://nepsealpha.com/nepse-chart?symbol=CLI
CBBL,924.0,821.5,1144.8,12.48,-19.29,https://nepsealpha.com/nepse-chart?symbol=CBBL
RSDC,651.0,578.7,880.0,12.49,-26.02,https://nepsealpha.com/nepse-chart?symbol=RSDC
EBL,668.5,594.0,780.6,12.54,-14.36,https://nepsealpha.com/nepse-chart?symbol=EBL
MEL,287.0,255.0,369.2,12.55,-22.26,https://nepsealpha.com/nepse-chart?symbol=MEL
SHINED,1126.1,1000.0,1200.0,12.61,-6.16,https://nepsealpha.com/nepse-chart?symbol=SHINED
JBBL,334.0,295.0,413.0,13.22,-19.13,https://nepsealpha.com/nepse-chart?symbol=JBBL
KSBBL,458.0,404.1,588.0,13.34,-22.11,https://nepsealpha.com/nepse-chart?symbol=KSBBL
USHEC,465.0,410.0,749.0,13.41,-37.92,https://nepsealpha.com/nepse-chart?symbol=USHEC
SIKLES,614.0,540.0,1475.0,13.7,-58.37,https://nepsealpha.com/nepse-chart?symbol=SIKLES
MBJC,307.2,270.0,371.0,13.78,-17.2,https://nepsealpha.com/nepse-chart?symbol=MBJC
BHDC,485.0,426.0,729.0,13.85,-33.47,https://nepsealpha.com/nepse-chart?symbol=BHDC
CORBL,1630.0,1431.0,2800.0,13.91,-41.79,https://nepsealpha.com/nepse-chart?symbol=CORBL
SANIMA,335.0,294.1,391.0,13.91,-14.32,https://nepsealpha.com/nepse-chart?symbol=SANIMA
SARBTM,866.0,760.2,1048.0,13.92,-17.37,https://nepsealpha.com/nepse-chart?symbol=SARBTM
MSLB,1288.6,1130.2,1710.0,14.02,-24.64,https://nepsealpha.com/nepse-chart?symbol=MSLB
HPPL,469.0,411.1,711.0,14.08,-34.04,https://nepsealpha.com/nepse-chart?symbol=HPPL
PRIN,719.0,630.0,1088.8,14.13,-33.96,https://nepsealpha.com/nepse-chart?symbol=PRIN
SPC,503.4,441.0,667.6,14.15,-24.6,https://nepsealpha.com/nepse-chart?symbol=SPC
UPPER,189.8,166.0,228.0,14.34,-16.75,https://nepsealpha.com/nepse-chart?symbol=UPPER
BFC,473.9,411.5,704.0,15.16,-32.68,https://nepsealpha.com/nepse-chart?symbol=BFC
STC,5565.0,4832.0,5800.0,15.17,-4.05,https://nepsealpha.com/nepse-chart?symbol=STC
RLFL,458.6,398.0,703.8,15.23,-34.84,https://nepsealpha.com/nepse-chart?symbol=RLFL
SAHAS,557.0,483.3,705.0,15.25,-20.99,https://nepsealpha.com/nepse-chart?symbol=SAHAS
DHPL,305.9,265.0,427.2,15.43,-28.39,https://nepsealpha.com/nepse-chart?symbol=DHPL
AHPC,280.1,242.5,334.0,15.51,-16.14,https://nepsealpha.com/nepse-chart?symbol=AHPC
GRDBL,1090.9,944.0,1668.4,15.56,-34.61,https://nepsealpha.com/nepse-chart?symbol=GRDBL
GVL,490.0,424.0,662.0,15.57,-25.98,https://nepsealpha.com/nepse-chart?symbol=GVL
API,299.5,258.8,335.0,15.73,-10.6,https://nepsealpha.com/nepse-chart?symbol=API
SJCL,309.7,267.0,377.0,15.99,-17.85,https://nepsealpha.com/nepse-chart?symbol=SJCL
SPHL,555.0,477.1,896.9,16.33,-38.12,https://nepsealpha.com/nepse-chart?symbol=SPHL
NYADI,415.0,354.0,714.0,17.23,-41.88,https://nepsealpha.com/nepse-chart?symbol=NYADI
MHL,522.0,445.0,930.6,17.3,-43.91,https://nepsealpha.com/nepse-chart?symbol=MHL
NRN,1558.0,1327.0,2444.0,17.41,-36.25,https://nepsealpha.com/nepse-chart?symbol=NRN
NWCL,870.1,740.2,1147.0,17.55,-24.14,https://nepsealpha.com/nepse-chart?symbol=NWCL
ILBS,934.8,795.2,1311.0,17.56,-28.7,https://nepsealpha.com/nepse-chart?symbol=ILBS
ICFC,654.9,555.0,730.9,18.0,-10.4,https://nepsealpha.com/nepse-chart?symbol=ICFC
KDL,910.0,770.0,1306.3,18.18,-30.34,https://nepsealpha.com/nepse-chart?symbol=KDL
MDB,628.0,530.5,755.0,18.38,-16.82,https://nepsealpha.com/nepse-chart?symbol=MDB
JOSHI,301.0,254.0,487.0,18.5,-38.19,https://nepsealpha.com/nepse-chart?symbol=JOSHI
SMH,812.3,685.1,1142.0,18.57,-28.87,https://nepsealpha.com/nepse-chart?symbol=SMH
SAPDBL,817.0,686.0,1380.9,19.1,-40.84,https://nepsealpha.com/nepse-chart?symbol=SAPDBL
WNLB,1482.1,1242.1,4271.0,19.32,-65.3,https://nepsealpha.com/nepse-chart?symbol=WNLB
GMFIL,472.0,393.1,584.0,20.07,-19.18,https://nepsealpha.com/nepse-chart?symbol=GMFIL
GUFL,556.1,460.6,685.4,20.73,-18.86,https://nepsealpha.com/nepse-chart?symbol=GUFL
RHPL,305.0,252.3,459.0,20.89,-33.55,https://nepsealpha.com/nepse-chart?symbol=RHPL
GLH,275.0,227.4,306.3,20.93,-10.22,https://nepsealpha.com/nepse-chart?symbol=GLH
PHCL,303.0,249.7,745.6,21.35,-59.36,https://nepsealpha.com/nepse-chart?symbol=PHCL
MEHL,454.0,372.4,696.0,21.91,-34.77,https://nepsealpha.com/nepse-chart?symbol=MEHL
CHDC,2430.0,1990.0,2997.9,22.11,-18.94,https://nepsealpha.com/nepse-chart?symbol=CHDC
MHNL,277.0,226.0,316.0,22.57,-12.34,https://nepsealpha.com/nepse-chart?symbol=MHNL
BARUN,359.0,292.1,589.0,22.9,-39.05,https://nepsealpha.com/nepse-chart?symbol=BARUN
SHPC,545.0,443.1,684.9,23.0,-20.43,https://nepsealpha.com/nepse-chart?symbol=SHPC
GFCL,650.0,528.3,811.0,23.04,-19.85,https://nepsealpha.com/nepse-chart?symbol=GFCL
SINDU,749.0,608.0,1482.0,23.19,-49.46,https://nepsealpha.com/nepse-chart?symbol=SINDU
SHIVM,611.0,495.0,709.0,23.43,-13.82,https://nepsealpha.com/nepse-chart?symbol=SHIVM
LEC,223.0,180.0,263.0,23.89,-15.21,https://nepsealpha.com/nepse-chart?symbol=LEC
MKHL,811.0,652.0,1027.0,24.39,-21.03,https://nepsealpha.com/nepse-chart?symbol=MKHL
CFCL,554.0,445.1,676.9,24.47,-18.16,https://nepsealpha.com/nepse-chart?symbol=CFCL
AKPL,269.0,216.1,306.5,24.48,-12.23,https://nepsealpha.com/nepse-chart?symbol=AKPL
GHL,247.0,197.1,318.0,25.32,-22.33,https://nepsealpha.com/nepse-chart?symbol=GHL
TSHL,773.0,616.8,989.0,25.32,-21.84,https://nepsealpha.com/nepse-chart?symbol=TSHL
HDHPC,203.9,162.0,225.9,25.86,-9.74,https://nepsealpha.com/nepse-chart?symbol=HDHPC
MPFL,618.0,491.0,760.2,25.87,-18.71,https://nepsealpha.com/nepse-chart?symbol=MPFL
SSHL,190.4,151.0,313.8,26.09,-39.32,https://nepsealpha.com/nepse-chart?symbol=SSHL
BHL,207.0,164.0,379.4,26.22,-45.44,https://nepsealpha.com/nepse-chart?symbol=BHL
SHEL,306.1,241.1,347.8,26.96,-11.99,https://nepsealpha.com/nepse-chart?symbol=SHEL
CKHL,699.0,550.0,861.7,27.09,-18.88,https://nepsealpha.com/nepse-chart?symbol=CKHL
SIFC,586.0,459.0,687.4,27.67,-14.75,https://nepsealpha.com/nepse-chart?symbol=SIFC
LBBL,483.0,376.5,646.3,28.29,-25.27,https://nepsealpha.com/nepse-chart?symbol=LBBL
NHPC,230.1,178.6,248.5,28.84,-7.4,https://nepsealpha.com/nepse-chart?symbol=NHPC
PMHPL,352.0,272.0,468.0,29.41,-24.79,https://nepsealpha.com/nepse-chart?symbol=PMHPL
RHGCL,282.1,217.2,708.0,29.88,-60.16,https://nepsealpha.com/nepse-chart?symbol=RHGCL
ULHC,535.0,411.7,638.0,29.95,-16.14,https://nepsealpha.com/nepse-chart?symbol=ULHC
NRIC,1249.0,961.0,1842.0,29.97,-32.19,https://nepsealpha.com/nepse-chart?symbol=NRIC
SPDL,401.9,308.9,465.0,30.11,-13.57,https://nepsealpha.com/nepse-chart?symbol=SPDL
CHL,291.0,223.4,599.7,30.26,-51.48,https://nepsealpha.com/nepse-chart?symbol=CHL
HURJA,271.2,204.6,295.0,32.55,-8.07,https://nepsealpha.com/nepse-chart?symbol=HURJA
DORDI,285.5,213.1,655.0,33.97,-56.41,https://nepsealpha.com/nepse-chart?symbol=DORDI
PPCL,382.7,284.1,409.9,34.71,-6.64,https://nepsealpha.com/nepse-chart?symbol=PPCL
ANLB,6296.9,4673.0,6800.0,34.75,-7.4,https://nepsealpha.com/nepse-chart?symbol=ANLB
RFPL,413.5,306.0,900.0,35.13,-54.06,https://nepsealpha.com/nepse-chart?symbol=RFPL
UPCL,377.4,277.5,489.0,36.0,-22.82,https://nepsealpha.com/nepse-chart?symbol=UPCL
USHL,800.0,588.0,945.0,36.05,-15.34,https://nepsealpha.com/nepse-chart?symbol=USHL
SGHC,404.9,296.0,630.1,36.79,-35.74,https://nepsealpha.com/nepse-chart?symbol=SGHC
KKHC,290.0,208.0,475.9,39.42,-39.06,https://nepsealpha.com/nepse-chart?symbol=KKHC
SBL,372.0,261.0,416.0,42.53,-10.58,https://nepsealpha.com/nepse-chart?symbol=SBL
MFIL,777.0,545.0,873.0,42.57,-11.0,https://nepsealpha.com/nepse-chart?symbol=MFIL
ALBSL,1113.8,771.0,1250.0,44.46,-10.9,https://nepsealpha.com/nepse-chart?symbol=ALBSL
TPC,409.0,270.1,628.9,51.43,-34.97,https://nepsealpha.com/nepse-chart?symbol=TPC
PPL,405.0,263.2,615.0,53.88,-34.15,https://nepsealpha.com/nepse-chart?symbol=PPL
RIDI,329.0,203.5,342.0,61.67,-3.8,https://nepsealpha.com/nepse-chart?symbol=RIDI
TVCL,615.0,377.6,652.0,62.87,-5.67,https://nepsealpha.com/nepse-chart?symbol=TVCL
UMHL,612.0,375.0,706.0,63.2,-13.31,https://nepsealpha.com/nepse-chart?symbol=UMHL
UNHPL,495.0,290.0,554.7,70.69,-10.76,https://nepsealpha.com/nepse-chart?symbol=UNHPL
NGPL,437.0,254.8,465.0,71.51,-6.02,https://nepsealpha.com/nepse-chart?symbol=NGPL
DHEL,729.0,402.2,918.9,81.25,-20.67,https://nepsealpha.com/nepse-chart?symbol=DHEL
BPCL,706.2,380.7,1065.0,85.5,-33.69,https://nepsealpha.com/nepse-chart?symbol=BPCL
BHCL,587.0,292.1,699.0,100.96,-16.02,https://nepsealpha.com/nepse-chart?symbol=BHCL
BUNGAL,661.0,302.4,822.0,118.58,-19.59,https://nepsealpha.com/nepse-chart?symbol=BUNGAL
AKJCL,380.0,172.9,396.0,119.78,-4.04,https://nepsealpha.com/nepse-chart?symbol=AKJCL
RADHI,845.0,373.0,905.6,126.54,-6.69,https://nepsealpha.com/nepse-chart?symbol=RADHI
NABBC,1520.0,662.0,2060.0,129.61,-26.21,https://nepsealpha.com/nepse-chart?symbol=NABBC
SANVI,845.0,359.0,1060.0,135.38,-20.28,https://nepsealpha.com/nepse-chart?symbol=SANVI
MABEL,777.0,317.7,927.0,144.57,-16.18,https://nepsealpha.com/nepse-chart?symbol=MABEL
TTL,910.0,366.1,1262.8,148.57,-27.94,https://nepsealpha.com/nepse-chart?symbol=TTL
GMLI,1726.0,533.0,2778.0,223.83,-37.87,https://nepsealpha.com/nepse-chart?symbol=GMLI
BANDIPUR,960.0,285.0,1233.0,236.84,-22.14,https://nepsealpha.com/nepse-chart?symbol=BANDIPUR
PURE,994.9,289.3,1327.9,243.9,-25.08,https://nepsealpha.com/nepse-chart?symbol=PURE
HIMSTAR,957.0,252.2,1264.0,279.46,-24.29,https://nepsealpha.com/nepse-chart?symbol=HIMSTAR
NMIC,1314.0,302.3,2703.3,334.67,-51.39,https://nepsealpha.com/nepse-chart?symbol=NMIC
CREST,1385.0,302.5,2458.2,357.85,-43.66,https://nepsealpha.com/nepse-chart?symbol=CREST
JHAPA,1360.0,293.4,1749.0,363.53,-22.24,https://nepsealpha.com/nepse-chart?symbol=JHAPA
SAIL,1450.0,301.7,1690.0,380.61,-14.2,https://nepsealpha.com/nepse-chart?symbol=SAIL
OMPL,1309.9,270.0,2167.2,385.15,-39.56,https://nepsealpha.com/nepse-chart?symbol=OMPL
SYPNL,1960.0,319.8,2255.9,512.88,-13.12,https://nepsealpha.com/nepse-chart?symbol=SYPNL
