Symbol,Latest_Close,52_Week_Low,Distance_from_Low_%,Date_at_52W_Low
HBLPO,115.0,127.0,-9.45,N/A
SMATAP,421.0,441.0,-4.54,N/A
JBBLPO,181.4,187.0,-2.99,N/A
ALICLP,252.0,252.0,0.0,N/A
KBLPO,100.0,100.0,0.0,N/A
JBLBP,100.0,100.0,0.0,N/A
FOWADP,660.0,660.0,0.0,N/A
GBIMEP,100.0,100.0,0.0,N/A
KMCDBP,587.0,587.0,0.0,N/A
LBBLPO,261.0,261.0,0.0,N/A
MATRIP,523.5,523.5,0.0,N/A
MLBLPO,193.0,193.0,0.0,N/A
NLICP,413.0,413.0,0.0,N/A
NLICLP,321.0,321.0,0.0,N/A
NABILP,301.1,301.1,0.0,N/A
CYCLP,831.0,831.0,0.0,N/A
SLBBLP,453.0,453.0,0.0,N/A
RLFLPO,268.6,268.6,0.0,N/A
SIFCPO,286.0,286.0,0.0,N/A
SFCLP,164.0,164.0,0.0,N/A
NMLBBLP,334.0,334.0,0.0,N/A
NMFBSP,675.0,675.0,0.0,N/A
PMLIP,270.0,270.0,0.0,N/A
PRVUPO,100.0,100.0,0.0,N/A
MLBSLP,100.0,100.0,0.0,N/A
SBLD2082,1045.2,1045.1,0.01,N/A
ADBLD83,1050.7,1042.2,0.82,N/A
ULI,358.0,355.0,0.85,N/A
RBBD83,1037.0,1025.7,1.1,N/A
BNL,14800.0,14635.8,1.12,N/A
SBLD89,1220.0,1205.0,1.24,N/A
CBBLPO,395.0,390.0,1.28,N/A
NBLD82,1056.0,1042.5,1.29,N/A
HBLD83,1034.0,1020.0,1.37,N/A
