Symbol,Date,Open,High,Low,Close,Percent Change,Volume,EMA_20,EMA_50,RSI,30D_Avg_Volume,Slope_20,Slope_50,Crossover
ICFC,2023-06-11,437.0,470.0,437.0,465.0,6.43 %,116344.0,420.526761771027,419.7318587166704,69.14241423417958,16108.766666666666,1.5009487965326342,0.47728069489311337,True
GUFL,2023-06-11,510.0,533.8,506.0,520.0,3.79 %,59953.0,500.0494843593588,499.580009322898,55.406134148317406,14562.5,1.8060815057218746,0.652956104973805,True
SKBBL,2023-06-11,915.0,945.0,911.5,945.0,3.28 %,8163.0,888.255779228485,886.8274942875456,69.3452380952381,5058.266666666666,3.9371474637352777,1.3582329279823626,True
NIFRA,2023-06-07,218.0,222.0,215.7,216.0,-0.92 %,122445.0,213.96147690004204,213.85716538966145,60.791365721847676,83805.9,0.39254924695940757,0.1364357077774571,True
NRN,2023-06-06,460.0,479.0,455.5,477.0,3.47 %,8062.0,457.45329095501194,456.58380648275494,64.41336883521714,5949.533333333334,0.601825668478557,0.20895441659928338,True
TRADING,2023-05-30,2228.34,2228.34,2148.05,2162.65,-2.95 %,12956000.0,2109.398628127573,2106.1744861825955,68.34853249856076,4887089.241666666,10.315163203578503,3.605151073419438,True
NBL,2023-02-09,294.9,294.9,284.0,289.8,-0.07 %,67882.0,278.43208876962126,278.12246907666685,58.10523867621898,96144.0,0.5334431495832973,0.16708190985151533,True
ULBSL,2023-01-24,3550.0,3700.0,3545.0,3700.0,5.87 %,9334.0,3434.6162754230472,3420.6463253265747,67.27469792105984,1253.5333333333333,2.4614046439328376,0.9541672215889776,True
SLBSL,2023-01-09,1355.0,1360.0,1335.1,1336.0,-1.76 %,1284.0,1255.1557081921997,1253.1696576355948,67.12952233917036,459.8,11.273208743997065,3.846037823502229,True
BHDC,2023-01-04,361.7,405.7,361.7,405.7,9.98 %,7155.0,359.5799360023327,357.0475572273139,67.90997177074959,5327.733333333334,2.1196378616938545,0.7919551116196771,True
PMHPL,2023-01-03,214.0,222.0,212.1,218.5,0.74 %,37836.0,199.82937007651353,199.2751823504002,68.50507326873708,12053.066666666668,1.4939909961794116,0.5078067897800167,True
NYADI,2023-01-03,298.0,316.9,296.0,312.0,4.98 %,10016.0,282.4303742245497,282.0806552633694,66.63823218783004,2848.233333333333,1.973398468360972,0.6533290624983124,True
JOSHI,2023-01-02,200.0,211.0,200.0,205.0,0.49 %,49870.0,192.5431695162076,191.85908883303946,69.67592036609781,12721.233333333334,1.1207933391677045,0.39734131026481806,True
SBL,2022-12-27,328.4,341.5,326.0,339.0,5.28 %,188077.0,316.5395721517536,315.27334112753385,64.86989184976272,25966.433333333334,0.32571349873712735,0.12513856595109019,True
CGH,2022-12-27,1028.0,1055.7,1017.0,1055.0,4.46 %,7532.0,1003.9499792004023,1003.7266296339151,66.27218934911242,1849.2,1.1766196380511473,0.3406386780070534,True
SJCL,2022-12-27,243.7,262.9,239.0,253.1,5.90 %,46623.0,230.8289594241227,229.48199636168005,67.37430508576293,7396.6,0.8451673020782948,0.31931986591965256,True
SBI,2022-12-27,287.6,300.0,287.6,296.4,3.10 %,59094.0,284.0275925324497,283.94563972191895,59.728517721951604,13515.766666666666,0.020606447505645064,-0.019343277275049788,True
EBL,2022-10-16,485.0,510.0,478.0,510.0,5.15 %,176659.0,487.5710952355889,487.26172191953583,60.98563072263732,17599.1,0.484502091312379,0.15431224659940881,True
NFS,2022-08-02,333.2,352.0,314.1,343.1,0.94 %,216809.0,322.0852751114512,321.6908886523556,66.79076692276736,28389.866666666665,2.9512225542141097,1.0392311809605304,True
SMFBS,2022-07-25,1700.0,1729.0,1679.0,1700.0,0.00 %,580.0,1588.8652747300318,1585.7946031442027,59.4488188976378,231.93333333333334,4.1966267506718395,1.3326667765790716,True
PFL,2022-07-25,400.8,432.0,398.0,431.0,9.67 %,32898.0,370.2477880098267,369.97380620911866,66.12077587730998,12183.333333333334,3.1071155096854794,1.0127385453231,True
NMFBS,2022-07-22,2170.0,2170.0,2082.1,2125.0,-1.11 %,5792.0,2000.122622485076,1993.3745538446128,62.2226774921725,2891.866666666667,12.284953742338121,4.331172829536172,True
HDL,2022-07-20,3585.0,3585.0,3515.0,3555.0,1.14 %,20566.0,3399.487261758351,3395.075846732823,44.94219653179191,17954.5,12.567204851187308,4.304273993778315,True
BNT,2022-04-27,14300.0,14379.9,14300.0,14379.9,1.80 %,155.0,13920.260067837848,13905.992016863553,57.08674294033971,228.96666666666667,7.920892012727563,2.2036119997246715,True
UNL,2022-03-20,19500.0,19500.0,19450.0,19450.0,-0.26 %,30.0,19015.389497725984,19010.835589447408,57.295719844357976,31.933333333333334,51.7137596268105,17.503050180474382,True
BARUN,2022-01-13,499.8,516.0,490.0,515.4,5.18 %,44601.0,472.78930870355697,471.1935448433851,59.150334945312714,24061.566666666666,3.3791807453745037,1.1979640515628263,True
NABIL,2021-10-10,1462.6,1500.0,1462.6,1474.0,2.01 %,77855.0,1425.5289423224865,1422.6104603421836,60.64516129032258,98915.46666666666,0.36753784717852794,0.14295629275002283,True
SHIVM,2021-07-27,1489.0,1580.0,1489.0,1568.0,5.66 %,107364.0,1494.5978926326975,1492.4048750942302,59.9264705882353,39117.1,2.404846450068135,0.8589278333878155,True
HDHPC,2020-09-28,110.0,115.0,106.0,109.0,0.93 %,869603.0,98.67787512844505,98.28511232418181,63.63636363636363,114083.56666666667,0.4441169305193455,0.14503163464931107,True
DHPL,2020-09-02,50.0,56.0,50.0,56.0,9.80 %,18317.0,51.50187334352469,51.27884029326764,63.77410545519255,2044.6333333333334,0.07580265556920551,0.028781568521336,True
KKHC,2020-02-27,60.0,62.0,60.0,61.0,0.00 %,1484.0,56.11678510493071,56.076454882359975,58.82352941176471,849.9047619047619,0.19761772996162108,0.057548222892602044,True
KBL,2020-02-23,198.0,215.0,198.0,212.0,8.16 %,285679.0,197.68540602159993,196.84655163605132,63.15789473684211,80523.5294117647,0.307042145443711,0.12428333037553899,True
