Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%
CYCLP,864.0,864.0,864.0,0.0,0.0
PCBLP,100.0,100.0,105.3,0.0,-5.03
GBIMEP,100.0,100.0,122.0,0.0,-18.03
NIBD2082,1020.0,1016.4,1170.0,0.35,-12.82
NBLD82,1047.0,1042.5,1150.0,0.43,-8.96
SRBLD83,1048.0,1038.8,1126.0,0.89,-6.93
SBLD84,1046.0,1031.3,1115.0,1.43,-6.19
HBLD83,1040.0,1024.0,1111.0,1.56,-6.39
MSHL,795.1,782.0,979.0,1.68,-18.78
ICFCD83,1135.2,1113.0,1368.9,1.99,-17.07
GMLI,1735.0,1694.0,2778.0,2.42,-37.54
UNLB,1855.0,1810.0,2480.0,2.49,-25.2
ADBLD83,1075.0,1046.0,1160.0,2.77,-7.33
TAMOR,422.0,409.0,576.0,3.18,-26.74
RBBD83,1049.4,1016.3,1100.0,3.26,-4.6
SBID83,1064.0,1025.0,1226.0,3.8,-13.21
MKCL,1385.0,1333.0,1900.0,3.9,-27.11
VLBS,766.3,737.0,1008.0,3.98,-23.98
MLBS,1451.1,1395.0,1960.0,4.02,-25.96
NIBD84,1056.0,1013.1,1130.0,4.23,-6.55
GWFD83,1137.0,1090.0,1464.8,4.31,-22.38
RAWA,716.0,686.0,940.0,4.37,-23.83
SAND2085,1123.0,1075.0,1189.0,4.47,-5.55
MLBSL,1890.0,1808.4,2435.5,4.51,-22.4
SMH,632.0,603.0,1036.0,4.81,-39.0
UNL,47199.0,45000.0,50724.0,4.89,-6.95
BNL,15355.0,14635.8,20338.4,4.91,-24.5
GLBSL,1930.0,1838.6,3232.0,4.97,-40.28
KBSH,1700.0,1618.0,2625.0,5.07,-35.24
USLB,1464.0,1393.0,2750.0,5.1,-46.76
SMPDA,883.0,840.0,1155.0,5.12,-23.55
NMBD87/88,1070.0,1017.8,1196.4,5.13,-10.57
CIT,1821.0,1730.8,2168.0,5.21,-16.01
BGWT,769.0,730.7,1110.0,5.24,-30.72
MLBBL,1354.0,1285.0,2019.0,5.37,-32.94
SKBBL,792.6,752.0,999.0,5.4,-20.66
SBLD83,1095.0,1038.7,1122.0,5.42,-2.41
SCBD,1128.0,1068.0,1236.0,5.62,-8.74
NMB50,10.31,9.75,11.93,5.74,-13.58
HLICF,9.25,8.74,10.55,5.84,-12.32
NCCD86,1114.2,1052.4,1230.0,5.87,-9.41
CIZBD86,1161.0,1096.4,1320.9,5.89,-12.11
GMFBS,1468.0,1385.1,1871.0,5.99,-21.54
PBD85,1082.0,1020.6,1150.0,6.02,-5.91
CITY,488.8,461.0,998.4,6.03,-51.04
EBLD85,1170.0,1102.5,1250.0,6.12,-6.4
GBBD85,1082.7,1020.1,1135.0,6.14,-4.61
SHLB,1630.0,1535.1,2349.0,6.18,-30.61
SMJC,493.0,464.0,679.3,6.25,-27.43
SWBBL,763.0,718.0,1046.5,6.27,-27.09
KMCDB,949.7,893.0,1223.0,6.35,-22.35
MAKAR,547.9,515.0,802.0,6.39,-31.68
BEDC,532.0,500.0,960.0,6.4,-44.58
NLG,697.4,655.0,976.2,6.47,-28.56
HATHY,933.0,875.5,1469.8,6.57,-36.52
CGH,853.9,800.2,1150.0,6.71,-25.75
HBLD86,1169.6,1095.1,1201.0,6.8,-2.61
NICL,515.9,483.0,1005.0,6.81,-48.67
SBIBD86,1123.0,1050.0,1222.0,6.95,-8.1
PBD88,1171.0,1094.0,1274.0,7.04,-8.08
KBLD89,1245.0,1162.6,1335.0,7.09,-6.74
SBD87,1092.0,1019.5,1139.0,7.11,-4.13
MND84/85,1098.0,1025.0,1128.0,7.12,-2.66
IHL,525.0,490.0,735.0,7.14,-28.57
NBLD87,1083.1,1010.1,1150.0,7.23,-5.82
NIMBPO,161.0,150.0,184.5,7.33,-12.74
JBLB,1365.0,1270.7,1644.0,7.42,-16.97
NICAD2091,1080.0,1005.2,1102.6,7.44,-2.05
SALICO,613.0,570.1,765.9,7.52,-19.96
CBLD88,1192.0,1108.0,1265.0,7.58,-5.77
MCHL,422.0,392.0,641.0,7.65,-34.17
RURU,689.0,640.0,853.0,7.66,-19.23
NMLBBL,646.0,600.0,807.0,7.67,-19.95
FOWAD,1092.0,1012.4,1324.4,7.86,-17.55
HLI,382.7,354.8,464.0,7.86,-17.52
HDL,1190.0,1103.0,1556.1,7.89,-23.53
MATRI,976.0,904.0,1347.0,7.96,-27.54
ENL,935.0,866.0,1289.8,7.97,-27.51
MANDU,828.0,766.5,970.0,8.02,-14.64
LBLD88,1095.1,1013.1,1166.0,8.09,-6.08
SPL,752.9,696.3,1035.0,8.13,-27.26
GILB,1190.0,1100.0,1441.6,8.18,-17.45
NBBD2085,1167.0,1078.6,1206.3,8.2,-3.26
SWMF,694.0,641.1,868.1,8.25,-20.06
MBLD87,1106.0,1021.0,1169.0,8.33,-5.39
NRIC,1242.0,1146.0,1842.0,8.38,-32.57
NIFRAGED,1028.0,948.0,1137.2,8.44,-9.6
BBC,4858.6,4480.0,6661.6,8.45,-27.07
PBLD87,1101.0,1015.1,1147.0,8.46,-4.01
LBBLD89,1240.0,1142.0,1346.0,8.58,-7.88
BOKD86KA,1204.0,1108.1,1196.4,8.65,0.64
SDBD87,1130.0,1040.0,1196.2,8.65,-5.53
NMFBS,1180.0,1086.0,1504.0,8.66,-21.54
LUK,9.75,8.97,11.97,8.7,-18.55
CIZBD90,1212.0,1114.4,1303.0,8.76,-6.98
DLBS,1349.0,1240.0,1684.0,8.79,-19.89
NHDL,678.0,623.0,890.0,8.83,-23.82
NMBD89/90,1246.4,1145.1,1336.0,8.85,-6.71
MMKJL,575.0,528.2,735.0,8.86,-21.77
CHCL,496.9,456.0,599.6,8.97,-17.13
UAIL,460.0,422.1,673.0,8.98,-31.65
KSBBLD87,1135.1,1041.3,1178.1,9.01,-3.65
SLBSL,1346.9,1234.5,2582.0,9.1,-47.84
RBCL,15550.0,14251.0,16900.0,9.12,-7.99
JBBD87,1130.7,1036.0,1289.0,9.14,-12.28
ALICL,469.5,430.0,779.0,9.19,-39.73
NICAD85/86,1157.8,1060.0,1190.0,9.23,-2.71
NICLBSL,584.8,535.0,764.0,9.31,-23.46
ACLBSL,985.0,900.0,1240.0,9.44,-20.56
NMB,253.0,231.0,283.0,9.52,-10.6
HEIP,321.3,293.1,414.7,9.62,-22.52
SHL,508.9,464.0,619.0,9.68,-17.79
CYCL,1604.0,1462.0,2040.0,9.71,-21.37
SLBBL,856.2,780.0,1155.0,9.77,-25.87
LSL,220.7,201.0,252.0,9.8,-12.42
NUBL,715.0,650.0,854.4,10.0,-16.32
GCIL,440.0,400.0,579.0,10.0,-24.01
SBLD89,1265.0,1150.0,1450.0,10.0,-12.76
MERO,735.0,668.0,1000.0,10.03,-26.5
RBBF40,9.89,8.98,10.11,10.13,-2.18
PCBL,249.0,226.0,290.0,10.18,-14.14
CSY,9.78,8.87,10.0,10.26,-2.2
NRM,430.3,390.1,590.0,10.31,-27.07
SBCF,9.6,8.7,12.03,10.34,-20.2
JSLBB,1171.0,1059.0,1588.0,10.58,-26.26
SCB,658.0,594.9,712.6,10.61,-7.66
MLBL,386.1,348.9,468.6,10.66,-17.61
MFLD85,1163.9,1051.8,1201.0,10.66,-3.09
BNT,11800.0,10660.0,13550.0,10.69,-12.92
BOKD86,1113.0,1005.5,1139.3,10.69,-2.31
EBLEB89,1103.6,996.1,1117.9,10.79,-1.28
UMRH,582.8,526.0,675.0,10.8,-13.66
SMATA,815.0,734.1,1382.0,11.02,-41.03
RBCLPO,12241.0,11025.0,13530.0,11.03,-9.53
NABIL,523.0,471.0,562.0,11.04,-6.94
NIFRA,277.8,249.9,328.1,11.16,-15.33
SHINE,425.1,382.0,499.0,11.28,-14.81
NSIF2,10.85,9.75,11.93,11.28,-9.05
SMB,1904.9,1710.1,2800.0,11.39,-31.97
KPCL,547.0,491.0,711.0,11.41,-23.07
NBF2,9.91,8.89,11.1,11.47,-10.72
SRLI,406.0,363.9,451.1,11.57,-10.0
EDBL,608.2,545.0,717.3,11.6,-15.21
ILI,453.0,405.0,500.0,11.85,-9.4
JFL,442.0,395.0,558.0,11.9,-20.79
LICN,865.0,773.0,1079.9,11.9,-19.9
VLUCL,578.1,516.0,720.0,12.03,-19.71
SIGS2,9.98,8.9,11.7,12.13,-14.7
SMFBS,1673.0,1490.0,2026.0,12.28,-17.42
DOLTI,528.9,470.6,742.0,12.39,-28.72
NICA,342.6,304.5,428.4,12.51,-20.03
SICL,662.5,588.8,876.9,12.52,-24.45
GSY,9.8,8.7,10.4,12.64,-5.77
LVF2,9.87,8.76,11.45,12.67,-13.8
PFL,398.3,352.8,475.5,12.9,-16.24
HLBSL,946.0,837.0,1100.0,13.02,-14.0
SGIC,496.2,439.0,685.0,13.03,-27.56
GBLBS,789.0,698.0,950.0,13.04,-16.95
TRH,770.0,681.1,1119.0,13.05,-31.19
NLICL,610.0,539.0,691.0,13.17,-11.72
MNBBL,385.0,340.1,503.0,13.2,-23.46
NICBF,9.6,8.48,10.93,13.21,-12.17
SFCL,407.0,359.4,587.0,13.24,-30.66
MNMF1,9.66,8.53,10.11,13.25,-4.45
GBIME,239.0,210.7,278.9,13.43,-14.31
PROFL,478.1,421.4,589.2,13.46,-18.86
FMDBL,815.0,718.0,1038.8,13.51,-21.54
NFS,653.9,576.0,851.0,13.52,-23.16
SFEF,10.02,8.82,11.12,13.61,-9.89
NICFC,9.51,8.37,10.4,13.62,-8.56
NRN,1509.6,1327.0,2444.0,13.76,-38.23
SBI,413.5,363.0,452.0,13.91,-8.52
SFMF,10.71,9.4,11.74,13.94,-8.77
MKHC,354.0,310.7,581.0,13.94,-39.07
SLCF,9.8,8.6,11.99,13.95,-18.27
SAGF,10.02,8.79,11.31,13.99,-11.41
GBIMESY2,9.7,8.5,10.18,14.12,-4.72
