Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%
ICFCD83,1115.0,1113.0,1368.9,0.18,-18.55
ADBLD83,1046.1,1042.2,1160.0,0.37,-9.82
NIBD2082,1020.0,1014.3,1170.0,0.56,-12.82
MSHL,800.0,782.0,979.0,2.3,-18.28
NSY,9.75,9.43,10.19,3.39,-4.32
NBLD82,1080.0,1042.5,1150.0,3.6,-6.09
GMLI,1759.0,1694.0,2778.0,3.84,-36.68
NIBD84,1056.1,1013.1,1130.0,4.24,-6.54
PBLD86,1147.5,1100.2,1189.0,4.3,-3.49
GWFD83,1140.0,1090.0,1464.8,4.59,-22.17
UNL,47150.0,45000.0,50724.0,4.78,-7.05
BGWT,767.0,730.7,1110.0,4.97,-30.9
SMJC,489.0,464.0,679.3,5.39,-28.01
RAWA,725.0,686.0,913.8,5.69,-20.66
KBSH,1711.3,1618.0,2625.0,5.77,-34.81
CIZBD86,1160.0,1096.4,1320.9,5.8,-12.18
SMH,638.0,603.0,1024.8,5.8,-37.74
NICAD2091,1064.0,1005.2,1102.6,5.85,-3.5
BNL,15500.0,14635.8,20338.4,5.9,-23.79
EBLD85,1170.0,1102.5,1250.0,6.12,-6.4
MAKAR,547.0,515.0,802.0,6.21,-31.8
PBLD84,1130.0,1062.1,1150.0,6.39,-1.74
SAND2085,1144.4,1075.0,1189.0,6.46,-3.75
IHL,524.0,490.0,718.0,6.94,-27.02
MKCL,1427.0,1333.0,1900.0,7.05,-24.89
LBLD86,1154.6,1076.7,1205.0,7.24,-4.18
CIT,1856.1,1730.8,2168.0,7.24,-14.39
PBLD87,1091.5,1016.0,1147.0,7.43,-4.84
BEDC,537.4,500.0,872.0,7.48,-38.37
RURU,689.0,640.0,853.0,7.66,-19.23
UNLB,1951.5,1810.0,2480.0,7.82,-21.31
GLBSL,1985.0,1838.6,3232.0,7.96,-38.58
HLICF,9.45,8.74,10.55,8.12,-10.43
NMBD2085,1165.0,1076.1,1188.0,8.26,-1.94
BBC,4851.1,4480.0,6661.6,8.28,-27.18
MLBSL,1960.0,1808.4,2435.5,8.38,-19.52
EBLEB89,1080.0,996.1,1117.9,8.42,-3.39
MLBBL,1395.0,1285.0,1782.0,8.56,-21.72
NMB50,10.59,9.75,11.93,8.62,-11.23
HBLD86,1191.8,1095.1,1201.0,8.83,-0.77
EBLD86,1100.0,1010.2,1150.0,8.89,-4.35
MCHL,427.0,392.0,641.0,8.93,-33.39
MANDU,835.0,766.5,970.0,8.94,-13.92
NIFRAGED,1034.1,948.0,1137.2,9.08,-9.07
PBD85,1121.0,1027.2,1150.0,9.13,-2.52
NHDL,680.0,623.0,882.3,9.15,-22.93
SPL,760.0,696.3,1035.0,9.15,-26.57
NICAD85/86,1157.4,1060.0,1190.0,9.19,-2.74
RBBF40,9.82,8.98,10.11,9.35,-2.87
PBD88,1200.0,1096.8,1274.0,9.41,-5.81
SBD87,1117.0,1019.5,1139.0,9.56,-1.93
GMFBS,1519.0,1385.1,1871.0,9.67,-18.81
SKBBL,826.0,752.0,999.0,9.84,-17.32
NLG,720.1,655.0,976.2,9.94,-26.23
BJHL,297.1,270.1,297.1,10.0,0.0
HDL,1215.5,1103.0,1556.1,10.2,-21.89
UMRH,579.8,526.0,675.0,10.23,-14.1
CBLD88,1221.9,1108.0,1265.0,10.28,-3.41
DOLTI,519.0,470.6,737.5,10.28,-29.63
MMKJL,582.5,528.2,732.9,10.28,-20.52
SBIBD86,1158.0,1050.0,1222.0,10.29,-5.24
CSY,9.79,8.87,10.0,10.37,-2.1
JBBD87,1151.0,1042.0,1289.0,10.46,-10.71
MBLD87,1128.0,1021.0,1169.0,10.48,-3.51
NMBD87/88,1125.0,1017.8,1196.4,10.53,-5.97
USLB,1540.0,1393.0,2750.0,10.55,-44.0
SBD89,1230.0,1112.6,1260.0,10.55,-2.38
SDBD87,1151.0,1040.2,1196.2,10.65,-3.78
NCCD86,1165.2,1052.4,1230.0,10.72,-5.27
SHLB,1700.0,1535.1,2349.0,10.74,-27.63
KSBBLD87,1155.0,1041.3,1178.1,10.92,-1.96
HATHY,971.5,875.5,1469.8,10.97,-33.9
KPCL,545.0,491.0,711.0,11.0,-23.35
MLBS,1550.0,1395.0,1900.0,11.11,-18.42
NBLD87,1124.0,1010.1,1150.0,11.28,-2.26
CHCL,508.0,456.0,599.6,11.4,-15.28
JBLB,1416.0,1270.7,1644.0,11.43,-13.87
LUK,10.0,8.97,11.97,11.48,-16.46
LBLD88,1130.0,1013.1,1166.0,11.54,-3.09
SHINED,1116.1,1000.0,1200.0,11.61,-6.99
SBCF,9.72,8.7,12.03,11.72,-19.2
SMPDA,939.0,840.0,1155.0,11.79,-18.7
NMFBS,1215.0,1086.0,1504.0,11.88,-19.22
