Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%
NIBD2082,1020.0,1016.4,1170.0,0.35,-12.82
HBLD83,1030.0,1024.0,1111.0,0.59,-7.29
NBLD82,1055.1,1042.5,1248.0,1.21,-15.46
ADBLD83,1069.0,1046.0,1160.0,2.2,-7.84
UNL,46000.0,45000.0,50724.0,2.22,-9.31
BNL,15054.0,14635.8,20338.4,2.86,-25.98
SBLD84,1048.0,1015.0,1115.0,3.25,-6.01
SBID83,1060.0,1025.0,1226.0,3.41,-13.54
SAND2085,1113.1,1075.0,1189.0,3.54,-6.38
RBBD83,1052.69,1015.0,1100.0,3.71,-4.3
NIBD84,1052.1,1013.1,1130.0,3.85,-6.89
BEDC,521.0,500.0,960.0,4.2,-45.73
NIMBPO,156.8,150.0,184.5,4.53,-15.01
MKCL,1399.0,1333.0,1900.0,4.95,-26.37
GMLI,1780.0,1694.0,2778.0,5.08,-35.93
GMFBS,1455.5,1385.1,1871.0,5.08,-22.21
GBBD85,1073.0,1020.1,1135.0,5.19,-5.46
BBC,4715.9,4480.0,6661.6,5.27,-29.21
NMBD87/88,1069.1,1015.0,1196.4,5.33,-10.64
SBLD83,1095.0,1038.7,1122.0,5.42,-2.41
RURU,675.0,640.0,853.0,5.47,-20.87
SMPDA,886.0,840.0,1155.0,5.48,-23.29
MSHL,825.0,782.0,979.0,5.5,-15.73
TAMOR,432.0,409.0,576.0,5.62,-25.0
EBLD85,1165.0,1102.5,1250.0,5.67,-6.8
KBSH,1710.0,1618.0,2625.0,5.69,-34.86
BGWT,773.0,730.7,1110.0,5.79,-30.36
CIT,1833.0,1730.8,2168.0,5.9,-15.45
MND84/85,1075.0,1015.0,1128.0,5.91,-4.7
SKBBL,797.0,752.0,999.0,5.98,-20.22
NICAD2091,1066.0,1005.2,1102.6,6.05,-3.32
NLG,695.0,655.0,976.2,6.11,-28.81
MLBBL,1364.0,1285.0,2019.0,6.15,-32.44
USLB,1479.0,1393.0,2750.0,6.17,-46.22
VLBS,783.0,737.0,1008.0,6.24,-22.32
NMB50,10.36,9.75,11.93,6.26,-13.16
MBLD87,1085.0,1021.0,1169.0,6.27,-7.19
RBBF40,9.55,8.98,10.11,6.35,-5.54
KMCDB,950.2,893.0,1223.0,6.41,-22.31
SWBBL,765.0,718.0,1046.5,6.55,-26.9
MLBS,1490.0,1395.0,1960.0,6.81,-23.98
NICL,516.3,483.0,1005.0,6.89,-48.63
SHLB,1642.0,1535.1,2349.0,6.96,-30.1
UNLB,1936.9,1810.0,2480.0,7.01,-21.9
SBIBD86,1125.0,1050.0,1222.0,7.14,-7.94
GLBSL,1970.0,1838.6,3232.0,7.15,-39.05
SMH,647.0,603.0,1065.0,7.3,-39.25
PBLD87,1090.0,1015.1,1147.0,7.38,-4.97
RBCLPO,11847.0,11025.0,13530.0,7.46,-12.44
JBLB,1365.5,1270.7,1644.0,7.46,-16.94
SMJC,499.0,464.0,679.3,7.54,-26.54
SPL,749.0,696.3,1035.0,7.57,-27.63
NBLD87,1087.1,1010.1,1150.0,7.62,-5.47
EBLEB89,1075.0,996.1,1117.9,7.92,-3.84
NUBL,701.6,650.0,854.4,7.94,-17.88
HLI,383.0,354.8,464.0,7.95,-17.46
HATHY,946.0,875.5,1469.8,8.05,-35.64
FOWAD,1094.9,1012.4,1324.4,8.15,-17.33
PBD88,1185.0,1094.0,1274.0,8.32,-6.99
HEIP,317.5,293.1,414.7,8.32,-23.44
KSBBLD87,1128.0,1041.3,1178.1,8.33,-4.25
HDL,1195.0,1103.0,1556.1,8.34,-23.21
CGH,867.1,800.2,1150.0,8.36,-24.6
SALICO,618.0,570.1,765.9,8.4,-19.31
LSL,218.1,201.0,252.0,8.51,-13.45
GILB,1193.9,1100.0,1441.6,8.54,-17.18
SWMF,696.0,641.1,868.1,8.56,-19.82
CITY,500.5,461.0,998.4,8.57,-49.87
LBBLD89,1240.0,1142.0,1346.0,8.58,-7.88
BOKD86KA,1204.0,1108.1,1196.4,8.65,0.64
SBD87,1108.0,1019.5,1139.0,8.68,-2.72
MKHC,337.7,310.7,603.0,8.69,-44.0
HLICF,9.5,8.74,10.55,8.7,-9.95
CIZBD90,1212.0,1114.4,1303.0,8.76,-6.98
RBCL,15500.0,14251.0,16900.0,8.76,-8.28
RAWA,747.0,686.0,940.0,8.89,-20.53
NMFBS,1183.0,1086.0,1504.0,8.93,-21.34
ACLBSL,981.1,900.0,1240.0,9.01,-20.88
NICLBSL,583.5,535.0,764.0,9.07,-23.63
NMLBBL,654.6,600.0,807.0,9.1,-18.88
MAKAR,561.9,515.0,804.1,9.11,-30.12
NICAD85/86,1157.8,1060.0,1190.0,9.23,-2.71
CSY,9.69,8.87,10.0,9.24,-3.1
MMKJL,577.0,528.2,735.0,9.24,-21.5
MFLD85,1141.7,1045.0,1201.0,9.25,-4.94
NIFRAGED,1036.0,948.0,1137.2,9.28,-8.9
MLBSL,1978.0,1808.4,2435.5,9.38,-18.78
NMB,252.7,231.0,283.0,9.39,-10.71
SHINE,418.0,382.0,499.0,9.42,-16.23
CYCL,1600.0,1462.0,2040.0,9.44,-21.57
MATRI,990.0,904.0,1347.0,9.51,-26.5
UMRH,576.0,526.0,675.0,9.51,-14.67
JBBD87,1135.0,1036.0,1289.0,9.56,-11.95
MCHL,430.1,392.0,641.0,9.72,-32.9
PCBL,248.0,226.0,290.0,9.73,-14.48
SHL,510.0,464.0,619.0,9.91,-17.61
SCBD,1170.0,1064.0,1236.0,9.96,-5.34
GCIL,439.9,400.0,579.0,9.97,-24.02
NICBF,9.34,8.48,10.93,10.14,-14.55
DLBS,1366.0,1240.0,1684.0,10.16,-18.88
IHL,540.0,490.0,735.0,10.2,-26.53
MANDU,845.0,766.5,970.0,10.24,-12.89
CHCL,503.0,456.0,599.6,10.31,-16.11
SLBSL,1362.0,1234.5,2582.0,10.33,-47.25
SLBBL,861.1,780.0,1155.0,10.4,-25.45
SBCF,9.61,8.7,12.03,10.46,-20.12
JSLBB,1170.0,1059.0,1600.0,10.48,-26.88
