Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%
MATRIP,523.5,523.5,766.5,0.0,-31.7
ICFCD83,1100.0,1100.0,1368.9,0.0,-19.64
SRBLD83,1042.0,1038.8,1126.0,0.31,-7.46
ADBLD83,1046.1,1042.2,1160.0,0.37,-9.82
NIBD2082,1020.0,1014.3,1170.0,0.56,-12.82
RBBD83,1035.0,1025.7,1100.0,0.91,-5.91
HBLD83,1030.0,1020.0,1111.0,0.98,-7.29
SBLD84,1045.7,1031.3,1115.0,1.4,-6.22
UNL,46311.0,45000.0,50724.0,2.91,-8.7
MSHL,805.0,782.0,979.0,2.94,-17.77
MND84/85,1060.1,1028.2,1128.0,3.1,-6.02
GMLI,1754.0,1694.0,2778.0,3.54,-36.86
NBLD82,1080.0,1042.5,1150.0,3.6,-6.09
NIBD84,1057.0,1013.1,1130.0,4.33,-6.46
RAWA,717.0,686.0,913.8,4.52,-21.54
GWFD83,1140.0,1090.0,1464.8,4.59,-22.17
SBID83,1075.0,1025.0,1226.0,4.88,-12.32
BOKD86,1072.1,1022.0,1139.3,4.9,-5.9
GBBD85,1072.5,1020.1,1135.0,5.14,-5.51
NSY,9.87,9.35,10.19,5.56,-3.14
CIZBD86,1160.0,1096.4,1320.9,5.8,-12.18
MAKAR,545.0,515.0,802.0,5.83,-32.04
NICAD2091,1064.0,1005.2,1102.6,5.85,-3.5
PBLD86,1170.4,1100.2,1189.0,6.38,-1.56
NICAD85/86,1128.0,1060.0,1190.0,6.42,-5.21
SAND2085,1144.4,1075.0,1189.0,6.46,-3.75
SMH,642.0,603.0,1024.8,6.47,-37.35
BNL,15600.0,14635.8,19931.69,6.59,-21.73
BEDC,533.0,500.0,872.0,6.6,-38.88
MNBBLP,236.2,221.0,256.0,6.88,-7.73
NLG,700.3,655.0,976.2,6.92,-28.26
IHL,524.0,490.0,718.0,6.94,-27.02
LBLD86,1154.6,1076.7,1205.0,7.24,-4.18
SBD87,1095.0,1019.5,1139.0,7.41,-3.86
BGWT,785.0,730.7,1110.0,7.43,-29.28
PBLD87,1091.5,1016.0,1147.0,7.43,-4.84
MKCL,1434.0,1333.0,1900.0,7.58,-24.53
NMB50,10.5,9.75,11.93,7.69,-11.99
SKBBL,809.9,752.0,999.0,7.7,-18.93
UNLB,1950.0,1810.0,2480.0,7.73,-21.37
GMFBS,1493.0,1385.1,1871.0,7.79,-20.2
KBSH,1744.9,1618.0,2579.0,7.84,-32.34
HPPL,419.4,388.9,711.0,7.84,-41.01
EBLD85,1190.0,1102.5,1250.0,7.94,-4.8
MLBBL,1389.8,1285.0,1690.0,8.16,-17.76
CSY,9.6,8.87,10.0,8.23,-4.0
NICD83/84,1138.0,1051.2,1149.0,8.26,-0.96
NMBD2085,1165.0,1076.1,1188.0,8.26,-1.94
PBLD84,1150.0,1062.1,1150.0,8.28,0.0
MMKJL,572.1,528.2,732.9,8.31,-21.94
MFLD85,1140.0,1051.8,1201.0,8.39,-5.08
EBLEB89,1080.0,996.1,1117.9,8.42,-3.39
MCHL,425.0,392.0,641.0,8.42,-33.7
GLBSL,1995.0,1838.6,3232.0,8.51,-38.27
SPL,757.0,696.3,1035.0,8.72,-26.86
HBLD86,1191.8,1095.1,1201.0,8.83,-0.77
SDBD87,1140.0,1045.7,1196.2,9.02,-4.7
CIT,1888.0,1730.8,2168.0,9.08,-12.92
NBLD87,1105.0,1013.0,1150.0,9.08,-3.91
NABILD87,1135.0,1040.0,1200.0,9.13,-5.42
PBD85,1121.0,1027.2,1150.0,9.13,-2.52
NHDL,680.0,623.0,881.0,9.15,-22.81
NIFRAGED,1035.0,948.0,1137.2,9.18,-8.99
EBLD86,1110.0,1015.1,1150.0,9.35,-3.48
RURU,699.9,640.0,853.0,9.36,-17.95
JBBD87,1140.0,1042.0,1289.0,9.4,-11.56
PBD88,1200.0,1096.8,1274.0,9.41,-5.81
DOLTI,515.0,470.6,719.0,9.43,-28.37
KSBBLD87,1140.0,1041.3,1178.1,9.48,-3.23
SMJC,508.1,464.0,679.3,9.5,-25.2
HATHY,960.3,875.5,1469.8,9.69,-34.66
KPCL,540.0,491.0,711.0,9.98,-24.05
JBLB,1398.9,1270.7,1644.0,10.09,-14.91
CBLD88,1220.0,1108.0,1265.0,10.11,-3.56
UMRH,580.0,526.0,675.0,10.27,-14.07
SBIBD86,1158.0,1050.0,1222.0,10.29,-5.24
MLBS,1539.9,1395.0,1900.0,10.39,-18.95
CITY,509.0,461.0,998.4,10.41,-49.02
MLBLD89,1280.0,1159.0,1350.0,10.44,-5.19
MBLD87,1128.0,1021.0,1169.0,10.48,-3.51
NMBD87/88,1125.0,1017.8,1196.4,10.53,-5.97
SBD89,1230.0,1112.6,1260.0,10.55,-2.38
USLB,1543.0,1393.0,2750.0,10.77,-43.89
CGH,887.0,800.2,1150.0,10.85,-22.87
SMPDA,932.0,840.0,1155.0,10.95,-19.31
NMFBS,1207.0,1086.0,1504.0,11.14,-19.75
MLBSL,2010.0,1808.4,2435.5,11.15,-17.47
HLICF,9.72,8.74,10.55,11.21,-7.87
RBBF40,10.0,8.98,10.2,11.36,-1.96
KMCDB,995.0,893.0,1223.0,11.42,-18.64
LUK,10.0,8.97,11.97,11.48,-16.46
LBLD88,1130.0,1013.1,1166.0,11.54,-3.09
SHINED,1118.0,1000.0,1200.0,11.8,-6.83
AHL,518.0,462.6,753.0,11.98,-31.21
NRIC,1284.3,1146.0,1842.0,12.07,-30.28
SALICO,639.0,570.1,765.9,12.09,-16.57
SWBBL,805.0,718.0,1046.5,12.12,-23.08
SCBD,1198.0,1068.0,1236.0,12.17,-3.07
HEIP,329.0,293.1,414.7,12.25,-20.67
RBCL,16000.0,14251.0,16900.0,12.27,-5.33
MATRI,1015.2,904.0,1347.0,12.3,-24.63
ENL,973.0,866.0,1289.8,12.36,-24.56
MANDU,862.0,766.5,970.0,12.46,-11.13
SHL,522.1,464.0,619.0,12.52,-15.65
NMBD89/90,1289.0,1145.1,1336.0,12.57,-3.52
NIMBPO,169.0,150.0,184.5,12.67,-8.4
CYCL,1648.0,1462.0,2040.0,12.72,-19.22
CHCL,514.0,456.0,599.6,12.72,-14.28
SFMF,10.6,9.4,11.74,12.77,-9.71
VLBS,831.1,737.0,1008.0,12.77,-17.55
SHLB,1734.0,1535.1,2349.0,12.96,-26.18
NBF2,10.05,8.89,11.1,13.05,-9.46
GILB,1244.5,1100.0,1441.6,13.14,-13.67
NICL,547.1,483.0,858.9,13.27,-36.3
VLUCL,585.0,516.0,699.0,13.37,-16.31
HLI,402.5,354.8,464.0,13.44,-13.25
SLBBL,885.0,780.0,1155.0,13.46,-23.38
BNT,12100.0,10660.0,13550.0,13.51,-10.7
FOWAD,1149.8,1012.4,1324.4,13.57,-13.18
HDL,1253.0,1103.0,1556.1,13.6,-19.48
NUBL,740.0,650.0,854.4,13.85,-13.39
CIZBD90,1270.0,1115.1,1303.0,13.89,-2.53
LVF2,9.99,8.76,11.45,14.04,-12.75
SLBSL,1409.0,1234.5,2111.0,14.14,-33.25
NSIF2,11.13,9.75,11.93,14.15,-6.71
NMLBBL,685.0,600.0,807.0,14.17,-15.12
SCB,680.0,594.9,712.6,14.3,-4.57
MKHC,355.6,310.7,546.0,14.45,-34.87
GSY,9.96,8.7,10.4,14.48,-4.23
DLBS,1420.0,1240.0,1684.0,14.52,-15.68
SWMF,735.5,641.1,868.1,14.72,-15.27
LBBLD89,1320.0,1150.1,1346.0,14.77,-1.93
SMB,1964.0,1710.1,2607.0,14.85,-24.66
NCCD86,1210.0,1052.4,1230.0,14.98,-1.63
GBIMESY2,9.78,8.5,10.18,15.06,-3.93
ALICL,495.0,430.0,779.0,15.12,-36.46
LICN,890.0,773.0,1052.0,15.14,-15.4
SICL,679.9,588.8,876.9,15.47,-22.47
NABIL,544.6,471.0,562.0,15.63,-3.1
SIGS2,10.3,8.9,11.7,15.73,-11.97
NFS,666.6,576.0,851.0,15.73,-21.67
NICFC,9.69,8.37,10.4,15.77,-6.83
NLICL,624.0,539.0,691.0,15.77,-9.7
KBLD89,1346.0,1162.6,1346.0,15.77,0.0
TAMOR,459.0,396.4,576.0,15.79,-20.31
NICGF2,9.66,8.33,9.98,15.97,-3.21
MKJC,552.0,475.5,635.0,16.09,-13.07
RBCLPO,12800.0,11025.0,13530.0,16.1,-5.4
SMFBS,1730.0,1490.0,2026.0,16.11,-14.61
SLCF,10.01,8.6,11.99,16.4,-16.51
NMB,269.0,231.0,283.0,16.45,-4.95
EDBL,634.9,545.0,717.3,16.5,-11.49
SAGF,10.25,8.79,11.31,16.61,-9.37
MEN,624.0,535.0,683.4,16.64,-8.69
SBCF,10.16,8.7,12.03,16.78,-15.54
SRLI,425.0,363.9,451.1,16.79,-5.79
KDL,900.2,770.0,1212.0,16.91,-25.73
MLBL,408.3,348.9,468.6,17.02,-12.87
JFL,462.7,395.0,558.0,17.14,-17.08
TRH,798.0,681.1,1105.0,17.16,-27.78
ILI,474.6,405.0,500.0,17.19,-5.08
MNMF1,10.0,8.53,10.11,17.23,-1.09
EHPL,452.0,385.0,730.0,17.4,-38.08
PMLI,522.5,445.0,589.6,17.42,-11.38
GBLBS,820.0,698.0,950.0,17.48,-13.68
H8020,11.75,10.0,12.21,17.5,-3.77
SHINE,449.0,382.0,499.0,17.54,-10.02
JSLBB,1245.0,1059.0,1535.8,17.56,-18.93
NIFRA,294.0,249.9,328.1,17.65,-10.39
C30MF,10.24,8.7,10.71,17.7,-4.39
RMF2,10.34,8.78,10.58,17.77,-2.27
HRL,898.1,762.1,1139.9,17.85,-21.21
SBI,428.1,363.0,452.0,17.93,-5.29
CBBL,969.9,822.0,1144.8,17.99,-15.28
PCBL,266.9,226.0,290.0,18.1,-7.97
BBC,5299.0,4480.0,6661.6,18.28,-20.45
GBBL,434.9,367.4,498.0,18.37,-12.67
BHDC,505.0,426.0,706.0,18.54,-28.47
DDBL,900.0,759.0,1010.0,18.58,-10.89
NLIC,833.0,702.0,890.0,18.66,-6.4
NESDO,1637.9,1380.1,1894.0,18.68,-13.52
NRM,463.0,390.1,590.0,18.69,-21.53
SIKLES,641.0,540.0,1180.0,18.7,-45.68
GCIL,475.0,400.0,579.0,18.75,-17.96
HLBSL,994.0,837.0,1100.0,18.76,-9.64
BHPL,598.0,503.1,1308.4,18.86,-54.3
SPC,525.0,441.0,591.0,19.05,-11.17
SFEF,10.5,8.82,11.12,19.05,-5.58
MNBBL,404.9,340.1,503.0,19.05,-19.5
RMF1,9.98,8.38,11.4,19.09,-12.46
ACLBSL,1073.0,900.0,1240.0,19.22,-13.47
CMF2,10.31,8.64,10.86,19.33,-5.06
KSY,9.8,8.21,10.51,19.37,-6.76
MHCL,388.0,325.0,543.9,19.38,-28.66
LSL,240.0,201.0,252.0,19.4,-4.76
MEL,304.5,255.0,350.0,19.41,-13.0
SEF,10.29,8.6,11.53,19.65,-10.75
BNHC,374.9,313.1,613.8,19.74,-38.92
PROFL,505.0,421.4,589.2,19.84,-14.29
SPIL,749.0,625.0,894.5,19.84,-16.27
NTC,914.0,762.5,942.5,19.87,-3.02
SJLIC,468.0,390.0,489.9,20.0,-4.47
RNLI,500.1,416.0,561.0,20.22,-10.86
HIDCL,295.1,245.0,340.0,20.45,-13.21
NIL,677.0,562.0,783.9,20.46,-13.64
KEF,10.02,8.31,10.42,20.58,-3.84
UAIL,509.0,422.1,670.0,20.59,-24.03
OHL,764.0,633.1,1049.5,20.68,-27.2
SPHL,575.9,477.1,826.0,20.71,-30.28
LLBS,1044.3,865.0,1300.5,20.73,-19.7
SADBL,455.0,376.0,526.5,21.01,-13.58
PRSF,11.92,9.85,12.2,21.02,-2.3
MBJC,327.0,270.0,371.0,21.11,-11.86
CLI,498.0,411.0,540.0,21.17,-7.78
SGIC,532.0,439.0,632.0,21.18,-15.82
KDBY,10.51,8.67,10.68,21.22,-1.59
NMBMF,723.0,596.0,835.0,21.31,-13.41
PSF,11.97,9.86,12.11,21.4,-1.16
NADEP,845.0,696.0,1046.0,21.41,-19.22
SARBTM,923.0,760.2,1048.0,21.42,-11.93
NBF3,10.14,8.35,10.67,21.44,-4.97
NIBSF2,9.8,8.06,10.52,21.59,-6.84
NICSF,9.78,8.04,9.99,21.64,-2.1
RSY,10.45,8.58,10.7,21.79,-2.34
SNLI,502.0,411.6,668.0,21.96,-24.85
SMATA,896.4,734.1,1382.0,22.11,-35.14
MKHL,797.0,652.0,1027.0,22.24,-22.4
MMF1,9.88,8.08,10.09,22.28,-2.08
NRN,1623.0,1327.0,2444.0,22.31,-33.59
SFCL,440.0,359.4,587.0,22.43,-25.04
NMBHF2,10.0,8.16,10.2,22.55,-1.96
GIBF1,11.4,9.3,11.68,22.58,-2.4
TSHL,758.0,616.8,989.0,22.89,-23.36
MERO,821.0,668.0,1000.0,22.9,-17.9
UHEWA,625.0,508.5,790.0,22.91,-20.89
ADBL,334.9,272.3,344.9,22.99,-2.9
SMHL,545.1,443.0,1230.0,23.05,-55.68
PRIN,776.4,630.0,960.3,23.24,-19.15
HHL,383.1,310.7,545.0,23.3,-29.71
PFL,435.0,352.8,475.5,23.3,-8.52
USHL,725.0,588.0,945.0,23.3,-23.28
NICLBSL,660.0,535.0,764.0,23.36,-13.61
GBIME,260.0,210.7,278.9,23.4,-6.78
NIBLSTF,9.7,7.85,10.08,23.57,-3.77
NICBF,10.48,8.48,11.17,23.58,-6.18
NIMB,228.0,184.2,247.0,23.78,-7.69
MBLEF,10.65,8.59,10.75,23.98,-0.93
HEI,569.2,458.0,654.0,24.28,-12.97
ICFC,690.0,555.0,730.9,24.32,-5.6
GVL,528.0,424.0,662.0,24.53,-20.24
GRDBL,1176.1,944.0,1668.4,24.59,-29.51
SIGS3,10.6,8.5,11.46,24.71,-7.5
SONA,498.0,398.0,523.3,25.13,-4.83
IGI,490.9,392.0,600.0,25.23,-18.18
MDB,665.0,530.5,729.7,25.35,-8.87
NWCL,929.9,740.2,1045.0,25.63,-11.01
MHL,560.0,445.0,738.7,25.84,-24.19
NBL,283.9,225.4,313.0,25.95,-9.3
JOSHI,320.0,254.0,487.0,25.98,-34.29
HBL,231.9,184.0,261.0,26.03,-11.15
NIBLGF,9.89,7.84,11.03,26.15,-10.34
STC,6100.0,4832.0,6335.9,26.24,-3.72
BFC,519.9,411.5,594.9,26.34,-12.61
FMDBL,909.2,718.0,1038.8,26.63,-12.48
SANIMA,373.0,294.3,391.0,26.74,-4.6
RHPL,320.0,252.3,457.0,26.83,-29.98
RSDC,735.0,578.7,880.0,27.01,-16.48
CZBIL,232.5,183.0,240.1,27.05,-3.17
NYADI,450.0,354.0,663.9,27.12,-32.22
USHEC,522.0,410.0,623.9,27.32,-16.33
PRVU,229.1,179.9,250.9,27.35,-8.69
RLFL,508.0,398.0,576.0,27.64,-11.81
KSBBL,517.0,404.1,588.0,27.94,-12.07
DHPL,340.0,265.0,415.0,28.3,-18.07
CKHL,706.0,550.0,804.0,28.36,-12.19
NICA,394.0,304.5,428.4,29.39,-8.03
