Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%,Chart_URL
JSLBB,1124.0,1059.0,1860.4,6.14,-39.58,https://nepsealpha.com/nepse-chart?symbol=JSLBB
SMATA,780.0,734.1,1382.0,6.25,-43.56,https://nepsealpha.com/nepse-chart?symbol=SMATA
KPCL,522.2,491.0,711.0,6.35,-26.55,https://nepsealpha.com/nepse-chart?symbol=KPCL
SGIC,467.0,439.0,736.4,6.38,-36.58,https://nepsealpha.com/nepse-chart?symbol=SGIC
SLBSL,1314.0,1234.5,2649.6,6.44,-50.41,https://nepsealpha.com/nepse-chart?symbol=SLBSL
SMH,731.1,685.1,1142.0,6.71,-35.98,https://nepsealpha.com/nepse-chart?symbol=SMH
LICN,825.0,773.0,1415.0,6.73,-41.7,https://nepsealpha.com/nepse-chart?symbol=LICN
NBL,240.7,225.4,313.0,6.79,-23.1,https://nepsealpha.com/nepse-chart?symbol=NBL
GBBL,392.5,367.4,498.0,6.83,-21.18,https://nepsealpha.com/nepse-chart?symbol=GBBL
NLIC,750.0,702.0,890.0,6.84,-15.73,https://nepsealpha.com/nepse-chart?symbol=NLIC
LLBS,925.0,865.0,1367.3,6.94,-32.35,https://nepsealpha.com/nepse-chart?symbol=LLBS
BBC,4793.0,4480.0,6661.6,6.99,-28.05,https://nepsealpha.com/nepse-chart?symbol=BBC
IGI,419.7,392.0,664.2,7.07,-36.81,https://nepsealpha.com/nepse-chart?symbol=IGI
MERO,716.0,668.0,1000.0,7.19,-28.4,https://nepsealpha.com/nepse-chart?symbol=MERO
EHPL,413.0,385.0,937.0,7.27,-55.92,https://nepsealpha.com/nepse-chart?symbol=EHPL
ILI,434.5,405.0,530.0,7.28,-18.02,https://nepsealpha.com/nepse-chart?symbol=ILI
NIL,603.0,562.0,831.3,7.3,-27.46,https://nepsealpha.com/nepse-chart?symbol=NIL
MEN,574.3,535.0,683.4,7.35,-15.96,https://nepsealpha.com/nepse-chart?symbol=MEN
MFLD85,1122.0,1045.0,1201.0,7.37,-6.58,https://nepsealpha.com/nepse-chart?symbol=MFLD85
PROFL,453.0,421.4,645.5,7.5,-29.82,https://nepsealpha.com/nepse-chart?symbol=PROFL
JFL,424.8,395.0,620.0,7.54,-31.48,https://nepsealpha.com/nepse-chart?symbol=JFL
SMB,1840.0,1710.1,3309.9,7.6,-44.41,https://nepsealpha.com/nepse-chart?symbol=SMB
NRM,420.0,390.1,645.0,7.66,-34.88,https://nepsealpha.com/nepse-chart?symbol=NRM
SCB,640.8,594.9,701.0,7.72,-8.59,https://nepsealpha.com/nepse-chart?symbol=SCB
GBLBS,752.8,698.0,987.0,7.85,-23.73,https://nepsealpha.com/nepse-chart?symbol=GBLBS
DOLTI,508.0,470.6,795.0,7.95,-36.1,https://nepsealpha.com/nepse-chart?symbol=DOLTI
HEI,495.0,458.0,685.0,8.08,-27.74,https://nepsealpha.com/nepse-chart?symbol=HEI
HHL,336.0,310.7,613.0,8.14,-45.19,https://nepsealpha.com/nepse-chart?symbol=HHL
HLBSL,905.1,837.0,1122.0,8.14,-19.33,https://nepsealpha.com/nepse-chart?symbol=HLBSL
MBJC,292.0,270.0,371.0,8.15,-21.29,https://nepsealpha.com/nepse-chart?symbol=MBJC
UAIL,456.6,422.1,767.0,8.17,-40.47,https://nepsealpha.com/nepse-chart?symbol=UAIL
EDBL,590.0,545.0,821.5,8.26,-28.18,https://nepsealpha.com/nepse-chart?symbol=EDBL
PBD85,1105.0,1020.6,1150.0,8.27,-3.91,https://nepsealpha.com/nepse-chart?symbol=PBD85
FMDBL,779.0,718.0,1038.8,8.5,-25.01,https://nepsealpha.com/nepse-chart?symbol=FMDBL
NFS,625.0,576.0,859.6,8.51,-27.29,https://nepsealpha.com/nepse-chart?symbol=NFS
VLUCL,561.0,516.0,802.0,8.72,-30.05,https://nepsealpha.com/nepse-chart?symbol=VLUCL
ULBSL,3189.0,2931.0,5350.0,8.8,-40.39,https://nepsealpha.com/nepse-chart?symbol=ULBSL
ADBL,296.5,272.3,344.9,8.89,-14.03,https://nepsealpha.com/nepse-chart?symbol=ADBL
RNLI,453.0,416.0,593.0,8.89,-23.61,https://nepsealpha.com/nepse-chart?symbol=RNLI
TRH,743.0,681.1,1190.0,9.09,-37.56,https://nepsealpha.com/nepse-chart?symbol=TRH
SFMF,10.26,9.4,11.74,9.15,-12.61,https://nepsealpha.com/nepse-chart?symbol=SFMF
UHEWA,555.2,508.5,993.4,9.18,-44.11,https://nepsealpha.com/nepse-chart?symbol=UHEWA
DDBL,830.0,759.0,1010.0,9.35,-17.82,https://nepsealpha.com/nepse-chart?symbol=DDBL
PMLI,487.0,445.0,665.0,9.44,-26.77,https://nepsealpha.com/nepse-chart?symbol=PMLI
SADBL,412.0,376.0,526.5,9.57,-21.75,https://nepsealpha.com/nepse-chart?symbol=SADBL
BHPL,551.9,503.1,1308.4,9.7,-57.82,https://nepsealpha.com/nepse-chart?symbol=BHPL
HRL,836.0,762.1,1156.0,9.7,-27.68,https://nepsealpha.com/nepse-chart?symbol=HRL
NESDO,1515.0,1380.1,2436.0,9.77,-37.81,https://nepsealpha.com/nepse-chart?symbol=NESDO
MMKJL,580.0,528.2,817.0,9.81,-29.01,https://nepsealpha.com/nepse-chart?symbol=MMKJL
SNLI,452.0,411.6,744.5,9.82,-39.29,https://nepsealpha.com/nepse-chart?symbol=SNLI
SPIL,686.9,625.0,980.4,9.9,-29.94,https://nepsealpha.com/nepse-chart?symbol=SPIL
MBL,226.0,205.0,272.1,10.24,-16.94,https://nepsealpha.com/nepse-chart?symbol=MBL
NLO,269.4,244.33,293.2,10.26,-8.12,https://nepsealpha.com/nepse-chart?symbol=NLO
BNT,11780.0,10660.0,14680.0,10.51,-19.75,https://nepsealpha.com/nepse-chart?symbol=BNT
MEL,281.8,255.0,367.5,10.51,-23.32,https://nepsealpha.com/nepse-chart?symbol=MEL
RSDC,641.0,578.7,880.0,10.77,-27.16,https://nepsealpha.com/nepse-chart?symbol=RSDC
NTC,845.0,762.5,996.3,10.82,-15.19,https://nepsealpha.com/nepse-chart?symbol=NTC
SJLIC,432.5,390.0,504.0,10.9,-14.19,https://nepsealpha.com/nepse-chart?symbol=SJLIC
NADEP,772.9,696.0,1046.0,11.05,-26.11,https://nepsealpha.com/nepse-chart?symbol=NADEP
CLI,456.9,411.0,774.9,11.17,-41.04,https://nepsealpha.com/nepse-chart?symbol=CLI
MKJC,529.0,475.5,635.0,11.25,-16.69,https://nepsealpha.com/nepse-chart?symbol=MKJC
SBI,405.0,363.0,452.0,11.57,-10.4,https://nepsealpha.com/nepse-chart?symbol=SBI
PRIN,703.2,630.0,1088.8,11.62,-35.42,https://nepsealpha.com/nepse-chart?symbol=PRIN
UPPER,185.3,166.0,228.0,11.63,-18.73,https://nepsealpha.com/nepse-chart?symbol=UPPER
SIKLES,603.0,540.0,1450.0,11.67,-58.41,https://nepsealpha.com/nepse-chart?symbol=SIKLES
OHL,708.0,633.1,1100.0,11.83,-35.64,https://nepsealpha.com/nepse-chart?symbol=OHL
SMFBS,1667.7,1490.0,2215.0,11.93,-24.71,https://nepsealpha.com/nepse-chart?symbol=SMFBS
CBBL,920.0,821.5,1144.8,11.99,-19.64,https://nepsealpha.com/nepse-chart?symbol=CBBL
EBL,665.5,594.0,780.6,12.04,-14.75,https://nepsealpha.com/nepse-chart?symbol=EBL
BHDC,478.0,426.0,729.0,12.21,-34.43,https://nepsealpha.com/nepse-chart?symbol=BHDC
HPPL,461.4,411.1,711.0,12.24,-35.11,https://nepsealpha.com/nepse-chart?symbol=HPPL
RLFL,447.0,398.0,703.8,12.31,-36.49,https://nepsealpha.com/nepse-chart?symbol=RLFL
USHEC,461.0,410.0,749.0,12.44,-38.45,https://nepsealpha.com/nepse-chart?symbol=USHEC
CORBL,1610.0,1431.0,2800.0,12.51,-42.5,https://nepsealpha.com/nepse-chart?symbol=CORBL
JBBL,332.0,295.0,413.0,12.54,-19.61,https://nepsealpha.com/nepse-chart?symbol=JBBL
KSBBL,455.6,404.1,588.0,12.74,-22.52,https://nepsealpha.com/nepse-chart?symbol=KSBBL
SARBTM,857.1,760.2,1048.0,12.75,-18.22,https://nepsealpha.com/nepse-chart?symbol=SARBTM
SANIMA,332.5,294.3,391.0,12.98,-14.96,https://nepsealpha.com/nepse-chart?symbol=SANIMA
BFC,465.0,411.5,684.0,13.0,-32.02,https://nepsealpha.com/nepse-chart?symbol=BFC
ACLBSL,1017.0,900.0,1284.9,13.0,-20.85,https://nepsealpha.com/nepse-chart?symbol=ACLBSL
SJCL,301.8,267.0,377.0,13.03,-19.95,https://nepsealpha.com/nepse-chart?symbol=SJCL
SPC,499.0,441.0,660.0,13.15,-24.39,https://nepsealpha.com/nepse-chart?symbol=SPC
MSLB,1280.0,1130.2,1710.0,13.25,-25.15,https://nepsealpha.com/nepse-chart?symbol=MSLB
NYADI,401.5,354.0,702.0,13.42,-42.81,https://nepsealpha.com/nepse-chart?symbol=NYADI
SPHL,542.0,477.1,896.9,13.6,-39.57,https://nepsealpha.com/nepse-chart?symbol=SPHL
AHPC,275.9,242.5,334.0,13.77,-17.4,https://nepsealpha.com/nepse-chart?symbol=AHPC
GRDBL,1075.0,944.0,1668.4,13.88,-35.57,https://nepsealpha.com/nepse-chart?symbol=GRDBL
API,295.0,258.8,335.0,13.99,-11.94,https://nepsealpha.com/nepse-chart?symbol=API
GVL,485.0,424.0,662.0,14.39,-26.74,https://nepsealpha.com/nepse-chart?symbol=GVL
DHPL,303.9,265.0,427.2,14.68,-28.86,https://nepsealpha.com/nepse-chart?symbol=DHPL
STC,5549.0,4832.0,5800.0,14.84,-4.33,https://nepsealpha.com/nepse-chart?symbol=STC
SHINED,1148.6,1000.0,1200.0,14.86,-4.28,https://nepsealpha.com/nepse-chart?symbol=SHINED
SAHAS,556.0,483.3,705.0,15.04,-21.13,https://nepsealpha.com/nepse-chart?symbol=SAHAS
ICFC,640.2,555.0,730.9,15.35,-12.41,https://nepsealpha.com/nepse-chart?symbol=ICFC
NRN,1534.0,1327.0,2444.0,15.6,-37.23,https://nepsealpha.com/nepse-chart?symbol=NRN
PHCL,289.0,249.7,745.6,15.74,-61.24,https://nepsealpha.com/nepse-chart?symbol=PHCL
KDL,895.0,770.0,1306.3,16.23,-31.49,https://nepsealpha.com/nepse-chart?symbol=KDL
GMFIL,457.0,393.1,582.4,16.26,-21.53,https://nepsealpha.com/nepse-chart?symbol=GMFIL
RHPL,294.0,252.3,459.0,16.53,-35.95,https://nepsealpha.com/nepse-chart?symbol=RHPL
JOSHI,296.0,254.0,487.0,16.54,-39.22,https://nepsealpha.com/nepse-chart?symbol=JOSHI
MDB,619.0,530.5,755.0,16.68,-18.01,https://nepsealpha.com/nepse-chart?symbol=MDB
GLH,265.4,227.4,306.3,16.71,-13.35,https://nepsealpha.com/nepse-chart?symbol=GLH
MHNL,265.7,226.0,316.0,17.57,-15.92,https://nepsealpha.com/nepse-chart?symbol=MHNL
WNLB,1468.0,1242.1,4271.0,18.19,-65.63,https://nepsealpha.com/nepse-chart?symbol=WNLB
ILBS,940.0,795.2,1311.0,18.21,-28.3,https://nepsealpha.com/nepse-chart?symbol=ILBS
NWCL,875.0,740.2,1147.0,18.21,-23.71,https://nepsealpha.com/nepse-chart?symbol=NWCL
BARUN,346.2,292.1,589.0,18.52,-41.22,https://nepsealpha.com/nepse-chart?symbol=BARUN
SAPDBL,814.0,686.0,1302.0,18.66,-37.48,https://nepsealpha.com/nepse-chart?symbol=SAPDBL
GUFL,548.0,460.6,685.4,18.98,-20.05,https://nepsealpha.com/nepse-chart?symbol=GUFL
BNHC,373.3,313.1,613.8,19.23,-39.18,https://nepsealpha.com/nepse-chart?symbol=BNHC
LEC,215.0,180.0,263.0,19.44,-18.25,https://nepsealpha.com/nepse-chart?symbol=LEC
MHL,534.0,445.0,930.6,20.0,-42.62,https://nepsealpha.com/nepse-chart?symbol=MHL
CFCL,535.0,445.1,676.9,20.2,-20.96,https://nepsealpha.com/nepse-chart?symbol=CFCL
SINDU,731.0,608.0,1482.0,20.23,-50.67,https://nepsealpha.com/nepse-chart?symbol=SINDU
HDHPC,195.1,162.0,225.9,20.43,-13.63,https://nepsealpha.com/nepse-chart?symbol=HDHPC
RSML,361.8,300.0,361.8,20.6,0.0,https://nepsealpha.com/nepse-chart?symbol=RSML
SHPC,536.0,443.1,684.9,20.97,-21.74,https://nepsealpha.com/nepse-chart?symbol=SHPC
SABBL,363.0,300.0,363.0,21.0,0.0,https://nepsealpha.com/nepse-chart?symbol=SABBL
MEHL,451.0,372.4,696.0,21.11,-35.2,https://nepsealpha.com/nepse-chart?symbol=MEHL
GFCL,640.0,528.3,796.0,21.14,-19.6,https://nepsealpha.com/nepse-chart?symbol=GFCL
GHL,240.0,197.1,318.0,21.77,-24.53,https://nepsealpha.com/nepse-chart?symbol=GHL
SHIVM,604.0,495.0,709.0,22.02,-14.81,https://nepsealpha.com/nepse-chart?symbol=SHIVM
NHPC,218.0,178.6,248.5,22.06,-12.27,https://nepsealpha.com/nepse-chart?symbol=NHPC
BHL,201.1,164.0,376.0,22.62,-46.52,https://nepsealpha.com/nepse-chart?symbol=BHL
AKPL,265.0,216.1,306.5,22.63,-13.54,https://nepsealpha.com/nepse-chart?symbol=AKPL
NRIC,1240.0,1011.0,1842.0,22.65,-32.68,https://nepsealpha.com/nepse-chart?symbol=NRIC
MKHL,800.0,652.0,1027.0,22.7,-22.1,https://nepsealpha.com/nepse-chart?symbol=MKHL
SSHL,185.5,151.0,313.8,22.85,-40.89,https://nepsealpha.com/nepse-chart?symbol=SSHL
TSHL,760.0,616.8,989.0,23.22,-23.15,https://nepsealpha.com/nepse-chart?symbol=TSHL
MPFL,610.0,491.0,740.0,24.24,-17.57,https://nepsealpha.com/nepse-chart?symbol=MPFL
SHEL,300.9,241.1,347.8,24.8,-13.48,https://nepsealpha.com/nepse-chart?symbol=SHEL
CHL,280.5,223.4,599.7,25.56,-53.23,https://nepsealpha.com/nepse-chart?symbol=CHL
SIFC,577.0,459.0,687.4,25.71,-16.06,https://nepsealpha.com/nepse-chart?symbol=SIFC
LBBL,474.0,376.5,646.3,25.9,-26.66,https://nepsealpha.com/nepse-chart?symbol=LBBL
CHDC,2511.0,1990.0,2997.9,26.18,-16.24,https://nepsealpha.com/nepse-chart?symbol=CHDC
USHL,743.9,588.0,945.0,26.51,-21.28,https://nepsealpha.com/nepse-chart?symbol=USHL
RHGCL,275.6,217.2,708.0,26.89,-61.07,https://nepsealpha.com/nepse-chart?symbol=RHGCL
CKHL,699.7,550.0,861.7,27.22,-18.8,https://nepsealpha.com/nepse-chart?symbol=CKHL
PMHPL,348.0,272.0,468.0,27.94,-25.64,https://nepsealpha.com/nepse-chart?symbol=PMHPL
HURJA,263.0,204.6,295.0,28.54,-10.85,https://nepsealpha.com/nepse-chart?symbol=HURJA
DORDI,274.0,213.1,632.0,28.58,-56.65,https://nepsealpha.com/nepse-chart?symbol=DORDI
ULHC,530.1,411.7,625.0,28.76,-15.18,https://nepsealpha.com/nepse-chart?symbol=ULHC
SPDL,401.9,308.9,465.0,30.11,-13.57,https://nepsealpha.com/nepse-chart?symbol=SPDL
PPCL,372.2,284.1,409.9,31.01,-9.2,https://nepsealpha.com/nepse-chart?symbol=PPCL
RFPL,401.0,306.0,875.0,31.05,-54.17,https://nepsealpha.com/nepse-chart?symbol=RFPL
SGHC,392.1,296.0,615.0,32.47,-36.24,https://nepsealpha.com/nepse-chart?symbol=SGHC
UPCL,373.0,277.5,489.0,34.41,-23.72,https://nepsealpha.com/nepse-chart?symbol=UPCL
ANLB,6299.9,4673.0,6800.0,34.81,-7.35,https://nepsealpha.com/nepse-chart?symbol=ANLB
MFIL,747.0,545.0,873.0,37.06,-14.43,https://nepsealpha.com/nepse-chart?symbol=MFIL
KKHC,288.6,208.0,475.9,38.75,-39.36,https://nepsealpha.com/nepse-chart?symbol=KKHC
SBL,373.0,261.0,416.0,42.91,-10.34,https://nepsealpha.com/nepse-chart?symbol=SBL
ALBSL,1114.0,771.0,1250.0,44.49,-10.88,https://nepsealpha.com/nepse-chart?symbol=ALBSL
TPC,392.0,270.1,628.9,45.13,-37.67,https://nepsealpha.com/nepse-chart?symbol=TPC
PPL,399.0,263.2,607.9,51.6,-34.36,https://nepsealpha.com/nepse-chart?symbol=PPL
RIDI,324.0,203.5,343.2,59.21,-5.59,https://nepsealpha.com/nepse-chart?symbol=RIDI
UMHL,613.0,375.0,706.0,63.47,-13.17,https://nepsealpha.com/nepse-chart?symbol=UMHL
UNHPL,482.9,290.0,554.7,66.52,-12.94,https://nepsealpha.com/nepse-chart?symbol=UNHPL
NGPL,425.1,254.8,465.0,66.84,-8.58,https://nepsealpha.com/nepse-chart?symbol=NGPL
TVCL,653.8,377.6,667.7,73.15,-2.08,https://nepsealpha.com/nepse-chart?symbol=TVCL
DHEL,720.0,402.2,918.9,79.02,-21.65,https://nepsealpha.com/nepse-chart?symbol=DHEL
BPCL,711.0,380.7,1065.0,86.76,-33.24,https://nepsealpha.com/nepse-chart?symbol=BPCL
BHCL,574.0,292.1,699.0,96.51,-17.88,https://nepsealpha.com/nepse-chart?symbol=BHCL
NABBC,1418.0,662.0,2060.0,114.2,-31.17,https://nepsealpha.com/nepse-chart?symbol=NABBC
BUNGAL,648.0,302.4,822.0,114.29,-21.17,https://nepsealpha.com/nepse-chart?symbol=BUNGAL
AKJCL,373.0,172.9,396.0,115.73,-5.81,https://nepsealpha.com/nepse-chart?symbol=AKJCL
RADHI,831.7,373.0,905.6,122.98,-8.16,https://nepsealpha.com/nepse-chart?symbol=RADHI
SANVI,820.0,359.0,1060.0,128.41,-22.64,https://nepsealpha.com/nepse-chart?symbol=SANVI
MABEL,767.0,317.7,927.0,141.42,-17.26,https://nepsealpha.com/nepse-chart?symbol=MABEL
TTL,890.2,366.1,1262.8,143.16,-29.51,https://nepsealpha.com/nepse-chart?symbol=TTL
GMLI,1730.0,598.0,2778.0,189.3,-37.72,https://nepsealpha.com/nepse-chart?symbol=GMLI
BANDIPUR,920.0,285.0,1233.0,222.81,-25.39,https://nepsealpha.com/nepse-chart?symbol=BANDIPUR
PURE,968.7,289.3,1327.9,234.84,-27.05,https://nepsealpha.com/nepse-chart?symbol=PURE
HIMSTAR,937.9,252.2,1264.0,271.89,-25.8,https://nepsealpha.com/nepse-chart?symbol=HIMSTAR
NMIC,1310.0,302.3,2703.3,333.34,-51.54,https://nepsealpha.com/nepse-chart?symbol=NMIC
