Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
SBCF,Sunrise Bluechip Fund,Mutual Fund,9.66,1.21 Ar,+0.21%,-2.33%,+0.84%,+6.62%,+25.69%,+11.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI,Nepal Sbi Bank,Commercial Banks,425.80,46.41 Ar,+3.00%,+1.62%,+6.45%,+9.46%,+7.51%,+33.15%,18.93,22.5,2.21,7270138.05,3744074.16,+94.18%,2561023.13,1318658.75,+94.21%,1031342.92,501565.2,+105.62%,18.93,18.41,+2.81%,193.1,193.16,-0.03%,254842602.4,248006474.2,+2.76%,233796225.2,226953637.4,+3.01%,10899158.07,10899158.07,0.00%,10147219.08,10153678.8,-0.06%,0.098,11.1086
SBID2090,7% Nepal SBI Bank Debenture 2090,Bond,"1,105.00",0.00,+4.25%,+4.74%,+3.27%,+1.84%,+3.65%,+3.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBL,Siddhartha Bank,Commercial Banks,407.20,57.37 Ar,+1.80%,+2.31%,+9.05%,+13.11%,+51.22%,+41.78%,17.93,22.7,1.93,10431270.07,5334961.22,+95.53%,4328012.21,2162568.55,+100.13%,1326653.25,324091.37,+309.35%,17.93,9.2,+94.93%,211.23,218.05,-3.13%,349273419.8,331925760.94,+5.23%,318023533.0,301202303.62,+5.58%,14794479.2,14089980.19,+5.00%,16455407.57,16633477.13,-1.07%,0.0849,10.1768
SBLD2091,7.25% SBL Debenture 2091,Bond,"1,105.00",0.00,+0.92%,+3.25%,+2.79%,+0.27%,+8.65%,+8.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBLD83,10.25% SBL Debenture 2083,Bond,"1,116.50",0.00,+1.96%,0.00%,+3.76%,+5.29%,+5.83%,+8.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBLD84,8.5% SBL Debenture 2084,Bond,"1,066.90",0.00,+2.00%,+2.00%,+1.51%,-1.21%,+1.61%,+6.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCB,Standard Chartered Bank,Commercial Banks,667.40,67.02 Ar,+0.66%,-0.09%,+4.77%,+6.44%,+5.62%,+47.19%,27.35,24.4,3.16,3727076.0,1977443.0,+88.48%,1974216.0,1072450.0,+84.08%,1373324.0,692168.0,+98.41%,27.35,27.57,-0.80%,210.97,222.71,-5.27%,168355336.0,161706155.0,+4.11%,147169066.0,139340816.0,+5.62%,10042368.0,10042368.0,0.00%,11143901.0,12322971.0,-9.57%,0.1296,6.9464
SCBD,10.30% Standard Chartered Bank Limited Debenture,Bond,"1,117.00",0.00,-0.98%,-2.62%,-7.46%,-9.26%,+4.59%,+8.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDBD87,Shangri-la Development Bank Debenture 2087,Bond,"1,130.00",0.00,-0.26%,+1.53%,+0.44%,-4.24%,+6.60%,+18.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEF,Siddhartha Equity Fund,Mutual Fund,10.10,1.51 Ar,-0.39%,+0.10%,+7.10%,+6.32%,+20.40%,+38.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFCL,Samriddhi Finance Company Limited,Finance,421.00,3.45 Ar,+2.68%,+1.57%,+11.70%,+9.92%,-20.43%,+148.62%,0.29,1473.85,7.02,124423.48,58312.58,+113.37%,35941.15,13333.3,+169.56%,1169.6,-21720.52,-105.38%,0.29,-10.61,-102.69%,59.96,59.46,+0.84%,3595627.75,3564883.37,+0.86%,3104603.28,3077970.88,+0.87%,818911.4,818911.4,0.00%,-327886.93,-331998.92,-1.24%,0.0048,6.3227
SFEF,Sunrise Focused Equity Fund,Mutual Fund,10.48,1.05 Ar,+0.58%,+1.75%,+8.83%,+11.73%,+28.76%,+23.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFMF,Sunrise First Mutual Fund,Mutual Fund,10.60,91.16 Cr,+1.92%,+0.95%,+5.26%,+3.62%,+17.28%,+68.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGHC,Swet-Ganga Hydropower & Construction Limited,Hydro Power,418.00,6.66 Ar,+0.48%,+0.94%,+9.71%,+6.36%,-14.06%,+41.26%,20.0,20.9,5.07,505741.08,275156.3,+83.80%,465678.64,255116.84,+82.54%,159262.37,97264.19,+63.74%,20.0,24.42,-18.13%,82.53,78.63,+4.95%,6258478.08,6254442.54,+0.06%,4943831.93,5001795.57,-1.16%,1593000.0,1593000.0,0.00%,-278353.85,-340353.03,-18.22%,0.2423,3.7606
SGIC,Sanima GIC Insurance Limited,Non Life Insurance,515.00,11.07 Ar,+3.21%,+3.62%,+10.75%,+10.40%,-17.32%,-13.58%,-8.92,-57.73,1.35,505252.48,213919.81,+136.19%,135477.18,-77604.2,-274.57%,-95905.31,-200203.63,-52.10%,-8.92,-37.25,-76.05%,145.61,140.53,+3.61%,9807913.28,9473666.05,+3.53%,6677242.75,6452181.55,+3.49%,2150000.0,2150000.0,0.00%,84813.12,-19480.33,-535.38%,-0.0613,2.1328
SHEL,Singati Hydro Energy Limited,Hydro Power,338.70,9.82 Ar,+0.21%,+0.36%,+15.24%,+24.78%,+38.76%,+65.41%,13.58,24.94,2.94,454402.5,258675.83,+75.66%,444900.21,253088.07,+75.79%,196925.16,112228.07,+75.47%,13.58,15.48,-12.27%,115.3,112.38,+2.60%,6494563.63,6452826.72,+0.65%,3150937.41,3193897.58,-1.35%,2900000.0,2900000.0,0.00%,443626.22,358929.14,+23.60%,0.1178,0.9424
SHINE,Shine Resunga Development Bank,Development Bank,433.00,21.11 Ar,+2.36%,+1.71%,+9.29%,+9.62%,+8.43%,+152.16%,16.1,26.89,2.95,2943311.95,1511270.54,+94.76%,1284087.14,645201.5,+99.02%,404280.52,203041.91,+99.11%,16.1,16.66,-3.34%,146.6,154.64,-5.20%,82553185.04,81563744.81,+1.21%,75190729.17,74023846.45,+1.58%,5021972.73,4875701.68,+3.00%,2340483.14,2664196.68,-12.15%,0.1098,10.2127
SHINED,Shine Resunga Debenture,Bond,"1,136.00",0.00,-1.22%,+0.89%,+0.71%,-3.32%,+3.27%,+3.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHIVM,Shivam Cements Ltd,Manufacturing And Processing,671.90,36.66 Ar,+3.21%,+1.96%,+11.63%,+15.31%,+30.53%,-40.36%,9.66,69.58,3.72,3206516.45,1636966.51,+95.88%,762716.5,430229.31,+77.28%,270037.1,209668.87,+28.79%,9.66,15.37,-37.17%,180.38,192.18,-6.14%,13149715.23,12920369.76,+1.78%,3060376.47,2433348.44,+25.77%,5593228.71,5456808.5,+2.50%,4496110.05,5030212.81,-10.62%,0.0536,0.3033
SHL,Soaltee Hotel,Hotels,516.00,52.73 Ar,+1.61%,+0.98%,+5.93%,+6.17%,+21.47%,+255.51%,6.8,75.85,17.95,1459710.95,627940.74,+132.46%,508432.75,189411.69,+168.43%,347568.7,123586.03,+181.24%,6.8,4.84,+40.62%,28.75,28.3,+1.60%,3813141.81,3691042.92,+3.31%,874957.37,799073.84,+9.50%,1021862.69,1021862.69,0.00%,1916321.75,1870106.39,+2.47%,0.2365,0.2978
SHLB,Shrijanshil Laghubitta Bittiya Sanstha Limited,Microcredit,"1,644.00",1.80 Ar,+1.42%,-0.06%,+5.52%,-1.62%,-24.56%,+64.96%,-36.73,-44.76,6.85,177475.35,88708.4,+100.07%,86818.77,42241.13,+105.53%,-20084.45,-19345.52,+3.82%,-36.73,-70.75,-48.09%,240.02,240.27,-0.10%,2999723.3,2910018.61,+3.08%,2737200.25,2647220.83,+3.40%,109375.0,109375.0,0.00%,153148.05,153422.78,-0.18%,-0.153,10.4265
SHPC,Sanima Mai Hydropower,Hydro Power,557.00,20.82 Ar,+2.39%,-0.30%,+5.09%,+6.32%,+19.27%,+122.70%,6.72,82.87,3.3,220207.5,220207.5,0.00%,172571.3,197012.49,-12.41%,125618.75,164791.21,-23.77%,6.72,17.63,-61.89%,169.0,170.6,-0.94%,7245388.42,7370626.71,-1.70%,928270.77,993541.8,-6.57%,3737993.71,3737993.71,0.00%,2579123.94,2639091.2,-2.27%,0.0398,0.1469
SICL,Shikhar Insurance,Non Life Insurance,665.00,19.44 Ar,+1.20%,0.00%,+8.11%,+11.06%,-9.93%,-41.83%,-3.06,-217.28,1.6,1230721.21,540107.29,+127.87%,336661.67,-60980.47,-652.08%,-44731.68,-158586.42,-71.79%,-3.06,-21.7,-85.90%,196.64,192.63,+2.08%,15813473.62,15582767.28,+1.48%,10065444.74,9951998.73,+1.14%,2923099.0,2923099.0,0.00%,165757.55,67760.93,+144.62%,-0.0156,1.7511
SIFC,Shree Investment Finance,Finance,614.00,6.14 Ar,+2.59%,+1.49%,+7.14%,+25.88%,+16.65%,+221.96%,2.43,252.39,4.51,366480.49,196358.53,+86.64%,114969.53,65349.44,+75.93%,12163.54,3443.79,+253.20%,2.43,1.38,+76.60%,136.25,140.98,-3.36%,10168408.49,9865839.75,+3.07%,8805952.91,8455993.98,+4.14%,1000000.0,1000000.0,0.00%,362455.58,409845.77,-11.56%,0.0178,6.4633
SIGS2,Siddhartha Investment Growth Scheme 2,Mutual Fund,10.01,1.20 Ar,+2.14%,-3.56%,+1.32%,+6.49%,+21.47%,+39.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGS3,Siddhartha Investment Growth Scheme 3,Mutual Fund,10.29,82.92 Cr,-0.29%,-0.39%,+0.78%,+8.20%,+18.77%,+50.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIKLES,Sikles Hydropower Limited,Hydro Power,667.00,5.67 Ar,+0.63%,-3.74%,+13.24%,+19.77%,-33.62%,+148.07%,24.94,26.75,5.92,204927.22,130653.08,+56.85%,185333.23,125881.5,+47.23%,105982.3,87699.85,+20.85%,24.94,41.27,-39.58%,112.58,126.17,-10.78%,2069466.42,2118419.04,-2.31%,1112559.68,1045943.91,+6.37%,850000.0,850000.0,0.00%,106906.74,222475.13,-51.95%,0.2215,1.1627
SINDU,Sindhu Bikash Bank,Development Bank,829.80,4.63 Ar,+3.76%,+8.03%,+13.67%,+15.54%,-23.80%,+343.74%,-5.55,-149.53,8.81,193773.76,101498.33,+90.91%,58805.19,30507.78,+92.75%,-15468.12,-44597.7,-65.32%,-5.55,-32.0,-82.66%,94.19,89.47,+5.28%,6357053.32,6228211.19,+2.07%,5831992.2,5729474.52,+1.79%,557456.07,557456.07,0.00%,-32394.95,-58719.4,-44.83%,-0.0589,11.1073
SJCL,Sanjen Jalavidhyut Company Limited,Hydro Power,339.00,12.37 Ar,+8.00%,+7.62%,+14.53%,+18.74%,+2.51%,+14.53%,5.95,57.01,4.01,903417.69,557938.68,+61.92%,785358.83,502716.25,+56.22%,108527.88,156336.54,-30.58%,5.95,17.13,-65.29%,84.49,85.55,-1.25%,12781459.85,13164417.32,-2.91%,9697719.3,10042314.63,-3.43%,3650000.0,3650000.0,0.00%,-566259.45,-527277.91,+7.39%,0.0704,3.1448
SJLIC,SuryaJyoti Life Insurance Company Limited,Life Insurance,472.00,23.66 Ar,+4.66%,+2.16%,+10.02%,+6.40%,+8.06%,-20.92%,8.06,58.59,4.33,7702172.85,3955053.02,+94.74%,889445.48,445160.34,+99.80%,201873.79,122490.74,+64.81%,8.06,9.78,-17.60%,123.33,134.42,-8.25%,54458473.18,51907292.71,+4.91%,48277250.33,45170303.82,+6.88%,5011947.8,5011947.8,0.00%,452984.94,1041908.79,-56.52%,0.0654,7.8103
SKBBL,Sana Kisan Bikas Bank,Microcredit,799.00,34.46 Ar,+1.27%,+0.13%,+5.69%,+2.43%,+12.93%,+12.48%,15.46,51.67,3.69,1074472.06,566584.47,+89.64%,654335.01,341713.03,+91.49%,380955.88,228498.37,+66.72%,15.46,21.19,-27.04%,216.48,244.3,-11.39%,40092180.89,40572455.79,-1.18%,29425725.62,30036737.57,-2.03%,4927170.08,4312621.51,+14.25%,5739285.19,6223096.7,-7.77%,0.0714,2.7587
SLBBL,Swarojgar Laghu Bitta Bikas Bank,Microcredit,859.00,6.73 Ar,+2.42%,-0.58%,+5.54%,+6.30%,+16.21%,+41.73%,32.53,26.41,4.95,672117.03,338472.8,+98.57%,348924.79,177253.97,+96.85%,127495.56,50647.97,+151.73%,32.53,25.84,+25.86%,173.65,165.96,+4.63%,10938016.2,10528615.08,+3.89%,9576759.15,9227600.43,+3.78%,783924.4,783924.4,0.00%,577332.64,517090.25,+11.65%,0.1873,7.0352
SLBSL,Samudayik Laghubitta Bittiya Sanstha Limited,Microcredit,"1,369.90",2.34 Ar,+1.87%,+1.11%,+6.19%,+5.95%,-36.34%,+16.52%,39.01,35.12,14.11,154005.25,80036.82,+92.42%,86884.87,45599.39,+90.54%,33314.89,9088.56,+266.56%,39.01,21.28,+83.28%,97.12,122.06,-20.43%,2488221.66,2137079.33,+16.43%,2322337.32,1928598.67,+20.42%,170805.0,170805.0,0.00%,-4920.67,37675.66,-113.06%,0.4017,13.9997
SLCF,Sanima Large Cap Fund,Mutual Fund,9.89,1.19 Ar,-0.10%,+2.59%,+1.96%,+7.62%,+24.69%,+22.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMATA,Samata Gharelu Laghubitta Bittiya Sanstha Limited,Microcredit,827.90,5.21 Ar,+2.05%,+1.20%,+7.21%,+9.66%,+5.79%,+121.65%,17.12,48.36,6.1,393392.72,194847.52,+101.90%,223994.23,107980.05,+107.44%,56536.45,19716.34,+186.75%,17.12,12.54,+36.55%,135.74,147.3,-7.85%,6405401.55,6789768.78,-5.66%,5508846.75,5863170.26,-6.04%,660504.14,629051.56,+5.00%,236050.66,297546.95,-20.67%,0.1261,6.1445
SMB,Support Microfinance Bittiya Sanstha Ltd.,Microcredit,"1,921.90",2.35 Ar,+1.15%,-0.02%,+4.74%,+7.84%,-22.58%,+84.16%,51.87,37.05,10.17,151052.84,76253.34,+98.09%,89449.0,44950.53,+98.99%,31755.79,16200.34,+96.02%,51.87,52.92,-1.99%,189.01,190.55,-0.81%,2243797.43,2149955.26,+4.36%,2012370.37,1916640.39,+4.99%,122443.45,122443.45,0.00%,108983.61,110871.42,-1.70%,0.2744,8.6955
SMFBS,Swabhimaan Laghubitta Bittiya Sanstha Ltd,Microcredit,"1,678.00",2.57 Ar,+0.84%,+1.08%,+2.32%,-1.29%,-6.27%,+30.14%,38.11,44.02,8.14,208848.58,102310.24,+104.13%,115306.48,52672.55,+118.91%,29242.8,8027.1,+264.30%,38.11,20.93,+82.15%,206.18,192.35,+7.19%,3414612.44,3080300.11,+10.85%,3098240.16,2785143.52,+11.24%,153445.51,153445.51,0.00%,162926.77,141711.08,+14.97%,0.1848,9.793
SMH,Super Mai Hydropower Limited,Hydro Power,640.00,3.42 Ar,+1.59%,+0.16%,+9.90%,+1.88%,-21.92%,+92.31%,10.19,62.78,4.96,93826.04,68594.51,+36.78%,80918.62,61293.33,+32.02%,27270.74,33141.43,-17.71%,10.19,24.78,-58.86%,128.99,130.36,-1.05%,1343849.89,1369741.04,-1.89%,653772.25,672310.67,-2.76%,535000.0,535000.0,0.00%,155077.65,162430.38,-4.53%,0.079,0.9474
SMHL,Super Madi Hydropower Limited,Hydro Power,545.20,12.02 Ar,+3.45%,+3.45%,+17.63%,-15.08%,-41.86%,+83.77%,18.68,29.18,4.71,672866.73,395563.14,+70.10%,626985.27,385094.08,+62.81%,205988.55,111884.29,+84.11%,18.68,20.3,-7.95%,115.76,111.49,+3.83%,9753973.87,9865162.34,-1.13%,7201493.54,7406786.27,-2.77%,2205000.0,2205000.0,0.00%,347480.32,253376.06,+37.14%,0.1614,2.8214
SMJC,Sagarmatha Jalabidhyut Company Limited,Hydro Power,494.00,5.80 Ar,-0.90%,+0.80%,+3.13%,-0.22%,-19.67%,+52.26%,3.85,128.26,4.59,122668.69,81157.39,+51.15%,106579.42,74238.4,+43.56%,22593.61,30686.54,-26.37%,3.85,10.46,-63.19%,107.73,108.42,-0.64%,2468904.85,2513134.15,-1.76%,1204997.82,1241134.22,-2.91%,1173200.0,1173200.0,0.00%,90707.03,98799.94,-8.19%,0.0357,0.9534
SMPDA,Sampada Laghubitta Bittiya Sanstha Limited,Microcredit,900.00,6.31 Ar,+0.96%,+1.12%,+4.20%,+0.56%,-6.83%,-4.56%,24.55,36.66,5.69,646039.34,328681.09,+96.56%,345240.22,168069.04,+105.42%,86030.02,54276.49,+58.50%,24.55,30.98,-20.75%,158.15,186.58,-15.24%,10659933.45,11136290.96,-4.28%,9551558.21,9828653.81,-2.82%,700858.35,700858.35,0.00%,407516.89,606778.8,-32.84%,0.1552,8.6176
SNLI,Sun Nepal Life Insurance Company Limited,Life Insurance,489.00,24.60 Ar,+2.07%,-0.20%,+9.15%,+4.07%,-2.97%,+65.45%,11.35,43.1,4.41,2860402.78,1302173.0,+119.66%,869606.68,613188.44,+41.82%,285415.4,239277.62,+19.28%,11.35,19.02,-40.36%,147.28,161.89,-9.02%,18790573.9,18850031.89,-0.32%,11380411.97,10705111.29,+6.31%,5031232.0,5031226.5,0.00%,548529.23,1259741.84,-56.46%,0.0771,1.5358
SOHL,Solu Hydropower Limited,Hydro Power,439.20,43.92 Ar,+9.99%,+33.09%,+33.09%,+33.09%,+33.09%,+33.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SONA,Sonapur Minerals And Oil Limited,Manufacturing And Processing,473.90,14.57 Ar,+3.93%,+4.75%,+13.32%,+13.37%,+0.40%,+50.44%,3.09,153.38,2.48,1692185.67,671071.8,+152.16%,473251.96,234676.1,+101.66%,47503.8,43688.34,+8.73%,3.09,5.68,-45.63%,191.42,191.91,-0.26%,14769483.74,14125802.11,+4.56%,8883349.17,8224465.84,+8.01%,3075050.0,3075050.0,0.00%,2811084.58,2826286.27,-0.54%,0.0161,1.5092
SPC,Samling Power Company Limited,Hydro Power,526.00,2.63 Ar,+0.23%,+2.37%,+8.23%,-1.31%,-4.17%,+64.12%,-1.98,-265.96,4.97,101310.71,78418.7,+29.19%,87068.58,68078.34,+27.89%,-4944.39,21785.77,-122.70%,-1.98,17.43,-111.35%,105.93,112.0,-5.42%,2139136.12,2132559.39,+0.31%,1609503.19,1572546.3,+2.35%,500000.0,500000.0,0.00%,29632.93,60013.09,-50.62%,-0.0187,3.0389
SPDL,Synergy Power Development Ltd.,Hydro Power,444.00,5.37 Ar,-1.36%,+1.65%,+11.00%,+17.60%,+47.11%,+152.30%,9.18,48.36,3.74,134397.51,82573.33,+62.76%,127085.02,79196.64,+60.47%,55538.51,38939.77,+42.63%,9.18,12.87,-28.69%,118.62,117.33,+1.09%,1786517.75,1789969.59,-0.19%,351400.54,370387.66,-5.13%,1209862.5,1209862.5,0.00%,225254.71,209719.43,+7.41%,0.0774,0.2449
SPHL,Sayapatri Hydropower Limited,Hydro Power,580.00,1.74 Ar,+0.04%,+1.42%,+9.41%,+6.42%,-25.76%,+170.77%,10.58,54.83,6.03,40412.7,27439.87,+47.28%,37259.78,26462.11,+40.80%,15865.81,15504.04,+2.33%,10.58,20.67,-48.83%,96.13,96.55,-0.43%,526996.4,541761.26,-2.73%,238601.67,252111.22,-5.36%,300000.0,300000.0,0.00%,-11605.27,-10349.96,+12.13%,0.1101,0.8273
SPIL,Siddhartha Premier Insurance Limited,Non Life Insurance,733.00,20.57 Ar,+1.24%,+0.27%,+7.01%,+3.03%,-11.64%,-15.43%,-12.72,-57.61,1.4,1120845.31,492445.49,+127.61%,80814.83,-269742.51,-129.96%,-178552.55,-298541.77,-40.19%,-12.72,-42.55,-70.10%,241.34,265.13,-8.97%,21326925.71,22491158.57,-5.18%,14553549.43,15050018.31,-3.30%,2806549.9,2806549.9,0.00%,118516.29,728805.34,-83.74%,-0.0527,2.1486
SPL,Shuvam Power Limited,Hydro Power,754.00,1.51 Ar,+1.21%,+1.06%,+2.03%,-8.05%,-16.59%,+158.66%,12.42,60.73,7.45,12000.99,6232.29,+92.56%,10847.46,5571.22,+94.71%,12416.54,10052.48,+23.52%,12.42,20.1,-38.24%,101.2,100.02,+1.18%,247516.04,248705.33,-0.48%,45110.03,48663.36,-7.30%,200000.0,200000.0,0.00%,2406.02,41.96,"+5,633.66%",0.1227,0.2229
SRBLD83,10.25% Sunrise Bank Debenture 2083,Bond,"1,049.00",0.00,+0.10%,-0.47%,-0.47%,-6.64%,-1.13%,-2.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRLI,Sanima Reliance Life Insurance Limited,Life Insurance,416.90,20.91 Ar,+2.99%,+2.18%,+8.57%,+7.96%,+1.79%,+53.48%,11.01,37.85,3.96,4411127.08,2224814.44,+98.27%,665621.86,339187.64,+96.24%,276187.71,149608.05,+84.61%,11.01,11.93,-7.70%,108.26,110.57,-2.09%,28577518.97,27672278.13,+3.27%,23148477.83,22127406.0,+4.61%,5014924.06,5014924.06,0.00%,265789.41,406910.48,-34.68%,0.1017,4.2638
SSHL,Shiva Shree Hydropower Ltd,Hydro Power,242.00,3.57 Ar,+1.34%,+5.31%,+33.41%,+56.13%,+45.08%,+64.07%,-1.56,-155.56,4.27,257484.09,149600.65,+72.11%,252334.41,146477.26,+72.27%,-22967.26,-306.05,"+7,404.31%",-1.56,-0.07,"+2,256.09%",56.69,30.36,+86.72%,5038103.44,4991449.21,+0.93%,3364186.13,4428524.98,-24.03%,2952800.0,1854148.3,+59.25%,-1278882.7,-1291224.08,-0.96%,-0.0275,2.0098
STC,Salt Trading Corporation,Trading,"6,061.20",19.44 Ar,-1.44%,+0.07%,+8.35%,+12.27%,+14.36%,-3.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWASTIK,Swastik Laghubitta Bittiya Sanstha Limited,Microcredit,"2,862.00",1.65 Ar,+1.60%,-1.05%,+4.03%,-1.31%,+602.50%,+602.50%,28.94,98.9,18.16,52195.05,31395.23,+66.25%,31261.16,20428.29,+53.03%,8356.15,3991.37,+109.36%,28.94,27.65,+4.68%,157.58,150.03,+5.03%,730034.06,791163.51,-7.73%,639033.99,704523.22,-9.30%,57750.0,57750.0,0.00%,33250.07,28890.29,+15.09%,0.1837,7.0223
SWBBL,Swabalamban Bikas Bank,Microcredit,768.00,12.72 Ar,+1.45%,-0.71%,+5.90%,+3.94%,-5.57%,-17.62%,19.73,38.93,3.51,1717295.98,926996.3,+85.25%,950775.51,541200.33,+75.68%,172629.25,57880.3,+198.25%,19.73,13.98,+41.17%,218.53,227.88,-4.10%,25236019.48,24273441.61,+3.97%,21411710.27,20498341.83,+4.46%,1750000.0,1656625.0,+5.64%,2074309.22,2118474.78,-2.08%,0.0903,5.5988
SWMF,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,Microcredit,704.00,7.79 Ar,+1.44%,+2.33%,+7.32%,+4.37%,-5.78%,+57.79%,21.18,33.24,4.81,804638.11,401662.47,+100.33%,430380.23,207530.87,+107.38%,117142.13,62452.4,+87.57%,21.18,22.58,-6.21%,146.33,150.92,-3.04%,12643859.53,12759835.3,-0.91%,11025082.07,11090278.85,-0.59%,1106286.3,1106286.3,0.00%,512491.16,563270.16,-9.02%,0.1447,6.8107
SYPNL,SY Panel Nepal Limited,Manufacturing And Processing,"1,855.00",24.27 Ar,+0.92%,+0.27%,+1.81%,+170.88%,+427.44%,+427.44%,1.2,1541.43,16.92,312920.74,0.0,0.00%,111370.65,0.0,0.00%,7871.27,0.0,0.00%,1.2,0.0,0.00%,109.64,0.0,0.00%,1711770.05,0.0,0.00%,277498.59,0.0,0.00%,1308137.1,0.0,0.00%,126134.36,0.0,0.00%,0.0109,0.1935
TAMOR,Sanima Middle Tamor Hydropower Limited,Hydro Power,421.00,14.03 Ar,-0.71%,-2.57%,+1.91%,-7.15%,-19.66%,+29.74%,10.86,38.75,3.64,889135.34,574666.87,+54.72%,779742.47,518382.22,+50.42%,181010.57,210016.41,-13.81%,10.86,25.21,-56.91%,115.57,116.44,-0.75%,14110082.97,14267143.79,-1.10%,10258701.38,10386756.36,-1.23%,3332497.0,3332497.0,0.00%,518884.59,547890.43,-5.29%,0.094,2.6636
TPC,Terhathum Power Company Limited,Hydro Power,422.00,3.38 Ar,+0.60%,-0.71%,+10.18%,+11.43%,+32.29%,+134.97%,16.54,25.52,4.18,113908.4,82307.76,+38.39%,85719.5,67718.51,+26.58%,66148.26,56247.67,+17.60%,16.54,28.12,-41.20%,100.85,99.61,+1.24%,1203347.86,1213820.49,-0.86%,396550.94,416924.16,-4.89%,800000.0,800000.0,0.00%,6796.92,-3103.67,-319.00%,0.164,0.4915
TRH,Taragaon Regency Hotel,Hotels,776.00,15.23 Ar,+1.70%,+0.64%,+3.76%,+10.07%,-28.63%,+166.18%,-9.26,-83.82,5.17,233164.53,203820.88,+14.40%,-41059.39,-486.22,"+8,344.59%",-90830.99,-23742.88,+282.56%,-9.26,-4.84,+91.28%,150.05,157.49,-4.72%,4239805.94,4653009.43,-8.88%,1295698.57,1562915.01,-17.10%,1962120.16,1962120.16,0.00%,981987.21,1127974.26,-12.94%,-0.0617,0.4401
TSHL,Three Star Hydropower Limited,Hydro Power,763.00,3.76 Ar,-1.54%,-5.93%,+4.76%,+6.71%,-8.08%,+172.01%,-4.6,-165.78,11.64,79883.92,60039.51,+33.05%,49264.47,48473.59,+1.63%,-11333.38,16569.5,-168.40%,-4.6,13.46,-134.20%,65.57,71.28,-8.00%,1363217.67,1389889.35,-1.92%,1040274.01,1038859.48,+0.14%,492500.0,492500.0,0.00%,-169556.34,-141470.13,+19.85%,-0.0702,3.2212
TTL,Trade Tower Limited,Trading,915.10,7.46 Ar,+1.00%,-2.13%,+6.66%,+22.34%,+127.24%,+127.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVCL,Trishuli Jal Vidhyut Company Limited,Hydro Power,620.00,11.49 Ar,-0.64%,+1.13%,-7.05%,+55.62%,+17.45%,+110.31%,-6.99,-88.72,7.75,0.0,0.0,0.00%,0.0,0.0,0.00%,-62512.41,-27475.05,+127.52%,-6.99,-6.14,+13.76%,79.98,81.94,-2.39%,7317068.66,7132449.26,+2.59%,5886048.54,5666391.78,+3.88%,1789162.77,1789162.77,0.00%,-358142.65,-323105.29,+10.84%,-0.0874,4.1132
UAIL,United Ajod Insurance Limited,Non Life Insurance,487.10,11.25 Ar,+5.05%,+4.21%,+13.04%,+16.73%,-12.73%,+2.12%,-9.23,-52.76,2.54,781997.59,363461.68,+115.15%,180548.25,-60365.58,-399.09%,-106629.0,-151193.33,-29.48%,-9.23,-26.18,-64.74%,171.7,169.49,+1.30%,6946201.2,7832148.34,-11.31%,2979845.5,3916832.42,-23.92%,2310000.0,2310000.0,0.00%,-5987.72,-50552.06,-88.16%,-0.0538,0.7513
