Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%
NMFBSP,628.0,675.0,675.0,-6.96,-6.96
SMATAP,421.0,441.0,593.0,-4.54,-29.01
HBLPO,111.6,115.0,133.0,-2.96,-16.09
SHINEP,222.0,228.0,228.0,-2.63,-2.63
NRM,335.5,340.0,590.0,-1.32,-43.14
SBLD89,1190.0,1205.0,1450.0,-1.24,-17.93
SBLD83,1042.0,1045.0,1122.0,-0.29,-7.13
RAWA,496.8,498.0,872.0,-0.24,-43.03
MKCL,1199.0,1200.1,1900.0,-0.09,-36.89
NUBL,643.0,643.1,854.4,-0.02,-24.74
RLFLPO,268.6,268.6,303.0,0.0,-11.35
SIFCPO,286.0,286.0,286.0,0.0,0.0
PRVUPO,100.0,100.0,100.9,0.0,-0.89
PMLIP,270.0,270.0,270.0,0.0,0.0
CYCLP,831.0,831.0,864.0,0.0,-3.82
FOWADP,660.0,660.0,660.0,0.0,0.0
NABILP,301.1,301.1,301.1,0.0,0.0
ALICLP,252.0,252.0,388.0,0.0,-35.05
BFCPO,250.0,250.0,324.0,0.0,-22.84
MATRIP,523.5,523.5,766.5,0.0,-31.7
MLBSP,698.0,698.0,957.0,0.0,-27.06
NLICP,413.0,413.0,413.0,0.0,0.0
MLBSLP,100.0,100.0,100.0,0.0,0.0
NLICLP,321.0,321.0,321.0,0.0,0.0
KBLPO,100.0,100.0,115.0,0.0,-13.04
LBBLPO,261.0,261.0,261.0,0.0,0.0
KMCDBP,587.0,587.0,605.0,0.0,-2.98
NMLBBLP,334.0,334.0,366.1,0.0,-8.77
SFCLP,164.0,164.0,164.0,0.0,0.0
JBBLPO,181.4,181.4,187.0,0.0,-2.99
SBLD2082,1045.2,1045.1,1097.6,0.01,-4.77
UNLB,1330.2,1327.0,2480.0,0.24,-46.36
HLI,336.0,334.0,464.0,0.6,-27.59
SLBBLP,456.0,453.0,499.0,0.66,-8.62
PBD84,1079.0,1070.2,1182.0,0.82,-8.71
ULI,358.0,355.0,746.0,0.85,-52.01
NICD83/84,1075.0,1065.6,1149.0,0.88,-6.44
RBBD83,1035.0,1025.7,1100.0,0.91,-5.91
ADBLD83,1052.1,1042.2,1160.0,0.95,-9.3
MEHL,364.0,360.5,519.0,0.97,-29.87
KMCDB,849.0,840.1,1223.0,1.06,-30.58
HATHY,763.1,755.0,1382.4,1.07,-44.8
SMB,1720.0,1699.0,2600.0,1.24,-33.85
CBBLPO,395.0,390.0,395.0,1.28,0.0
NBLD82,1056.0,1042.5,1149.4,1.29,-8.13
MATRI,866.0,855.0,1347.0,1.29,-35.71
SMFBS,1501.9,1481.2,2026.0,1.4,-25.87
HBLD83,1034.5,1020.0,1111.0,1.42,-6.89
BBC,4269.0,4206.0,6120.0,1.5,-30.25
JSLBB,1065.0,1048.2,1485.0,1.6,-28.28
SKBBL,763.0,750.0,999.0,1.73,-23.62
USLB,1246.9,1225.0,2750.0,1.79,-54.66
MLBBL,1165.0,1143.0,1690.0,1.92,-31.07
CZBILP,109.0,106.9,111.0,1.96,-1.8
CYCL,1413.0,1385.0,2040.0,2.02,-30.74
MKHL,500.0,490.0,1027.0,2.04,-51.31
CIT,1734.7,1699.9,2168.0,2.05,-19.99
SHLB,1440.9,1411.0,2170.0,2.12,-33.6
GWFD83,1085.0,1061.0,1464.8,2.26,-25.93
ICFCD83,1103.0,1078.3,1368.9,2.29,-19.42
VLUCL,481.0,470.0,664.8,2.34,-27.65
RURU,646.0,631.0,853.0,2.38,-24.27
GMFBS,1269.8,1240.0,1871.0,2.4,-32.13
FOWAD,1020.0,996.0,1364.0,2.41,-25.22
SRBLD83,1064.0,1038.8,1126.0,2.43,-5.51
KBSH,1506.0,1470.0,2189.0,2.45,-31.2
SLBBL,819.7,799.9,1155.0,2.48,-29.03
SWMF,657.0,641.0,868.1,2.5,-24.32
DLBS,1245.1,1214.3,1684.0,2.54,-26.06
NMLBBL,580.0,565.0,807.0,2.65,-28.13
MKJC,482.1,469.4,635.0,2.71,-24.08
NIMBPO,146.0,142.0,184.5,2.82,-20.87
SARBTM,833.0,810.0,1048.0,2.84,-20.52
SMPDA,833.0,810.0,1155.0,2.84,-27.88
MERO,720.0,700.0,1000.0,2.86,-28.0
SLBSL,1200.0,1164.0,1694.9,3.09,-29.2
NIBD2082,1040.0,1008.5,1170.0,3.12,-11.11
KPCL,485.0,470.3,711.0,3.13,-31.79
SPC,454.9,441.0,591.0,3.15,-23.03
CIZBD86,1145.0,1110.0,1320.9,3.15,-13.32
GILB,1109.0,1075.0,1441.6,3.16,-23.07
SBLD84,1070.0,1037.1,1201.0,3.17,-10.91
SGICP,258.0,250.0,323.0,3.2,-20.12
NHDL,634.9,615.0,796.0,3.24,-20.24
NIFRA,258.0,249.9,328.1,3.24,-21.37
CSY,9.16,8.87,10.0,3.27,-8.4
LBL,173.0,167.5,972.0,3.28,-82.2
GLBSL,1762.0,1705.2,2528.0,3.33,-30.3
HPPL,367.0,355.1,613.0,3.35,-40.13
MLBSL,1757.0,1700.0,2435.5,3.35,-27.86
NIBD84,1047.3,1013.1,1130.0,3.38,-7.32
SWBBL,735.0,711.0,1046.5,3.38,-29.77
NWCL,766.0,740.2,1045.0,3.49,-26.7
MND84/85,1070.2,1033.0,1128.0,3.6,-5.12
LBBLD89,1232.0,1189.0,1346.0,3.62,-8.47
MLBL,361.7,348.9,468.6,3.67,-22.81
SMATA,761.6,734.1,1382.0,3.75,-44.89
BNHC,325.0,313.0,613.8,3.83,-47.05
ENL,876.5,844.0,1225.0,3.85,-28.45
NSY,9.41,9.06,10.19,3.86,-7.65
AHL,479.0,461.1,700.0,3.88,-31.57
NBLD85,1050.0,1010.5,1187.0,3.91,-11.54
JBLB,1269.0,1219.9,1644.0,4.02,-22.81
BHDC,454.7,437.0,706.0,4.05,-35.59
RBCL,14945.0,14350.0,16900.0,4.15,-11.57
ULHC,429.0,411.7,599.0,4.2,-28.38
SPL,699.0,670.4,1035.0,4.27,-32.46
USHL,604.9,580.0,945.0,4.29,-35.99
LICN,806.4,773.0,990.0,4.32,-18.55
SFCL,375.0,359.4,565.0,4.34,-33.63
EBLD85,1151.1,1102.5,1250.0,4.41,-7.91
RBCLPO,11750.0,11250.0,13530.0,4.44,-13.16
UMRH,535.0,512.0,675.0,4.49,-20.74
PMLI,465.0,445.0,572.0,4.49,-18.71
SBID83,1071.0,1025.0,1226.0,4.49,-12.64
TSHL,533.0,510.0,989.0,4.51,-46.11
PBD85,1080.0,1033.0,1150.0,4.55,-6.09
EHPL,387.0,370.0,685.0,4.59,-43.5
ALICL,450.2,430.0,550.0,4.7,-18.15
NMBD2085,1160.0,1107.5,1188.0,4.74,-2.36
CGH,783.5,748.0,1150.0,4.75,-31.87
MFLD85,1102.0,1051.8,1203.0,4.77,-8.4
NMB,242.3,231.2,283.0,4.8,-14.38
PCBL,237.0,226.0,290.0,4.87,-18.28
MSHL,679.0,647.4,955.0,4.88,-28.9
HDL,1151.5,1097.6,1556.1,4.91,-26.0
GBBD85,1081.1,1030.0,1135.0,4.96,-4.75
SRLIP,210.0,200.0,223.0,5.0,-5.83
MBJC,283.5,270.0,362.0,5.0,-21.69
NRN,1371.8,1306.0,2444.0,5.04,-43.87
BHPL,520.0,495.0,916.9,5.05,-43.29
SMJC,452.0,430.0,679.3,5.12,-33.46
MLBLD89,1258.7,1196.5,1350.0,5.2,-6.76
MHCL,342.3,325.0,515.1,5.32,-33.55
UNL,47399.9,45000.0,50724.0,5.33,-6.55
GCIL,389.0,369.2,579.0,5.36,-32.82
GMLI,1296.0,1230.0,2375.0,5.37,-45.43
HLICF,9.2,8.73,10.55,5.38,-12.8
NICAD2091,1060.0,1005.2,1102.6,5.45,-3.86
MKHC,316.0,299.6,503.4,5.47,-37.23
EDBL,575.0,545.0,717.3,5.5,-19.84
MLBS,1230.0,1165.9,1900.0,5.5,-35.26
UPCL,362.0,343.1,475.0,5.51,-23.79
CBBL,915.0,866.2,1144.8,5.63,-20.07
FMDBL,771.5,730.3,1038.8,5.64,-25.73
NMBD87/88,1100.0,1040.0,1196.4,5.77,-8.06
RBBF40,9.5,8.98,10.2,5.79,-6.86
JFL,407.9,385.4,558.0,5.84,-26.9
PROFL,446.2,421.4,589.2,5.89,-24.27
PFL,374.0,352.8,475.5,6.01,-21.35
NIMB,195.4,184.2,247.0,6.08,-20.89
HLBSL,888.0,837.0,1100.0,6.09,-19.27
BOKL,207.3,195.2,688.0,6.2,-69.87
RHPL,268.0,252.3,457.0,6.22,-41.36
NIFRAUR85/86,1041.1,980.0,1128.0,6.23,-7.7
ICFC,625.0,588.0,730.9,6.29,-14.49
HBLD86,1164.0,1095.1,1207.9,6.29,-3.63
BOKD86,1090.0,1025.1,1139.3,6.33,-4.33
EBLEB89,1059.4,996.1,1117.9,6.35,-5.23
HIDCL,260.6,245.0,330.3,6.37,-21.1
SHPC,505.5,475.0,684.9,6.42,-26.19
NMB50,10.38,9.75,11.93,6.46,-12.99
MBLD87,1107.0,1039.5,1169.0,6.49,-5.3
OMPL,1149.0,1079.0,1590.0,6.49,-27.74
JLI,351.9,330.1,998.0,6.6,-64.74
SHINE,407.5,382.0,499.0,6.68,-18.34
PBLD84,1133.0,1062.1,1158.4,6.68,-2.19
NMBMF,636.0,596.0,835.0,6.71,-23.83
NICLBSL,571.0,535.0,764.0,6.73,-25.26
PBLD87,1090.0,1021.3,1147.0,6.73,-4.97
MMKJL,505.0,473.0,699.9,6.77,-27.85
MNBBLP,236.2,221.0,256.0,6.88,-7.73
LSL,217.0,203.0,252.0,6.9,-13.89
ILI,433.0,405.0,500.0,6.91,-13.4
KBLD89,1243.0,1162.6,1379.0,6.92,-9.86
SCBD,1155.0,1080.0,1236.0,6.94,-6.55
KDL,823.5,770.0,1200.0,6.95,-31.37
SICL,630.0,588.8,828.0,7.0,-23.91
CHCL,481.9,450.3,599.6,7.02,-19.63
HBL,197.1,184.0,261.0,7.12,-24.48
MANDU,821.2,766.5,970.0,7.14,-15.34
SPDL,388.3,362.4,474.0,7.15,-18.08
SMH,580.0,541.0,1024.8,7.21,-43.4
MAKAR,488.0,455.0,690.0,7.25,-29.28
SHL,498.0,464.0,619.0,7.33,-19.55
ICFCD89,1095.0,1020.0,1115.0,7.35,-1.79
LBLD88,1117.0,1040.0,1166.0,7.4,-4.2
NBBD2085,1158.7,1078.6,1206.3,7.43,-3.95
SRLI,391.0,363.9,451.1,7.45,-13.32
SJCL,287.1,267.0,365.0,7.53,-21.34
PBLD86,1183.0,1100.2,1240.0,7.53,-4.6
NMIC,1038.0,965.0,1770.0,7.56,-41.36
KBLD86,1179.3,1096.3,1307.0,7.57,-9.77
NLICL,579.9,539.0,691.0,7.59,-16.08
CZBIL,197.0,183.0,240.1,7.65,-17.95
NMFBS,1133.0,1051.9,1504.0,7.71,-24.67
SAND2085,1165.9,1081.7,1189.0,7.78,-1.94
PRVU,193.9,179.9,250.9,7.78,-22.72
SNMAPO,180.0,167.0,180.0,7.78,0.0
DDBL,836.0,775.0,1010.0,7.87,-17.23
HRL,630.0,584.0,1139.9,7.88,-44.73
NADEP,750.9,696.0,1046.0,7.89,-28.21
JBBD87,1125.0,1042.0,1289.0,7.97,-12.72
KSBBLD87,1125.0,1041.3,1201.0,8.04,-6.33
PCBLP,108.1,100.0,108.1,8.1,0.0
NFS,600.0,555.0,851.0,8.11,-29.49
NLIC,759.8,702.0,890.0,8.23,-14.63
SNLI,445.5,411.6,538.0,8.24,-17.19
SDBD87,1132.0,1045.7,1196.2,8.25,-5.37
NICBF,9.15,8.45,11.2,8.28,-18.3
KBLD90,1222.6,1127.0,1500.0,8.48,-18.49
SIKLES,586.0,540.0,1177.0,8.52,-50.21
SALICO,620.0,570.1,765.9,8.75,-19.05
SADBL,409.0,376.0,526.5,8.78,-22.32
MNBBL,370.0,340.1,503.0,8.79,-26.44
STC,5257.0,4832.0,6335.9,8.8,-17.03
SBI,395.0,363.0,452.0,8.82,-12.61
NCCD86,1154.0,1060.1,1230.0,8.86,-6.18
SBD89,1236.0,1135.1,1320.0,8.89,-6.36
SBCF,9.61,8.82,12.03,8.96,-20.12
BNT,11619.1,10660.0,13205.0,9.0,-12.01
SONA,434.2,398.0,523.3,9.1,-17.03
BPCL,680.0,623.0,1065.0,9.15,-36.15
NIFRAGED,1035.0,948.0,1200.2,9.18,-13.76
UNHPL,406.6,372.3,571.0,9.21,-28.79
MEL,235.9,216.0,350.0,9.21,-32.6
SCB,650.0,594.9,712.6,9.26,-8.78
IHL,399.0,365.0,640.0,9.32,-37.66
GBLBS,764.0,698.0,950.0,9.46,-19.58
SHINED,1095.0,1000.0,1200.0,9.5,-8.75
PBD88,1205.0,1099.7,1279.9,9.58,-5.85
BEDC,377.0,343.9,872.0,9.62,-56.77
GBIME,240.0,218.9,278.9,9.64,-13.95
AHPC,274.5,250.1,334.0,9.76,-17.81
SJLIC,428.5,390.0,489.9,9.87,-12.53
OHL,696.0,633.1,959.0,9.94,-27.42
EBLD86,1123.7,1022.0,1150.0,9.95,-2.29
CLI,452.0,411.0,540.0,9.98,-16.3
BGWT,645.1,586.5,1110.0,9.99,-41.88
VLBS,727.0,660.8,1008.0,10.02,-27.88
MCHL,324.0,294.5,584.0,10.02,-44.52
LBLD86,1200.0,1089.0,1208.0,10.19,-0.66
