Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%
HBLD83,1033.0,1033.0,1111.0,0.0,-7.02
PCBLP,100.0,100.0,105.3,0.0,-5.03
ICFCD83,1119.9,1119.0,1368.9,0.08,-18.19
SKBBL,761.1,756.6,999.0,0.59,-23.81
SMHL,494.1,490.1,1275.0,0.82,-61.25
MKHC,335.6,332.2,612.0,1.02,-45.16
NMB,234.1,231.0,283.0,1.34,-17.28
KMCDB,935.0,921.3,1270.0,1.49,-26.38
CIT,1758.0,1730.8,2200.0,1.57,-20.09
SRBLD83,1055.0,1037.3,1126.0,1.71,-6.31
NIBD2082,1036.0,1017.0,1170.0,1.87,-11.45
NMFBS,1106.6,1086.0,1504.0,1.9,-26.42
HEIP,304.1,298.3,447.0,1.94,-31.97
BNL,15344.0,15044.0,22500.0,1.99,-31.8
SWBBL,740.0,724.8,1046.5,2.1,-29.29
ADBLD83,1071.0,1046.0,1160.0,2.39,-7.67
TAMOR,448.0,437.0,596.0,2.52,-24.83
RBBD83,1042.0,1015.0,1100.0,2.66,-5.27
UNLB,1867.0,1818.4,2843.9,2.67,-34.35
NIMB,192.3,187.0,247.0,2.83,-22.15
MSHL,823.0,800.1,1135.0,2.86,-27.49
JBLB,1307.4,1270.7,1644.0,2.89,-20.47
KBLPO,102.9,100.0,115.0,2.9,-10.52
CHCL,470.0,456.0,599.6,3.07,-21.61
SBID83,1057.1,1025.0,1226.0,3.13,-13.78
MLBSL,1930.0,1870.0,2569.0,3.21,-24.87
HBL,190.0,184.0,261.0,3.26,-27.2
HBLD86,1130.0,1093.6,1201.0,3.33,-5.91
NIMBPO,155.0,150.0,184.5,3.33,-15.99
BGWT,775.0,750.0,1241.0,3.33,-37.55
HDL,1141.0,1103.0,1556.1,3.45,-26.68
PBLD84,1102.5,1062.1,1150.0,3.8,-4.13
PRVU,187.0,179.9,250.9,3.95,-25.47
LSL,209.0,201.0,252.0,3.98,-17.06
USLB,1466.0,1407.0,2750.0,4.19,-46.69
HLI,369.9,354.8,497.7,4.26,-25.68
NICAD2091,1048.1,1005.2,1102.6,4.27,-4.94
PCBL,235.8,226.0,290.0,4.34,-18.69
VLBS,769.0,737.0,1008.0,4.34,-23.71
SMPDA,877.0,840.0,1155.0,4.4,-24.07
GWFD83,1139.0,1090.0,1464.8,4.5,-22.24
RBCL,14910.0,14251.0,16900.0,4.62,-11.78
NICL,511.9,489.1,1047.0,4.66,-51.11
NICAD85/86,1108.0,1058.3,1190.0,4.7,-6.89
KBSH,1700.0,1622.0,3000.8,4.81,-43.35
GLBSL,1952.0,1862.1,3486.0,4.83,-44.0
RURU,671.1,640.0,853.0,4.86,-21.32
MKCL,1398.0,1333.0,1900.0,4.88,-26.42
HATHY,919.0,875.5,1600.0,4.97,-42.56
NMLBBL,630.0,600.0,807.0,5.0,-21.93
MLBBL,1350.0,1285.0,2019.0,5.06,-33.14
GILB,1174.0,1117.0,1441.6,5.1,-18.56
GBBD85,1073.1,1020.0,1135.0,5.21,-5.45
BOKD86KA,1167.0,1108.1,1196.4,5.32,-2.46
SAND2085,1133.0,1075.0,1189.0,5.4,-4.71
SWMF,676.0,641.1,868.1,5.44,-22.13
SHINE,403.0,382.0,499.0,5.5,-19.24
SLBBL,823.0,780.0,1159.4,5.51,-29.02
KBL,185.2,175.5,233.5,5.53,-20.69
PBLD86,1139.1,1079.0,1189.0,5.57,-4.2
PBLD87,1072.1,1015.1,1147.0,5.62,-6.53
AVYAN,958.0,906.0,1291.0,5.74,-25.79
UNL,47600.0,45000.0,50724.0,5.78,-6.16
CZBIL,193.8,183.0,240.1,5.9,-19.28
GMFBS,1478.0,1395.0,1980.0,5.95,-25.35
MLBS,1478.0,1395.0,2400.0,5.95,-38.42
NABIL,499.3,471.0,562.0,6.01,-11.16
MAKAR,546.2,515.0,859.0,6.06,-36.41
ENL,919.6,866.0,1452.0,6.19,-36.67
SALICO,605.9,570.1,775.0,6.28,-21.82
NMBD87/88,1080.1,1015.0,1196.4,6.41,-9.72
PBD84,1120.0,1052.0,1182.0,6.46,-5.25
NBBD2085,1150.0,1078.6,1206.3,6.62,-4.67
MLBL,372.0,348.9,488.0,6.62,-23.77
NIFRA,266.5,249.9,328.1,6.64,-18.77
ACLBSL,960.0,900.0,1284.9,6.67,-25.29
FOWAD,1080.0,1012.4,1324.4,6.68,-18.45
GCIL,427.0,400.0,613.0,6.75,-30.34
GBIME,225.4,210.7,278.9,6.98,-19.18
SHLB,1648.2,1540.2,2907.0,7.01,-43.3
EBLD85,1180.0,1102.5,1250.0,7.03,-5.6
NCCD86,1115.0,1040.2,1230.0,7.19,-9.35
NMB50,10.46,9.75,11.93,7.28,-12.32
BEDC,538.0,501.0,1010.8,7.39,-46.77
SBD87,1096.0,1019.5,1139.0,7.5,-3.78
SICL,633.0,588.8,891.0,7.51,-28.96
MATRI,1000.0,930.1,1464.8,7.52,-31.73
SCB,639.9,594.9,701.0,7.56,-8.72
NICA,327.7,304.5,428.4,7.62,-23.51
HIDCL,263.7,245.0,340.0,7.63,-22.44
SLBSL,1328.9,1234.5,2824.6,7.65,-52.95
SDBD87,1111.0,1032.0,1196.2,7.66,-7.12
NHDL,671.0,623.0,1002.6,7.7,-33.07
MBJC,290.8,270.0,375.0,7.7,-22.45
NBL,243.0,225.4,313.0,7.81,-22.36
CITY,497.0,461.0,998.4,7.81,-50.22
DLBS,1339.9,1240.0,1966.0,8.06,-31.85
JBBD87,1120.0,1036.0,1289.0,8.11,-13.11
SRLI,394.0,363.9,480.0,8.27,-17.92
AHL,576.0,532.0,891.0,8.27,-35.35
NMBD2085,1165.0,1076.0,1188.0,8.27,-1.94
MLBLD89,1255.0,1159.0,1350.0,8.28,-7.04
SBCF,9.42,8.7,12.03,8.28,-21.7
SFMF,10.18,9.4,11.74,8.3,-13.29
NBLD87,1094.0,1010.1,1150.0,8.31,-4.87
RBBF40,9.75,9.0,10.0,8.33,-2.5
SMATA,796.0,734.1,1382.0,8.43,-42.4
RBCLPO,11956.0,11025.0,13530.0,8.44,-11.63
EBLEB89,1080.3,996.1,1117.9,8.45,-3.36
CYCL,1586.0,1462.0,2040.0,8.48,-22.25
SHL,503.5,464.0,619.0,8.51,-18.66
MNBBL,369.1,340.1,503.0,8.53,-26.62
SMJC,520.0,479.0,735.0,8.56,-29.25
LVF2,9.51,8.76,11.45,8.56,-16.94
BBC,4865.0,4480.0,6661.6,8.59,-26.97
ADBL,296.0,272.3,344.9,8.7,-14.18
NLG,718.0,660.0,1195.0,8.79,-39.92
ILI,440.7,405.0,530.0,8.81,-16.85
MANDU,835.0,766.5,1011.0,8.94,-17.41
NICLBSL,583.0,535.0,764.0,8.97,-23.69
NUBL,709.0,650.0,854.4,9.08,-17.02
GBBL,400.8,367.4,498.0,9.09,-19.52
CIZBD90,1216.0,1114.4,1303.0,9.12,-6.68
PFL,385.0,352.8,520.0,9.13,-25.96
NIFRAGED,1035.0,948.0,1137.2,9.18,-8.99
NIBD84,1107.4,1013.1,1130.0,9.31,-2.0
UMRH,575.0,526.0,790.0,9.32,-27.22
CGH,875.0,800.2,1150.0,9.35,-23.91
NLICLP,321.0,293.5,343.0,9.37,-6.41
NICFC,9.16,8.37,10.4,9.44,-11.92
SFCL,393.5,359.4,660.0,9.49,-40.38
MHCL,398.0,363.0,655.0,9.64,-39.24
PBD88,1195.1,1090.0,1274.0,9.64,-6.19
NLIC,770.1,702.0,890.0,9.7,-13.47
SONA,437.0,398.0,545.0,9.8,-19.82
KBLD89,1246.0,1134.6,1335.0,9.82,-6.67
MCHL,453.0,412.5,714.0,9.82,-36.55
EDBL,599.0,545.0,838.2,9.91,-28.54
HHL,341.6,310.7,635.0,9.95,-46.2
MBLD87,1123.0,1021.0,1169.0,9.99,-3.93
BOKD86,1108.0,1005.5,1139.3,10.19,-2.75
SIGS2,9.81,8.9,11.7,10.22,-16.15
DDBL,836.8,759.0,1010.0,10.25,-17.15
NLO,269.4,244.33,293.2,10.26,-8.12
MNMF1,9.41,8.53,10.11,10.32,-6.92
NLICL,595.0,539.0,738.0,10.39,-19.38
SGIC,485.2,439.0,736.4,10.52,-34.11
SBD89,1230.0,1112.6,1260.0,10.55,-2.38
