Symbol,Latest_Close,52_Week_Low,Distance_from_Low_%,Date_at_52W_Low
PMLIP,255.0,270.0,-5.56,N/A
SMATAP,421.0,441.0,-4.54,N/A
SWBBL,630.5,652.0,-3.3,N/A
HBLPO,111.6,115.0,-2.96,N/A
ULHC,357.0,367.1,-2.75,N/A
MEHL,292.0,297.0,-1.68,N/A
VLBS,645.0,652.0,-1.07,N/A
ENL,762.0,770.0,-1.04,N/A
CZBILP,105.8,106.9,-1.03,N/A
NRM,301.1,304.0,-0.95,N/A
KPCL,454.0,458.0,-0.87,N/A
GCIL,322.5,325.0,-0.77,N/A
BNL,13872.8,13968.1,-0.68,N/A
CITY,343.0,345.0,-0.58,N/A
MKHC,284.6,286.0,-0.49,N/A
BEDC,309.0,310.1,-0.35,N/A
HRL,554.0,555.6,-0.29,N/A
KMCDBP,587.0,587.0,0.0,N/A
MLBSLP,100.0,100.0,0.0,N/A
FOWADP,660.0,660.0,0.0,N/A
NMFBSP,610.0,610.0,0.0,N/A
NMLBBLP,334.0,334.0,0.0,N/A
NLICP,413.0,413.0,0.0,N/A
NLICLP,321.0,321.0,0.0,N/A
LBBLPO,261.0,261.0,0.0,N/A
NABILP,301.1,301.1,0.0,N/A
BFCPO,250.0,250.0,0.0,N/A
MLBSP,698.0,698.0,0.0,N/A
CYCLP,831.0,831.0,0.0,N/A
JBBLPO,181.4,181.4,0.0,N/A
KMCDB,760.0,760.0,0.0,N/A
KBLPO,100.0,100.0,0.0,N/A
PRVUPO,100.0,100.0,0.0,N/A
SIFCPO,286.0,286.0,0.0,N/A
SFCLP,164.0,164.0,0.0,N/A
ALICLP,252.0,252.0,0.0,N/A
MATRIP,523.5,523.5,0.0,N/A
RLFLPO,268.6,268.6,0.0,N/A
SHINEP,222.0,222.0,0.0,N/A
SMATA,730.0,730.0,0.0,N/A
CORBLP,100.0,100.0,0.0,N/A
SBLD2082,1045.2,1045.1,0.01,N/A
MHCL,305.2,305.0,0.07,N/A
USLB,1141.6,1140.0,0.14,N/A
FOWAD,951.0,949.0,0.21,N/A
MKHL,466.0,465.0,0.22,N/A
NMIC,887.0,885.0,0.23,N/A
MATRI,815.0,813.0,0.25,N/A
SMPDA,749.0,747.1,0.25,N/A
SONA,400.0,398.0,0.5,N/A
ALICL,419.0,416.5,0.6,N/A
NADEP,700.2,696.0,0.6,N/A
NIFRA,244.5,243.0,0.62,N/A
HLI,318.0,316.0,0.63,N/A
SKBBL,745.0,740.2,0.65,N/A
SLBBLP,456.0,453.0,0.66,N/A
OMPL,871.9,866.0,0.68,N/A
BHDC,425.0,422.0,0.71,N/A
SIKLES,544.0,540.0,0.74,N/A
NMLBBL,526.0,522.1,0.75,N/A
NMBMF,599.9,595.0,0.82,N/A
ULI,358.0,355.0,0.85,N/A
PROFL,425.0,421.4,0.85,N/A
NUBL,595.0,589.8,0.88,N/A
IHL,340.0,337.0,0.89,N/A
LICN,772.0,765.0,0.92,N/A
JOSHI,252.4,250.0,0.96,N/A
MEL,211.0,209.0,0.96,N/A
SBLD83,1048.0,1038.0,0.96,N/A
MMKJL,438.0,433.7,0.99,N/A
MLBL,344.5,341.1,1.0,N/A
RBBD83,1036.2,1025.7,1.02,N/A
AHL,410.1,405.9,1.03,N/A
EHPL,332.5,329.0,1.06,N/A
SJCL,266.0,263.2,1.06,N/A
SLBBL,783.2,775.0,1.06,N/A
MERO,667.2,660.0,1.09,N/A
PBD84,1082.0,1070.2,1.1,N/A
MAKAR,460.0,455.0,1.1,N/A
RHPL,255.1,252.3,1.11,N/A
HPPL,350.9,347.0,1.12,N/A
NICLBSL,541.0,535.0,1.12,N/A
SPDL,359.2,354.8,1.24,N/A
CBBLPO,395.0,390.0,1.28,N/A
GILB,1065.0,1051.0,1.33,N/A
NICD83/84,1050.0,1036.0,1.35,N/A
MHNL,226.0,223.0,1.35,N/A
MKCL,1065.0,1050.6,1.37,N/A
PMLI,436.0,430.0,1.4,N/A
SMH,497.0,490.0,1.43,N/A
SARBTM,774.9,764.0,1.43,N/A
NIMBPO,141.0,139.0,1.44,N/A
SPL,641.1,632.0,1.44,N/A
NWCL,705.0,695.0,1.44,N/A
ICFC,596.6,588.0,1.46,N/A
KDL,759.0,748.0,1.47,N/A
BNHC,277.0,273.0,1.47,N/A
