Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%
NMFBSP,628.0,675.0,675.0,-6.96,-6.96
PMLIP,255.0,270.0,309.0,-5.56,-17.48
SMATAP,421.0,441.0,593.0,-4.54,-29.01
HBLPO,111.6,115.0,133.0,-2.96,-16.09
SHINEP,222.0,228.0,228.0,-2.63,-2.63
SBLD83,1042.0,1045.0,1122.0,-0.29,-7.13
CYCLP,831.0,831.0,864.0,0.0,-3.82
NLICLP,321.0,321.0,321.0,0.0,0.0
MLBSLP,100.0,100.0,100.0,0.0,0.0
MLBSP,698.0,698.0,957.0,0.0,-27.06
NABILP,301.1,301.1,301.1,0.0,0.0
RLFLPO,268.6,268.6,303.0,0.0,-11.35
PRVUPO,100.0,100.0,100.9,0.0,-0.89
FOWADP,660.0,660.0,660.0,0.0,0.0
NMLBBLP,334.0,334.0,366.1,0.0,-8.77
NLICP,413.0,413.0,413.0,0.0,0.0
HLICF,8.73,8.73,10.55,0.0,-17.25
KMCDBP,587.0,587.0,605.0,0.0,-2.98
SIFCPO,286.0,286.0,286.0,0.0,0.0
BFCPO,250.0,250.0,324.0,0.0,-22.84
MATRIP,523.5,523.5,766.5,0.0,-31.7
ALICLP,252.0,252.0,388.0,0.0,-35.05
JBBLPO,181.4,181.4,187.0,0.0,-2.99
LBBLPO,261.0,261.0,261.0,0.0,0.0
SFCLP,164.0,164.0,164.0,0.0,0.0
KBLPO,100.0,100.0,115.0,0.0,-13.04
SBLD2082,1045.2,1045.1,1097.6,0.01,-4.77
MKCL,1151.0,1150.0,1900.0,0.09,-39.42
HATHY,756.0,755.0,1382.4,0.13,-45.31
NRM,332.0,331.1,590.0,0.27,-43.73
HLI,335.0,334.0,464.0,0.3,-27.8
KBSH,1460.0,1455.0,2189.0,0.34,-33.3
NUBL,640.0,637.0,854.4,0.47,-25.09
SLBBLP,456.0,453.0,499.0,0.66,-8.62
NICD83/84,1050.0,1042.8,1149.0,0.69,-8.62
GCIL,372.0,369.2,579.0,0.76,-35.75
ULI,358.0,355.0,746.0,0.85,-52.01
PBD84,1080.0,1070.2,1182.0,0.92,-8.63
RBCL,14490.0,14350.0,16900.0,0.98,-14.26
RBCLPO,11365.0,11250.0,13530.0,1.02,-16.0
VLUCL,475.0,470.0,664.8,1.06,-28.55
MEHL,359.0,355.0,519.0,1.13,-30.83
SKBBL,759.0,750.0,999.0,1.2,-24.02
CBBLPO,395.0,390.0,395.0,1.28,0.0
CIT,1722.0,1699.9,2168.0,1.3,-20.57
GMLI,1246.9,1230.0,2375.0,1.37,-47.5
SPC,448.0,441.0,591.0,1.59,-24.2
SMPDA,813.9,801.0,1155.0,1.61,-29.53
NMLBBL,576.0,565.0,807.0,1.95,-28.62
CZBILP,109.0,106.9,111.0,1.96,-1.8
GMFBS,1265.0,1240.0,1871.0,2.02,-32.39
JSLBB,1050.1,1029.2,1485.0,2.03,-29.29
NIFRA,255.1,249.9,328.1,2.08,-22.25
KMCDB,844.9,826.3,1223.0,2.25,-30.92
GWFD83,1085.0,1061.0,1435.6,2.26,-24.42
BHDC,450.2,440.0,706.0,2.32,-36.23
RURU,646.0,631.0,853.0,2.38,-24.27
SRBLD83,1064.0,1038.8,1126.0,2.43,-5.51
NMBD2085,1135.0,1107.5,1188.0,2.48,-4.46
MKJC,481.5,469.4,635.0,2.58,-24.17
MLBL,358.0,348.9,468.6,2.61,-23.6
MKHL,503.0,490.0,1027.0,2.65,-51.02
SBLD84,1067.3,1039.3,1201.0,2.69,-11.13
NMBD89/90,1225.0,1192.0,1361.6,2.77,-10.03
SWMF,658.9,641.0,868.1,2.79,-24.1
SLBBL,822.3,799.9,1155.0,2.8,-28.81
HBLD83,1050.0,1020.0,1111.0,2.94,-5.49
ENL,869.0,844.0,1225.0,2.96,-29.06
ULHC,424.0,411.7,599.0,2.99,-29.22
USHL,589.9,572.7,945.0,3.0,-37.58
UNLB,1368.0,1327.0,2480.0,3.09,-44.84
SARBTM,835.0,810.0,1048.0,3.09,-20.32
NIBD2082,1040.0,1008.5,1170.0,3.12,-11.11
MLBBL,1179.0,1143.0,1690.0,3.15,-30.24
ADBLD83,1075.0,1042.2,1160.0,3.15,-7.33
CIZBD86,1145.0,1110.0,1320.9,3.15,-13.32
SGICP,258.0,250.0,323.0,3.2,-20.12
LBL,173.0,167.5,972.0,3.28,-82.2
KPCL,486.0,470.3,711.0,3.34,-31.65
RBBD83,1060.6,1025.7,1100.0,3.4,-3.58
MATRI,882.7,853.6,1347.0,3.41,-34.47
MERO,724.0,700.0,1000.0,3.43,-27.6
ALICL,445.0,430.0,550.0,3.49,-19.09
NIMBPO,147.0,142.0,184.5,3.52,-20.33
SMATA,760.0,734.1,1382.0,3.53,-45.01
SBID83,1061.5,1025.0,1226.0,3.56,-13.42
SPL,688.8,665.1,1035.0,3.56,-33.45
NBLD82,1080.0,1042.5,1149.4,3.6,-6.04
OMPL,1119.0,1079.0,1590.0,3.71,-29.62
TSHL,529.0,510.0,989.0,3.73,-46.51
DLBS,1260.0,1214.3,1684.0,3.76,-25.18
MND84/85,1072.6,1033.0,1128.0,3.83,-4.91
ICFCD83,1120.0,1078.3,1368.9,3.87,-18.18
FOWAD,1007.5,970.0,1364.0,3.87,-26.14
NBLD85,1050.0,1010.5,1187.0,3.91,-11.54
HPPL,369.0,355.1,613.0,3.91,-39.8
RBBF40,9.34,8.98,10.2,4.01,-8.43
EHPL,385.0,370.0,685.0,4.05,-43.8
NHDL,640.0,615.0,796.0,4.07,-19.6
PBD85,1075.0,1033.0,1150.0,4.07,-6.52
LICN,805.1,773.0,990.0,4.15,-18.68
SWBBL,740.5,711.0,1046.5,4.15,-29.24
NMIC,1005.0,965.0,1770.0,4.15,-43.22
JBLB,1271.0,1219.9,1644.0,4.19,-22.69
CGH,780.0,748.0,1150.0,4.28,-32.17
UMRH,534.0,512.0,675.0,4.3,-20.89
