Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%
PCBLP,100.0,100.0,105.3,0.0,-5.03
NIBD2082,1017.5,1017.0,1170.0,0.05,-13.03
ICFCD83,1119.9,1119.0,1368.9,0.08,-18.19
HBLD83,1054.0,1047.0,1111.0,0.67,-5.13
RBBD83,1027.0,1015.0,1100.0,1.18,-6.64
MLBSL,1899.0,1870.0,2569.0,1.55,-26.08
NMFBS,1105.2,1086.0,1504.0,1.77,-26.52
RBBF40,9.16,9.0,10.0,1.78,-8.4
NLG,672.4,660.0,1195.0,1.88,-43.73
CIT,1764.1,1730.8,2200.0,1.92,-19.81
SRBLD83,1060.0,1037.3,1126.0,2.19,-5.86
KBSH,1660.1,1622.0,3000.8,2.35,-44.68
KDL,790.0,770.0,1306.3,2.6,-39.52
NIMB,192.0,187.0,247.0,2.67,-22.27
NMB,237.2,231.0,283.0,2.68,-16.18
SKBBL,777.3,756.6,999.0,2.74,-22.19
SWBBL,745.0,724.8,1046.5,2.79,-28.81
KBLPO,102.9,100.0,115.0,2.9,-10.52
CHCL,470.1,456.0,599.6,3.09,-21.6
BGWT,774.0,750.0,1241.0,3.2,-37.63
TAMOR,451.0,437.0,637.0,3.2,-29.2
HLI,366.3,354.8,506.8,3.24,-27.72
HBLD86,1130.0,1093.6,1201.0,3.33,-5.91
KMCDB,953.1,921.3,1270.0,3.45,-24.95
UNLB,1881.4,1818.4,2843.9,3.46,-33.84
FOWAD,1080.0,1043.8,1350.0,3.47,-20.0
GWFD83,1129.0,1090.0,1464.8,3.58,-22.92
NIMBPO,155.5,150.0,184.5,3.67,-15.72
MSHL,830.0,800.1,1135.0,3.74,-26.87
SBID83,1065.0,1025.0,1226.0,3.9,-13.13
MLBS,1450.0,1395.0,2400.0,3.94,-39.58
PRVU,187.0,179.9,250.9,3.95,-25.47
BNL,15900.7,15289.0,22500.0,4.0,-29.33
SMJC,498.7,479.0,735.0,4.11,-32.15
JBLB,1325.0,1270.7,1644.0,4.27,-19.4
MKCL,1390.0,1333.0,1900.0,4.28,-26.84
HBL,191.9,184.0,261.0,4.29,-26.48
HDL,1151.0,1103.0,1556.1,4.35,-26.03
RURU,667.9,640.0,853.0,4.36,-21.7
VLBS,770.0,737.0,1008.0,4.48,-23.61
HATHY,915.0,875.5,1600.0,4.51,-42.81
RBCL,14900.0,14251.0,16900.0,4.55,-11.83
CITY,482.0,461.0,998.4,4.56,-51.72
SWMF,671.0,641.1,868.1,4.66,-22.7
MATRI,973.5,930.1,1464.8,4.67,-33.54
UNL,47100.0,45000.0,50724.0,4.67,-7.14
NICL,512.1,489.1,1047.0,4.7,-51.09
NICAD85/86,1108.0,1058.3,1190.0,4.7,-6.89
GILB,1170.1,1117.0,1441.6,4.75,-18.83
SMH,720.0,685.1,1142.0,5.09,-36.95
NICAD2091,1058.0,1005.2,1102.6,5.25,-4.04
PCBL,238.0,226.0,290.0,5.31,-17.93
SAND2085,1133.0,1075.0,1189.0,5.4,-4.71
USLB,1485.0,1407.0,2750.0,5.54,-46.0
ACLBSL,950.0,900.0,1284.9,5.56,-26.06
NICLBSL,565.0,535.0,764.0,5.61,-26.05
NIFRA,264.0,249.9,328.1,5.64,-19.54
MANDU,810.1,766.5,1019.0,5.69,-20.5
SICL,622.6,588.8,891.0,5.74,-30.12
NABIL,498.1,471.0,562.0,5.75,-11.37
SHINE,404.0,382.0,499.0,5.76,-19.04
SMHL,519.0,490.1,1275.0,5.9,-59.29
PBLD84,1125.0,1062.1,1150.0,5.92,-2.17
LSL,212.9,201.0,252.0,5.92,-15.52
GMFBS,1478.0,1395.0,1980.0,5.95,-25.35
NMBD2085,1140.0,1076.0,1188.0,5.95,-4.04
AVYAN,960.0,906.0,1306.8,5.96,-26.54
MKHC,352.0,332.2,627.0,5.96,-43.86
SBD87,1081.0,1019.5,1139.0,6.03,-5.09
SMPDA,890.9,840.0,1155.0,6.06,-22.87
SALICO,604.9,570.1,780.0,6.1,-22.45
SCB,631.5,594.9,701.0,6.15,-9.91
NMLBBL,637.0,600.0,807.0,6.17,-21.07
GCIL,424.9,400.0,613.0,6.22,-30.69
EBLD85,1173.0,1102.5,1250.0,6.39,-6.16
MAKAR,548.0,515.0,860.0,6.41,-36.28
SLBBL,830.0,780.0,1159.4,6.41,-28.41
PBD84,1120.0,1052.0,1182.0,6.46,-5.25
MCHL,439.5,412.5,714.0,6.55,-38.45
NBBD2085,1150.0,1078.6,1206.3,6.62,-4.67
SHLB,1644.9,1540.2,2907.0,6.8,-43.42
UMRH,562.0,526.0,790.0,6.84,-28.86
GBBD85,1090.0,1020.0,1135.0,6.86,-3.96
SHL,496.1,464.0,619.0,6.92,-19.85
MNBBL,363.8,340.1,503.0,6.97,-27.67
NMB50,10.44,9.75,11.93,7.08,-12.49
MLBL,373.8,348.9,488.0,7.14,-23.4
NHDL,669.0,623.0,1002.6,7.38,-33.27
NMBD87/88,1085.0,1010.0,1196.4,7.43,-9.31
AHL,572.8,532.0,891.0,7.67,-35.71
KBL,189.0,175.5,233.5,7.69,-19.06
SRLI,392.2,363.9,480.0,7.78,-18.29
MLBLD89,1250.0,1159.0,1350.0,7.85,-7.41
HLICF,9.43,8.74,10.0,7.89,-5.7
CYCL,1578.0,1462.0,2040.0,7.93,-22.65
GLBSL,2010.0,1862.1,3486.0,7.94,-42.34
MBJC,291.5,270.0,405.0,7.96,-28.02
SGIC,474.0,439.0,736.4,7.97,-35.63
ENL,935.0,866.0,1452.0,7.97,-35.61
GSY,9.4,8.7,10.3,8.05,-8.74
GBBL,397.0,367.4,498.0,8.06,-20.28
SMATA,793.3,734.1,1382.0,8.06,-42.6
MHCL,392.5,363.0,655.0,8.13,-40.08
HIDCL,265.0,245.0,340.0,8.16,-22.06
GBIME,227.9,210.7,278.9,8.16,-18.29
