Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%
CZBILP,106.9,106.9,116.0,0.0,-7.84
HBLD83,1033.0,1033.0,1111.0,0.0,-7.02
KBLPO,100.0,100.0,115.0,0.0,-13.04
PCBLP,100.0,100.0,105.3,0.0,-5.03
NLICP,413.0,413.0,452.0,0.0,-8.63
TAMOR,435.3,435.1,596.0,0.05,-26.96
ICFCD83,1122.0,1119.0,1368.9,0.27,-18.04
ADBLD83,1053.19,1046.0,1160.0,0.69,-9.21
SMJC,483.0,479.0,735.0,0.84,-34.29
NMB,233.3,231.0,283.0,1.0,-17.56
BNL,15200.0,15044.0,22500.0,1.04,-32.44
KMCDB,924.8,915.0,1270.0,1.07,-27.18
CIT,1752.0,1730.8,2200.0,1.22,-20.36
SWBBL,734.0,724.8,1046.5,1.27,-29.86
SKBBL,762.9,752.7,999.0,1.36,-23.63
MLBSL,1899.0,1870.0,2569.0,1.55,-26.08
KBSH,1645.0,1618.0,3000.8,1.67,-45.18
GILB,1124.0,1105.0,1441.6,1.72,-22.03
PRVU,183.0,179.9,250.9,1.72,-27.06
NICL,495.0,486.0,1047.0,1.85,-52.72
MSHL,815.0,800.1,1135.0,1.86,-28.19
NIBD2082,1036.0,1017.0,1170.0,1.87,-11.45
MKHC,323.2,317.0,612.0,1.96,-47.19
UNLB,1855.0,1818.4,2829.0,2.01,-34.43
HLI,362.1,354.8,477.0,2.06,-24.09
NIMB,191.0,187.0,247.0,2.14,-22.67
LSL,205.6,201.0,252.0,2.29,-18.41
USLB,1443.0,1407.0,2750.0,2.56,-47.53
MKCL,1368.0,1333.0,1900.0,2.63,-28.0
GWFD83,1119.0,1090.0,1464.8,2.66,-23.61
BGWT,770.0,750.0,1241.0,2.67,-37.95
PBLD84,1091.0,1062.1,1150.0,2.72,-5.13
SWMF,659.0,641.1,868.1,2.79,-24.09
UNL,46300.0,45000.0,50724.0,2.89,-8.72
HDL,1136.1,1103.0,1556.1,3.0,-26.99
CHCL,469.9,456.0,599.6,3.05,-21.63
GMFBS,1438.0,1395.0,1980.0,3.08,-27.37
GLBSL,1920.0,1862.1,3486.0,3.11,-44.92
NMFBS,1120.0,1086.0,1504.0,3.13,-25.53
NMLBBL,619.0,600.0,807.0,3.17,-23.3
HBLD86,1130.0,1095.0,1201.0,3.2,-5.91
HBL,189.9,184.0,261.0,3.21,-27.24
