Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%,Chart_URL
SANVI,804.0,359.0,1060.0,123.96,-24.15,https://nepsealpha.com/nepse-chart?symbol=SANVI
RADHI,850.0,373.0,905.6,127.88,-6.14,https://nepsealpha.com/nepse-chart?symbol=RADHI
MABEL,756.1,317.7,927.0,137.99,-18.44,https://nepsealpha.com/nepse-chart?symbol=MABEL
TTL,889.0,366.1,1262.8,142.83,-29.6,https://nepsealpha.com/nepse-chart?symbol=TTL
PURE,959.9,289.3,1327.9,231.8,-27.71,https://nepsealpha.com/nepse-chart?symbol=PURE
BANDIPUR,957.0,285.0,1233.0,235.79,-22.38,https://nepsealpha.com/nepse-chart?symbol=BANDIPUR
HIMSTAR,1000.0,252.2,1264.0,296.51,-20.89,https://nepsealpha.com/nepse-chart?symbol=HIMSTAR
NMIC,1297.0,302.3,2703.3,329.04,-52.02,https://nepsealpha.com/nepse-chart?symbol=NMIC
CREST,1370.0,302.5,2458.2,352.89,-44.27,https://nepsealpha.com/nepse-chart?symbol=CREST
SAIL,1368.8,301.7,1690.0,353.7,-19.01,https://nepsealpha.com/nepse-chart?symbol=SAIL
OMPL,1285.2,270.0,2167.2,376.0,-40.7,https://nepsealpha.com/nepse-chart?symbol=OMPL
JHAPA,1400.0,293.4,1749.0,377.16,-19.95,https://nepsealpha.com/nepse-chart?symbol=JHAPA
SYPNL,1898.9,319.8,2255.9,493.78,-15.83,https://nepsealpha.com/nepse-chart?symbol=SYPNL
SAGAR,2008.0,319.5,2439.0,528.48,-17.67,https://nepsealpha.com/nepse-chart?symbol=SAGAR
SWASTIK,2865.0,391.7,3400.0,631.43,-15.74,https://nepsealpha.com/nepse-chart?symbol=SWASTIK
