Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low,EMA_20,EMA_50,RSI,30D_Avg_Volume,Slope_20,Slope_50,Crossover
AHPC,2023-06-14,304.9,308.9,299.0,302.5,1.17,166201.0,,,291.95888595830695,291.34902906437594,52.46132292673547,61633.066666666666,0.9096465416988962,0.3301787593611493,True
SHEL,2023-06-14,324.2,324.2,310.1,323.0,1.6,10884.0,,,303.49995573192086,303.28159754351805,64.38747058010341,3684.9333333333334,1.4607238787248775,0.48679021707979475,True
SFCL,2023-06-13,288.0,303.9,288.0,298.9,2.01,26358.0,,,278.61778491158253,278.6143584229303,60.960958575821834,11754.0,1.5124557381145678,0.48625986131582977,True
HIDCL,2023-06-13,196.0,202.0,193.2,201.0,3.61,306016.0,,,188.1451008715305,188.00493888511951,65.14523071156592,80101.26666666666,0.5832065771975123,0.18645943662153286,True
KRBL,2023-06-13,280.0,289.0,280.0,286.0,2.88,15480.0,,,264.93174688533685,263.69602713877174,64.98638349887949,7373.333333333333,1.1181971404118258,0.40091394657232515,True
LICN,2023-06-12,1390.0,1423.0,1380.0,1415.0,1.82,14463.0,,,1333.1062290877069,1328.7217723621127,65.75341412041541,6371.033333333334,5.04568072555603,1.8018088278135564,True
GUFL,2023-06-11,510.0,533.8,506.0,520.0,3.79,59953.0,,,500.0494843593588,499.5800093229233,55.406134148317406,14562.5,1.8060815057218746,0.6529561049726794,True
PLI,2023-06-08,436.3,469.8,436.2,463.0,4.04,29907.0,,,427.2633026211422,425.5215415423394,62.15953451781924,10563.533333333333,1.8553479834127302,0.6578413781181552,True
NRN,2023-06-06,460.0,479.0,455.5,477.0,3.47,8062.0,,,457.45329095501194,456.58380651266845,64.41336883521714,5949.533333333334,0.601825668478557,0.2089544152745134,True
CHDC,2023-05-18,722.1,756.0,722.0,753.0,2.45,5527.0,,,723.6966792918466,723.387536560152,65.79439582861546,3209.2,0.5275579292549765,0.1358439708021706,True
PMHPL,2023-01-03,214.0,222.0,212.1,218.5,0.74,37836.0,,,199.82937007651353,199.27518236188092,68.50507326873708,12053.066666666668,1.4939909961794116,0.5078067892715638,True
SBL,2022-12-27,328.4,341.5,326.0,339.0,5.28,188077.0,,,316.5395721517536,315.27334112972846,64.86989184976272,25966.433333333334,0.32571349873712735,0.12513856585392205,True
CBL,2022-11-27,230.0,230.0,227.1,230.0,-0.43,62913.0,,,211.6524135980435,211.05831471843754,66.7464102606223,102489.23333333334,1.4275167185658517,0.4706417161151819,True
EBL,2022-10-16,485.0,510.0,478.0,510.0,5.15,176659.0,,,487.5710952355889,487.261721929457,60.98563072263732,17599.1,0.484502091312379,0.1543122461600433,True
NFS,2022-08-02,333.2,352.0,314.1,343.1,0.94,216809.0,,,322.085275111432,321.6908807864307,66.79076692276736,28389.866666666665,2.9512225542165877,1.0392315293192724,True
BARUN,2022-01-13,499.8,516.0,490.0,515.4,5.18,44601.0,,,472.7892981977185,471.18969491129724,59.150334945312714,24061.566666666666,3.379182109892599,1.198134553764794,True
SPC,2021-12-27,460.0,500.0,437.0,497.0,5.92,6118.0,,,440.8204592491761,438.77414526627905,59.790209790209786,4912.692307692308,2.5144156014989676,0.8642200834629193,True
GLH,2021-05-05,383.0,405.0,369.0,400.0,4.44,56811.0,,,373.7709524048588,372.4306904167598,66.66666666666666,21356.222222222223,0.9011724483618877,0.32623879876306316,True
SRBL,2021-01-10,262.0,270.0,258.0,269.0,4.26,173893.0,,,252.81291643591345,252.06223144670753,63.333333333333336,84320.13333333333,0.6903878031708984,0.24900706035593884,True
CCBL,2020-09-17,175.0,188.0,171.0,183.0,6.4,197064.0,,,174.06255673623883,173.92081527652223,69.56521739130434,44266.96666666667,0.1266885244099285,0.037651173191403584,True
UPCL,2020-02-03,73.0,79.0,73.0,79.0,6.76,17399.0,,,74.73977202010948,74.66266340562522,58.064516129032256,7457.166666666667,0.014232961777369723,0.0015454866651452904,True
NHPC,2020-02-02,52.0,54.0,52.0,54.0,1.89,26452.0,,,52.658636957153846,52.58021869368111,47.82608695652174,16513.4,0.07330486023561064,0.027823973738534846,True
RHPC,2020-01-20,85.0,86.0,81.0,81.0,-4.71,19354.0,,,74.80214299093048,74.527411383477,68.9655172413793,9529.9,0.5638862150744245,0.19017738075075385,True
UMHL,2020-01-13,108.0,112.0,104.0,108.0,1.89,7268.0,,,103.67574391019147,103.64405960240899,50.0,3398.5333333333333,0.04023461428031112,0.004825819327766112,True
NCCB,2020-01-07,210.0,211.0,207.0,209.0,2.45,139109.0,,,203.2934190015431,203.0696804031118,68.18181818181819,33677.0,0.17881931689166208,0.06359757250519919,True
SLICL,2019-12-23,284.0,298.0,276.0,294.0,5.38,37622.0,,,277.34728088302387,277.11766489896075,69.56521739130434,10147.633333333333,1.3394827626468668,0.4701811650299305,True
LBL,2019-11-03,220.0,222.0,218.0,222.0,1.83,21844.0,,,215.5872542298151,215.29194334651507,65.21739130434783,11148.633333333333,0.4461559916585543,0.15927821066658793,True
RRHP,2019-05-30,97.0,105.0,97.0,104.0,8.33,6530.0,,,95.49857807210842,95.01447987697077,67.64705882352942,931.8,0.2231561389826112,0.08628543711206191,True
NIB,2019-04-11,546.0,550.0,546.0,549.0,-0.18,10129.0,,,538.2436608959815,537.8213822389048,69.38775510204081,14966.4,1.7914213278176703,0.6341332590975298,True
NICA,2019-03-13,405.0,405.0,396.0,398.0,-0.75,31903.0,,,388.40970504762004,388.26099639268114,58.49056603773585,19800.433333333334,1.1418740094008513,0.3854823309604967,True
NBB,2018-09-23,215.0,218.0,212.0,215.0,0.94,13708.0,,,209.15371858729682,208.941865315146,61.81818181818181,21924.9,0.7190961431016717,0.25738548912927967,True
BOKL,2017-08-06,485.0,489.0,476.0,486.0,0.21,20499.0,,,474.7808534712243,474.2326396228008,60.526315789473685,21330.666666666668,1.3775358785383218,0.49426477087807824,True
MEGA,2016-12-08,517.0,520.0,515.0,517.0,0.0,24110.0,,,499.2932245922062,498.5481801051659,68.66666666666667,30797.133333333335,2.6105051752198394,0.9338222672567668,True
GLICL,2015-06-30,570.0,572.0,560.0,572.0,0.35,7760.0,,,534.2446898747788,534.0021656880488,58.49056603773585,2244.2,2.5906914216253427,0.8358107157263021,True
PLIC,2015-01-11,1012.0,1040.0,1009.0,1035.0,2.27,11522.0,,,977.9939390429066,974.7056929729539,63.00366300366301,2334.5,2.881722744617946,1.0484142340771085,True
