Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%
HBLPO,115.0,127.0,133.0,-9.45,-13.53
SMATAP,421.0,441.0,593.0,-4.54,-29.01
JBBLPO,181.4,187.0,187.0,-2.99,-2.99
NRM,375.1,386.0,590.0,-2.82,-36.42
MKCL,1256.1,1268.0,1900.0,-0.94,-33.89
HRL,626.0,627.0,1139.9,-0.16,-45.08
USLB,1236.2,1238.0,2750.0,-0.15,-55.05
RLFLPO,268.6,268.6,303.0,0.0,-11.35
NLICP,413.0,413.0,413.0,0.0,0.0
MLBSLP,100.0,100.0,100.0,0.0,0.0
GBIMEP,100.0,100.0,122.0,0.0,-18.03
NABILP,301.1,301.1,301.1,0.0,0.0
CYCLP,831.0,831.0,864.0,0.0,-3.82
NLICLP,321.0,321.0,321.0,0.0,0.0
NMLBBLP,334.0,334.0,366.1,0.0,-8.77
PMLIP,270.0,270.0,270.0,0.0,0.0
MLBLPO,193.0,193.0,198.0,0.0,-2.53
MATRIP,523.5,523.5,766.5,0.0,-31.7
KMCDBP,587.0,587.0,605.0,0.0,-2.98
JBLBP,100.0,100.0,100.0,0.0,0.0
SFCLP,164.0,164.0,164.0,0.0,0.0
KBLPO,100.0,100.0,115.0,0.0,-13.04
SLBBLP,453.0,453.0,463.0,0.0,-2.16
ALICLP,252.0,252.0,388.0,0.0,-35.05
LBBLPO,261.0,261.0,261.0,0.0,0.0
SIFCPO,286.0,286.0,286.0,0.0,0.0
NMFBSP,675.0,675.0,675.0,0.0,0.0
PRVUPO,100.0,100.0,100.9,0.0,-0.89
FOWADP,660.0,660.0,660.0,0.0,0.0
SBLD2082,1045.2,1045.1,1097.6,0.01,-4.77
CGH,799.2,798.0,1150.0,0.15,-30.5
MSHL,681.4,680.0,979.0,0.21,-30.4
VLUCL,473.1,470.0,664.8,0.66,-28.84
KMCDB,866.0,860.0,1223.0,0.7,-29.19
ADBLD83,1050.8,1042.2,1160.0,0.83,-9.41
ULI,358.0,355.0,746.0,0.85,-52.01
HLI,336.9,334.0,464.0,0.87,-27.39
GWFD83,1090.0,1080.0,1464.8,0.93,-25.59
CITY,403.0,399.1,998.4,0.98,-59.64
NMLBBL,588.0,582.0,807.0,1.03,-27.14
SFCL,363.2,359.4,565.0,1.06,-35.72
RBBD83,1036.7,1025.7,1100.0,1.07,-5.75
HATHY,799.0,790.0,1382.4,1.14,-42.2
MEL,226.1,223.5,350.0,1.16,-35.4
TSHL,597.0,590.0,989.0,1.19,-39.64
CBBLPO,395.0,390.0,395.0,1.28,0.0
NBLD82,1056.0,1042.5,1149.4,1.29,-8.13
NUBL,662.0,653.2,854.4,1.35,-22.52
HBLD83,1034.0,1020.0,1111.0,1.37,-6.93
NFS,564.0,555.0,851.0,1.62,-33.73
CZBILP,109.0,106.9,111.0,1.96,-1.8
SKBBL,765.0,750.0,999.0,2.0,-23.42
SLBBL,816.1,799.9,1155.0,2.03,-29.34
NICL,485.0,475.0,836.0,2.11,-41.99
MATRI,894.0,875.0,1347.0,2.17,-33.63
NMBD2085,1165.0,1140.0,1188.0,2.19,-1.94
SALICO,583.0,570.1,765.9,2.26,-23.88
EHPL,379.0,370.0,685.0,2.43,-44.67
PBLD84,1088.1,1062.1,1158.4,2.45,-6.07
MKHC,318.0,310.2,503.4,2.51,-36.83
SMPDA,843.0,821.0,1155.0,2.68,-27.01
CYCL,1472.0,1431.1,2040.0,2.86,-27.84
NRIC,890.0,865.0,1842.0,2.89,-51.68
MERO,715.1,695.0,1000.0,2.89,-28.49
KBLD86,1128.3,1096.3,1307.0,2.92,-13.67
JSLBB,1090.0,1059.0,1499.3,2.93,-27.3
RURU,650.0,631.0,853.0,3.01,-23.8
EBLD85,1136.0,1102.5,1250.0,3.04,-9.12
JFL,407.0,395.0,558.0,3.04,-27.06
NMIC,1000.0,970.0,2310.0,3.09,-56.71
SWMF,661.0,641.1,868.1,3.1,-23.86
NIBD2082,1040.0,1008.5,1170.0,3.12,-11.11
NRN,1368.9,1327.0,2444.0,3.16,-43.99
BOKD86KA,1204.0,1167.0,1195.0,3.17,0.75
CIZBD90,1157.0,1121.2,1303.0,3.19,-11.2
BNHC,323.0,313.0,613.8,3.19,-47.38
SGICP,258.0,250.0,323.0,3.2,-20.12
ENL,880.0,852.6,1225.0,3.21,-28.16
PROFL,435.0,421.4,589.2,3.23,-26.17
MLBBL,1180.0,1143.0,1690.0,3.24,-30.18
LBL,173.0,167.5,972.0,3.28,-82.2
MEHL,375.0,363.1,519.0,3.28,-27.75
SMB,1755.0,1699.0,2600.0,3.3,-32.5
GILB,1111.0,1075.0,1441.6,3.35,-22.93
NMBD87/88,1075.0,1040.0,1196.4,3.37,-10.15
MMKJL,489.0,473.0,699.9,3.38,-30.13
NIMBPO,148.9,144.0,184.5,3.4,-19.3
UNL,46550.0,45000.0,50724.0,3.44,-8.23
MKJC,485.8,469.4,635.0,3.49,-23.5
VLBS,695.5,672.0,1008.0,3.5,-31.0
MKHL,518.0,500.5,1027.0,3.5,-49.56
GMLI,1279.9,1236.0,2699.0,3.55,-52.58
LBLD86,1128.0,1089.0,1205.0,3.58,-6.39
SARBTM,839.0,810.0,1048.0,3.58,-19.94
NIBD84,1049.5,1013.1,1130.0,3.59,-7.12
NICD83/84,1105.0,1065.6,1149.0,3.7,-3.83
FOWAD,1050.0,1012.4,1364.0,3.71,-23.02
CSY,9.2,8.87,10.0,3.72,-8.0
PMLI,461.6,445.0,589.6,3.73,-21.71
ICFCD83,1119.5,1079.1,1368.9,3.74,-18.22
PRIN,654.0,630.0,960.3,3.81,-31.9
SAND2085,1123.0,1081.7,1189.0,3.82,-5.55
RBCL,14900.0,14350.0,16900.0,3.83,-11.83
BNL,15198.0,14635.8,18440.0,3.84,-17.58
NHDL,639.0,615.0,796.0,3.9,-19.72
SRBLD83,1079.6,1038.8,1126.0,3.93,-4.12
SICL,612.0,588.8,828.0,3.94,-26.09
CIT,1767.0,1699.9,2168.0,3.95,-18.5
LBLD88,1080.3,1039.2,1166.0,3.95,-7.35
PFL,367.0,352.8,475.5,4.02,-22.82
KPCL,489.4,470.3,711.0,4.06,-31.17
SWBBL,740.0,711.0,1046.5,4.08,-29.29
NBBD2085,1123.0,1078.6,1206.3,4.12,-6.91
NBLD85,1052.2,1010.5,1187.0,4.13,-11.36
GCIL,417.0,400.0,579.0,4.25,-27.98
SMFBS,1554.0,1490.0,2026.0,4.3,-23.3
SHLB,1476.0,1415.0,2172.0,4.31,-32.04
MLBSL,1799.7,1725.0,2435.5,4.33,-26.11
GLBSL,1780.0,1705.2,2990.0,4.39,-40.47
UAIL,440.9,422.1,644.4,4.45,-31.58
BOKD86,1070.8,1025.1,1139.3,4.46,-6.01
MBJC,282.2,270.0,362.0,4.52,-22.04
PBD85,1080.0,1033.0,1150.0,4.55,-6.09
SGIC,459.0,439.0,632.0,4.56,-27.37
MLBL,365.0,348.9,468.6,4.61,-22.11
NICAD2091,1051.5,1005.2,1102.6,4.61,-4.63
KBSH,1550.0,1480.1,2189.0,4.72,-29.19
SMATA,768.9,734.1,1382.0,4.74,-44.36
HPPL,372.0,355.1,613.0,4.76,-39.31
PBLD87,1070.1,1021.3,1147.0,4.78,-6.7
UMRH,536.5,512.0,675.0,4.79,-20.52
RBBF40,9.41,8.98,10.2,4.79,-7.75
NLG,573.9,547.6,976.2,4.8,-41.21
GBBD85,1080.0,1030.0,1135.0,4.85,-4.85
SMJC,451.0,430.0,679.3,4.88,-33.61
BEDC,361.9,345.0,872.0,4.9,-58.5
HDL,1157.0,1103.0,1556.1,4.9,-25.65
SCBD,1133.0,1080.0,1236.0,4.91,-8.33
BHPL,519.5,495.0,1308.4,4.95,-60.3
UNLB,1439.0,1371.0,2480.0,4.96,-41.98
MCHL,312.0,297.2,610.0,4.98,-48.85
SRLIP,210.0,200.0,223.0,5.0,-5.83
SLBSL,1230.0,1170.0,1694.9,5.13,-27.43
SPC,463.9,441.0,591.0,5.19,-21.51
NIFRA,263.0,249.9,328.1,5.24,-19.84
SPHL,502.3,477.1,736.0,5.28,-31.75
SBLD83,1116.5,1060.4,1116.5,5.29,0.0
LICN,813.9,773.0,992.8,5.29,-18.02
GMFBS,1327.0,1259.1,1871.0,5.39,-29.08
PCBL,238.3,226.0,290.0,5.44,-17.83
MLBS,1255.0,1190.0,1900.0,5.46,-33.95
EDBL,575.0,545.0,717.3,5.5,-19.84
NMB,244.0,231.2,283.0,5.54,-13.78
NMBMF,629.0,596.0,835.0,5.54,-24.67
PBD84,1140.0,1080.0,1182.0,5.56,-3.55
CHCL,475.6,450.3,599.6,5.62,-20.68
DOLTI,347.5,329.0,642.6,5.62,-45.92
ALICL,454.2,430.0,759.0,5.63,-40.16
EBLD86,1080.0,1022.0,1150.0,5.68,-6.09
EBLEB89,1053.1,996.1,1117.9,5.72,-5.8
ICFC,621.9,588.0,730.9,5.77,-14.91
SDBD87,1106.1,1045.7,1196.2,5.78,-7.53
SBID83,1085.0,1025.0,1226.0,5.85,-11.5
HLICF,9.27,8.74,10.55,6.06,-12.13
NCCD86,1125.1,1060.1,1230.0,6.13,-8.53
NICAD85/86,1125.2,1060.0,1190.0,6.15,-5.45
NSY,9.62,9.06,10.19,6.18,-5.59
NWCL,786.0,740.2,1045.0,6.19,-24.78
ICFCD89,1083.1,1020.0,1115.0,6.19,-2.86
BOKL,207.3,195.2,688.0,6.2,-69.87
MANDU,814.0,766.5,970.0,6.2,-16.08
HLBSL,890.0,837.0,1100.0,6.33,-19.09
NMFBS,1120.0,1051.9,1504.0,6.47,-25.53
MND84/85,1100.0,1033.0,1128.0,6.49,-2.48
SBD87,1086.0,1019.5,1139.0,6.52,-4.65
JLI,351.9,330.1,998.0,6.6,-64.74
KSBBLD87,1110.7,1041.3,1201.0,6.66,-7.52
SBLD84,1100.0,1031.3,1115.0,6.66,-1.35
SIKLES,576.3,540.0,1177.0,6.72,-51.04
KDL,822.0,770.0,1212.0,6.75,-32.18
MNBBLP,236.2,221.0,256.0,6.88,-7.73
LBBLD89,1271.5,1189.0,1346.0,6.94,-5.53
SMH,579.0,541.0,1024.8,7.02,-43.5
JBBD87,1115.1,1042.0,1289.0,7.02,-13.49
BHDC,456.0,426.0,706.0,7.04,-35.41
SPL,718.0,670.4,1035.0,7.1,-30.63
SHL,497.7,464.0,619.0,7.26,-19.6
SHINE,410.0,382.0,499.0,7.33,-17.84
NIMB,197.7,184.2,247.0,7.33,-19.96
ILI,434.9,405.0,500.0,7.38,-13.02
MLBLD89,1280.0,1192.0,1350.0,7.38,-5.19
IGI,421.0,392.0,600.0,7.4,-29.83
BBC,4813.6,4480.0,6120.0,7.45,-21.35
NICLBSL,575.0,535.0,764.0,7.48,-24.74
CBLD88,1191.1,1108.0,1325.0,7.5,-10.11
SRLI,391.4,363.9,451.1,7.56,-13.23
USHL,632.9,588.0,945.0,7.64,-33.03
MHCL,350.0,325.0,519.9,7.69,-32.68
NMB50,10.5,9.75,11.93,7.69,-11.99
CBBL,911.5,846.0,1144.8,7.74,-20.38
SNMAPO,180.0,167.0,180.0,7.78,0.0
JBLB,1315.0,1219.9,1644.0,7.8,-20.01
UPCL,370.0,343.1,489.0,7.84,-24.34
MAKAR,491.0,455.0,690.0,7.91,-28.84
CIZBD86,1198.0,1110.0,1320.9,7.93,-9.3
RLFL,430.0,398.0,558.0,8.04,-22.94
PCBLP,108.1,100.0,105.3,8.1,2.66
RBCLPO,12000.7,11100.0,13530.0,8.11,-11.3
NBLD87,1100.0,1015.5,1150.0,8.32,-4.35
IHL,396.0,365.0,640.0,8.49,-38.12
SBIBD86,1140.0,1050.0,1222.0,8.57,-6.71
HBLD86,1189.0,1095.1,1201.0,8.57,-1.0
RAWA,603.0,555.0,888.0,8.65,-32.09
NABILD87,1130.0,1040.0,1200.0,8.65,-5.83
NLIC,763.4,702.0,890.0,8.75,-14.22
SCB,647.0,594.9,712.6,8.76,-9.21
NIL,611.3,562.0,783.9,8.77,-22.02
NADEP,757.4,696.0,1046.0,8.82,-27.59
LSL,219.9,202.0,252.0,8.86,-12.74
DLBS,1323.0,1214.3,1684.0,8.95,-21.44
NLICL,587.7,539.0,691.0,9.04,-14.95
SNLI,449.0,411.6,538.0,9.09,-16.54
SBI,396.0,363.0,452.0,9.09,-12.39
HIDCL,267.3,245.0,330.3,9.1,-19.07
SBLD89,1315.0,1205.0,1450.0,9.13,-9.31
HEIP,320.0,293.1,398.0,9.18,-19.6
SADBL,410.5,376.0,526.5,9.18,-22.03
FMDBL,795.9,728.2,1038.8,9.3,-23.38
NYADI,387.0,354.0,510.0,9.32,-24.12
MNBBL,372.0,340.1,503.0,9.38,-26.04
RHPL,276.0,252.3,457.0,9.39,-39.61
KBLD89,1272.0,1162.6,1379.0,9.41,-7.76
JOSHI,278.0,254.0,487.0,9.45,-42.92
SHPC,520.0,475.0,684.9,9.47,-24.08
MBLD87,1138.0,1038.7,1169.0,9.56,-2.65
NIFRAGED,1039.1,948.0,1200.2,9.61,-13.42
KBLD90,1236.0,1127.0,1500.0,9.67,-17.6
SJLIC,428.0,390.0,489.9,9.74,-12.64
NSIF2,10.7,9.75,11.93,9.74,-10.31
GRDBL,1036.0,944.0,1668.4,9.75,-37.9
PRVU,198.0,179.9,250.9,10.06,-21.08
PBLD86,1211.0,1100.2,1211.0,10.07,0.0
RNLI,458.0,416.0,545.0,10.1,-15.96
CLI,452.8,411.0,540.0,10.17,-16.15
SFMF,10.36,9.4,11.74,10.21,-11.75
OHL,697.9,633.1,1049.5,10.24,-33.5
TRH,751.0,681.1,1086.3,10.26,-30.87
NLO,269.4,244.33,293.2,10.26,-8.12
LVF2,9.66,8.76,11.45,10.27,-15.63
GBIME,235.0,213.1,278.9,10.28,-15.74
CFCL,492.0,445.1,608.5,10.54,-19.15
BFC,455.0,411.5,579.9,10.57,-21.54
DDBL,847.0,766.0,1010.0,10.57,-16.14
GBLBS,771.9,698.0,950.0,10.59,-18.75
SHINED,1106.0,1000.0,1200.0,10.6,-7.83
AHL,510.0,461.1,721.0,10.61,-29.26
SONA,440.4,398.0,523.3,10.65,-15.84
HBL,203.7,184.0,261.0,10.71,-21.95
MFLD85,1167.0,1051.8,1203.0,10.95,-2.99
SBCF,9.79,8.82,12.03,11.0,-18.62
LUK,9.96,8.97,11.97,11.04,-16.79
AHPC,278.0,250.1,334.0,11.16,-16.77
CZBIL,203.9,183.0,240.1,11.42,-15.08
MHL,496.0,445.0,664.0,11.46,-25.3
SMHL,494.0,443.0,1230.0,11.51,-59.84
ADBL,309.0,277.0,344.9,11.55,-10.41
NICFC,9.34,8.37,10.4,11.59,-10.19
NESDO,1540.0,1380.1,1879.0,11.59,-18.04
BNT,11900.0,10660.0,13205.0,11.63,-9.88
NABIL,527.0,471.0,562.0,11.89,-6.23
UMHL,555.8,495.0,706.0,12.28,-21.27
SJCL,300.0,267.0,365.0,12.36,-17.81
DHPL,297.8,265.0,392.0,12.38,-24.03
NBF2,10.0,8.89,11.1,12.49,-9.91
MSLB,1226.0,1089.9,1710.0,12.49,-28.3
UHEWA,572.5,508.5,669.0,12.59,-14.42
GUFL,519.5,460.6,644.0,12.79,-19.33
SBD89,1281.0,1135.1,1320.0,12.85,-2.95
GBBL,415.0,367.4,498.0,12.96,-16.67
