Symbol,Latest_Close,52_Week_Low,Distance_from_Low_%,Date_at_52W_Low
EDBLPO,324.0,408.0,-20.59,N/A
SINDU,359.7,423.1,-14.98,N/A
MDBPO,318.0,359.0,-11.42,N/A
HBLPO,102.0,111.6,-8.6,N/A
ACLBSLP,512.0,556.0,-7.91,N/A
SMATAP,421.0,441.0,-4.54,N/A
NFS,471.0,491.1,-4.09,N/A
TVCL,283.0,293.0,-3.41,N/A
CORBL,814.0,836.5,-2.69,N/A
DLBS,955.0,981.2,-2.67,N/A
AHL,350.2,355.0,-1.35,N/A
SCBD,1056.6,1070.0,-1.25,N/A
CHCL,346.0,350.0,-1.14,N/A
NABILD87,1087.5,1100.0,-1.14,N/A
NUBL,556.0,560.0,-0.71,N/A
NMBD2085,1102.1,1107.5,-0.49,N/A
GBLBS,622.0,625.0,-0.48,N/A
SBLD84,1025.0,1029.0,-0.39,N/A
HEIP,292.0,293.1,-0.38,N/A
BOKD86KA,1096.5,1100.0,-0.32,N/A
NMB50,9.68,9.7,-0.21,N/A
NBLD82,1018.5,1020.5,-0.2,N/A
LBBLPO,261.0,261.0,0.0,N/A
KBLPO,100.0,100.0,0.0,N/A
MATRIP,523.5,523.5,0.0,N/A
MNBBLP,236.2,236.2,0.0,N/A
JBBLPO,179.0,179.0,0.0,N/A
GBIMEP,100.0,100.0,0.0,N/A
KMCDBP,587.0,587.0,0.0,N/A
NMLBBLP,334.0,334.0,0.0,N/A
NABILP,301.1,301.1,0.0,N/A
NICA,303.1,303.1,0.0,N/A
NLICP,413.0,413.0,0.0,N/A
NLICLP,321.0,321.0,0.0,N/A
MLBSP,698.0,698.0,0.0,N/A
NMFBSP,610.0,610.0,0.0,N/A
NICAP,179.0,179.0,0.0,N/A
MLBSLP,100.0,100.0,0.0,N/A
SRLIP,197.6,197.6,0.0,N/A
SFCLP,164.0,164.0,0.0,N/A
PMLIP,255.0,255.0,0.0,N/A
SALICOPO,270.0,270.0,0.0,N/A
CYCLP,831.0,831.0,0.0,N/A
BFCPO,250.0,250.0,0.0,N/A
GUFLPO,298.0,298.0,0.0,N/A
CORBLP,100.0,100.0,0.0,N/A
FOWADP,550.0,550.0,0.0,N/A
ALICLP,252.0,252.0,0.0,N/A
SIFCPO,286.0,286.0,0.0,N/A
UAILPO,251.0,251.0,0.0,N/A
RLFLPO,268.6,268.6,0.0,N/A
SHINEP,222.0,222.0,0.0,N/A
SLBBLP,443.0,443.0,0.0,N/A
SBLD2082,1045.2,1045.1,0.01,N/A
PROFL,368.1,368.0,0.03,N/A
LBLD86,1085.0,1083.0,0.18,N/A
CLI,411.0,410.2,0.2,N/A
GWFD83,1018.2,1016.0,0.22,N/A
PBLD86,1103.0,1100.2,0.25,N/A
PBD84,1070.0,1067.0,0.28,N/A
SPDL,341.0,339.8,0.35,N/A
KDL,620.3,618.0,0.37,N/A
BNL,13929.2,13872.8,0.41,N/A
NMBUR93/94,907.6,903.1,0.5,N/A
ADBLD83,1020.3,1015.0,0.52,N/A
NIMB,182.0,181.0,0.55,N/A
SBIBD86,1130.0,1123.0,0.62,N/A
NMIC,776.2,771.0,0.67,N/A
NMBMF,574.0,570.0,0.7,N/A
NRM,275.0,273.0,0.73,N/A
PBLD84,1065.1,1057.2,0.75,N/A
ULI,358.0,355.0,0.85,N/A
NICD83/84,1010.0,1001.4,0.86,N/A
MND84/85,1052.0,1042.8,0.88,N/A
MERO,590.2,584.9,0.91,N/A
ADBLB86,1010.0,1000.0,1.0,N/A
GLBSL,1601.0,1585.1,1.0,N/A
PRVUPO,101.0,100.0,1.0,N/A
RBCL,13250.0,13106.0,1.1,N/A
KPCL,445.5,440.6,1.11,N/A
SBD87,1062.0,1050.0,1.14,N/A
HATHY,576.9,570.1,1.19,N/A
NICLBSL,506.0,500.0,1.2,N/A
HBL,185.2,183.0,1.2,N/A
NBLD87,1065.1,1052.5,1.2,N/A
SWMF,578.0,571.1,1.21,N/A
SPIL,577.0,570.0,1.23,N/A
MATRI,715.0,705.6,1.33,N/A
LICN,755.0,745.0,1.34,N/A
NIBD84,1031.1,1017.2,1.37,N/A
PMLI,398.0,392.6,1.38,N/A
SRBLD83,1020.0,1006.1,1.38,N/A
NIL,510.0,502.8,1.43,N/A
NRIC,791.6,780.0,1.49,N/A
