Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%,Chart_URL
MND84/85,1068.0,1015.0,1128.0,5.22,-5.32,https://nepsealpha.com/nepse-chart?symbol=MND84/85
KPCL,517.0,491.0,711.0,5.3,-27.29,https://nepsealpha.com/nepse-chart?symbol=KPCL
MAKAR,542.5,515.0,830.0,5.34,-34.64,https://nepsealpha.com/nepse-chart?symbol=MAKAR
NICA,321.0,304.5,428.4,5.42,-25.07,https://nepsealpha.com/nepse-chart?symbol=NICA
SRLI,384.0,363.9,480.0,5.52,-20.0,https://nepsealpha.com/nepse-chart?symbol=SRLI
SBLD84,1071.2,1015.0,1115.0,5.54,-3.93,https://nepsealpha.com/nepse-chart?symbol=SBLD84
LICN,816.0,773.0,1415.0,5.56,-42.33,https://nepsealpha.com/nepse-chart?symbol=LICN
EDBL,576.1,545.0,821.0,5.71,-29.83,https://nepsealpha.com/nepse-chart?symbol=EDBL
DOLTI,498.0,470.6,772.0,5.82,-35.49,https://nepsealpha.com/nepse-chart?symbol=DOLTI
SGIC,465.0,439.0,736.4,5.92,-36.85,https://nepsealpha.com/nepse-chart?symbol=SGIC
PROFL,447.0,421.4,645.0,6.07,-30.7,https://nepsealpha.com/nepse-chart?symbol=PROFL
IHL,520.0,490.0,798.0,6.12,-34.84,https://nepsealpha.com/nepse-chart?symbol=IHL
IGI,416.0,392.0,664.2,6.12,-37.37,https://nepsealpha.com/nepse-chart?symbol=IGI
JFL,419.3,395.0,620.0,6.15,-32.37,https://nepsealpha.com/nepse-chart?symbol=JFL
LLBS,920.0,865.0,1349.0,6.36,-31.8,https://nepsealpha.com/nepse-chart?symbol=LLBS
MERO,711.0,668.0,1000.0,6.44,-28.9,https://nepsealpha.com/nepse-chart?symbol=MERO
HHL,331.0,310.7,607.4,6.53,-45.51,https://nepsealpha.com/nepse-chart?symbol=HHL
MEN,570.2,535.0,683.4,6.58,-16.56,https://nepsealpha.com/nepse-chart?symbol=MEN
NLIC,748.7,702.0,890.0,6.65,-15.88,https://nepsealpha.com/nepse-chart?symbol=NLIC
PMLI,475.0,445.0,665.0,6.74,-28.57,https://nepsealpha.com/nepse-chart?symbol=PMLI
NIL,600.0,562.0,831.3,6.76,-27.82,https://nepsealpha.com/nepse-chart?symbol=NIL
GBBL,392.3,367.4,498.0,6.78,-21.22,https://nepsealpha.com/nepse-chart?symbol=GBBL
NBL,241.0,225.4,313.0,6.92,-23.0,https://nepsealpha.com/nepse-chart?symbol=NBL
ILI,433.1,405.0,530.0,6.94,-18.28,https://nepsealpha.com/nepse-chart?symbol=ILI
CYCL,1564.0,1462.0,2040.0,6.98,-23.33,https://nepsealpha.com/nepse-chart?symbol=CYCL
SCB,637.0,594.9,701.0,7.08,-9.13,https://nepsealpha.com/nepse-chart?symbol=SCB
SMB,1835.0,1710.1,3309.9,7.3,-44.56,https://nepsealpha.com/nepse-chart?symbol=SMB
MFLD85,1122.0,1045.0,1201.0,7.37,-6.58,https://nepsealpha.com/nepse-chart?symbol=MFLD85
NFS,619.3,576.0,859.6,7.52,-27.95,https://nepsealpha.com/nepse-chart?symbol=NFS
MMKJL,568.0,528.2,817.0,7.54,-30.48,https://nepsealpha.com/nepse-chart?symbol=MMKJL
ADBL,293.0,272.3,344.9,7.6,-15.05,https://nepsealpha.com/nepse-chart?symbol=ADBL
NRM,420.0,390.1,645.0,7.66,-34.88,https://nepsealpha.com/nepse-chart?symbol=NRM
GBLBS,752.0,698.0,987.0,7.74,-23.81,https://nepsealpha.com/nepse-chart?symbol=GBLBS
FMDBL,774.0,718.0,1038.8,7.8,-25.49,https://nepsealpha.com/nepse-chart?symbol=FMDBL
SADBL,406.5,376.0,526.5,8.11,-22.79,https://nepsealpha.com/nepse-chart?symbol=SADBL
UHEWA,550.0,508.5,993.4,8.16,-44.63,https://nepsealpha.com/nepse-chart?symbol=UHEWA
RNLI,450.0,416.0,593.0,8.17,-24.11,https://nepsealpha.com/nepse-chart?symbol=RNLI
PBD85,1105.0,1020.6,1150.0,8.27,-3.91,https://nepsealpha.com/nepse-chart?symbol=PBD85
NADEP,754.0,696.0,1046.0,8.33,-27.92,https://nepsealpha.com/nepse-chart?symbol=NADEP
BNT,11564.0,10660.0,14680.0,8.48,-21.23,https://nepsealpha.com/nepse-chart?symbol=BNT
BNHC,340.0,313.1,613.8,8.59,-44.61,https://nepsealpha.com/nepse-chart?symbol=BNHC
HRL,827.9,762.1,1156.0,8.63,-28.38,https://nepsealpha.com/nepse-chart?symbol=HRL
NESDO,1500.0,1380.1,2436.0,8.69,-38.42,https://nepsealpha.com/nepse-chart?symbol=NESDO
ULBSL,3187.0,2931.0,5242.1,8.73,-39.2,https://nepsealpha.com/nepse-chart?symbol=ULBSL
SNLI,448.0,411.6,744.5,8.84,-39.83,https://nepsealpha.com/nepse-chart?symbol=SNLI
HLBSL,911.0,837.0,1122.0,8.84,-18.81,https://nepsealpha.com/nepse-chart?symbol=HLBSL
SIKLES,589.0,540.0,1450.0,9.07,-59.38,https://nepsealpha.com/nepse-chart?symbol=SIKLES
SFMF,10.26,9.4,11.74,9.15,-12.61,https://nepsealpha.com/nepse-chart?symbol=SFMF
VLUCL,564.0,516.0,788.0,9.3,-28.43,https://nepsealpha.com/nepse-chart?symbol=VLUCL
BHPL,550.0,503.1,1308.4,9.32,-57.96,https://nepsealpha.com/nepse-chart?symbol=BHPL
DDBL,830.0,759.0,1010.0,9.35,-17.82,https://nepsealpha.com/nepse-chart?symbol=DDBL
SPIL,685.0,625.0,980.4,9.6,-30.13,https://nepsealpha.com/nepse-chart?symbol=SPIL
RLFL,436.3,398.0,683.0,9.62,-36.12,https://nepsealpha.com/nepse-chart?symbol=RLFL
RSDC,634.4,578.7,880.0,9.63,-27.91,https://nepsealpha.com/nepse-chart?symbol=RSDC
UPPER,182.0,166.0,228.0,9.64,-20.18,https://nepsealpha.com/nepse-chart?symbol=UPPER
MBL,224.9,205.0,272.1,9.71,-17.35,https://nepsealpha.com/nepse-chart?symbol=MBL
TRH,747.9,681.1,1190.0,9.81,-37.15,https://nepsealpha.com/nepse-chart?symbol=TRH
UAIL,464.0,422.1,767.0,9.93,-39.5,https://nepsealpha.com/nepse-chart?symbol=UAIL
CLI,452.0,411.0,774.9,9.98,-41.67,https://nepsealpha.com/nepse-chart?symbol=CLI
SJLIC,429.0,390.0,504.0,10.0,-14.88,https://nepsealpha.com/nepse-chart?symbol=SJLIC
SMFBS,1639.9,1490.0,2140.0,10.06,-23.37,https://nepsealpha.com/nepse-chart?symbol=SMFBS
SBI,400.0,363.0,452.0,10.19,-11.5,https://nepsealpha.com/nepse-chart?symbol=SBI
SPC,486.0,441.0,641.0,10.2,-24.18,https://nepsealpha.com/nepse-chart?symbol=SPC
JBBL,325.2,295.0,413.0,10.24,-21.26,https://nepsealpha.com/nepse-chart?symbol=JBBL
NLO,269.4,244.33,293.2,10.26,-8.12,https://nepsealpha.com/nepse-chart?symbol=NLO
ACLBSL,994.0,900.0,1280.0,10.44,-22.34,https://nepsealpha.com/nepse-chart?symbol=ACLBSL
BHDC,471.0,426.0,706.0,10.56,-33.29,https://nepsealpha.com/nepse-chart?symbol=BHDC
MEL,282.0,255.0,367.5,10.59,-23.27,https://nepsealpha.com/nepse-chart?symbol=MEL
HEI,507.0,458.0,685.0,10.7,-25.99,https://nepsealpha.com/nepse-chart?symbol=HEI
MKJC,527.0,475.5,635.0,10.83,-17.01,https://nepsealpha.com/nepse-chart?symbol=MKJC
NTC,845.2,762.5,996.3,10.85,-15.17,https://nepsealpha.com/nepse-chart?symbol=NTC
SJCL,296.0,267.0,377.0,10.86,-21.49,https://nepsealpha.com/nepse-chart?symbol=SJCL
GRDBL,1048.1,944.0,1668.4,11.03,-37.18,https://nepsealpha.com/nepse-chart?symbol=GRDBL
NRN,1474.2,1327.0,2444.0,11.09,-39.68,https://nepsealpha.com/nepse-chart?symbol=NRN
SPHL,530.1,477.1,860.0,11.11,-38.36,https://nepsealpha.com/nepse-chart?symbol=SPHL
PRIN,700.0,630.0,1088.8,11.11,-35.71,https://nepsealpha.com/nepse-chart?symbol=PRIN
KSBBL,449.2,404.1,588.0,11.16,-23.61,https://nepsealpha.com/nepse-chart?symbol=KSBBL
BFC,458.0,411.5,684.0,11.3,-33.04,https://nepsealpha.com/nepse-chart?symbol=BFC
OHL,704.9,633.1,1100.0,11.34,-35.92,https://nepsealpha.com/nepse-chart?symbol=OHL
USHEC,457.1,410.0,749.0,11.49,-38.97,https://nepsealpha.com/nepse-chart?symbol=USHEC
NYADI,395.0,354.0,700.0,11.58,-43.57,https://nepsealpha.com/nepse-chart?symbol=NYADI
RHPL,282.0,252.3,459.0,11.77,-38.56,https://nepsealpha.com/nepse-chart?symbol=RHPL
EBL,664.4,594.0,780.6,11.85,-14.89,https://nepsealpha.com/nepse-chart?symbol=EBL
HPPL,460.0,411.1,711.0,11.89,-35.3,https://nepsealpha.com/nepse-chart?symbol=HPPL
CBBL,920.1,821.5,1144.8,12.0,-19.63,https://nepsealpha.com/nepse-chart?symbol=CBBL
DHPL,297.0,265.0,427.2,12.08,-30.48,https://nepsealpha.com/nepse-chart?symbol=DHPL
AHPC,271.9,242.5,334.0,12.12,-18.59,https://nepsealpha.com/nepse-chart?symbol=AHPC
SANIMA,330.0,294.3,391.0,12.13,-15.6,https://nepsealpha.com/nepse-chart?symbol=SANIMA
KDL,864.1,770.0,1306.3,12.22,-33.85,https://nepsealpha.com/nepse-chart?symbol=KDL
API,291.0,258.8,335.0,12.44,-13.13,https://nepsealpha.com/nepse-chart?symbol=API
SARBTM,855.8,760.2,1048.0,12.58,-18.34,https://nepsealpha.com/nepse-chart?symbol=SARBTM
ICFC,625.0,555.0,730.9,12.61,-14.49,https://nepsealpha.com/nepse-chart?symbol=ICFC
CORBL,1612.0,1431.0,2800.0,12.65,-42.43,https://nepsealpha.com/nepse-chart?symbol=CORBL
SHINED,1128.0,1000.0,1200.0,12.8,-6.0,https://nepsealpha.com/nepse-chart?symbol=SHINED
JOSHI,287.0,254.0,487.0,12.99,-41.07,https://nepsealpha.com/nepse-chart?symbol=JOSHI
GLH,257.0,227.4,306.3,13.02,-16.1,https://nepsealpha.com/nepse-chart?symbol=GLH
GVL,480.0,424.0,662.0,13.21,-27.49,https://nepsealpha.com/nepse-chart?symbol=GVL
MSLB,1280.0,1130.2,1710.0,13.25,-25.15,https://nepsealpha.com/nepse-chart?symbol=MSLB
MHNL,256.0,226.0,316.0,13.27,-18.99,https://nepsealpha.com/nepse-chart?symbol=MHNL
PHCL,283.0,249.7,709.6,13.34,-60.12,https://nepsealpha.com/nepse-chart?symbol=PHCL
WNLB,1408.0,1242.1,4271.0,13.36,-67.03,https://nepsealpha.com/nepse-chart?symbol=WNLB
SCBD,1207.0,1064.0,1236.0,13.44,-2.35,https://nepsealpha.com/nepse-chart?symbol=SCBD
SAHAS,553.0,483.3,705.0,14.42,-21.56,https://nepsealpha.com/nepse-chart?symbol=SAHAS
BARUN,336.0,292.1,589.0,15.03,-42.95,https://nepsealpha.com/nepse-chart?symbol=BARUN
GUFL,531.0,460.6,685.4,15.28,-22.53,https://nepsealpha.com/nepse-chart?symbol=GUFL
NWCL,855.0,740.2,1147.0,15.51,-25.46,https://nepsealpha.com/nepse-chart?symbol=NWCL
STC,5594.0,4832.0,5800.0,15.77,-3.55,https://nepsealpha.com/nepse-chart?symbol=STC
MDB,614.5,530.5,735.0,15.83,-16.39,https://nepsealpha.com/nepse-chart?symbol=MDB
MHL,517.0,445.0,916.9,16.18,-43.61,https://nepsealpha.com/nepse-chart?symbol=MHL
GMFIL,456.9,393.1,579.1,16.23,-21.1,https://nepsealpha.com/nepse-chart?symbol=GMFIL
GHL,231.3,197.1,318.0,17.35,-27.26,https://nepsealpha.com/nepse-chart?symbol=GHL
GFCL,621.0,528.3,796.0,17.55,-21.98,https://nepsealpha.com/nepse-chart?symbol=GFCL
SAPDBL,809.0,686.0,1302.0,17.93,-37.86,https://nepsealpha.com/nepse-chart?symbol=SAPDBL
ILBS,938.0,795.2,1311.0,17.96,-28.45,https://nepsealpha.com/nepse-chart?symbol=ILBS
NRIC,1225.0,1038.1,1842.0,18.0,-33.5,https://nepsealpha.com/nepse-chart?symbol=NRIC
TSHL,728.3,616.8,989.0,18.08,-26.36,https://nepsealpha.com/nepse-chart?symbol=TSHL
HDHPC,192.0,162.0,225.9,18.52,-15.01,https://nepsealpha.com/nepse-chart?symbol=HDHPC
NHPC,212.0,178.6,248.5,18.7,-14.69,https://nepsealpha.com/nepse-chart?symbol=NHPC
AKPL,256.8,216.1,306.5,18.83,-16.22,https://nepsealpha.com/nepse-chart?symbol=AKPL
LEC,214.0,180.0,263.0,18.89,-18.63,https://nepsealpha.com/nepse-chart?symbol=LEC
MEHL,444.7,372.4,663.0,19.41,-32.93,https://nepsealpha.com/nepse-chart?symbol=MEHL
SHPC,530.0,443.1,684.9,19.61,-22.62,https://nepsealpha.com/nepse-chart?symbol=SHPC
CFCL,534.0,445.1,676.9,19.97,-21.11,https://nepsealpha.com/nepse-chart?symbol=CFCL
SINDU,730.0,608.0,1482.0,20.07,-50.74,https://nepsealpha.com/nepse-chart?symbol=SINDU
SSHL,181.4,151.0,313.8,20.13,-42.19,https://nepsealpha.com/nepse-chart?symbol=SSHL
BHL,197.2,164.0,376.0,20.24,-47.55,https://nepsealpha.com/nepse-chart?symbol=BHL
RHGCL,263.0,217.2,708.0,21.09,-62.85,https://nepsealpha.com/nepse-chart?symbol=RHGCL
CHL,271.5,223.4,599.7,21.53,-54.73,https://nepsealpha.com/nepse-chart?symbol=CHL
SHIVM,601.9,495.0,709.0,21.6,-15.11,https://nepsealpha.com/nepse-chart?symbol=SHIVM
SHEL,293.9,241.1,347.8,21.9,-15.5,https://nepsealpha.com/nepse-chart?symbol=SHEL
ULHC,502.0,411.7,603.0,21.93,-16.75,https://nepsealpha.com/nepse-chart?symbol=ULHC
LBBL,460.0,376.5,646.3,22.18,-28.83,https://nepsealpha.com/nepse-chart?symbol=LBBL
MKHL,798.0,652.0,1027.0,22.39,-22.3,https://nepsealpha.com/nepse-chart?symbol=MKHL
PMHPL,334.0,272.0,468.0,22.79,-28.63,https://nepsealpha.com/nepse-chart?symbol=PMHPL
USHL,723.0,588.0,945.0,22.96,-23.49,https://nepsealpha.com/nepse-chart?symbol=USHL
HURJA,252.0,204.6,295.0,23.17,-14.58,https://nepsealpha.com/nepse-chart?symbol=HURJA
CKHL,680.2,550.0,845.0,23.67,-19.5,https://nepsealpha.com/nepse-chart?symbol=CKHL
SIFC,573.1,459.0,687.4,24.86,-16.63,https://nepsealpha.com/nepse-chart?symbol=SIFC
DORDI,267.1,213.1,610.0,25.34,-56.21,https://nepsealpha.com/nepse-chart?symbol=DORDI
CHDC,2495.0,1990.0,2997.9,25.38,-16.78,https://nepsealpha.com/nepse-chart?symbol=CHDC
MPFL,623.0,491.0,740.0,26.88,-15.81,https://nepsealpha.com/nepse-chart?symbol=MPFL
RFPL,388.3,306.0,860.0,26.9,-54.85,https://nepsealpha.com/nepse-chart?symbol=RFPL
SGHC,381.0,296.0,597.7,28.72,-36.26,https://nepsealpha.com/nepse-chart?symbol=SGHC
PPCL,366.1,284.1,409.9,28.86,-10.69,https://nepsealpha.com/nepse-chart?symbol=PPCL
SPDL,400.0,308.9,465.0,29.49,-13.98,https://nepsealpha.com/nepse-chart?symbol=SPDL
UPCL,364.9,277.5,489.0,31.5,-25.38,https://nepsealpha.com/nepse-chart?symbol=UPCL
KKHC,274.0,208.0,475.9,31.73,-42.42,https://nepsealpha.com/nepse-chart?symbol=KKHC
RSML,395.3,300.0,395.3,31.77,0.0,https://nepsealpha.com/nepse-chart?symbol=RSML
SABBL,399.3,300.0,399.3,33.1,0.0,https://nepsealpha.com/nepse-chart?symbol=SABBL
ANLB,6250.0,4673.0,6800.0,33.75,-8.09,https://nepsealpha.com/nepse-chart?symbol=ANLB
ALBSL,1060.1,771.0,1250.0,37.5,-15.19,https://nepsealpha.com/nepse-chart?symbol=ALBSL
TPC,383.0,270.1,628.9,41.8,-39.1,https://nepsealpha.com/nepse-chart?symbol=TPC
SBL,373.4,261.0,416.0,43.07,-10.24,https://nepsealpha.com/nepse-chart?symbol=SBL
MFIL,780.0,545.0,873.0,43.12,-10.65,https://nepsealpha.com/nepse-chart?symbol=MFIL
PPL,383.0,263.2,607.9,45.52,-37.0,https://nepsealpha.com/nepse-chart?symbol=PPL
RIDI,297.0,203.5,343.2,45.95,-13.46,https://nepsealpha.com/nepse-chart?symbol=RIDI
UNHPL,474.0,290.0,554.7,63.45,-14.55,https://nepsealpha.com/nepse-chart?symbol=UNHPL
NGPL,416.9,254.8,465.0,63.62,-10.34,https://nepsealpha.com/nepse-chart?symbol=NGPL
UMHL,614.0,375.0,706.0,63.73,-13.03,https://nepsealpha.com/nepse-chart?symbol=UMHL
DHEL,683.0,402.2,918.9,69.82,-25.67,https://nepsealpha.com/nepse-chart?symbol=DHEL
TVCL,667.0,377.6,680.0,76.64,-1.91,https://nepsealpha.com/nepse-chart?symbol=TVCL
BPCL,695.0,380.7,1065.0,82.56,-34.74,https://nepsealpha.com/nepse-chart?symbol=BPCL
BHCL,557.7,292.1,699.0,90.93,-20.21,https://nepsealpha.com/nepse-chart?symbol=BHCL
AKJCL,342.1,172.9,396.0,97.86,-13.61,https://nepsealpha.com/nepse-chart?symbol=AKJCL
NABBC,1320.0,662.0,2060.0,99.4,-35.92,https://nepsealpha.com/nepse-chart?symbol=NABBC
BUNGAL,630.0,302.4,822.0,108.33,-23.36,https://nepsealpha.com/nepse-chart?symbol=BUNGAL
SANVI,790.1,359.0,1060.0,120.08,-25.46,https://nepsealpha.com/nepse-chart?symbol=SANVI
RADHI,840.0,373.0,905.6,125.2,-7.24,https://nepsealpha.com/nepse-chart?symbol=RADHI
MABEL,730.0,317.7,927.0,129.78,-21.25,https://nepsealpha.com/nepse-chart?symbol=MABEL
TTL,858.0,366.1,1262.8,134.36,-32.06,https://nepsealpha.com/nepse-chart?symbol=TTL
GMLI,1705.0,723.4,2778.0,135.69,-38.62,https://nepsealpha.com/nepse-chart?symbol=GMLI
BANDIPUR,887.0,285.0,1233.0,211.23,-28.06,https://nepsealpha.com/nepse-chart?symbol=BANDIPUR
PURE,934.9,289.3,1327.9,223.16,-29.6,https://nepsealpha.com/nepse-chart?symbol=PURE
HIMSTAR,905.0,252.2,1264.0,258.84,-28.4,https://nepsealpha.com/nepse-chart?symbol=HIMSTAR
