Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
FOWAD,Forward Community Microfinance Bittiya Sanstha Ltd.,Microcredit,990.00,11.84 Ar,-0.60%,-1.98%,-5.46%,-12.23%,-8.40%,-26.65%,18.15,54.53,4.13,2155789.63,1437582.46,+49.96%,1084474.5,719338.2,+50.76%,162835.7,191235.42,-14.85%,18.15,31.98,-43.23%,239.61,234.69,+2.09%,23141584.64,22950518.41,+0.83%,20276019.66,20143743.79,+0.66%,1195953.71,1195953.71,0.00%,1669611.27,1610820.9,+3.65%,0.0757,7.0757
GBBL,Garima Bikas Bank,Development Bank,405.80,23.05 Ar,+0.22%,-0.54%,-3.15%,-5.19%,+12.37%,+24.81%,23.21,17.48,2.42,5595932.22,3842874.46,+45.62%,2799889.84,1880415.18,+48.90%,1048231.02,635130.81,+65.04%,23.21,21.1,+10.03%,167.58,159.59,+5.00%,108290878.7,104894583.9,+3.24%,98200421.81,95284856.42,+3.06%,6021348.37,6021348.37,0.00%,4069108.57,3588379.13,+13.40%,0.1385,9.732
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,Global Ime Bank,Commercial Banks,236.70,90.22 Ar,-1.38%,-1.38%,-0.96%,-7.10%,+6.68%,-26.61%,15.4,15.37,1.33,29818037.0,20087055.0,+48.44%,11884412.0,8022317.0,+48.14%,4401177.0,3252116.0,+35.33%,15.4,17.06,-9.78%,178.53,175.29,+1.85%,774887689.0,748296592.0,+3.55%,706840464.0,681483217.0,+3.72%,38115853.0,38115853.0,0.00%,29931373.0,28697523.0,+4.30%,0.0863,10.3875
GBIMESY2,Global IME Sammunat Yojana -2,Mutual Fund,9.25,1.39 Ar,+0.22%,-2.73%,-1.07%,-4.64%,-7.50%,-7.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,Grameen Bikas Laghubitta,Microcredit,767.60,7.54 Ar,+0.08%,-0.51%,-1.70%,-5.70%,-1.69%,-34.39%,40.0,19.19,2.6,1588151.48,1054426.94,+50.62%,1013038.18,664280.66,+52.50%,301588.72,219906.87,+37.14%,40.0,43.75,-8.57%,295.18,278.07,+6.15%,16298628.01,15398251.0,+5.85%,13330999.73,12602636.2,+5.78%,1005350.0,1005350.0,0.00%,1962278.29,1790264.8,+9.61%,0.1355,4.4921
GCIL,Ghorahi Cement Industry Limited,Manufacturing And Processing,362.50,16.56 Ar,-0.68%,-3.33%,-15.89%,-22.38%,-19.44%,-9.81%,-4.21,-86.09,2.15,3578649.87,2098530.46,+70.53%,953962.82,422479.13,+125.80%,-158668.17,-264902.71,-40.10%,-4.21,-10.54,-60.07%,168.7,166.58,+1.27%,21954624.94,21910646.41,+0.20%,13478412.25,13540668.26,-0.46%,5024454.27,5024454.27,0.00%,3451758.42,3345523.88,+3.18%,-0.025,1.5901
GFCL,Goodwill Finance,Finance,630.00,5.96 Ar,-0.46%,-0.16%,+0.77%,-8.70%,+5.21%,+15.32%,14.28,44.11,3.04,858862.62,679424.44,+26.41%,312108.36,304998.81,+2.33%,101336.5,111708.62,-9.28%,14.28,23.61,-39.52%,207.18,256.65,-19.28%,17876964.96,16162191.26,+10.61%,15916833.85,13733951.54,+15.89%,946115.2,946115.2,0.00%,1014015.91,1482124.52,-31.58%,0.0689,8.1203
GHL,Ghalemdi Hydro Limited,Hydro Power,222.00,3.66 Ar,-0.80%,-3.10%,-9.39%,-18.83%,-11.07%,+33.20%,-2.15,-103.25,2.34,94471.62,69747.43,+35.45%,70189.43,48428.37,+44.93%,-26607.57,-17025.37,+56.28%,-2.15,-2.06,+4.19%,95.07,95.65,-0.61%,2262566.76,2267173.39,-0.20%,693878.24,688902.61,+0.72%,1650000.0,1650000.0,0.00%,-81311.48,-71729.22,+13.36%,-0.0226,0.4423
GIBF1,Global IME Balanced Fund-1,Mutual Fund,10.53,1.08 Ar,-1.13%,-0.57%,-4.27%,-6.98%,+8.89%,+44.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILB,Global IME Laghubitta Bittiya Sanstha,Microcredit,"1,102.00",6.82 Ar,+0.09%,-1.96%,-2.65%,-9.69%,-6.40%,-37.44%,45.16,24.4,5.13,1160509.66,773237.71,+50.08%,733151.15,487691.11,+50.33%,219594.48,105905.61,+107.35%,45.16,32.67,+38.23%,214.72,197.29,+8.83%,11242759.39,10868379.45,+3.44%,9850762.88,9589375.83,+2.73%,648297.8,648297.8,0.00%,743698.71,630705.82,+17.92%,0.2103,7.0767
GLBSL,Gurans Laghubitta Bittiya Sanstha,Microcredit,"1,800.00",2.09 Ar,-1.91%,-2.17%,-1.75%,-9.09%,-4.98%,+55.49%,40.62,44.31,10.66,225175.9,149387.88,+50.73%,133490.63,87659.35,+52.28%,40327.58,26620.45,+51.49%,40.62,40.22,+0.99%,168.91,159.33,+6.01%,2366283.64,2301386.76,+2.82%,2142716.98,2090501.04,+2.50%,132358.05,132358.05,0.00%,91208.6,78527.67,+16.15%,0.2405,9.5842
GLH,GreenLife Hydropower Limited,Hydro Power,252.60,4.55 Ar,+0.24%,-3.70%,-8.81%,-18.17%,-8.41%,-33.17%,2.18,115.95,2.27,0.0,0.0,0.00%,0.0,0.0,0.00%,29411.08,18804.06,+56.41%,2.18,2.09,+4.27%,111.36,110.77,+0.53%,11353838.48,11103418.81,+2.26%,9349382.48,9109569.83,+2.63%,1800000.0,1800000.0,0.00%,204456.0,193848.98,+5.47%,0.0196,4.6643
GMFBS,Ganapati Microfinance Bittiya Sanstha,Microcredit,"1,226.20",1.86 Ar,-1.35%,-1.90%,-6.47%,-15.61%,-16.36%,-10.96%,53.71,22.83,7.23,252511.97,173083.61,+45.89%,147974.82,101950.69,+45.14%,61044.93,-3569.46,"-1,810.20%",53.71,-4.71,"-1,240.13%",169.51,185.26,-8.50%,2629058.96,2548499.72,+3.16%,2372163.53,2267732.84,+4.61%,151554.53,151554.53,0.00%,105340.89,129212.35,-18.47%,0.3169,9.234
GMFIL,Guheshowori Merchant Bank & Finance,Finance,471.40,4.77 Ar,-0.76%,-1.75%,+0.51%,-8.73%,+0.10%,+16.49%,6.0,78.53,2.8,487969.0,326454.0,+49.48%,175104.0,106532.0,+64.37%,45567.0,16847.0,+170.48%,6.0,3.33,+80.31%,168.38,164.67,+2.26%,10148114.0,10065825.0,+0.82%,8443785.0,8399106.0,+0.53%,1012176.0,1012176.0,0.00%,692151.0,654543.0,+5.75%,0.0356,4.9543
GMLI,Guardian Micro Life Insurance Limited,Life Insurance,"1,167.00",8.75 Ar,-0.60%,-9.25%,-10.09%,-34.25%,-46.41%,+252.46%,2.59,450.11,11.24,408768.41,271794.79,+50.40%,71105.5,33775.08,+110.53%,14583.9,13253.74,+10.04%,2.59,3.53,-26.64%,107.08,106.91,+0.17%,1261272.62,1233320.71,+2.27%,458142.34,431520.59,+6.17%,750000.0,750000.0,0.00%,28866.16,27682.32,+4.28%,0.0242,0.5704
GRDBL,Green Development Bank Ltd.,Development Bank,"1,048.00",5.97 Ar,+0.77%,-2.05%,-2.51%,-10.73%,-13.00%,+271.41%,7.63,137.28,8.97,371751.71,252060.06,+47.49%,167005.74,104445.48,+59.90%,35240.1,11002.9,+220.28%,7.63,3.58,+113.52%,116.8,112.86,+3.49%,6816507.55,6906062.46,-1.30%,6097610.6,6211402.71,-1.83%,615500.0,615500.0,0.00%,103396.95,79159.75,+30.62%,0.0653,8.4819
GSY,Garima Samriddhi Yojana,Mutual Fund,10.00,1.25 Ar,0.00%,0.00%,+0.10%,-0.10%,+8.23%,+11.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUFL,Gurkhas Finance Ltd.,Finance,545.00,4.73 Ar,-1.16%,-1.80%,+1.11%,-8.09%,+2.67%,-51.12%,19.89,27.4,3.45,515893.45,314416.2,+64.08%,218555.93,104153.04,+109.84%,129474.71,61657.32,+109.99%,19.89,14.21,+39.99%,157.88,148.65,+6.21%,10761757.98,10791318.74,-0.27%,9391404.49,9501046.46,-1.15%,867993.8,867993.8,0.00%,502359.69,422278.48,+18.96%,0.126,6.8533
GVL,Green Ventures Limited,Hydro Power,477.60,16.42 Ar,-0.08%,-1.22%,-3.90%,-7.50%,+6.40%,+76.34%,19.18,24.9,3.8,1295694.95,1012666.53,+27.95%,804160.98,683281.28,+17.69%,494414.7,466745.66,+5.93%,19.18,27.16,-29.38%,125.77,124.97,+0.64%,10814998.96,10789634.27,+0.24%,6491534.56,6493847.27,-0.04%,3437500.0,3437500.0,0.00%,885964.4,858287.01,+3.22%,0.1525,1.5015
GWFD83,12 % Goodwill Finance Limited Debenture 2083,Bond,"1,071.00",0.00,-0.58%,-0.58%,+0.94%,-4.80%,-18.14%,-7.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8020,Himalayan 80-20,Mutual Fund,11.50,1.15 Ar,-0.26%,-3.85%,-4.17%,-4.17%,+17.35%,+38.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATHY,Hathway Investment Nepal Limited,Organized Fund,722.00,20.44 Ar,-2.41%,-5.37%,-9.75%,-24.40%,-32.71%,+212.15%,0.95,759.47,10.71,117040.51,98832.09,+18.42%,109902.61,29791.84,+268.90%,22610.4,19443.04,+16.29%,0.95,1.23,-22.47%,67.44,67.38,+0.09%,2740139.46,2724757.35,+0.56%,601444.96,587931.77,+2.30%,1585584.0,1585584.0,0.00%,553110.5,551241.58,+0.34%,0.0141,0.2812
HBL,Himalayan Bank,Commercial Banks,193.00,41.80 Ar,-0.97%,-1.53%,-5.81%,-15.54%,-9.41%,-40.16%,4.5,42.87,1.12,17282439.37,11811788.28,+46.32%,6832100.62,4702327.9,+45.29%,762536.32,1292681.91,-41.01%,4.5,11.45,-60.67%,171.96,174.23,-1.30%,406902211.9,400243766.1,+1.66%,368069984.2,360899137.0,+1.99%,22581662.53,22581662.53,0.00%,16250565.09,16762966.58,-3.06%,0.0262,9.4785
HBLD86,"Himalayan Bank Limited Bond, 2086",Bond,"1,200.00",0.00,+2.92%,+3.09%,+3.96%,+6.69%,+6.95%,+20.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDHPC,Himal Dolakha Hydropower Company Limited,Hydro Power,207.80,5.82 Ar,-0.57%,-4.33%,-8.74%,-17.87%,+5.50%,+0.73%,-4.36,-47.64,2.8,69604.77,69604.77,0.00%,14944.97,20528.14,-27.20%,-91600.36,-60494.17,+51.42%,-4.36,-4.32,+0.95%,74.09,75.21,-1.48%,2321625.24,2303687.88,+0.78%,246976.11,197932.56,+24.78%,2800000.0,2800000.0,0.00%,-725350.87,-694244.68,+4.48%,-0.0588,0.119
HDL,Himalayan Distillery,Manufacturing And Processing,"1,147.00",35.25 Ar,0.00%,-0.35%,-2.28%,-6.44%,+17.35%,-3.40%,30.78,37.27,8.7,3136253.71,1787833.33,+75.42%,2234824.83,1228350.89,+81.94%,851305.53,448367.37,+89.87%,30.78,24.31,+26.58%,131.8,120.87,+9.04%,5830750.56,5168267.36,+12.82%,969877.26,710332.22,+36.54%,3688082.18,3688082.18,0.00%,1172791.13,769852.97,+52.34%,0.2335,0.1995
HEI,Himalayan Everest Insurance Limited,Non Life Insurance,538.00,13.45 Ar,0.00%,-2.18%,+0.98%,-5.28%,-1.97%,+35.90%,5.9,91.24,1.69,1934353.65,1370378.33,+41.15%,665633.73,395647.51,+68.24%,110568.88,15755.11,+601.80%,5.9,1.26,+367.87%,205.28,209.67,-2.09%,11829493.43,12337298.01,-4.12%,6697119.7,7095305.02,-5.61%,2500157.4,2500157.4,0.00%,150194.69,308489.22,-51.31%,0.0287,1.3049
HEIP,Himalayan Everest Insurance Limited Promoter,Non Life Insurance,327.90,87.71 Cr,-4.93%,+3.77%,-0.94%,+1.20%,-6.22%,+47.13%,5.9,91.24,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFIN,Hotel Forest Inn Limited,Hotels,755.00,15.10 Ar,+0.27%,-7.40%,-25.15%,+187.18%,+575.31%,+575.31%,-12.07,-62.54,6.83,136829.51,0.0,0.00%,-4766.72,0.0,0.00%,-181089.69,0.0,0.00%,-12.07,0.0,0.00%,110.51,0.0,0.00%,4409939.75,0.0,0.00%,2199704.66,0.0,0.00%,2000000.0,0.0,0.00%,210235.09,0.0,0.00%,-0.1092,0.9952
HHL,Himalayan Hydropower Limited,Hydro Power,342.00,3.74 Ar,+0.59%,-3.06%,-7.57%,-9.95%,-11.34%,+36.36%,8.29,41.27,4.06,254538.5,187144.76,+36.01%,225656.38,166236.69,+35.74%,68055.42,59045.72,+15.26%,8.29,10.78,-23.16%,84.17,83.35,+0.99%,2248631.53,2259174.99,-0.47%,1326939.51,1346492.66,-1.45%,1095000.0,1095000.0,0.00%,-173307.97,-182317.68,-4.94%,0.0985,1.4397
HIDCL,Hydroelectricity Investment and Development Company,Organized Fund,254.90,62.60 Ar,-0.62%,-2.15%,-6.60%,-14.46%,-8.32%,-33.97%,2.93,87.13,2.26,788442.0,560089.0,+40.77%,771754.0,549510.0,+40.44%,546985.0,402245.0,+35.98%,2.93,3.23,-9.34%,112.61,112.02,+0.52%,28813334.0,28826524.0,-0.05%,742840.0,900721.0,-17.53%,24928211.0,24928211.0,0.00%,3142283.0,2997594.0,+4.83%,0.026,0.0265
HIDCLP,Hydorelectricity Investment and Development Company Limited Promoter,Organized Fund,189.00,6.24 Ar,-0.53%,-3.32%,-8.70%,-16.00%,-7.38%,+107.33%,2.93,87.13,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMSTAR,Him Star Urja Company Limited,Hydro Power,750.00,2.80 Ar,-3.23%,-10.05%,-16.11%,-26.83%,+180.37%,+180.37%,-25.16,-29.81,9.5,133213.0,105757.09,+25.96%,35233.01,46627.49,-24.44%,-70389.04,-10889.73,+546.38%,-25.16,-5.84,+330.92%,78.98,95.31,-17.12%,1290097.53,1300406.56,-0.79%,995484.49,944917.62,+5.35%,373000.0,373000.0,0.00%,-78386.97,-17511.05,+347.64%,-0.3186,3.379
HLBSL,Himalayan Laghubitta Bittiya Sanstha Limited,Microcredit,875.00,2.80 Ar,0.00%,-2.23%,-1.35%,-9.61%,+2.89%,-8.52%,31.68,27.62,4.92,522764.65,338800.82,+54.30%,318694.67,197702.05,+61.20%,81054.16,44742.73,+81.16%,31.68,26.24,+20.77%,178.01,167.35,+6.37%,5750904.52,6022420.07,-4.51%,5143754.31,5451621.24,-5.65%,341086.04,341086.04,0.00%,266064.18,229712.8,+15.82%,0.178,8.472
HLI,Himalayan Life Insurance Limited,Life Insurance,328.90,30.07 Ar,-0.63%,-2.11%,-3.77%,-16.42%,-13.32%,+0.31%,3.81,86.27,2.97,17345836.39,11421491.06,+51.87%,1567517.52,1065794.87,+47.07%,261444.38,206737.35,+26.46%,3.81,4.52,-15.69%,100.45,106.91,-6.05%,99735832.7,97320570.49,+2.48%,90551525.26,87545165.17,+3.43%,9143237.31,9143237.31,0.00%,996313.88,947624.63,+5.14%,0.0379,9.8594
HLICF,HLI Large Cap Fund,Mutual Fund,8.92,4.46 Ar,-0.89%,+1.02%,+0.22%,-7.08%,-8.04%,-8.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPL,Himalayan Power Partner Ltd.,Hydro Power,360.50,3.84 Ar,+0.11%,-1.77%,-6.34%,-12.27%,-8.43%,+16.79%,15.76,22.87,2.82,548403.76,398255.18,+37.70%,508768.64,370319.21,+37.39%,125959.38,107055.65,+17.66%,15.76,20.1,-21.56%,127.79,126.02,+1.41%,5418238.51,5496965.3,-1.43%,4056703.02,4154333.53,-2.35%,1065417.0,1065417.0,0.00%,296118.49,277214.76,+6.82%,0.1233,2.9795
HRL,Himalayan Reinsurance Limited,ReInsurance,586.00,63.69 Ar,-0.34%,-6.98%,-10.38%,-33.56%,-33.08%,+87.37%,-0.54,-1077.01,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HURJA,Himalaya Urja Bikas Company Limited,Hydro Power,234.30,4.64 Ar,-0.80%,-3.58%,-10.61%,-20.31%,-7.55%,+2.31%,3.99,58.76,2.5,345875.66,293955.98,+17.66%,338958.15,288076.86,+17.66%,59216.34,104550.72,-43.36%,3.99,10.56,-62.24%,93.55,95.84,-2.39%,3555590.65,3605092.32,-1.37%,1703355.76,1707523.05,-0.24%,1980000.0,1980000.0,0.00%,-127765.11,-82430.72,+55.00%,0.0427,0.9196
,ICFC Finance,Finance,NaN,NaN,,NaN%,NaN%,NaN%,NaN%,NaN%,,,,1329971.16,912846.4,+45.69%,453174.54,301384.12,+50.36%,103122.02,32030.15,+221.95%,11.62,5.41,+114.64%,176.61,170.19,+3.77%,25686075.2,25248834.76,+1.73%,23595892.65,23234650.37,+1.55%,1183470.96,1183470.96,0.00%,906711.59,830713.42,+9.15%,,11.2889
ICFCD83,12% ICFC Finance Limited Debenture 2083,Bond,"1,120.00",0.00,0.00%,0.00%,+0.54%,+0.88%,-10.09%,-10.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFCD88,9% ICFC Finance Limited Debenture 2088,Bond,"1,140.00",0.00,+1.69%,0.00%,+0.44%,-2.15%,+2.70%,+3.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFCD89,8% ICFC Finance Limited Debenture 2089,Bond,"1,113.80",0.00,+1.66%,+2.51%,+1.25%,+1.25%,+1.25%,+1.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGI,IGI Prudential insurance Limited,Non Life Insurance,439.90,13.33 Ar,+0.23%,-2.20%,+0.32%,-9.49%,-13.73%,-44.18%,0.02,22815.02,1.26,1557453.46,914374.53,+70.33%,426146.07,29800.12,"+1,330.01%",438.07,-181132.9,-100.24%,0.02,-11.96,-100.16%,182.72,176.25,+3.67%,14638531.88,14616641.01,+0.15%,9103446.33,9277449.67,-1.88%,3029334.64,3029334.64,0.00%,5984.49,-175341.16,-103.41%,0.0001,1.6447
IHL,Ingwa Hydropower Limited,Hydro Power,375.00,2.25 Ar,0.00%,-4.34%,-15.35%,-27.75%,-27.02%,+16.86%,2.64,142.15,3.84,218138.04,155064.23,+40.68%,179338.51,130773.14,+37.14%,11871.12,13511.82,-12.14%,2.64,4.5,-41.43%,97.73,98.02,-0.30%,2418459.42,2434780.14,-0.67%,1832104.8,1846666.1,-0.79%,600000.0,600000.0,0.00%,-13645.37,-11885.97,+14.80%,0.027,3.1246
ILBS,Infinity Laghubitta Bittiya Sanstha Limited,Microcredit,890.10,4.43 Ar,-1.97%,-2.72%,-5.11%,-14.00%,+8.83%,-20.07%,20.31,43.82,6.35,542769.88,385831.49,+40.68%,289689.2,212061.86,+36.61%,75782.07,59866.11,+26.59%,20.31,24.07,-15.61%,140.07,136.88,+2.33%,6151216.42,6014973.16,+2.27%,5454476.88,5334106.42,+2.26%,497415.94,497415.94,0.00%,199323.6,183450.8,+8.65%,0.145,7.8286
ILI,IME Life Insurance Company Limited,Life Insurance,421.00,21.05 Ar,-0.50%,-2.73%,-4.75%,-10.04%,-0.97%,-3.56%,9.81,42.91,3.81,6125743.59,3972004.0,+54.22%,1062367.32,722255.78,+47.09%,367916.11,270658.53,+35.93%,9.81,10.83,-9.38%,131.49,129.16,+1.80%,24693621.16,23038519.59,+7.18%,18119144.67,16580446.48,+9.28%,5000000.0,5000000.0,0.00%,520844.72,434287.36,+19.93%,0.0746,2.756
JBBL,Jyoti Bikas Bank,Development Bank,338.00,14.86 Ar,-0.59%,-2.31%,-7.37%,-12.18%,+6.56%,-9.81%,19.09,17.7,2.07,3691061.25,2469738.75,+49.45%,1596533.95,1034196.18,+54.37%,629462.4,311271.41,+102.22%,19.09,14.16,+34.81%,163.43,155.09,+5.38%,76397742.92,73960600.3,+3.30%,69213654.84,67143053.64,+3.08%,4395785.89,4395785.89,0.00%,2788302.2,2421760.77,+15.14%,0.1168,9.6343
JBLB,Jeevan Bikas Laghubitta Bittya Sanstha Ltd,Microcredit,"1,261.00",19.37 Ar,+0.32%,-0.32%,-3.67%,-8.79%,+11.04%,+267.94%,47.73,26.42,4.94,3104575.83,1987137.45,+56.23%,1690345.93,1040622.43,+62.44%,626927.76,389037.48,+61.15%,47.73,50.65,-5.76%,255.24,277.15,-7.91%,32699882.65,31355890.6,+4.29%,28230019.86,27098338.17,+4.18%,1751235.56,1536171.55,+14.00%,2718627.23,2721380.89,-0.10%,0.187,6.3156
JFL,Janaki Finance,Finance,401.00,2.77 Ar,0.00%,-1.04%,-1.72%,-12.06%,-12.02%,+9.93%,-5.62,-71.39,-62.1,212806.84,157391.1,+35.21%,70067.5,56785.0,+23.39%,-29089.56,-22383.53,+29.96%,-5.62,-6.48,-13.36%,-6.46,-5.49,+17.69%,4598228.68,4588045.23,+0.22%,4642815.83,4625932.05,+0.36%,690472.8,690472.8,0.00%,-735059.94,-728359.62,+0.92%,0.87,-104.129
JHAPA,Jhapa Energy Limited,Hydro Power,"1,308.00",4.97 Ar,+3.81%,+0.56%,-12.80%,-9.48%,+320.31%,+320.31%,5.63,232.2,12.78,81683.38,53704.96,+52.10%,72416.68,48291.47,+49.96%,16062.42,10521.31,+52.67%,5.63,5.53,+1.78%,102.36,100.92,+1.43%,845455.62,851266.42,-0.68%,456296.38,467579.19,-2.41%,380190.0,380190.0,0.00%,8969.24,3497.23,+156.47%,0.055,1.1725
JOSHI,Joshi Hydropower Development Company Ltd,Hydro Power,267.00,1.64 Ar,-0.37%,-3.61%,-6.64%,-15.24%,-23.01%,+24.45%,-7.17,-37.26,3.93,4866.79,4866.79,0.00%,2306.39,3418.89,-32.54%,-21958.56,-12611.3,+74.12%,-7.17,-13.58,-47.24%,67.88,101.42,-33.07%,450232.49,461699.07,-2.48%,34246.01,85028.17,-59.72%,612810.0,371400.0,+65.00%,-196823.52,5270.9,"-3,834.15%",-0.1056,0.0823
JSLBB,Janautthan Samudayic Laghubitta Bikas Bank,Microcredit,"1,031.00",1.75 Ar,+1.28%,-3.37%,-6.27%,-16.45%,-16.92%,-54.93%,8.09,127.46,6.03,195483.95,132820.64,+47.18%,97081.63,64786.24,+49.85%,10318.53,10032.59,+2.85%,8.09,11.8,-31.43%,170.91,170.87,+0.03%,2302740.86,2326826.83,-1.04%,2012029.92,2036193.57,-1.19%,170091.9,170091.9,0.00%,120619.04,120541.36,+0.06%,0.0473,6.9211
KBL,Kumari Bank,Commercial Banks,208.00,54.55 Ar,0.00%,-1.89%,-5.63%,-13.33%,+3.79%,-35.97%,21.24,9.79,1.31,21578301.42,15175838.26,+42.19%,9302222.93,6783509.67,+37.13%,4178048.41,2720085.58,+53.60%,21.24,20.74,+2.40%,158.53,151.16,+4.87%,474306833.5,452969256.0,+4.71%,432732037.6,413325274.0,+4.70%,26225861.34,26225861.34,0.00%,15348934.58,13418120.73,+14.39%,0.134,10.4085
KBLD86,10.25% KBL Debenture 2086,Bond,"1,166.70",0.00,-2.77%,-5.61%,-7.18%,-8.85%,+1.22%,+7.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBLD90,10% KBL Debenture 2090,Bond,"1,224.00",6.12 Ar,+1.57%,-2.84%,-0.89%,-15.88%,+6.48%,+17.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBSH,Kutheli Bukhari Small Hydropower Limited,Hydro Power,"1,357.00",1.82 Ar,-2.37%,-7.09%,-14.65%,-20.41%,-21.41%,+211.78%,9.93,136.6,10.42,26918.13,19451.92,+38.38%,24939.99,18127.46,+37.58%,10986.97,8320.44,+32.05%,9.93,12.41,-19.97%,130.2,141.76,-8.15%,212479.92,216212.89,-1.73%,20485.43,26179.37,-21.75%,147459.68,134054.25,+10.00%,44534.82,55979.27,-20.44%,0.0763,0.1067
KDBY,Kumari Dhanabriddhi Yojana,Mutual Fund,10.95,1.34 Ar,+0.74%,-2.58%,-4.53%,+1.77%,+25.27%,+56.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDL,Kalinchowk Darshan Limited,Hotels,780.00,4.68 Ar,-1.27%,-4.18%,-6.59%,-14.66%,-23.30%,+486.43%,10.52,74.17,7.23,102469.63,36002.16,+184.62%,68539.51,22686.11,+202.12%,49690.53,11993.52,+314.31%,10.52,4.0,+163.06%,107.94,107.32,+0.58%,826641.61,783566.24,+5.50%,146622.78,139665.47,+4.98%,630000.0,600000.0,+5.00%,50018.83,43900.78,+13.94%,0.0975,0.2156
KEF,Kumari Equity Fund,Mutual Fund,10.71,1.07 Ar,+2.98%,-0.37%,-2.55%,+5.52%,+32.60%,+48.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHPL,Kalinchock Hydropower Limited,Hydro Power,914.00,5.03 Ar,-1.72%,-8.42%,+178.91%,+178.91%,+178.91%,+178.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KKHC,Khanikhola Hydropower Co. Ltd.,Hydro Power,240.90,2.24 Ar,+1.60%,-4.71%,-10.45%,-17.50%,-2.13%,+25.14%,-2.08,-115.62,2.72,86572.44,63599.87,+36.12%,86572.44,63599.87,+36.12%,-14555.21,-6933.36,+109.93%,-2.08,-1.49,+39.95%,88.57,89.12,-0.61%,1485931.46,1505495.88,-1.30%,660941.13,675425.4,-2.14%,931428.6,931428.6,0.00%,-106438.27,-101358.12,+5.01%,-0.0235,0.8012
KMCDB,Kalika Laghubitta Bittiya Sanstha,Microcredit,821.00,3.35 Ar,-10.76%,-1.08%,-5.85%,-16.65%,-7.49%,+2.91%,4.37,187.67,5.3,535894.15,355965.72,+50.55%,332339.51,217670.78,+52.68%,14714.35,58499.44,-74.85%,4.37,26.09,-83.23%,154.96,164.7,-5.91%,5533349.37,5376707.74,+2.91%,4838433.06,4638105.18,+4.32%,448461.54,448461.54,0.00%,246454.77,290141.03,-15.06%,0.0282,6.9626
KPCL,Kalika Power Company,Hydro Power,475.00,4.44 Ar,-0.42%,-2.28%,-5.00%,-11.56%,-11.60%,+77.32%,12.77,37.19,3.85,157485.67,121141.16,+30.00%,137181.44,106419.94,+28.91%,89475.51,75060.36,+19.20%,12.77,15.02,-14.97%,123.52,113.65,+8.68%,1326155.57,1191877.45,+11.27%,131333.6,56131.06,+133.98%,933949.5,999325.97,-6.54%,219652.92,136420.43,+61.01%,0.1034,0.1099
KSBBL,Kamana Sewa Bikas Bank Limited,Development Bank,475.00,16.68 Ar,-0.04%,-1.45%,-3.06%,-6.13%,+19.39%,+34.42%,18.64,25.49,3.0,3911201.19,2667977.44,+46.60%,1818349.36,1211468.8,+50.09%,588698.72,394550.57,+49.21%,18.64,20.43,-8.79%,158.29,158.07,+0.14%,73955199.84,72026358.82,+2.68%,67288347.11,65921852.77,+2.07%,4211930.82,3861930.82,+9.06%,2454921.92,2242575.24,+9.47%,0.1178,10.093
