Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
FOWAD,Forward Community Microfinance Bittiya Sanstha Ltd.,Microcredit,"1,115.00",13.33 Ar,+1.82%,-4.13%,-3.03%,-1.76%,-1.06%,-23.47%,31.98,34.87,4.75,1437582.46,707666.54,+103.14%,719338.2,333955.37,+115.40%,191235.42,57153.55,+234.60%,31.98,19.12,+67.30%,234.69,271.79,-13.65%,22950518.41,22421067.17,+2.36%,20143743.79,19170597.3,+5.08%,1195953.71,1195953.71,0.00%,1610820.9,2054516.16,-21.60%,0.1363,7.1768
GBBD85,"Garima Debenture, 2085",Bond,"1,074.90",0.00,-0.33%,-0.09%,+0.22%,+0.46%,-1.39%,+7.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,Garima Bikas Bank,Development Bank,407.00,23.12 Ar,-0.97%,-0.25%,-6.42%,-0.73%,+10.08%,+87.96%,21.1,19.29,2.55,3842874.46,2053389.9,+87.15%,1880415.18,998594.65,+88.31%,635130.81,250575.27,+153.47%,21.1,17.64,+19.56%,159.59,166.38,-4.08%,104894583.9,104965367.9,-0.07%,95284856.42,95514005.41,-0.24%,6021348.37,5680517.33,+6.00%,3588379.13,3770845.14,-4.84%,0.1322,9.9155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,Global Ime Bank,Commercial Banks,232.50,88.62 Ar,-0.21%,-1.90%,-10.58%,-0.21%,+10.76%,-26.06%,17.06,13.62,1.33,20087055.0,10321005.0,+94.62%,8022317.0,4133063.0,+94.10%,3252116.0,1858651.0,+74.97%,17.06,19.51,-12.51%,175.29,179.5,-2.34%,748296592.0,729628550.0,+2.56%,681483217.0,661210840.0,+3.07%,38115853.0,38115853.0,0.00%,28697523.0,30301859.0,-5.29%,0.0973,10.1998
GBIMESY2,Global IME Sammunat Yojana -2,Mutual Fund,9.27,1.39 Ar,-0.86%,-2.42%,-5.21%,+0.76%,-7.30%,-7.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,Grameen Bikas Laghubitta,Microcredit,762.00,7.49 Ar,-0.77%,-1.03%,-7.07%,-5.70%,-5.35%,-33.27%,43.75,17.42,2.74,1054426.94,527844.67,+99.76%,664280.66,335561.89,+97.96%,219906.87,122027.52,+80.21%,43.75,49.68,-11.94%,278.07,280.45,-0.85%,15398251.0,14400050.39,+6.93%,12602636.2,11644624.86,+8.23%,1005350.0,982500.0,+2.33%,1790264.8,1772925.53,+0.98%,0.1573,4.508
GCIL,Ghorahi Cement Industry Limited,Manufacturing And Processing,427.50,19.53 Ar,-1.72%,-3.17%,-10.00%,-3.50%,-9.90%,+6.37%,-10.54,-40.54,2.57,2098530.46,911970.83,+130.11%,422479.13,229569.77,+84.03%,-264902.71,-128020.83,+106.92%,-10.54,-11.21,-5.94%,166.58,186.38,-10.62%,21910646.41,22327733.14,-1.87%,13540668.26,13814362.99,-1.98%,5024454.27,4567685.7,+10.00%,3345523.88,3945684.45,-15.21%,-0.0633,1.6178
GFCL,Goodwill Finance,Finance,625.00,5.91 Ar,+0.08%,-1.57%,-10.71%,-11.22%,-2.80%,+160.02%,23.61,26.47,2.44,679424.44,267979.91,+153.54%,304998.81,73340.89,+315.86%,111708.62,37384.7,+198.81%,23.61,15.81,+49.40%,256.65,200.26,+28.16%,16162191.26,15022052.67,+7.59%,13733951.54,13127506.6,+4.62%,946115.2,946115.2,0.00%,1482124.52,948530.87,+56.25%,0.092,5.6559
GHL,Ghalemdi Hydro Limited,Hydro Power,242.00,3.99 Ar,+0.46%,-4.35%,-11.78%,+2.33%,-9.20%,+101.11%,-2.06,-117.27,2.53,69747.43,34479.08,+102.29%,48428.37,16380.79,+195.64%,-17025.37,-17388.07,-2.09%,-2.06,-4.22,-51.04%,95.65,95.63,+0.02%,2267173.39,2470485.67,-8.23%,688902.61,892577.66,-22.82%,1650000.0,1650000.0,0.00%,-71729.22,-72091.99,-0.50%,-0.0215,0.4365
GIBF1,Global IME Balanced Fund-1,Mutual Fund,11.25,1.15 Ar,+0.45%,-0.18%,-1.32%,+4.65%,+16.34%,+54.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILB,Global IME Laghubitta Bittiya Sanstha,Microcredit,"1,114.00",6.89 Ar,-0.27%,-2.02%,-10.49%,-7.54%,-5.51%,-29.46%,32.67,34.1,5.65,773237.71,373963.25,+106.77%,487691.11,227419.68,+114.45%,105905.61,62179.33,+70.32%,32.67,40.19,-18.70%,197.29,220.09,-10.36%,10868379.45,10557264.19,+2.95%,9589375.83,9195153.05,+4.29%,648297.8,618900.05,+4.75%,630705.82,743211.1,-15.14%,0.1656,7.4975
GLBSL,Gurans Laghubitta Bittiya Sanstha,Microcredit,"1,793.00",2.08 Ar,-1.16%,-0.17%,-10.13%,-12.96%,-28.27%,+67.65%,40.62,44.14,10.62,225175.9,149387.88,+50.73%,133490.63,87659.35,+52.28%,40327.58,26620.45,+51.49%,40.62,40.22,+0.99%,168.91,159.33,+6.01%,2366283.64,2301386.76,+2.82%,2142716.98,2090501.04,+2.50%,132358.05,132358.05,0.00%,91208.6,78527.67,+16.15%,0.2405,9.5842
GLH,GreenLife Hydropower Limited,Hydro Power,267.20,4.81 Ar,-0.60%,-4.50%,-13.67%,-1.40%,-1.59%,-28.17%,2.09,127.89,2.41,0.0,0.0,0.00%,0.0,0.0,0.00%,18804.06,10823.37,+73.74%,2.09,2.41,-13.13%,110.77,110.33,+0.40%,11103418.81,10833627.08,+2.49%,9109569.83,8847758.79,+2.96%,1800000.0,1800000.0,0.00%,193848.98,185868.3,+4.29%,0.0189,4.5688
GMFBS,Ganapati Microfinance Bittiya Sanstha,Microcredit,"1,380.00",2.09 Ar,+2.22%,+2.29%,-7.57%,-9.21%,-13.03%,-2.18%,-4.71,-292.96,7.45,173083.61,86877.38,+99.23%,101950.69,49041.91,+107.88%,-3569.46,11621.77,-130.71%,-4.71,30.67,-115.36%,185.26,195.32,-5.15%,2548499.72,2681064.75,-4.94%,2267732.84,2385052.07,-4.92%,151554.53,151554.53,0.00%,129212.35,144458.15,-10.55%,-0.0254,8.0769
GMFIL,Guheshowori Merchant Bank & Finance,Finance,467.90,4.74 Ar,-1.08%,-2.32%,-13.03%,-7.62%,-4.40%,+129.80%,3.33,140.56,2.84,326454.0,167378.0,+95.04%,106532.0,50370.0,+111.50%,16847.0,-30766.0,-154.76%,3.33,-12.16,-127.38%,164.67,157.35,+4.65%,10065825.0,9998839.0,+0.67%,8399106.0,8406156.0,-0.08%,1012176.0,1012176.0,0.00%,654543.0,580507.0,+12.75%,0.0202,5.0393
GMLI,Guardian Micro Life Insurance Limited,Life Insurance,"1,375.00",10.31 Ar,-1.08%,-9.54%,-21.61%,-28.75%,-43.34%,+315.28%,3.53,389.04,13.26,271794.79,128200.85,+112.01%,33775.08,514.95,"+6,458.93%",13253.74,7084.62,+87.08%,3.53,3.78,-6.46%,106.91,106.08,+0.78%,1233320.71,1169642.9,+5.44%,431520.59,374011.9,+15.38%,750000.0,750000.0,0.00%,27682.32,22191.8,+24.74%,0.033,0.5382
GRDBL,Green Development Bank Ltd.,Development Bank,"1,047.00",5.96 Ar,-0.95%,+0.47%,-10.98%,-9.74%,-12.55%,+462.46%,3.58,292.84,9.28,252060.06,126750.41,+98.86%,104445.48,46101.86,+126.55%,11002.9,-30156.65,-136.49%,3.58,-21.17,-116.89%,112.86,117.31,-3.79%,6906062.46,7177311.38,-3.78%,6211402.71,6509003.7,-4.57%,615500.0,569698.5,+8.04%,79159.75,98609.18,-19.72%,0.0317,8.9416
GSY,Garima Samriddhi Yojana,Mutual Fund,10.00,1.25 Ar,0.00%,+0.10%,+0.40%,+7.99%,+9.89%,+11.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUFL,Gurkhas Finance Ltd.,Finance,516.50,4.48 Ar,-1.05%,-3.80%,-14.06%,-13.63%,-9.52%,+8.28%,14.21,36.36,3.47,314416.2,196118.65,+60.32%,104153.04,80071.07,+30.08%,61657.32,-42415.13,-245.37%,14.21,-19.55,-172.68%,148.65,134.18,+10.79%,10791318.74,10520874.62,+2.57%,9501046.46,9356238.88,+1.55%,867993.8,867993.8,0.00%,422278.48,296641.94,+42.35%,0.0956,7.3636
GVL,Green Ventures Limited,Hydro Power,500.00,17.19 Ar,+0.40%,-1.38%,-5.30%,-6.72%,+12.64%,+84.61%,27.16,18.41,4.0,1012666.53,576092.88,+75.78%,683281.28,419226.46,+62.99%,466745.66,302893.57,+54.10%,27.16,35.25,-22.95%,124.97,120.81,+3.44%,10789634.27,10672079.76,+1.10%,6493847.27,6519215.55,-0.39%,3437500.0,3437500.0,0.00%,858287.01,715364.21,+19.98%,0.2173,1.5117
H8020,Himalayan 80-20,Mutual Fund,11.91,1.19 Ar,-0.33%,+0.76%,+1.36%,+4.66%,+28.48%,+43.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATHY,Hathway Investment Nepal Limited,Organized Fund,853.00,24.15 Ar,-0.81%,-2.85%,-11.17%,-13.84%,-30.66%,+268.78%,1.23,695.62,12.66,98832.09,8814.26,"+1,021.27%",29791.84,14366.45,+107.37%,19443.04,4423.41,+339.55%,1.23,0.56,+119.77%,67.38,66.64,+1.11%,2724757.35,2722883.72,+0.07%,587931.77,609557.16,-3.55%,1585584.0,1585584.0,0.00%,551241.58,527742.56,+4.45%,0.0183,0.2751
HBL,Himalayan Bank,Commercial Banks,206.40,44.70 Ar,-1.24%,-3.10%,-11.00%,+3.98%,-8.28%,-43.93%,11.45,18.03,1.18,11811788.28,6224375.62,+89.77%,4702327.9,2507111.35,+87.56%,1292681.91,702894.98,+83.91%,11.45,12.45,-8.05%,174.23,177.63,-1.91%,400243766.1,384674582.0,+4.05%,360899137.0,344563047.3,+4.74%,22581662.53,22581662.53,0.00%,16762966.58,17529873.22,-4.37%,0.0657,9.1728
HBLD86,"Himalayan Bank Limited Bond, 2086",Bond,"1,140.00",0.00,-1.89%,-1.89%,+1.35%,+1.79%,-0.87%,+14.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDHPC,Himal Dolakha Hydropower Company Limited,Hydro Power,229.80,6.43 Ar,-0.30%,-6.59%,-10.83%,+13.76%,+15.33%,+74.09%,-4.32,-53.18,3.06,69604.77,69604.77,0.00%,20528.14,52108.38,-60.60%,-60494.17,16286.32,-471.44%,-4.32,2.33,-285.72%,75.21,77.95,-3.52%,2303687.88,2384457.21,-3.39%,197932.56,201921.41,-1.98%,2800000.0,2800000.0,0.00%,-694244.68,-617464.2,+12.43%,-0.0574,0.094
HDL,Himalayan Distillery,Manufacturing And Processing,"1,146.00",35.22 Ar,-0.26%,-2.05%,-8.54%,-1.55%,+16.40%,+18.44%,24.31,47.13,9.48,1787833.33,609777.61,+193.19%,1228350.89,388963.82,+215.80%,448367.37,90258.17,+396.76%,24.31,11.75,+106.98%,120.87,138.4,-12.66%,5168267.36,4950110.17,+4.41%,710332.22,696614.14,+1.97%,3688082.18,3073401.81,+20.00%,769852.97,1180094.22,-34.76%,0.2011,0.1593
HEI,Himalayan Everest Insurance Limited,Non Life Insurance,515.00,12.88 Ar,+0.19%,-1.89%,-9.52%,-3.74%,-9.90%,+30.09%,1.26,408.62,1.48,1370378.33,793246.48,+72.76%,395647.51,83034.53,+376.49%,15755.11,-109337.4,-114.41%,1.26,-17.49,-107.20%,209.67,205.96,+1.80%,12337298.01,12108227.93,+1.89%,7095305.02,6958785.95,+1.96%,2500157.4,2500157.4,0.00%,308489.22,224221.7,+37.58%,0.006,1.3536
HEIP,Himalayan Everest Insurance Limited Promoter,Non Life Insurance,335.00,89.61 Cr,0.00%,-4.01%,+1.82%,+5.35%,-4.70%,+50.32%,1.26,265.8,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFIN,Hotel Forest Inn Limited,Hotels,"1,195.00",23.90 Ar,+1.27%,+8.94%,+449.93%,+968.87%,+968.87%,+968.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHL,Himalayan Hydropower Limited,Hydro Power,388.00,4.25 Ar,+0.52%,-3.96%,+1.28%,+12.73%,-16.46%,+54.70%,10.78,35.98,4.66,187144.76,106577.21,+75.60%,166236.69,91236.42,+82.20%,59045.72,36333.76,+62.51%,10.78,13.27,-18.75%,83.35,81.28,+2.55%,2259174.99,2278284.63,-0.84%,1346492.66,1388314.27,-3.01%,1095000.0,1095000.0,0.00%,-182317.68,-205029.64,-11.08%,0.1293,1.4753
HIDCL,Hydroelectricity Investment and Development Company,Organized Fund,270.80,66.51 Ar,+0.04%,-2.59%,-8.23%,-1.53%,-12.27%,+18.68%,3.23,83.91,2.42,560089.0,289725.0,+93.32%,549510.0,275114.0,+99.74%,402245.0,193976.0,+107.37%,3.23,3.16,+2.15%,112.02,115.55,-3.05%,28826524.0,28969127.0,-0.49%,900721.0,589706.0,+52.74%,24928211.0,24559813.0,+1.50%,2997594.0,3819608.0,-21.52%,0.0288,0.0323
HIDCLP,Hydorelectricity Investment and Development Company Limited Promoter,Organized Fund,204.90,6.76 Ar,+0.94%,-3.07%,-10.52%,+2.45%,+1.69%,+124.77%,3.23,63.49,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMSTAR,Him Star Urja Company Limited,Hydro Power,892.90,3.33 Ar,-1.34%,-4.90%,-5.51%,-14.56%,+233.79%,+233.79%,-5.84,-152.92,9.37,105757.09,0.0,0.00%,46627.49,0.0,0.00%,-10889.73,552.58,"-2,070.70%",-5.84,0.59,"-1,085.35%",95.31,98.38,-3.12%,1300406.56,1281227.58,+1.50%,944917.62,914271.32,+3.35%,373000.0,373000.0,0.00%,-17511.05,-6043.74,+189.74%,-0.0613,2.6581
HLBSL,Himalayan Laghubitta Bittiya Sanstha Limited,Microcredit,900.00,2.88 Ar,-0.77%,-1.64%,-9.46%,-4.19%,+1.52%,+5.15%,26.24,34.3,5.38,338800.82,171953.28,+97.03%,197702.05,98869.04,+99.96%,44742.73,20708.17,+116.06%,26.24,25.9,+1.30%,167.35,170.96,-2.12%,6022420.07,5863966.15,+2.70%,5451621.24,5317190.58,+2.53%,341086.04,319818.2,+6.65%,229712.8,226957.37,+1.21%,0.1568,9.5509
HLI,Himalayan Life Insurance Limited,Life Insurance,348.40,31.86 Ar,-0.20%,-2.13%,-13.44%,-9.08%,-15.50%,+6.26%,4.52,77.04,3.16,11421491.06,5892478.49,+93.83%,1065794.87,435853.36,+144.53%,206737.35,127759.53,+61.82%,4.52,5.59,-19.09%,106.91,105.65,+1.19%,97320570.49,94162544.33,+3.35%,87545165.17,84502330.71,+3.60%,9143237.31,9143237.31,0.00%,947624.63,776802.13,+21.99%,0.0423,8.9557
HLICF,HLI Large Cap Fund,Mutual Fund,9.30,4.65 Ar,+2.99%,+2.31%,-4.32%,-3.23%,-4.12%,-4.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPL,Himalayan Power Partner Ltd.,Hydro Power,382.00,4.07 Ar,-2.30%,-6.83%,-8.92%,+7.10%,-8.21%,+29.93%,20.1,19.01,3.03,398255.18,216050.05,+84.33%,370319.21,199646.53,+85.49%,107055.65,63877.72,+67.59%,20.1,23.98,-16.20%,126.02,122.3,+3.04%,5496965.3,5478051.37,+0.35%,4154333.53,4175068.89,-0.50%,1065417.0,1065417.0,0.00%,277214.76,237565.48,+16.69%,0.1595,3.0942
HRL,Himalayan Reinsurance Limited,ReInsurance,683.00,74.23 Ar,-0.29%,-4.50%,-23.95%,-24.94%,-28.13%,+118.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HURJA,Himalaya Urja Bikas Company Limited,Hydro Power,262.00,5.19 Ar,-0.90%,-6.26%,-11.49%,+6.50%,+8.90%,+14.41%,10.56,24.81,2.73,293955.98,187790.93,+56.53%,288076.86,184035.11,+56.53%,104550.72,66232.43,+57.85%,10.56,13.38,-21.07%,95.84,93.94,+2.02%,3605092.32,3634722.99,-0.82%,1707523.05,1774778.07,-3.79%,1980000.0,1980000.0,0.00%,-82430.72,-120055.08,-31.34%,0.1102,0.8998
ICFC,ICFC Finance,Finance,622.00,7.36 Ar,-1.19%,-2.05%,-9.86%,-11.51%,+7.79%,+146.49%,5.41,114.91,3.65,912846.4,479750.19,+90.28%,301384.12,159361.12,+89.12%,32030.15,22455.41,+42.64%,5.41,7.59,-28.68%,170.19,183.63,-7.32%,25248834.76,24397565.79,+3.49%,23234650.37,22224355.68,+4.55%,1183470.96,1183470.96,0.00%,830713.42,989739.15,-16.07%,0.0318,11.5355
ICFCD88,9% ICFC Finance Limited Debenture 2088,Bond,"1,185.00",0.00,+2.24%,+0.85%,+1.02%,+7.42%,+7.39%,+7.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFCD89,8% ICFC Finance Limited Debenture 2089,Bond,"1,083.09",0.00,-0.05%,-0.63%,-1.54%,-1.54%,-1.54%,-1.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGI,IGI Prudential insurance Limited,Non Life Insurance,430.00,13.03 Ar,-1.15%,-2.27%,-12.41%,-5.31%,-21.99%,-41.75%,-11.96,-35.96,1.21,914374.53,444750.29,+105.59%,29800.12,-66550.29,-144.78%,-181132.9,-207601.51,-12.75%,-11.96,-27.41,-56.37%,176.25,179.41,-1.76%,14616641.01,14386291.17,+1.60%,9277449.67,8951270.35,+3.64%,3029334.64,3029334.64,0.00%,-175341.16,-49012.25,+257.75%,-0.0679,1.7376
IHL,Ingwa Hydropower Limited,Hydro Power,440.60,2.64 Ar,-2.11%,-7.14%,-15.92%,-21.60%,-33.43%,+37.30%,4.5,97.83,4.5,155064.23,79458.83,+95.15%,130773.14,69998.16,+86.82%,13511.82,5601.89,+141.20%,4.5,3.73,+20.60%,98.02,96.7,+1.36%,2434780.14,2455732.15,-0.85%,1846666.1,1875528.04,-1.54%,600000.0,600000.0,0.00%,-11885.97,-19795.89,-39.96%,0.0459,3.14
ILBS,Infinity Laghubitta Bittiya Sanstha Limited,Microcredit,957.00,4.76 Ar,+0.53%,-1.54%,-10.98%,-4.97%,+6.21%,-11.31%,24.07,39.76,6.99,385831.49,196131.18,+96.72%,212061.86,105219.14,+101.54%,59866.11,31477.03,+90.19%,24.07,25.31,-4.91%,136.88,162.96,-16.00%,6014973.16,6325337.87,-4.91%,5334106.42,5514738.05,-3.28%,497415.94,497415.94,0.00%,183450.8,313183.88,-41.42%,0.1758,7.8343
ILBSP,Infinity Laghubitta Bittiya Sanstha Limited Promoter Share,Microcredit,527.00,0.00,0.00%,0.00%,0.00%,0.00%,+19.94%,+0.57%,24.07,21.89,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILI,IME Life Insurance Company Limited,Life Insurance,437.80,21.89 Ar,+0.32%,-0.95%,-7.75%,-4.49%,-2.85%,+0.29%,10.83,40.44,4.03,3972004.0,1948445.35,+103.86%,722255.78,351281.73,+105.61%,270658.53,158314.06,+70.96%,10.83,12.67,-14.52%,129.16,137.41,-6.00%,23038519.59,22162186.02,+3.95%,16580446.48,15291792.91,+8.43%,5000000.0,5000000.0,0.00%,434287.36,862623.76,-49.66%,0.0838,2.5674
JBBD87,Jyoti Bikash Bank Bond 2087,Bond,"1,140.00",0.00,0.00%,0.00%,0.00%,+3.06%,+3.64%,+14.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBBL,Jyoti Bikas Bank,Development Bank,372.00,16.35 Ar,+1.64%,-3.38%,-4.86%,+0.57%,+13.49%,+66.57%,14.16,26.27,2.4,2469738.75,1283529.07,+92.42%,1034196.18,525976.92,+96.62%,311271.41,70334.51,+342.56%,14.16,6.4,+121.28%,155.09,149.0,+4.09%,73960600.3,73601324.74,+0.49%,67143053.64,67051754.5,+0.14%,4395785.89,4395785.89,0.00%,2421760.77,2153784.36,+12.44%,0.0913,9.8486
JBLB,Jeevan Bikas Laghubitta Bittya Sanstha Ltd,Microcredit,"1,273.00",19.56 Ar,-0.21%,-1.70%,-9.00%,-5.66%,+10.91%,+271.44%,50.65,25.13,4.59,1987137.45,1048018.94,+89.61%,1040622.43,557316.72,+86.72%,389037.48,145859.06,+166.72%,50.65,37.98,+33.36%,277.15,293.8,-5.67%,31355890.6,30412929.57,+3.10%,27098338.17,25899594.14,+4.63%,1536171.55,1536171.55,0.00%,2721380.89,2977163.88,-8.59%,0.1828,6.3648
JFL,Janaki Finance,Finance,413.10,2.85 Ar,-0.46%,-2.80%,-10.72%,-12.48%,-12.10%,+84.35%,-6.48,-63.72,-75.29,157391.1,71043.19,+121.54%,56785.0,17424.51,+225.89%,-22383.53,1845.98,"-1,312.56%",-6.48,1.07,-706.27%,-5.49,-1.98,+177.41%,4588045.23,4670086.27,-1.76%,4625932.05,4683743.58,-1.23%,690472.8,690472.8,0.00%,-728359.62,-704130.11,+3.44%,1.1803,-122.0987
JHAPA,Jhapa Energy Limited,Hydro Power,"1,600.00",6.08 Ar,-0.74%,+24.31%,+11.30%,-4.76%,+414.14%,+414.14%,5.53,289.08,15.85,53704.96,29014.08,+85.10%,48291.47,26531.46,+82.02%,10521.31,4565.75,+130.44%,5.53,4.8,+15.22%,100.92,99.35,+1.58%,851266.42,857497.13,-0.73%,467579.19,479765.53,-2.54%,380190.0,380190.0,0.00%,3497.23,-2458.33,-242.26%,0.0548,1.2186
JOSHI,Joshi Hydropower Development Company Ltd,Hydro Power,286.89,1.76 Ar,+0.66%,-2.75%,-10.34%,-8.34%,+7.53%,+134.35%,-7.17,-40.03,4.23,4866.79,4866.79,0.00%,2306.39,3418.89,-32.54%,-21958.56,-12611.3,+74.12%,-7.17,-13.58,-47.24%,67.88,101.42,-33.07%,450232.49,461699.07,-2.48%,34246.01,85028.17,-59.72%,612810.0,371400.0,+65.00%,-196823.52,5270.9,"-3,834.15%",-0.1056,0.0823
JSLBB,Janautthan Samudayic Laghubitta Bikas Bank,Microcredit,"1,117.00",1.90 Ar,+0.90%,-2.02%,-10.28%,-7.53%,-20.41%,-49.56%,11.8,94.69,6.54,132820.64,66282.09,+100.39%,64786.24,30083.61,+115.35%,10032.59,896.91,"+1,018.57%",11.8,2.11,+459.30%,170.87,166.77,+2.46%,2326826.83,2369073.91,-1.78%,2036193.57,2085409.79,-2.36%,170091.9,170091.9,0.00%,120541.36,113572.22,+6.14%,0.0691,7.0061
KBL,Kumari Bank,Commercial Banks,223.00,58.48 Ar,+0.36%,-2.58%,-9.61%,+14.36%,+9.42%,-19.91%,20.74,10.75,1.48,15175838.26,7336110.44,+106.86%,6783509.67,2912050.99,+132.95%,2720085.58,1056531.17,+157.45%,20.74,16.11,+28.73%,151.16,145.21,+4.10%,452969256.0,442370137.0,+2.40%,413325274.0,404287189.1,+2.24%,26225861.34,26225861.34,0.00%,13418120.73,11857086.59,+13.17%,0.1372,10.4259
KBLD86,10.25% KBL Debenture 2086,Bond,"1,225.00",0.00,+0.33%,-4.97%,-4.30%,-4.36%,+6.43%,+15.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBLD89,11% KBL Debenture 2089,Bond,"1,297.70",3.89 Ar,-3.00%,-3.16%,-4.23%,+3.89%,+5.96%,+29.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBSH,Kutheli Bukhari Small Hydropower Limited,Hydro Power,"1,630.00",2.19 Ar,-1.21%,-0.61%,-6.58%,-5.23%,-15.28%,+274.50%,12.41,131.31,11.5,19451.92,8198.05,+137.27%,18127.46,7626.25,+137.70%,8320.44,2544.04,+227.06%,12.41,7.59,+63.53%,141.76,137.56,+3.05%,216212.89,215365.0,+0.39%,26179.37,30954.7,-15.43%,134054.25,134054.25,0.00%,55979.27,50356.06,+11.17%,0.0875,0.1378
KDBY,Kumari Dhanabriddhi Yojana,Mutual Fund,11.54,1.41 Ar,+1.50%,-4.23%,+9.80%,+14.83%,+30.53%,+64.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDL,Kalinchowk Darshan Limited,Hotels,849.00,5.09 Ar,+1.07%,-2.64%,-5.69%,+3.54%,-18.49%,+538.30%,4.0,212.36,7.91,36002.16,8444.74,+326.33%,22686.11,2204.74,+928.97%,11993.52,-3386.73,-454.13%,4.0,-2.26,-277.07%,107.32,104.76,+2.44%,783566.24,774072.59,+1.23%,139665.47,145501.65,-4.01%,600000.0,600000.0,0.00%,43900.78,28570.93,+53.66%,0.0373,0.2169
KEF,Kumari Equity Fund,Mutual Fund,10.86,1.09 Ar,+0.56%,-1.18%,+8.38%,+16.52%,+33.57%,+55.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KKHC,Khanikhola Hydropower Co. Ltd.,Hydro Power,272.00,2.53 Ar,+0.37%,-9.03%,-6.85%,+13.81%,+21.98%,+137.55%,-1.49,-182.7,3.05,63599.87,18221.3,+249.04%,63599.87,18221.3,+249.04%,-6933.36,-18914.9,-63.34%,-1.49,-8.54,-82.58%,89.12,81.39,+9.50%,1505495.88,1515350.83,-0.65%,675425.4,794681.64,-15.01%,931428.6,885493.7,+5.19%,-101358.12,-164824.51,-38.51%,-0.0167,0.8137
KMCDB,Kalika Laghubitta Bittiya Sanstha,Microcredit,915.00,3.73 Ar,+2.45%,+0.55%,-8.04%,-4.70%,-1.61%,+11.76%,26.09,35.07,5.56,355965.72,181527.39,+96.09%,217670.78,108785.81,+100.09%,58499.44,20340.04,+187.61%,26.09,19.96,+30.73%,164.7,191.51,-14.00%,5376707.74,5150735.49,+4.39%,4638105.18,4369977.46,+6.14%,448461.54,407692.31,+10.00%,290141.03,373065.72,-22.23%,0.1584,6.2796
KPCL,Kalika Power Company,Hydro Power,495.90,4.63 Ar,-0.02%,-2.82%,-8.17%,-13.76%,-0.60%,+177.06%,15.02,33.01,4.36,121141.16,69362.65,+74.65%,106419.94,61338.99,+73.49%,75060.36,45292.29,+65.72%,15.02,19.4,-22.56%,113.65,118.33,-3.95%,1191877.45,1157020.26,+3.01%,56131.06,51886.28,+8.18%,999325.97,933949.5,+7.00%,136420.43,171184.48,-20.31%,0.1322,0.0494
KSBBL,Kamana Sewa Bikas Bank Limited,Development Bank,478.00,16.78 Ar,-0.31%,-1.44%,-7.54%,-0.81%,+20.69%,+109.67%,18.64,25.65,3.02,3911201.19,2667977.44,+46.60%,1818349.36,1211468.8,+50.09%,588698.72,394550.57,+49.21%,18.64,20.43,-8.79%,158.29,158.07,+0.14%,73955199.84,72026358.82,+2.68%,67288347.11,65921852.77,+2.07%,4211930.82,3861930.82,+9.06%,2454921.92,2242575.24,+9.47%,0.1178,10.093
KSY,Kumari Sabal Yojana,Mutual Fund,9.86,73.43 Cr,+2.71%,+1.02%,+0.61%,+4.89%,+21.29%,+7.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
