Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
LBBL,Lumbini Bikas Bank Ltd.,Development Bank,495.00,17.94 Ar,+2.40%,+3.58%,+1.85%,-1.53%,+0.47%,+3.44%,20.67,23.95,2.41,3460306.88,2362215.3,+46.49%,1451716.6,947228.93,+53.26%,561683.38,285377.31,+96.82%,20.67,15.75,+31.21%,205.4,196.98,+4.27%,66092768.66,66064634.18,+0.04%,58649696.71,58926604.82,-0.47%,3623678.16,3623678.16,0.00%,3819393.79,3514351.2,+8.68%,0.1006,7.8798
LEC,Liberty Energy Company Limited,Hydro Power,218.80,4.92 Ar,+7.78%,+5.91%,-0.45%,-10.69%,-0.89%,-26.58%,0.6,365.97,3.14,158576.96,143423.31,+10.57%,140239.85,127890.71,+9.66%,10088.94,-8737.42,-215.47%,0.6,-0.78,-176.98%,69.77,69.32,+0.65%,5964946.52,6014545.27,-0.82%,4395102.65,4454790.34,-1.34%,2250000.0,2250000.0,0.00%,-680156.13,-690245.07,-1.46%,0.0086,2.7997
LICN,Life Insurance Nepal,Life Insurance,798.00,43.89 Ar,+1.04%,+2.84%,-1.35%,-3.17%,-10.71%,-20.70%,7.77,102.72,5.43,24317459.43,16425345.5,+48.05%,2779212.69,1868227.22,+48.76%,320467.34,224558.98,+42.71%,7.77,8.17,-4.86%,176.47,174.41,+1.18%,155281347.3,152878447.2,+1.57%,145575299.6,143285915.5,+1.60%,5500000.0,5500000.0,0.00%,2579600.88,2494242.45,+3.42%,0.044,14.9984
LLBS,Laxmi Laghubitta Bittiya Sanstha,Microcredit,923.90,4.08 Ar,+0.43%,+0.61%,-0.28%,-4.65%,-20.84%,-45.02%,17.29,53.44,4.79,622229.43,409651.54,+51.89%,352388.42,225629.85,+56.18%,57265.34,33815.23,+69.35%,17.29,15.31,+12.90%,192.91,187.67,+2.79%,6638390.03,6873470.83,-3.42%,5786399.43,6044619.92,-4.27%,441662.1,441662.1,0.00%,410328.5,387188.81,+5.98%,0.0896,6.7916
LSL,Laxmi Sunrise Bank Limited,Commercial Banks,222.80,54.24 Ar,+3.58%,+2.20%,+2.20%,+2.58%,+1.55%,-26.93%,10.15,21.96,1.27,18911243.0,12820129.0,+47.51%,7876279.0,5249036.0,+50.05%,2038184.0,-273616.0,-844.91%,10.15,-2.04,-596.62%,175.08,166.23,+5.32%,490645638.0,462317627.0,+6.13%,443758505.0,417798228.0,+6.21%,26781163.0,26781163.0,0.00%,20105969.0,17738235.0,+13.35%,0.058,9.4644
LUK,Laxmi Unnati Kosh,Mutual Fund,10.49,68.46 Cr,+5.96%,+4.90%,+6.28%,+4.90%,+16.82%,+40.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVF2,Laxmi Value Fund 2,Mutual Fund,10.00,0.00,+2.35%,+2.56%,+1.52%,0.00%,+10.46%,+19.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MABEL,Mabilung Energy Limited,Hydro Power,602.00,2.32 Ar,+9.06%,+3.08%,-14.79%,-12.67%,+72.30%,+72.30%,-2.92,-206.22,5.95,57587.35,40828.41,+41.05%,49153.94,33180.07,+48.14%,-8447.32,4504.13,-287.55%,-2.92,2.33,-225.03%,101.19,103.31,-2.05%,1238974.2,1257038.55,-1.44%,848539.66,858429.98,-1.15%,385824.0,385824.0,0.00%,4610.54,12784.57,-63.94%,-0.0289,2.1733
MAKAR,Makar Jitumaya Suri Hydropower Limited,Hydro Power,478.90,3.64 Ar,-1.86%,+3.43%,-2.27%,-7.90%,-27.57%,+87.80%,15.28,31.33,4.14,323952.01,251842.49,+28.63%,313686.3,243797.47,+28.67%,87117.47,80014.74,+8.88%,15.28,21.06,-27.42%,115.79,114.85,+0.81%,2719034.23,2777171.8,-2.09%,1839059.84,1904300.15,-3.43%,760000.0,760000.0,0.00%,119974.39,112871.66,+6.29%,0.132,2.0899
MANDU,Mandu Hydropower Limited,Hydro Power,800.00,10.91 Ar,0.00%,-1.11%,-2.57%,-4.73%,-12.68%,+101.62%,24.27,32.96,5.02,575660.81,396442.15,+45.21%,542904.07,378993.47,+43.25%,248265.54,183087.93,+35.60%,24.27,26.85,-9.60%,159.45,152.82,+4.34%,5294473.5,5417793.83,-2.28%,3120167.54,3333847.5,-6.41%,1363637.0,1363637.0,0.00%,810668.96,720309.32,+12.54%,0.1522,1.435
MATRI,Matribhumi Lagubitta Bittiya Sanstha Limited,Microcredit,874.00,5.49 Ar,+4.17%,+6.57%,+1.04%,-9.24%,-30.03%,-36.20%,15.11,57.82,6.61,991472.86,642139.79,+54.40%,415633.6,260090.27,+59.80%,71230.48,35349.42,+101.50%,15.11,11.25,+34.34%,132.3,119.9,+10.34%,12798184.9,12831922.75,-0.26%,11966883.74,12078519.32,-0.92%,628357.34,628357.34,0.00%,202943.83,125046.09,+62.30%,0.1142,14.3954
MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,Hydro Power,275.00,0.00,+3.19%,+1.85%,-2.83%,-8.94%,-15.11%,+150.00%,1.71,161.26,2.9,1429765.01,810448.27,+76.42%,1301119.82,720197.73,+80.66%,76741.65,61223.42,+25.35%,1.71,2.04,-16.44%,94.7,94.44,+0.27%,22375225.49,22817046.87,-1.94%,16693326.54,17150665.72,-2.67%,6000000.0,6000000.0,0.00%,-318100.35,-333618.14,-4.65%,0.0181,2.938
MBL,Machhapuchhre Bank,Commercial Banks,255.00,29.63 Ar,+2.82%,+3.95%,+2.82%,+1.19%,+2.97%,-15.86%,14.66,17.39,1.65,10134678.6,6852493.25,+47.90%,4398350.26,2941016.74,+49.55%,1658659.81,1011173.46,+64.03%,14.66,16.73,-12.39%,154.52,161.63,-4.40%,249301924.8,238205661.3,+4.66%,225990940.7,218670362.3,+3.35%,15086211.56,12086211.56,+24.82%,8224772.52,7449087.45,+10.41%,0.0949,9.6946
MBLEF,MBL Equity Fund,Mutual Fund,10.05,1.22 Ar,+0.50%,+0.50%,-0.99%,-2.90%,+5.13%,+10.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHL,Menchhiyam Hydropower Limited,Hydro Power,290.00,1.57 Ar,+5.42%,+5.61%,-11.34%,-25.26%,-47.78%,+13.64%,0.93,312.99,-12.15,103750.05,82322.42,+26.03%,101349.98,80351.97,+26.13%,3770.52,14347.14,-73.72%,0.93,5.29,-82.48%,-23.87,-21.92,+8.89%,1360716.27,1375684.77,-1.09%,1490237.97,1494629.84,-0.29%,542583.3,542583.0,0.00%,-672105.0,-661528.38,+1.60%,-0.039,-11.5057
MDB,Miteri Development Bank,Development Bank,596.60,0.00,+2.51%,+5.22%,-1.06%,-2.39%,-12.61%,+50.09%,10.54,56.6,4.28,493752.13,324373.28,+52.22%,221577.27,144603.92,+53.23%,96218.8,57005.63,+68.79%,10.54,9.37,+12.53%,139.36,135.98,+2.49%,10381607.5,10159718.58,+2.18%,8685441.07,8504692.22,+2.13%,1217100.0,1217100.0,0.00%,479066.43,437926.37,+9.39%,0.0756,5.1206
MEHL,Manakamana Engineering Hydropower Limited,Hydro Power,311.00,0.00,+4.36%,+0.32%,-13.37%,-27.49%,-29.45%,+38.22%,1.23,252.04,4.89,105612.3,87325.44,+20.94%,88925.38,74777.31,+18.92%,7403.65,18646.93,-60.30%,1.23,4.66,-73.53%,63.61,62.93,+1.08%,1267844.26,1282458.56,-1.14%,758965.79,779008.0,-2.57%,800000.0,800000.0,0.00%,-291121.54,-296549.45,-1.83%,0.0193,1.4914
MEL,Modi Energy Limited,Hydro Power,220.00,6.38 Ar,+2.56%,+2.42%,-8.30%,-20.29%,-32.12%,-9.47%,-3.11,-70.71,3.75,347219.0,220848.0,+57.22%,303072.0,190262.0,+59.29%,-67668.0,-62453.0,+8.35%,-3.11,-4.31,-27.77%,58.62,58.8,-0.31%,5362154.0,5421666.0,-1.10%,3662108.0,3716404.0,-1.46%,2900000.0,2900000.0,0.00%,-1199953.0,-1194738.0,+0.44%,-0.0531,2.1541
MEN,Mountain Energy Nepal Limited,Hydro Power,588.00,15.30 Ar,+3.36%,+5.00%,-1.01%,-2.16%,+9.19%,+3.29%,22.52,26.1,4.13,1079737.87,914447.8,+18.08%,915858.37,803547.42,+13.98%,527633.11,541449.55,-2.55%,22.52,34.67,-35.03%,142.24,142.68,-0.31%,7341283.78,7418748.9,-1.04%,2975675.88,2962587.15,+0.44%,3123258.85,3123258.85,0.00%,1319224.63,1332902.91,-1.03%,0.1583,0.6816
MERO,Mero Microfinance Bittiya Sanstha Ltd.,Microcredit,714.00,10.13 Ar,+6.57%,+4.54%,-0.82%,-3.38%,-17.92%,-35.05%,13.33,53.57,4.7,1443262.78,957445.5,+50.74%,832311.5,544543.78,+52.85%,148575.61,98512.17,+50.82%,13.33,13.88,-4.01%,151.87,155.78,-2.51%,18307439.54,16536436.42,+10.71%,16050098.74,14325894.69,+12.04%,1486402.5,1419000.0,+4.75%,770938.31,791541.73,-2.60%,0.0878,7.1102
MFIL,Manjushree Financial Institution,Finance,800.00,10.81 Ar,+3.63%,+3.23%,+4.41%,-2.77%,+26.04%,-8.30%,21.6,37.04,4.39,1585582.01,1076525.5,+47.29%,684772.75,453273.77,+51.07%,218910.21,135378.53,+61.70%,21.6,20.03,+7.80%,182.2,175.29,+3.94%,27398821.73,27379300.22,+0.07%,24936292.04,25010111.18,-0.30%,1351552.85,1351552.85,0.00%,1110976.84,1017636.19,+9.17%,0.1186,10.1263
MHCL,Molung Hydropower Company Limited,Hydro Power,329.00,2.64 Ar,+6.47%,+3.79%,-4.55%,-9.62%,-29.75%,+112.12%,10.4,31.62,3.74,148618.05,122747.96,+21.08%,138284.74,116926.8,+18.27%,62615.13,67441.34,-7.16%,10.4,16.81,-38.10%,87.89,88.49,-0.68%,1136803.34,1167900.3,-2.66%,431486.37,457757.11,-5.74%,802500.0,802500.0,0.00%,-97183.03,-92356.82,+5.23%,0.1183,0.6118
MHL,Mandakini Hydropower Limited,Hydro Power,489.90,3.17 Ar,+4.46%,+3.81%,-2.39%,-5.77%,-20.80%,+109.51%,8.47,57.84,4.32,93685.3,73109.52,+28.14%,83443.7,64944.65,+28.48%,41086.51,36036.71,+14.01%,8.47,11.14,-23.99%,113.44,112.66,+0.69%,1034956.76,989986.0,+4.54%,301267.26,261346.29,+15.28%,646767.0,646767.0,0.00%,86922.42,81872.63,+6.17%,0.0747,0.4106
MHNL,Mountain Hydro Nepal Limited,Hydro Power,244.50,3.06 Ar,+4.04%,+4.04%,-5.60%,-12.43%,-13.96%,-33.74%,8.19,29.87,6.66,288943.13,195542.31,+47.77%,151625.54,103732.12,+46.17%,76743.93,7140.1,+974.83%,8.19,1.14,+616.55%,36.73,31.16,+17.87%,3527608.57,3403374.74,+3.65%,3068516.28,3013886.27,+1.81%,1250000.0,1250000.0,0.00%,-790907.71,-860511.53,-8.09%,0.223,6.6839
MKCL,Muktinath Krishi Company Limited,Trading,"1,119.00",7.83 Ar,+1.63%,+3.32%,-6.67%,-16.93%,-21.52%,+514.87%,-3.49,-321.04,10.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKHC,Maya Khola Hydropower Company Limited,Hydro Power,296.00,0.00,+4.48%,+0.44%,-8.22%,-12.45%,-31.45%,+1.37%,3.9,75.89,4.69,296962.0,230806.0,+28.66%,296962.0,230806.0,+28.66%,29251.0,43818.0,-33.24%,3.9,8.76,-55.50%,63.15,64.61,-2.25%,3123067.0,3165309.0,-1.33%,2491551.0,2519226.0,-1.10%,1000000.0,1000000.0,0.00%,-368485.0,-353916.0,+4.12%,0.0618,3.9453
MKHL,Mai Khola Hydropower Limited,Hydro Power,518.90,2.03 Ar,-3.91%,+8.78%,+1.77%,-28.32%,-41.14%,+72.11%,3.92,132.27,4.99,24914.25,19721.02,+26.33%,21246.34,17131.8,+24.02%,11538.45,-6352.98,-281.62%,3.92,-3.24,-221.08%,103.9,99.34,+4.59%,751235.22,717524.93,+4.70%,343765.83,327946.97,+4.82%,392156.8,392156.8,0.00%,15312.59,-2578.84,-693.78%,0.0377,0.8437
MKJC,Mailung Khola Jal Vidhyut Company Limited,Hydro Power,461.00,1.73 Ar,+3.60%,+2.49%,-5.14%,-12.16%,-15.27%,+152.74%,4.09,112.59,4.41,79260.12,61937.5,+27.97%,71508.21,56555.0,+26.44%,11556.27,17677.96,-34.63%,4.09,9.4,-56.42%,104.59,106.21,-1.53%,771674.59,796598.23,-3.13%,378099.78,396901.73,-4.74%,376319.8,376319.8,0.00%,17255.01,23376.7,-26.19%,0.0391,0.9607
MLBBL,Mithila Laghubitta Bikas Bank,Microcredit,"1,149.00",2.57 Ar,+2.86%,+1.69%,-2.46%,-11.62%,-19.14%,-9.39%,38.36,29.96,5.75,321636.34,225931.33,+42.36%,183796.36,133055.38,+38.14%,73597.29,52871.73,+39.20%,38.36,47.22,-18.77%,199.67,223.65,-10.72%,3520025.12,3461805.86,+1.68%,3009177.52,2960976.23,+1.63%,255843.62,223933.15,+14.25%,255003.97,276896.48,-7.91%,0.1921,5.8906
MLBL,Mahalaxmi Bikas Bank Limited,Development Bank,360.50,15.49 Ar,+4.19%,+4.37%,-0.41%,-5.13%,-9.15%,+8.07%,13.59,26.52,2.23,3304003.14,2259199.39,+46.25%,1632402.8,1092070.29,+49.48%,459964.15,305931.09,+50.35%,13.59,14.24,-4.54%,162.01,165.48,-2.10%,62858591.91,63189698.61,-0.52%,55549988.59,56079958.95,-0.95%,4511281.07,4296458.16,+5.00%,2797322.25,2813281.51,-0.57%,0.0839,7.6006
MLBLD89,11% Mahalaxmi Debenture 2089,Bond,"1,280.40",0.00,-3.00%,-2.26%,+1.62%,+1.15%,+6.66%,+20.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBS,Manushi Laghubitta Bittiya Sanstha Limited,Microcredit,"1,190.00",0.00,+3.53%,+1.80%,-1.00%,-14.82%,-30.64%,+199.37%,16.06,74.09,8.43,161459.16,106723.48,+51.29%,79853.88,52316.92,+52.63%,13174.85,8868.4,+48.56%,16.06,16.22,-0.96%,141.2,137.81,+2.46%,1685267.29,1623779.35,+3.79%,1530827.99,1473048.19,+3.92%,109375.0,109375.0,0.00%,45064.3,41356.17,+8.97%,0.1137,9.9122
MLBSL,Mahila Lagubitta Bittiya Sanstha Limited,Microcredit,"1,759.00",3.83 Ar,+1.44%,+3.47%,-0.62%,-4.82%,-26.08%,-24.69%,33.74,52.13,7.23,538363.17,331507.62,+62.40%,284131.29,158678.71,+79.06%,55061.51,35966.27,+53.09%,33.74,33.06,+2.06%,243.39,258.1,-5.70%,5777980.71,5769457.33,+0.15%,5248461.1,5207938.0,+0.78%,217562.5,217562.5,0.00%,311957.1,343956.83,-9.30%,0.1386,9.9117
MMF1,Mega Mutual Fund -1,Mutual Fund,9.86,1.23 Ar,+1.13%,+2.81%,+3.03%,+1.86%,+17.53%,+14.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMKJL,Mathillo Mailun Khola Jalvidhyut Limited,Hydro Power,449.00,4.49 Ar,+4.42%,-1.32%,-9.84%,-16.07%,-26.28%,+72.96%,11.28,39.8,4.58,327496.7,253261.19,+29.31%,290062.01,227127.63,+27.71%,84612.86,85656.99,-1.22%,11.28,17.13,-34.15%,97.94,98.04,-0.11%,3105351.68,3133998.74,-0.91%,2125970.63,2153573.57,-1.28%,1000000.0,1000000.0,0.00%,-20618.95,-19574.83,+5.33%,0.1152,2.1707
MNBBL,Muktinath Bikas Bank,Development Bank,370.00,26.07 Ar,+1.96%,+2.21%,-0.56%,-2.12%,+1.09%,-8.30%,15.71,23.55,2.39,7248453.0,5021542.0,+44.35%,3445804.0,2372868.0,+45.22%,942598.0,672040.0,+40.26%,15.71,16.8,-6.49%,155.09,151.35,+2.47%,134847588.0,132388260.0,+1.86%,122439593.0,120279549.0,+1.80%,8000389.0,8000389.0,0.00%,4407606.0,4108321.0,+7.28%,0.1013,9.8678
MNMF1,Muktinath Mutual Fund 1,Mutual Fund,9.61,1.20 Ar,-2.93%,-2.44%,-3.90%,-4.38%,+2.13%,+1.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPFL,Multipurpose Finance,Finance,619.90,3.78 Ar,+4.36%,+1.64%,+0.18%,-5.36%,-7.83%,+110.63%,1.16,532.89,5.2,187559.5,126711.53,+48.02%,53155.81,35870.25,+48.19%,5323.77,7834.74,-32.05%,1.16,2.57,-54.70%,119.31,118.58,+0.61%,4430762.97,4196730.11,+5.58%,3702751.66,3473157.8,+6.61%,610200.0,610200.0,0.00%,117811.31,113372.31,+3.92%,0.0097,5.0861
MSHL,Mid Solu Hydropower Limited,Hydro Power,660.00,4.94 Ar,+12.05%,+8.20%,-4.07%,-14.84%,-18.75%,+130.20%,18.32,36.03,4.93,199973.84,129929.68,+53.91%,178437.4,114778.79,+55.46%,102817.49,74601.02,+37.82%,18.32,19.94,-8.12%,133.87,130.14,+2.87%,2223039.99,2206361.71,+0.76%,1221133.21,1232426.87,-0.92%,748400.0,748400.0,0.00%,253506.79,225534.85,+12.40%,0.1368,1.2188
MSLB,Mahuli Samudayik Laghubitta Sanstha Ltd.,Microcredit,"1,239.80",4.59 Ar,+0.80%,+0.58%,+1.35%,-5.36%,-1.78%,-17.08%,42.26,29.34,5.89,615680.73,394175.12,+56.19%,365055.99,227303.12,+60.60%,122811.2,70020.86,+75.39%,42.26,36.14,+16.93%,210.37,196.86,+6.86%,6463020.49,6217785.91,+3.94%,5647858.28,5454969.37,+3.54%,387494.87,387494.87,0.00%,427667.34,375321.67,+13.95%,0.2009,6.9285
NABBC,Narayani Development Bank,Development Bank,825.00,2.17 Ar,+3.77%,+14.58%,-3.17%,-29.85%,-5.51%,+232.93%,-12.64,-65.25,25.02,16332.21,9994.11,+63.42%,-2454.69,-2318.02,+5.90%,-49781.51,-47347.81,+5.14%,-12.64,-19.16,-34.00%,32.98,28.9,+14.10%,687581.8,625883.23,+9.86%,514461.29,483011.36,+6.51%,524993.06,494333.36,+6.20%,-351872.55,-351461.49,+0.12%,-0.3833,2.9717
NABIL,Nabil Bank,Commercial Banks,542.70,146.84 Ar,+1.46%,+2.82%,+2.01%,+2.40%,+1.35%,-35.41%,28.14,19.29,2.46,28443665.0,19200838.0,+48.14%,12459400.0,8087288.0,+54.06%,6764648.0,4759642.0,+42.13%,28.14,29.69,-5.25%,220.95,214.49,+3.01%,718429049.0,697025625.0,+3.07%,647598207.0,628267540.0,+3.08%,32056997.0,32056997.0,0.00%,38773846.0,36701088.0,+5.65%,0.1274,9.1429
NADEP,Nadep Laghubitta Bittiya Sanstha Ltd.,Microcredit,750.00,0.00,+1.42%,+3.46%,+0.87%,-3.97%,-21.66%,-3.76%,17.87,41.97,4.6,588746.25,393210.1,+49.73%,324713.61,213268.12,+52.26%,65105.98,37686.44,+72.76%,17.87,15.52,+15.17%,162.87,157.36,+3.50%,7002629.91,6842138.79,+2.35%,6211458.26,6077725.06,+2.20%,485760.0,485760.0,0.00%,305411.65,278653.73,+9.60%,0.1097,7.851
NBBD2085,10.25% NBBL Debenture 2085,Bond,"1,165.00",0.00,+2.19%,+5.43%,-1.85%,+3.74%,+5.91%,+3.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF2,Nabil Balanced Fund 2,Mutual Fund,9.80,0.00,-1.01%,-1.01%,-0.51%,-2.68%,+7.21%,+18.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF3,Nabil Balanced Fund-3,Mutual Fund,10.00,1.25 Ar,+0.70%,-0.99%,-0.50%,-0.99%,+10.92%,+13.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBL,Nepal Bank,Commercial Banks,266.60,39.17 Ar,+1.91%,+0.79%,-0.15%,-4.68%,-11.04%,-29.77%,25.34,10.52,0.98,16197586.1,10377675.52,+56.08%,7313205.86,4442915.48,+64.60%,2792981.92,1304852.93,+114.05%,25.34,17.76,+42.70%,272.79,262.43,+3.95%,450762877.5,423779079.5,+6.37%,410678693.3,385217621.2,+6.61%,14694022.93,14694022.93,0.00%,25390161.22,23867435.39,+6.38%,0.0929,10.2454
NESDO,NESDO Sambridha Laghubitta Bittiye Sanstha Limited,Microcredit,"1,525.00",4.44 Ar,+4.02%,+1.05%,-0.01%,-1.87%,-12.94%,+119.70%,65.09,23.43,5.3,385835.33,262530.9,+46.97%,213694.41,147184.85,+45.19%,142216.07,93216.06,+52.57%,65.09,63.99,+1.71%,287.49,269.94,+6.50%,4193832.81,4088128.21,+2.59%,3356262.3,3301679.11,+1.65%,291337.5,291337.5,0.00%,546233.0,495111.6,+10.33%,0.2264,4.0071
NFS,Nepal Finance,Finance,577.70,4.85 Ar,+4.09%,+1.87%,-4.51%,-5.91%,-23.30%,+44.64%,-13.52,-42.74,4.72,247365.06,159895.17,+54.70%,58104.54,31140.72,+86.59%,-78625.21,-87349.4,-9.99%,-13.52,-22.52,-39.99%,122.4,121.25,+0.95%,5639436.09,5361778.04,+5.18%,4690053.83,4421297.27,+6.08%,775646.75,775646.75,0.00%,173735.52,164834.03,+5.40%,-0.1105,4.9401
NGPL,Ngadi Group Power Ltd.,Hydro Power,418.20,15.48 Ar,+5.08%,+2.78%,-2.40%,-9.54%,+6.45%,+146.01%,1.39,300.59,2.75,105632.08,84365.0,+25.21%,93204.6,74132.06,+25.73%,40469.24,36164.79,+11.90%,1.39,1.95,-28.78%,151.88,157.81,-3.75%,7014584.89,7086102.97,-1.01%,1123876.47,1243254.25,-9.60%,3878429.97,3702558.45,+4.75%,2012278.44,2140290.28,-5.98%,0.0092,0.1908
NHDL,Nepal Hydro Developers Ltd.,Hydro Power,649.00,2.52 Ar,+2.87%,+1.25%,+2.69%,-1.07%,-0.93%,+88.18%,16.75,38.74,5.25,94214.0,73904.0,+27.48%,81907.0,65584.0,+24.89%,53167.0,44740.0,+18.84%,16.75,21.15,-20.78%,123.6,121.76,+1.51%,631302.0,637380.0,-0.95%,108311.0,122158.0,-11.34%,423134.0,423134.0,0.00%,99858.0,92088.0,+8.44%,0.1355,0.2071
NHPC,National Hydro Power,Hydro Power,269.00,6.63 Ar,+10.70%,+6.32%,-3.93%,-15.54%,+22.34%,+27.36%,1.04,258.56,2.77,135537.34,111246.21,+21.84%,83517.33,74786.06,+11.68%,19250.98,25989.25,-25.93%,1.04,2.11,-50.62%,97.14,97.41,-0.28%,3411425.99,3421801.87,-0.30%,1014900.99,1018538.6,-0.36%,2467162.92,2467162.92,0.00%,-70637.92,-63899.65,+10.55%,0.0107,0.4235
NIBLSTF,NIBL Stable Fund,Mutual Fund,9.18,0.00,+1.66%,+8.38%,-1.82%,-0.97%,+0.44%,+2.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBSF2,NIBL Samriddhi Fund -2,Mutual Fund,8.85,1.33 Ar,-2.75%,-0.11%,-2.32%,-5.45%,+4.21%,-7.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICA,NIC Asia Bank,Commercial Banks,339.70,50.67 Ar,+4.49%,+3.98%,+1.40%,-7.26%,-18.87%,-58.77%,1.25,270.85,1.96,17487944.03,12033063.16,+45.33%,6308251.64,4363883.87,+44.56%,140324.17,131191.67,+6.96%,1.25,1.76,-28.69%,172.97,198.33,-12.79%,386282218.8,387119586.2,-0.22%,360478716.1,357536379.0,+0.82%,14917566.92,14917566.92,0.00%,10885935.79,14668640.21,-25.79%,0.0072,13.9701
NICD88,NIC ASIA Rinpatra 2088,Bond,"1,092.09",0.00,-2.93%,-0.72%,+0.65%,+0.91%,+1.12%,+12.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICFC,NIC Asia Flexi CAP Fund,Mutual Fund,9.10,92.82 Cr,+0.44%,-5.21%,-3.70%,-3.70%,+5.03%,+9.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICGF2,NIC ASIA Growth Fund-2,Mutual Fund,9.50,85.97 Cr,+0.11%,+4.40%,0.00%,-4.43%,+1.82%,+5.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICL,Nepal Insurance,Non Life Insurance,524.79,13.37 Ar,+2.32%,+3.08%,-1.17%,+5.81%,-20.13%,-2.89%,5.55,94.62,2.58,1086327.13,710836.97,+52.82%,490475.27,231856.23,+111.54%,106017.18,4958.47,"+2,038.10%",5.55,0.39,"+1,325.47%",173.04,170.11,+1.72%,7533282.76,7595497.71,-0.82%,3123179.03,3260087.44,-4.20%,2548575.01,2548575.01,0.00%,45805.26,4179.65,+995.91%,0.0321,0.7082
NICLBSL,NIC ASIA Laghubitta Bittiya Sanstha Limited,Microcredit,572.60,9.96 Ar,+5.65%,+3.92%,+0.46%,-2.95%,-17.56%,-63.31%,8.2,69.87,4.5,1658454.33,1089543.76,+52.22%,854070.94,551047.36,+54.99%,106916.0,18814.56,+468.26%,8.2,2.16,+278.84%,127.35,122.3,+4.12%,23373315.17,22900242.32,+2.07%,21158161.66,20772834.67,+1.85%,1739440.0,1739440.0,0.00%,475713.51,387967.65,+22.62%,0.0644,9.5516
NICSF,NIC Asia Select Fund 30,Mutual Fund,9.26,1.16 Ar,+1.76%,-0.96%,-0.43%,-0.11%,+6.55%,+13.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRA,Nepal Infrastructure Bank Limited,Development Bank,254.90,55.06 Ar,+3.79%,+3.62%,-1.43%,-6.46%,-11.25%,-41.23%,3.97,64.19,2.2,1806987.0,1228133.0,+47.13%,1081269.0,740720.0,+45.98%,643310.0,409940.0,+56.93%,3.97,3.8,+4.62%,115.84,114.75,+0.95%,41222146.0,41218214.0,+0.01%,16201643.0,16432482.0,-1.40%,21600000.0,21600000.0,0.00%,3420503.0,3185732.0,+7.37%,0.0343,0.6475
NIL,Neco Insurance,Non Life Insurance,632.00,17.01 Ar,+3.61%,+2.78%,-2.47%,+0.64%,-8.75%,-17.92%,7.89,80.15,2.07,1683448.01,1010385.16,+66.61%,714963.84,314662.84,+127.22%,163956.17,10775.1,"+1,421.62%",7.89,0.8,+884.83%,223.11,233.35,-4.39%,12327679.02,12208852.16,+0.97%,6142517.07,5928231.04,+3.61%,2772278.3,2691532.33,+3.00%,370002.08,587138.04,-36.98%,0.0354,0.9931
NIMB,Nepal Investment Bank,Commercial Banks,196.40,67.03 Ar,+3.37%,+3.21%,+0.46%,-6.48%,-16.70%,-42.91%,12.29,15.98,0.98,23725140.0,16138515.0,+47.01%,9579558.0,6420320.0,+49.21%,3146768.0,1613034.0,+95.08%,12.29,9.45,+30.06%,199.72,194.77,+2.54%,616006748.0,607417874.0,+1.41%,547844806.0,540947224.0,+1.28%,34128595.0,34128595.0,0.00%,34033347.0,32342056.0,+5.23%,0.0615,8.0374
NIMBPO,Nepal Investment Mega Bank Promoter,Commercial Banks,147.00,26.91 Ar,+2.80%,+5.76%,0.00%,-10.48%,-14.30%,-60.10%,12.29,15.98,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
