Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
GBIME,Global Ime Bank,Commercial Banks,252.90,96.39 Ar,+0.52%,-0.28%,+5.94%,+7.29%,+3.27%,-29.75%,16.34,15.48,1.38,40302472.0,29818037.0,+35.16%,16203053.0,11884412.0,+36.34%,6227157.0,4401177.0,+41.49%,16.34,15.4,+6.12%,183.14,178.53,+2.58%,820770089.0,774887689.0,+5.92%,750963825.0,706840464.0,+6.24%,38115853.0,38115853.0,0.00%,31690411.0,29931373.0,+5.88%,0.0892,10.7578
GBIMEP,,,100.00,1.00 Cr,0.00%,-1.57%,-17.22%,-23.66%,-7.41%,-8.96%,16.34,15.48,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIMESY2,Global IME Sammunat Yojana -2,Mutual Fund,9.00,1.35 Ar,0.00%,-2.17%,-5.26%,-5.26%,-10.00%,-10.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,Grameen Bikas Laghubitta,Microcredit,722.90,7.10 Ar,-2.78%,+0.90%,+0.62%,-2.44%,-10.13%,-44.42%,26.53,27.25,2.49,2160341.68,1588151.48,+36.03%,1383565.6,1013038.18,+36.58%,266712.68,301588.72,-11.56%,26.53,40.0,-33.67%,290.66,295.18,-1.53%,16359817.44,16298628.01,+0.38%,13437680.6,13330999.73,+0.80%,1005350.0,1005350.0,0.00%,1916786.85,1962278.29,-2.32%,0.0913,4.5986
GCIL,Ghorahi Cement Industry Limited,Manufacturing And Processing,344.00,15.71 Ar,-0.58%,-1.14%,+5.81%,-17.60%,-23.43%,-13.91%,-6.13,-56.1,2.08,4773598.91,3578649.87,+33.39%,1183446.93,953962.82,+24.06%,-308072.29,-158668.17,+94.16%,-6.13,-4.21,+45.62%,165.73,168.7,-1.76%,21397698.38,21954624.94,-2.54%,13070889.82,13478412.25,-3.02%,5024454.27,5024454.27,0.00%,3302354.29,3451758.42,-4.33%,-0.037,1.5697
GFCL,Goodwill Finance,Finance,603.00,5.71 Ar,-0.15%,+0.15%,+1.48%,-2.12%,-8.69%,-16.57%,14.28,42.22,2.91,858862.62,679424.44,+26.41%,312108.36,304998.81,+2.33%,101336.5,111708.62,-9.28%,14.28,23.61,-39.52%,207.18,256.65,-19.28%,17876964.96,16162191.26,+10.61%,15916833.85,13733951.54,+15.89%,946115.2,946115.2,0.00%,1014015.91,1482124.52,-31.58%,0.0689,8.1203
GHL,Ghalemdi Hydro Limited,Hydro Power,249.00,4.11 Ar,-3.00%,+12.34%,+18.84%,+8.77%,+5.75%,+14.09%,-2.15,-115.81,2.62,94471.62,69747.43,+35.45%,70189.43,48428.37,+44.93%,-26607.57,-17025.37,+56.28%,-2.15,-2.06,+4.19%,95.07,95.65,-0.61%,2262566.76,2267173.39,-0.20%,693878.24,688902.61,+0.72%,1650000.0,1650000.0,0.00%,-81311.48,-71729.22,+13.36%,-0.0226,0.4423
GIBF1,Global IME Balanced Fund-1,Mutual Fund,10.69,1.10 Ar,-1.02%,-1.64%,+4.35%,+1.22%,+11.69%,+48.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILB,,,"1,133.70",7.02 Ar,+2.14%,+1.83%,+4.23%,-0.58%,-12.31%,-37.64%,61.87,18.32,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLBSL,Gurans Laghubitta Bittiya Sanstha,Microcredit,"1,732.00",2.01 Ar,-1.42%,-2.44%,+0.12%,-1.29%,-11.77%,+41.91%,31.11,55.67,10.22,308002.8,225175.9,+36.78%,184973.85,133490.63,+38.57%,41180.52,40327.58,+2.12%,31.11,40.62,-23.41%,169.51,168.91,+0.36%,2319420.33,2366283.64,-1.98%,2095055.62,2142716.98,-2.22%,132358.05,132358.05,0.00%,92006.66,91208.6,+0.87%,0.1835,9.3377
GLH,GreenLife Hydropower Limited,Hydro Power,261.10,4.70 Ar,-1.02%,+2.49%,+9.51%,-1.82%,-0.91%,-54.91%,2.18,119.85,2.34,0.0,0.0,0.00%,0.0,0.0,0.00%,29411.08,18804.06,+56.41%,2.18,2.09,+4.27%,111.36,110.77,+0.53%,11353838.48,11103418.81,+2.26%,9349382.48,9109569.83,+2.63%,1800000.0,1800000.0,0.00%,204456.0,193848.98,+5.47%,0.0196,4.6643
GMFBS,Ganapati Microfinance Bittiya Sanstha,Microcredit,"1,158.00",1.76 Ar,-1.86%,-0.26%,+0.51%,-11.47%,-25.81%,-21.06%,28.68,40.38,7.33,312290.74,252511.97,+23.67%,174174.41,147974.82,+17.71%,43465.95,61044.93,-28.80%,28.68,53.71,-46.60%,158.0,169.51,-6.79%,2495069.1,2629058.96,-5.10%,2255619.08,2372163.53,-4.91%,151554.53,151554.53,0.00%,87895.49,105340.89,-16.56%,0.1815,9.42
GMFIL,Guheshowori Merchant Bank & Finance,Finance,447.00,4.52 Ar,-1.76%,-0.07%,+1.56%,-0.31%,-6.90%,-13.16%,4.56,98.01,2.84,612954.0,487969.0,+25.61%,210424.0,175104.0,+20.17%,46163.0,45567.0,+1.31%,4.56,6.0,-24.02%,157.55,168.38,-6.43%,10032098.0,10148114.0,-1.14%,8437392.0,8443785.0,-0.08%,1012176.0,1012176.0,0.00%,582528.0,692151.0,-15.84%,0.0289,5.2909
GMLI,Guardian Micro Life Insurance Limited,Life Insurance,"1,099.00",8.24 Ar,+0.09%,-0.54%,-4.52%,-14.88%,-45.98%,+231.62%,2.59,423.88,10.58,408768.41,271794.79,+50.40%,71105.5,33775.08,+110.53%,14583.9,13253.74,+10.04%,2.59,3.53,-26.64%,107.08,106.91,+0.17%,1261272.62,1233320.71,+2.27%,458142.34,431520.59,+6.17%,750000.0,750000.0,0.00%,28866.16,27682.32,+4.28%,0.0242,0.5704
GRDBL,Green Development Bank Ltd.,Development Bank,"1,041.00",5.93 Ar,-0.76%,+0.11%,+2.14%,+0.48%,-5.77%,+156.26%,7.63,136.37,8.91,371751.71,252060.06,+47.49%,167005.74,104445.48,+59.90%,35240.1,11002.9,+220.28%,7.63,3.58,+113.52%,116.8,112.86,+3.49%,6816507.55,6906062.46,-1.30%,6097610.6,6211402.71,-1.83%,615500.0,615500.0,0.00%,103396.95,79159.75,+30.62%,0.0653,8.4819
GSY,Garima Samriddhi Yojana,Mutual Fund,9.60,1.20 Ar,+2.67%,-1.68%,-5.94%,-4.88%,-0.74%,+3.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUFL,Gurkhas Finance Ltd.,Finance,551.00,4.78 Ar,-3.01%,-1.35%,+5.50%,+8.62%,+4.46%,-50.60%,25.28,21.8,3.29,695399.62,515893.45,+34.80%,313307.49,218555.93,+43.35%,219401.55,129474.71,+69.46%,25.28,19.89,+27.09%,167.43,157.88,+6.05%,11166023.69,10761757.98,+3.76%,9712782.46,9391404.49,+3.42%,867993.8,867993.8,0.00%,585247.42,502359.69,+16.50%,0.151,6.6835
GVL,Green Ventures Limited,Hydro Power,477.00,16.40 Ar,-0.25%,-0.42%,+1.74%,-1.85%,-12.90%,+76.56%,13.07,36.5,3.84,1488581.24,1295694.95,+14.89%,778942.93,804160.98,-3.14%,449234.2,494414.7,-9.14%,13.07,19.18,-31.85%,124.33,125.77,-1.15%,10776605.07,10814998.96,-0.36%,6502816.68,6491534.56,+0.17%,3437500.0,3437500.0,0.00%,836288.39,885964.4,-5.61%,0.1051,1.5216
H8020,Himalayan 80-20,Mutual Fund,11.80,1.18 Ar,0.00%,-3.28%,+0.85%,+1.90%,+15.72%,+41.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATHY,Hathway Investment Nepal Limited,Organized Fund,677.00,19.17 Ar,0.00%,-1.30%,-0.43%,-15.90%,-37.76%,+192.69%,0.95,712.13,10.04,117040.51,98832.09,+18.42%,109902.61,29791.84,+268.90%,22610.4,19443.04,+16.29%,0.95,1.23,-22.47%,67.44,67.38,+0.09%,2740139.46,2724757.35,+0.56%,601444.96,587931.77,+2.30%,1585584.0,1585584.0,0.00%,553110.5,551241.58,+0.34%,0.0141,0.2812
HBL,Himalayan Bank,Commercial Banks,194.80,42.19 Ar,-0.10%,+0.05%,+2.20%,-4.27%,-10.37%,-39.54%,6.56,29.71,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDHPC,Himal Dolakha Hydropower Company Limited,Hydro Power,212.00,5.94 Ar,-0.70%,+1.72%,+5.22%,-3.39%,+5.68%,-17.70%,-4.36,-48.6,2.86,69604.77,69604.77,0.00%,14944.97,20528.14,-27.20%,-91600.36,-60494.17,+51.42%,-4.36,-4.32,+0.95%,74.09,75.21,-1.48%,2321625.24,2303687.88,+0.78%,246976.11,197932.56,+24.78%,2800000.0,2800000.0,0.00%,-725350.87,-694244.68,+4.48%,-0.0588,0.119
HDL,Himalayan Distillery,Manufacturing And Processing,"1,175.00",36.11 Ar,+0.77%,-0.09%,+2.10%,+0.69%,+5.31%,-28.14%,32.71,35.92,8.31,4429748.29,3136253.71,+41.24%,3183295.92,2234824.83,+42.44%,1206337.74,851305.53,+41.70%,32.71,30.78,+6.28%,141.43,131.8,+7.30%,5773015.76,5830750.56,-0.99%,557110.24,969877.26,-42.56%,3688082.18,3688082.18,0.00%,1527823.34,1172791.13,+30.27%,0.2313,0.1068
HEI,Himalayan Everest Insurance Limited,Non Life Insurance,535.00,13.38 Ar,+0.56%,-0.93%,+4.31%,+0.43%,-5.36%,+34.38%,5.9,90.73,1.69,1934353.65,1370378.33,+41.15%,665633.73,395647.51,+68.24%,110568.88,15755.11,+601.80%,5.9,1.26,+367.87%,205.28,209.67,-2.09%,11829493.43,12337298.01,-4.12%,6697119.7,7095305.02,-5.61%,2500157.4,2500157.4,0.00%,150194.69,308489.22,-51.31%,0.0287,1.3049
HEIP,Himalayan Everest Insurance Limited Promoter,Non Life Insurance,320.10,85.63 Cr,-3.00%,-2.22%,+6.08%,+3.64%,-7.39%,+48.08%,5.9,90.73,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFIN,Hotel Forest Inn Limited,Hotels,680.00,13.60 Ar,+0.15%,-4.23%,+6.93%,-31.34%,+507.33%,+507.33%,-12.23,-55.61,6.34,196362.29,136829.51,+43.51%,-14642.89,-4766.72,+207.19%,-244568.61,-181089.69,+35.05%,-12.23,-12.07,+1.29%,107.28,110.51,-2.92%,4402572.85,4409939.75,-0.17%,2256938.95,2199704.66,+2.60%,2000000.0,2000000.0,0.00%,145633.9,210235.09,-30.73%,-0.114,1.0519
HHL,Himalayan Hydropower Limited,Hydro Power,343.50,3.76 Ar,+1.33%,+0.77%,+3.35%,-9.16%,-9.25%,+35.17%,7.32,46.91,4.03,329471.8,254538.5,+29.44%,289482.11,225656.38,+28.28%,80177.89,68055.42,+17.81%,7.32,8.29,-11.64%,85.28,84.17,+1.32%,2250737.36,2248631.53,+0.09%,1316922.86,1326939.51,-0.75%,1095000.0,1095000.0,0.00%,-161185.5,-173307.97,-6.99%,0.0858,1.4103
HIDCL,Hydroelectricity Investment and Development Company,Organized Fund,256.00,62.87 Ar,-1.08%,+1.65%,+4.95%,-3.47%,-8.19%,-40.20%,2.93,87.5,2.27,788442.0,560089.0,+40.77%,771754.0,549510.0,+40.44%,546985.0,402245.0,+35.98%,2.93,3.23,-9.34%,112.61,112.02,+0.52%,28813334.0,28826524.0,-0.05%,742840.0,900721.0,-17.53%,24928211.0,24928211.0,0.00%,3142283.0,2997594.0,+4.83%,0.026,0.0265
HIDCLP,Hydorelectricity Investment and Development Company Limited Promoter,Organized Fund,189.20,6.24 Ar,-0.11%,-0.26%,+3.50%,-7.16%,-8.81%,+107.77%,2.93,87.5,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMSTAR,,,690.00,2.57 Ar,-1.61%,-0.95%,+11.85%,-20.94%,+162.17%,+162.17%,-29.72,-23.22,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLBSL,Himalayan Laghubitta Bittiya Sanstha Limited,Microcredit,856.10,2.74 Ar,-2.61%,-0.11%,+1.85%,-1.24%,-6.70%,-21.78%,31.26,27.39,4.61,711423.94,522764.65,+36.09%,442191.02,318694.67,+38.75%,106610.03,81054.16,+31.53%,31.26,31.68,-1.35%,185.53,178.01,+4.23%,6146982.71,5750904.52,+6.89%,5514172.67,5143754.31,+7.20%,341086.04,341086.04,0.00%,291724.0,266064.18,+9.64%,0.1685,8.7138
HLI,Himalayan Life Insurance Limited,Life Insurance,320.80,29.33 Ar,+0.28%,0.00%,+0.91%,-5.88%,-21.17%,-2.43%,3.81,84.14,2.89,17345836.39,11421491.06,+51.87%,1567517.52,1065794.87,+47.07%,261444.38,206737.35,+26.46%,3.81,4.52,-15.69%,100.45,106.91,-6.05%,99735832.7,97320570.49,+2.48%,90551525.26,87545165.17,+3.43%,9143237.31,9143237.31,0.00%,996313.88,947624.63,+5.14%,0.0379,9.8594
HLICF,HLI Large Cap Fund,Mutual Fund,8.60,4.30 Ar,+2.26%,-1.06%,-3.89%,-7.79%,-13.30%,-13.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPL,Himalayan Power Partner Ltd.,Hydro Power,383.50,4.09 Ar,+0.79%,-1.93%,+9.18%,+1.82%,+1.53%,-23.90%,12.57,30.51,2.94,768416.37,548403.76,+40.12%,711227.28,508768.64,+39.79%,200874.55,125959.38,+59.48%,12.57,15.76,-20.26%,130.56,127.79,+2.16%,5460023.51,5418238.51,+0.77%,3373553.7,4056703.02,-16.84%,1598125.5,1065417.0,+50.00%,488344.32,296118.49,+64.92%,0.0963,1.6169
HRL,Himalayan Reinsurance Limited,ReInsurance,579.00,62.93 Ar,-0.69%,-0.17%,+4.86%,-13.90%,-41.50%,+86.41%,-0.54,-1064.14,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HURJA,Himalaya Urja Bikas Company Limited,Hydro Power,244.40,4.84 Ar,-0.57%,+2.80%,+10.67%,-3.11%,+2.49%,-25.06%,7.57,32.28,2.49,486464.91,345875.66,+40.65%,476735.61,338958.15,+40.65%,149917.97,59216.34,+153.17%,7.57,3.99,+89.88%,98.13,93.55,+4.90%,3591062.53,3555590.65,+1.00%,1648083.92,1703355.76,-3.24%,1980000.0,1980000.0,0.00%,-37021.39,-127765.11,-71.02%,0.0771,0.8482
ICFC,ICFC Finance,Finance,600.00,7.10 Ar,-0.50%,-0.33%,+2.55%,-2.77%,-7.14%,-27.37%,22.33,26.87,3.17,1803299.71,1329971.16,+35.59%,645421.02,453174.54,+42.42%,264224.94,103122.02,+156.23%,22.33,11.62,+92.17%,189.32,176.61,+7.20%,26187515.89,25686075.2,+1.95%,23946937.25,23595892.65,+1.49%,1183470.96,1183470.96,0.00%,1057107.68,906711.59,+16.59%,0.1179,10.6878
ICFCD83,12% ICFC Finance Limited Debenture 2083,Bond,"1,032.00",0.00,-1.62%,0.00%,-4.64%,-4.64%,-19.99%,-9.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFCD89,,,"1,092.00",0.00,0.00%,+0.18%,-1.80%,+0.74%,-0.73%,-0.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGI,IGI Prudential insurance Limited,Non Life Insurance,429.00,13.00 Ar,-0.23%,+0.23%,+3.07%,+1.18%,-18.46%,-46.54%,0.13,3217.99,1.19,2244482.47,1557453.46,+44.11%,664422.39,426146.07,+55.91%,4038.49,438.07,+821.89%,0.13,0.02,+590.67%,179.53,182.72,-1.74%,14420181.43,14638531.88,-1.49%,8981571.53,9103446.33,-1.34%,3029334.64,3029334.64,0.00%,18440.54,5984.49,+208.14%,0.0007,1.6514
IHL,,,343.00,2.06 Ar,-0.41%,-1.03%,+2.04%,-11.81%,-38.68%,+7.32%,-5.24,-65.5,3.79,,,,,,,,,,,,,,,,2359184.24,2418459.42,-2.45%,1816000.75,1832104.8,-0.88%,600000.0,600000.0,0.00%,-56816.51,-13645.37,+316.38%,,3.3433
ILBS,Infinity Laghubitta Bittiya Sanstha Limited,Microcredit,894.00,4.45 Ar,+0.11%,+1.59%,+5.87%,-4.49%,-27.18%,-29.76%,36.66,24.38,5.53,806029.62,542769.88,+48.50%,479173.54,289689.2,+65.41%,182365.1,75782.07,+140.64%,36.66,20.31,+80.48%,161.73,140.07,+15.46%,6079442.13,6151216.42,-1.17%,5274952.53,5454476.88,-3.29%,497415.94,497415.94,0.00%,307073.66,199323.6,+54.06%,0.2267,6.5569
ILI,IME Life Insurance Company Limited,Life Insurance,417.00,20.85 Ar,+0.24%,+1.17%,+1.71%,-4.59%,-5.41%,-4.71%,9.81,42.5,3.78,6125743.59,3972004.0,+54.22%,1062367.32,722255.78,+47.09%,367916.11,270658.53,+35.93%,9.81,10.83,-9.38%,131.49,129.16,+1.80%,24693621.16,23038519.59,+7.18%,18119144.67,16580446.48,+9.28%,5000000.0,5000000.0,0.00%,520844.72,434287.36,+19.93%,0.0746,2.756
JBBL,Jyoti Bikas Bank,Development Bank,338.00,14.86 Ar,-0.03%,-1.43%,+1.53%,-5.53%,-2.43%,-28.69%,22.88,14.77,1.98,5135795.93,3691061.25,+39.14%,2341970.48,1596533.95,+46.69%,1005952.99,629462.4,+59.81%,22.88,19.09,+19.86%,170.97,163.43,+4.61%,77911050.85,76397742.92,+1.98%,70395496.92,69213654.84,+1.71%,4395785.89,4395785.89,0.00%,3119768.05,2788302.2,+11.89%,0.1338,9.3666
JBLB,Jeevan Bikas Laghubitta Bittya Sanstha Ltd,Microcredit,"1,263.40",19.41 Ar,+0.27%,0.00%,+2.77%,-3.08%,-0.92%,+36.30%,61.8,20.44,4.51,4225066.13,3104575.83,+36.09%,2350833.1,1690345.93,+39.07%,1082224.43,626927.76,+72.62%,61.8,47.73,+29.47%,279.95,255.24,+9.68%,34295921.47,32699882.65,+4.88%,29393356.04,28230019.86,+4.12%,1751235.56,1751235.56,0.00%,3151329.87,2718627.23,+15.92%,0.2208,5.9955
JFL,Janaki Finance,Finance,380.30,2.63 Ar,-1.71%,-1.05%,+1.55%,-4.94%,-20.03%,-31.47%,1.35,281.02,-426.72,355584.06,212806.84,+67.09%,171512.26,70067.5,+144.78%,9343.98,-29089.56,-132.12%,1.35,-5.62,-124.09%,-0.89,-6.46,-86.20%,4436704.63,4598228.68,-3.51%,4442858.24,4642815.83,-4.31%,690472.8,690472.8,0.00%,-696626.41,-735059.94,-5.23%,-1.5169,-721.9922
JHAPA,Jhapa Energy Limited,Hydro Power,"1,084.90",4.12 Ar,-0.72%,-0.47%,+5.17%,-30.39%,+251.16%,+251.16%,3.86,281.41,10.64,104712.11,81683.38,+28.19%,91743.75,72416.68,+26.69%,14657.2,16062.42,-8.75%,3.86,5.63,-31.56%,101.94,102.36,-0.41%,838066.25,845455.62,-0.87%,450487.23,456296.38,-1.27%,380190.0,380190.0,0.00%,7389.02,8969.24,-17.62%,0.0379,1.1623
JOSHI,Joshi Hydropower Development Company Ltd,Hydro Power,280.00,1.72 Ar,-1.72%,+0.32%,+13.91%,+1.03%,-11.21%,+0.02%,-7.17,-39.07,4.12,4866.79,4866.79,0.00%,2306.39,3418.89,-32.54%,-21958.56,-12611.3,+74.12%,-7.17,-13.58,-47.24%,67.88,101.42,-33.07%,450232.49,461699.07,-2.48%,34246.01,85028.17,-59.72%,612810.0,371400.0,+65.00%,-196823.52,5270.9,"-3,834.15%",-0.1056,0.0823
JSLBB,Janautthan Samudayic Laghubitta Bikas Bank,Microcredit,969.00,1.65 Ar,+0.94%,-3.03%,-5.42%,-12.73%,-28.94%,-61.62%,8.09,119.8,5.67,195483.95,132820.64,+47.18%,97081.63,64786.24,+49.85%,10318.53,10032.59,+2.85%,8.09,11.8,-31.43%,170.91,170.87,+0.03%,2302740.86,2326826.83,-1.04%,2012029.92,2036193.57,-1.19%,170091.9,170091.9,0.00%,120619.04,120541.36,+0.06%,0.0473,6.9211
KAHL,Kalanga Hydro Limited,Hydro Power,536.00,7.50 Ar,-0.56%,-2.80%,+10.91%,+58.67%,+58.67%,+58.67%,3.75,143.06,5.26,512008.32,409811.93,+24.94%,454801.39,388566.83,+17.05%,52451.82,76442.89,-31.38%,3.75,11.2,-66.55%,101.85,107.33,-5.10%,4282993.22,4300337.9,-0.40%,2857031.45,3323629.79,-14.04%,1400000.0,910000.0,+53.85%,25961.77,66708.11,-61.08%,0.0368,2.0036
KBL,Kumari Bank,Commercial Banks,216.80,56.86 Ar,-0.55%,+0.93%,+4.81%,-0.68%,+5.86%,-36.81%,28.17,7.7,1.27,28459535.79,21578301.42,+31.89%,12013083.6,9302222.93,+29.14%,7387197.91,4178048.41,+76.81%,28.17,21.24,+32.61%,170.8,158.53,+7.74%,490334711.2,474306833.5,+3.38%,445540640.1,432732037.6,+2.96%,26225861.34,26225861.34,0.00%,18568209.82,15348934.58,+20.97%,0.1649,9.9464
KBSH,Kutheli Bukhari Small Hydropower Limited,Hydro Power,944.90,1.27 Ar,-1.35%,-1.26%,-24.10%,-39.18%,-46.42%,+120.06%,7.46,126.67,7.26,33104.64,26918.13,+22.98%,30850.8,24939.99,+23.70%,10999.53,10986.97,+0.11%,7.46,9.93,-24.91%,130.21,130.2,+0.01%,208824.29,212479.92,-1.72%,16817.24,20485.43,-17.91%,147459.68,147459.68,0.00%,44547.38,44534.82,+0.03%,0.0573,0.0876
KDBY,Kumari Dhanabriddhi Yojana,Mutual Fund,11.10,1.36 Ar,+0.91%,-0.99%,+2.80%,-4.35%,+17.67%,+57.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDL,Kalinchowk Darshan Limited,Hotels,770.10,4.62 Ar,-0.63%,-0.64%,+2.65%,-5.26%,-24.67%,+482.67%,9.16,84.11,7.05,125872.39,102469.63,+22.84%,82290.29,68539.51,+20.06%,57684.46,49690.53,+16.09%,9.16,10.52,-12.93%,109.21,107.94,+1.18%,771970.06,826641.61,-6.61%,83957.29,146622.78,-42.74%,630000.0,630000.0,0.00%,58012.77,50018.83,+15.98%,0.0839,0.122
KEF,Kumari Equity Fund,Mutual Fund,10.90,1.09 Ar,-0.64%,+4.48%,+2.91%,+1.20%,+21.87%,+44.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHPL,Kalinchock Hydropower Limited,Hydro Power,810.00,4.46 Ar,+0.25%,-1.22%,-8.70%,+146.57%,+146.57%,+146.57%,1.1,734.74,7.62,0.0,0.0,0.00%,0.0,0.0,0.00%,6063.36,6063.36,0.00%,1.1,1.95,-43.52%,106.31,106.91,-0.57%,1373925.18,1207169.99,+13.81%,789237.0,764395.18,+3.25%,550000.0,414150.0,+32.80%,34688.18,28624.81,+21.18%,0.0103,1.3498
KKHC,Khanikhola Hydropower Co. Ltd.,Hydro Power,352.30,3.28 Ar,+10.09%,0.00%,+30.61%,+20.80%,+20.36%,+23.55%,-3.01,-117.14,4.06,101374.22,86572.44,+17.10%,101374.22,86572.44,+17.10%,-28013.59,-14555.21,+92.46%,-3.01,-2.08,+44.35%,86.85,88.57,-1.94%,1462386.0,1485931.46,-1.58%,653395.76,660941.13,-1.14%,931428.6,931428.6,0.00%,-122438.36,-106438.27,+15.03%,-0.0347,0.8077
KMCDB,Kalika Laghubitta Bittiya Sanstha,Microcredit,785.00,3.20 Ar,+0.64%,+2.60%,+1.83%,-11.84%,-23.98%,-16.04%,27.4,28.65,4.39,743476.03,535894.15,+38.74%,470918.78,332339.51,+41.70%,122883.81,14714.35,+735.13%,27.4,4.37,+526.34%,178.73,154.96,+15.34%,5785271.89,5533349.37,+4.55%,4983729.23,4838433.06,+3.00%,448461.54,448461.54,0.00%,353081.13,246454.77,+43.26%,0.1533,6.2177
KPCL,Kalika Power Company,Hydro Power,463.20,4.33 Ar,-0.60%,-0.45%,+1.75%,-4.70%,-15.23%,-1.38%,12.77,36.26,3.75,157485.67,121141.16,+30.00%,137181.44,106419.94,+28.91%,89475.51,75060.36,+19.20%,12.77,15.02,-14.97%,123.52,113.65,+8.68%,1326155.57,1191877.45,+11.27%,131333.6,56131.06,+133.98%,933949.5,999325.97,-6.54%,219652.92,136420.43,+61.01%,0.1034,0.1099
KSBBL,Kamana Sewa Bikas Bank Limited,Development Bank,479.40,16.83 Ar,+0.08%,+1.48%,+2.35%,-0.62%,+2.27%,+2.05%,23.15,20.71,2.66,5192758.29,3911201.19,+32.77%,2410802.81,1818349.36,+32.58%,894178.13,588698.72,+51.89%,23.15,20.32,+13.92%,180.07,172.63,+4.31%,75636414.33,73955199.84,+2.27%,68682063.07,67288347.11,+2.07%,4211930.82,4211930.82,0.00%,2742420.45,2454921.92,+11.71%,0.1286,9.8761
KSY,,,9.11,67.85 Cr,-2.04%,-2.11%,-2.11%,-4.62%,+6.82%,+1.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBBL,Lumbini Bikas Bank Ltd.,Development Bank,483.50,17.52 Ar,-0.72%,-0.81%,+3.57%,+0.50%,-13.05%,-2.60%,23.48,20.59,2.26,4598990.83,3460306.88,+32.91%,1997221.86,1451716.6,+37.58%,851015.56,561683.38,+51.51%,23.48,20.67,+13.63%,213.73,205.4,+4.05%,67937610.51,66092768.66,+2.79%,60192852.8,58649696.71,+2.63%,3623678.16,3623678.16,0.00%,4121079.55,3819393.79,+7.90%,0.1099,7.7721
LEC,,,230.70,5.19 Ar,+2.76%,+0.22%,+10.43%,+0.67%,-3.49%,-36.46%,1.12,205.65,3.28,174518.23,158576.96,+10.05%,153905.99,140239.85,+9.74%,25240.95,10088.94,+150.18%,1.12,0.6,+87.64%,70.39,69.77,+0.89%,5958946.97,5964946.52,-0.10%,4375072.77,4395102.65,-0.46%,2250000.0,2250000.0,0.00%,-666125.8,-680156.13,-2.06%,0.0159,2.7623
LICN,Life Insurance Nepal,Life Insurance,778.00,42.79 Ar,+0.32%,-0.06%,+1.37%,-4.50%,-8.65%,-21.65%,7.38,105.45,5.25,33469910.21,24317459.43,+37.64%,3925372.3,2779212.69,+41.24%,405777.01,320467.34,+26.62%,7.38,7.77,-5.03%,177.87,176.47,+0.79%,159304850.6,155281347.3,+2.59%,149522100.5,145575299.6,+2.71%,5500000.0,5500000.0,0.00%,2656118.65,2579600.88,+2.97%,0.0415,15.2843
LLBS,Laxmi Laghubitta Bittiya Sanstha,Microcredit,889.90,3.93 Ar,+0.55%,-1.10%,-3.80%,-7.81%,-17.68%,-48.65%,24.2,36.77,4.36,867327.83,622229.43,+39.39%,506568.85,352388.42,+43.75%,106886.76,57265.34,+86.65%,24.2,17.29,+39.99%,204.16,192.91,+5.83%,7366455.08,6638390.03,+10.97%,6464754.16,5786399.43,+11.72%,441662.1,441662.1,0.00%,460038.82,410328.5,+12.11%,0.1185,7.1695
LSH12,,,9.38,1.41 Ar,+3.99%,-3.42%,-3.42%,-3.42%,-3.42%,-3.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
